Rk,School,G,W,L,W-L%,SRS,SOS,Conf_W,Conf_L,Home_W,Home_L,Away_W,Away_L,Tm.,Opp.,MP,Opp_FG,Opp_FGA,Opp_FG%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
25,Boston College,32,7,25,0.219,-1.61,7.67,0,18,6,11,0,10,61.2,70.5,40.2,24.9,54.1,0.46,7.0,18.3,0.382,13.8,20.0,0.686,9.44,36.7,14.6,7.31,3.44,13.0,15.8
26,Boston University,34,19,15,0.559,-6.79,-6.37,11,7,9,6,10,9,73.0,72.5,40.4,25.7,59.1,0.436,7.26,21.9,0.332,13.7,20.0,0.686,10.2,34.8,14.3,6.38,2.65,11.9,18.5
27,Bowling Green State,34,16,18,0.471,-5.88,-1.85,5,13,7,8,7,8,70.6,72.3,40.0,25.1,58.2,0.431,8.18,21.9,0.373,13.9,20.1,0.691,10.3,35.5,11.1,6.09,3.03,11.9,20.1
28,Bradley,32,5,27,0.156,-10.91,3.7,3,15,4,11,1,12,56.0,69.9,40.3,23.0,52.3,0.44,5.88,17.0,0.346,18.0,27.1,0.665,9.0,35.0,12.4,7.72,3.09,11.7,20.2
29,Brigham Young,37,26,11,0.703,12.36,2.36,13,5,17,2,6,6,83.6,72.8,40.1,25.5,61.3,0.416,7.76,23.3,0.333,14.0,19.6,0.716,9.7,36.2,13.8,5.54,3.68,13.2,19.7
30,Brown,28,8,20,0.286,-8.05,-2.82,3,11,7,6,1,13,72.9,77.0,40.7,27.0,61.6,0.439,7.79,21.9,0.356,15.1,22.0,0.686,12.1,39.0,14.3,7.75,3.46,11.6,19.7
31,Bryant,31,8,23,0.258,-18.58,-6.71,5,13,4,10,4,13,65.1,76.2,40.3,27.1,60.6,0.447,8.1,24.5,0.331,13.8,19.0,0.727,12.2,39.3,15.5,6.94,3.68,11.2,16.2
32,Bucknell,31,17,14,0.548,-2.09,-5.89,14,4,8,7,9,7,79.0,73.8,40.8,25.1,58.8,0.427,7.39,21.1,0.35,16.2,24.1,0.671,10.4,34.4,14.4,7.03,4.26,13.0,21.4
33,Buffalo NCAA,35,20,15,0.571,1.34,0.9,10,8,10,5,5,9,77.4,75.3,40.3,25.9,59.9,0.432,7.31,21.6,0.339,16.2,22.6,0.716,10.8,36.4,13.1,5.63,3.34,13.3,20.6
34,Butler NCAA,33,22,11,0.667,16.46,7.55,10,8,13,3,5,5,79.9,71.0,40.2,24.8,56.9,0.435,7.0,20.7,0.338,14.5,20.4,0.71,9.36,32.8,12.5,4.61,4.39,13.1,20.3
35,Cal Poly,30,10,20,0.333,-3.49,0.9,4,12,5,7,3,12,72.4,75.2,40.7,26.4,57.3,0.46,7.1,18.2,0.389,15.3,21.9,0.696,9.57,36.7,15.2,5.07,3.3,10.9,18.9
36,Cal State Bakersfield NCAA,33,24,9,0.727,2.58,-5.15,11,3,14,1,7,7,72.9,63.8,40.3,21.1,53.5,0.395,6.0,18.3,0.327,15.6,22.6,0.688,10.5,34.2,10.3,5.36,3.27,15.1,19.9
37,Cal State Fullerton,30,10,20,0.333,-7.12,-0.76,3,13,5,8,5,9,70.1,74.2,40.2,25.1,58.4,0.429,7.93,22.6,0.352,16.2,22.1,0.73,10.2,36.5,14.5,5.4,3.93,11.4,20.4
38,Cal State Northridge,30,10,20,0.333,-6.85,-0.85,5,11,5,7,4,12,71.4,75.4,40.8,26.6,60.5,0.44,7.73,20.0,0.387,14.4,21.0,0.684,11.6,38.3,15.4,6.53,3.77,13.8,20.9
39,California NCAA,34,23,11,0.676,15.39,7.87,12,6,18,0,4,7,74.9,67.3,40.4,23.2,58.5,0.397,5.38,15.5,0.347,15.5,21.9,0.709,9.62,33.1,10.9,5.06,2.94,9.68,20.4
40,Campbell,30,12,18,0.4,-11.07,-6.67,5,13,7,9,5,8,73.6,73.4,40.2,26.1,56.9,0.458,6.6,17.9,0.368,14.6,21.6,0.676,10.5,37.0,11.9,6.0,2.53,13.5,19.9
41,Canisius,33,14,19,0.424,-5.62,-3.77,8,12,7,7,4,11,76.5,78.4,41.1,27.0,56.7,0.476,8.27,21.8,0.38,16.1,22.1,0.726,10.7,37.2,15.9,5.3,3.45,13.8,20.1
42,Central Arkansas,28,7,21,0.25,-15.17,-6.81,6,12,4,6,2,14,75.4,83.7,40.0,29.0,61.8,0.469,8.54,22.1,0.387,17.3,23.9,0.722,10.8,36.7,15.8,7.0,4.07,11.6,19.8
43,Central Connecticut State,29,4,25,0.138,-22.35,-9.24,3,15,3,11,1,14,65.1,78.2,40.5,29.1,61.2,0.475,7.17,20.0,0.359,12.9,18.7,0.69,10.7,37.8,15.3,7.03,3.93,10.3,17.1
44,Central Michigan,33,17,16,0.515,-0.67,-1.3,10,8,13,4,4,8,75.6,72.8,40.2,26.1,58.7,0.444,7.0,20.2,0.347,13.6,19.6,0.693,11.1,37.3,12.7,4.27,2.48,10.8,18.5
45,Charleston Southern,30,9,21,0.3,-10.92,-2.59,5,13,6,8,3,12,71.5,75.1,40.3,26.1,56.9,0.458,8.07,21.9,0.368,14.8,20.8,0.713,8.9,36.7,13.7,5.77,3.93,12.5,17.1
46,Charlotte,33,14,19,0.424,-3.14,-1.72,9,9,8,7,5,8,78.3,79.7,40.6,29.1,60.4,0.482,8.0,20.4,0.393,13.5,18.7,0.721,9.52,36.4,13.3,5.73,3.55,13.4,18.0
47,Chattanooga NCAA,35,29,6,0.829,3.24,-3.46,15,3,13,1,10,4,75.8,67.5,40.3,24.7,56.2,0.44,6.71,20.3,0.331,11.3,16.7,0.68,9.83,32.4,12.6,6.46,3.77,14.1,19.8
48,Chicago State,32,4,28,0.125,-17.52,-1.38,0,14,4,9,0,15,66.9,77.4,40.0,25.8,56.9,0.454,9.09,23.8,0.381,16.7,24.6,0.68,11.4,40.2,17.3,6.72,4.16,14.7,17.5
49,Cincinnati NCAA,33,22,11,0.667,15.19,5.25,12,6,14,3,6,6,73.3,63.3,41.1,22.7,57.8,0.393,7.27,20.4,0.357,10.6,15.6,0.68,11.3,34.4,11.5,5.12,3.3,13.5,17.4
50,Clemson,31,17,14,0.548,12.03,6.87,10,8,13,4,3,8,69.6,64.5,40.3,23.3,55.6,0.419,6.61,18.8,0.352,11.2,15.9,0.707,10.5,34.2,12.1,5.06,2.84,11.5,18.0
51,Cleveland State,32,9,23,0.281,-9.17,0.09,4,14,5,9,3,10,60.8,67.8,40.2,23.1,51.9,0.444,6.25,18.3,0.341,15.4,23.5,0.656,10.5,35.0,13.6,6.34,3.19,13.5,17.6
52,Coastal Carolina,33,21,12,0.636,-1.85,-4.22,12,6,14,4,7,5,73.0,66.5,40.2,23.6,60.0,0.394,7.55,24.8,0.304,11.7,17.9,0.655,11.1,35.8,11.8,5.97,2.76,11.0,18.2
53,Colgate,30,13,17,0.433,-8.61,-6.06,9,9,8,4,5,13,69.8,71.5,40.7,24.5,53.3,0.459,7.4,19.8,0.373,15.2,22.1,0.685,10.0,34.8,12.8,5.53,3.6,12.9,17.7
54,College of Charleston,31,17,14,0.548,2.37,0.04,8,10,10,5,6,8,65.4,62.0,40.3,21.2,49.9,0.424,5.58,17.3,0.323,14.0,21.3,0.658,8.84,34.1,10.1,5.32,3.32,14.2,18.4
55,Colorado NCAA,34,22,12,0.647,12.04,7.64,10,8,16,1,4,7,75.8,70.8,40.3,25.1,59.9,0.418,6.24,17.5,0.356,14.4,21.1,0.686,9.47,33.5,10.5,7.47,4.5,10.9,20.5
56,Colorado State,34,18,16,0.529,2.31,1.53,8,10,12,5,3,8,79.4,77.2,41.2,27.0,59.9,0.451,8.32,23.6,0.352,14.9,20.7,0.721,8.97,34.6,13.8,6.06,3.03,10.5,22.8
57,Columbia,35,25,10,0.714,3.45,-2.55,10,4,18,4,7,6,76.3,68.5,40.4,24.1,54.7,0.439,7.49,21.1,0.355,12.9,18.8,0.687,8.89,33.0,13.0,4.6,3.09,12.8,18.1
58,Connecticut NCAA,36,25,11,0.694,15.89,6.28,11,7,14,3,6,4,73.1,63.5,40.6,21.8,56.4,0.386,6.67,20.4,0.326,13.2,20.0,0.661,10.9,34.5,11.4,5.11,3.58,12.0,16.4
59,Coppin State,31,9,22,0.29,-15.75,-6.06,6,10,5,7,3,14,72.3,80.5,41.3,28.4,60.4,0.471,7.16,19.4,0.369,16.5,25.8,0.642,12.9,41.4,14.9,5.68,3.97,13.8,20.9
60,Cornell,28,10,18,0.357,-9.55,-1.04,3,11,5,8,5,10,71.1,78.3,40.4,27.3,61.5,0.444,7.86,21.9,0.359,15.8,21.5,0.736,13.2,42.8,16.4,5.57,3.79,14.5,18.3
61,Creighton,35,20,15,0.571,13.69,6.44,9,9,14,5,4,9,79.6,72.4,40.0,25.7,59.7,0.432,6.97,20.1,0.346,13.9,20.0,0.696,9.74,35.1,13.1,6.4,3.17,12.6,19.9
62,Dartmouth,28,10,18,0.357,-5.58,-3.29,4,10,8,6,2,12,71.1,71.0,40.4,24.2,53.8,0.45,7.57,21.8,0.347,15.0,22.7,0.663,9.68,33.4,12.9,6.75,4.75,14.6,20.4
63,Davidson,33,20,13,0.606,5.74,5.14,10,8,15,1,3,10,79.0,78.1,40.2,28.6,62.4,0.459,7.64,22.0,0.347,13.2,18.7,0.703,11.3,39.2,14.1,5.55,3.21,11.5,19.5
64,Dayton NCAA,33,25,8,0.758,11.34,4.76,14,4,14,3,8,2,72.5,65.9,40.5,23.1,57.0,0.404,7.33,21.0,0.349,12.5,18.7,0.667,9.06,33.7,12.6,4.88,2.91,12.5,19.7
65,Delaware,30,7,23,0.233,-8.62,0.85,2,16,5,7,2,15,66.2,75.7,40.2,26.1,60.0,0.436,9.87,28.3,0.348,13.5,19.1,0.707,10.4,36.6,16.3,6.3,4.0,9.17,20.2
66,Delaware State,32,7,25,0.219,-20.88,-6.85,5,11,6,7,1,17,61.9,73.0,40.3,24.7,56.9,0.434,7.75,24.0,0.322,15.8,23.1,0.684,13.6,41.0,14.9,5.91,3.13,13.3,17.8
67,Denver,31,16,15,0.516,-3.34,-3.24,7,9,8,7,6,6,65.2,65.3,40.0,21.7,47.7,0.454,6.23,16.8,0.37,15.7,20.7,0.759,8.9,30.5,11.8,5.71,2.81,14.2,17.7
68,DePaul,31,9,22,0.29,0.83,8.34,3,15,5,9,3,10,67.5,75.0,40.2,24.4,55.2,0.442,7.94,21.8,0.364,18.3,24.7,0.74,10.2,33.4,15.0,6.65,3.16,12.2,19.5
69,Detroit Mercy,31,16,15,0.516,-2.44,-0.82,9,9,11,4,4,10,83.7,82.8,40.2,27.8,60.3,0.461,7.71,22.0,0.351,19.5,27.4,0.712,10.6,35.7,14.4,6.29,4.03,13.4,22.4
70,Drake,31,7,24,0.226,-5.15,0.92,2,16,5,9,0,12,67.5,71.9,40.5,26.3,58.2,0.452,7.06,19.2,0.369,12.2,17.5,0.698,9.58,33.3,12.1,6.06,4.19,9.74,18.9
71,Drexel,31,6,25,0.194,-5.42,1.88,3,15,3,9,2,12,63.2,70.4,40.2,23.8,51.6,0.461,6.1,16.8,0.363,16.8,24.5,0.685,9.19,35.7,12.3,5.16,3.52,11.8,19.3
72,Duke NCAA,36,25,11,0.694,19.23,10.59,11,7,15,3,5,4,81.1,72.5,40.3,27.7,62.3,0.445,6.28,18.5,0.34,10.8,15.8,0.681,12.7,36.7,14.5,4.53,3.5,11.9,21.1
73,Duquesne,34,17,17,0.5,1.41,1.35,6,12,10,6,4,8,79.5,78.7,40.3,26.2,63.0,0.417,9.68,24.1,0.401,16.6,23.6,0.702,11.4,37.6,17.1,6.18,2.91,11.6,19.0
74,East Carolina,32,12,20,0.375,-0.38,3.22,4,14,8,8,3,10,68.3,71.9,40.8,26.7,59.7,0.447,7.78,23.5,0.331,10.8,16.0,0.673,11.6,36.3,16.9,6.38,3.63,12.6,16.4
75,East Tennessee State,36,24,12,0.667,-1.49,-2.29,14,4,13,2,8,8,78.1,74.6,40.4,25.4,58.5,0.434,7.28,21.8,0.333,16.5,23.0,0.719,10.9,36.3,11.8,6.33,3.22,13.1,19.4
76,Eastern Illinois,30,13,17,0.433,-8.35,-3.52,9,7,9,5,4,9,71.5,73.8,40.7,25.5,57.4,0.445,7.07,21.1,0.334,15.6,22.2,0.704,12.1,38.7,14.0,6.13,2.57,13.7,19.8
77,Eastern Kentucky,31,15,16,0.484,-3.53,-3.86,6,10,10,6,5,10,80.5,79.1,40.0,27.0,58.5,0.461,8.1,21.5,0.376,17.0,24.4,0.699,11.8,35.5,16.6,6.65,2.65,15.1,21.5
78,Eastern Michigan,33,18,15,0.545,-0.14,1.24,9,9,14,3,4,11,77.4,74.5,40.3,24.9,59.3,0.421,8.36,23.9,0.349,16.3,23.6,0.692,13.4,38.2,14.6,6.03,3.27,16.0,22.0
79,Eastern Washington,34,18,16,0.529,-4.47,-6.03,10,8,11,2,5,12,81.4,77.0,40.0,28.0,57.8,0.485,5.79,15.8,0.368,15.1,21.9,0.692,9.47,34.1,14.6,5.74,3.32,11.6,19.2
80,Elon,32,16,16,0.5,-0.67,0.66,7,11,8,8,8,7,75.9,75.4,40.2,27.6,61.9,0.446,6.84,18.9,0.361,13.3,19.9,0.668,11.1,38.1,12.4,6.38,4.0,11.8,19.4
81,Evansville,34,25,9,0.735,8.1,-0.39,12,6,13,3,8,4,74.3,65.3,40.3,23.4,57.7,0.405,6.06,18.7,0.324,12.6,17.1,0.736,9.24,32.4,11.9,5.71,3.53,12.8,21.1
82,Fairfield,33,19,14,0.576,-3.84,-3.14,12,8,11,5,7,7,76.4,77.1,40.8,27.3,62.8,0.435,7.64,22.7,0.337,14.8,21.4,0.693,13.3,40.7,13.8,5.85,2.67,13.9,19.3
83,FDU NCAA,33,18,15,0.545,-10.9,-8.31,11,7,9,6,9,8,77.5,78.8,40.5,26.3,57.6,0.457,7.48,21.2,0.354,18.7,26.9,0.695,12.6,38.9,14.8,6.33,3.58,15.5,19.3
84,Florida,36,21,15,0.583,14.69,9.19,9,9,12,4,6,9,74.4,68.9,40.1,24.1,58.6,0.412,6.47,18.9,0.343,14.2,20.9,0.678,11.3,37.9,11.5,5.33,3.47,13.1,20.3
85,Florida A&M,29,8,21,0.276,-21.74,-10.67,4,12,6,6,1,14,64.2,73.4,41.0,25.7,58.3,0.441,6.69,20.2,0.33,15.2,22.2,0.686,11.2,39.4,11.7,7.62,2.9,15.0,20.6
86,Florida Atlantic,33,8,25,0.242,-10.3,-1.72,5,13,5,7,2,14,66.3,74.1,40.2,26.7,58.4,0.457,5.21,14.7,0.355,15.4,21.7,0.709,11.3,38.8,12.7,6.0,4.3,11.5,17.1
87,Florida Gulf Coast NCAA,35,21,14,0.6,-0.79,-3.82,8,6,16,4,4,8,77.2,70.7,41.0,25.1,60.8,0.412,6.63,21.8,0.304,13.9,20.4,0.683,11.0,35.3,11.9,6.69,3.17,12.1,18.9
88,Florida International,32,13,19,0.406,-5.25,-4.81,7,11,7,9,5,8,71.2,70.1,40.6,24.2,59.4,0.408,7.41,22.8,0.325,14.2,20.8,0.684,11.4,34.7,12.8,5.94,3.22,10.0,17.7
89,Florida State,34,20,14,0.588,12.16,8.16,8,10,11,4,4,8,78.0,74.0,40.1,25.7,58.3,0.442,7.79,21.6,0.362,14.7,21.4,0.688,10.1,33.5,13.1,5.29,3.03,13.5,19.6
90,Fordham,31,17,14,0.548,1.87,-0.09,8,10,14,5,3,7,71.2,68.6,40.5,23.5,52.3,0.449,6.87,20.5,0.334,14.8,21.0,0.705,8.65,32.5,14.8,6.74,2.94,15.6,18.0
91,Fresno State NCAA,35,25,10,0.714,5.27,2.24,13,5,16,2,6,7,75.1,70.7,40.6,23.2,55.1,0.421,7.2,21.7,0.331,17.1,24.5,0.697,10.5,36.4,12.3,4.6,3.09,15.1,20.0
92,Furman,35,19,16,0.543,-2.83,-4.2,11,7,14,2,3,12,71.1,66.7,40.0,23.3,53.5,0.435,6.74,19.5,0.346,13.3,19.7,0.679,9.31,31.4,11.5,6.57,2.77,12.8,19.2
93,Gardner-Webb,33,17,16,0.515,-6.92,-3.96,10,8,9,4,5,11,75.0,74.3,40.5,25.5,57.2,0.445,7.27,21.0,0.347,16.1,22.5,0.717,10.3,36.8,13.1,6.45,3.12,14.0,18.5
94,George Mason,32,11,21,0.344,-1.79,3.62,5,13,7,8,2,11,66.9,72.3,40.3,25.8,61.2,0.423,7.53,21.3,0.353,13.1,18.3,0.712,8.66,34.6,12.7,5.47,3.88,6.91,18.4
95,George Washington,38,28,10,0.737,11.43,4.24,11,7,16,3,8,5,75.7,68.5,40.3,25.1,58.6,0.428,6.89,20.9,0.33,11.4,15.8,0.722,9.95,32.8,11.7,5.82,3.55,11.9,20.3
96,Georgetown,33,15,18,0.455,10.31,8.49,7,11,9,8,4,8,73.6,71.8,40.5,23.0,55.7,0.412,6.03,17.3,0.349,19.8,27.5,0.722,10.4,34.6,12.4,6.21,2.73,11.2,19.3
97,Georgia,34,20,14,0.588,9.41,8.47,10,8,15,4,3,9,70.6,69.7,40.3,22.6,58.1,0.39,7.62,23.0,0.331,16.8,23.9,0.702,11.5,35.8,11.3,6.26,3.88,10.7,21.0
98,Georgia Southern,31,14,17,0.452,-5.65,-3.14,10,10,10,4,4,12,75.9,74.4,40.3,24.8,56.9,0.437,7.58,23.0,0.33,17.2,24.8,0.692,12.1,39.7,12.2,4.77,4.1,14.9,19.3
99,Georgia State,30,16,14,0.533,-2.8,-2.19,9,11,12,3,4,10,65.7,65.0,40.7,21.3,52.0,0.409,6.83,21.3,0.321,15.6,21.5,0.726,10.2,34.9,12.4,5.27,3.07,14.2,18.2
100,Georgia Tech,36,21,15,0.583,12.51,9.95,8,10,14,5,5,8,73.3,70.7,40.1,25.9,58.5,0.442,5.72,17.9,0.32,13.3,18.5,0.715,9.61,31.4,12.1,4.69,2.72,9.78,17.7
101,Gonzaga NCAA,36,28,8,0.778,16.92,4.23,15,3,11,4,9,2,78.9,65.6,40.1,23.9,60.2,0.396,5.94,19.9,0.298,11.9,16.9,0.702,9.97,32.2,10.3,5.83,2.97,10.3,19.5
102,Grambling,31,7,24,0.226,-19.62,-8.48,4,14,5,7,2,15,62.1,68.1,40.3,23.5,54.2,0.432,6.61,20.1,0.329,14.5,21.8,0.666,10.5,36.0,12.9,6.58,3.58,13.7,18.5
103,Grand Canyon,34,27,7,0.794,1.43,-5.6,11,3,18,2,7,5,75.9,68.1,40.1,24.2,57.0,0.424,6.65,20.6,0.322,13.1,19.9,0.661,9.82,34.4,10.8,6.06,3.79,13.5,21.9
104,Green Bay NCAA,36,23,13,0.639,1.16,-0.67,11,7,11,3,8,9,83.7,80.0,40.4,28.1,62.6,0.449,7.72,21.3,0.363,16.0,22.4,0.714,12.0,40.5,14.2,5.97,4.5,16.9,21.9
105,Hampton NCAA,32,21,11,0.656,-8.74,-8.45,13,3,9,2,8,7,73.8,74.1,40.8,25.8,60.4,0.427,6.72,20.0,0.335,15.7,21.8,0.723,10.1,36.5,10.8,5.72,4.16,12.3,21.5
106,Hartford,33,10,23,0.303,-14.29,-5.69,4,12,4,12,6,11,70.8,78.4,40.8,27.8,59.0,0.471,7.0,20.4,0.344,15.8,24.1,0.656,12.6,42.1,15.3,5.27,3.3,13.3,18.9
107,Harvard,30,14,16,0.467,-0.96,-0.25,6,8,8,5,4,10,66.7,66.2,40.2,23.3,57.3,0.406,6.2,20.3,0.305,13.4,18.8,0.712,10.2,34.2,12.1,7.23,2.53,11.5,18.2
108,Hawaii NCAA,34,28,6,0.824,9.03,-1.04,13,3,16,3,7,2,77.1,66.7,40.1,22.5,56.2,0.4,5.97,19.7,0.303,15.8,22.0,0.717,9.44,33.1,10.8,5.82,2.68,14.6,22.6
109,High Point,32,21,11,0.656,-0.52,-4.24,13,5,12,3,8,7,77.3,70.6,40.3,25.3,55.8,0.454,7.31,21.2,0.345,12.6,17.9,0.702,10.5,33.1,11.9,5.25,3.44,14.6,18.9
110,Hofstra,34,24,10,0.706,5.02,0.77,14,4,11,2,9,5,78.9,73.8,40.9,28.0,64.2,0.436,7.65,21.9,0.35,10.1,15.1,0.671,11.5,36.9,14.4,5.5,3.5,11.8,20.2
111,Holy Cross NCAA,35,15,20,0.429,-11.2,-6.11,5,13,8,6,5,13,64.8,69.9,40.7,24.5,53.5,0.459,7.8,21.8,0.357,13.0,17.9,0.725,9.23,35.8,14.3,5.34,3.09,12.9,18.6
112,Houston,32,22,10,0.688,10.3,2.17,12,6,15,3,6,5,77.4,69.3,40.8,24.3,57.7,0.421,6.09,20.1,0.303,14.7,20.8,0.705,12.3,35.4,11.9,5.06,3.5,12.4,18.7
113,Houston Christian,34,17,17,0.5,-10.39,-5.26,10,8,12,3,4,11,76.6,75.9,40.0,26.7,61.5,0.434,7.21,20.1,0.359,15.3,21.3,0.721,11.5,35.0,14.7,6.88,3.71,12.5,22.0
114,Howard,32,12,20,0.375,-14.43,-8.33,6,10,8,7,2,12,72.2,76.0,40.6,26.4,62.0,0.426,7.56,22.6,0.335,15.7,23.1,0.681,13.7,39.1,13.2,5.63,3.47,13.9,22.3
115,Idaho,34,21,13,0.618,-5.19,-5.88,12,6,11,4,8,7,69.8,66.2,40.1,22.0,52.9,0.415,7.94,23.6,0.336,14.3,21.3,0.674,8.62,29.8,12.2,7.26,2.97,12.9,20.9
116,Idaho State,31,16,15,0.516,-9.83,-6.69,11,7,10,3,5,10,74.1,76.0,40.0,26.8,60.0,0.448,7.97,23.8,0.335,14.4,20.9,0.688,10.8,37.6,14.2,6.06,3.55,12.8,19.5
117,Illinois,34,15,19,0.441,4.39,7.03,5,13,7,8,2,8,72.1,74.8,41.0,27.4,59.2,0.462,8.76,22.7,0.386,11.3,15.7,0.719,9.41,37.1,14.8,4.97,3.65,13.5,18.0
