Rk,School,G,W,L,W-L%,SRS,SOS,,Conf_W,Conf_L,,Home_W,Home_L,,Away_W,Away_L,,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
70,Drake,33,14,19,0.424,0.54,3.34,,7.0,11.0,,8,8,,4,8,,66.6,68.5,,40.2,22.4,51.3,0.436,8.61,22.6,0.381,13.2,17.5,0.757,6.7,28.5,11.7,5.52,2.03,10.1,16.7
71,Drexel,32,16,16,0.5,-0.03,0.19,,11.0,7.0,,10,4,,6,11,,63.9,64.1,,40.2,22.9,56.3,0.406,4.78,15.3,0.312,13.3,20.3,0.657,12.7,36.0,12.4,5.94,3.53,12.1,20.8
72,Duke NCAA,40,35,5,0.875,25.21,9.21,,13.0,3.0,,17,0,,5,5,,77.0,61.0,,40.0,26.2,59.4,0.442,7.53,19.6,0.385,17.1,22.5,0.759,14.2,39.0,13.9,6.65,4.05,10.7,18.1
73,Duquesne,32,16,16,0.5,0.79,1.95,,7.0,9.0,,11,3,,3,12,,70.3,71.4,,41.4,25.6,60.0,0.427,5.38,20.6,0.261,13.8,22.8,0.604,13.0,37.3,13.8,8.09,4.31,14.3,18.8
74,East Carolina,31,10,21,0.323,-5.91,4.42,,4.0,12.0,,5,9,,4,8,,67.2,74.9,,40.2,23.1,52.9,0.437,5.42,16.6,0.326,15.5,22.1,0.701,11.2,35.6,11.8,6.42,3.42,16.7,17.6
75,East Tennessee State NCAA,35,20,15,0.571,-0.83,-1.47,,13.0,7.0,,9,5,,9,9,,69.3,67.5,,40.1,24.4,56.5,0.432,5.06,16.4,0.308,15.3,23.3,0.659,12.7,36.5,10.9,8.37,3.2,14.8,19.2
76,Eastern Illinois,31,19,12,0.613,-5.0,-5.0,,11.0,7.0,,12,4,,7,7,,68.1,65.3,,40.6,25.2,54.5,0.462,4.16,11.1,0.375,13.6,18.9,0.721,11.3,35.0,15.0,6.19,3.35,13.5,16.7
77,Eastern Kentucky,33,20,13,0.606,-2.07,-5.16,,11.0,7.0,,15,3,,4,10,,71.2,66.9,,40.0,25.6,54.2,0.473,9.91,24.9,0.397,10.1,13.9,0.722,7.36,26.8,15.6,7.09,2.3,9.67,16.5
78,Eastern Michigan,32,17,15,0.531,-3.46,-3.59,,8.0,8.0,,11,4,,5,9,,66.4,65.5,,40.3,22.3,53.5,0.417,6.28,20.6,0.305,15.5,23.6,0.658,11.6,35.2,12.5,6.75,2.88,13.6,17.8
79,Eastern Washington,30,9,21,0.3,-11.91,-1.91,,5.0,11.0,,7,6,,2,13,,68.8,76.3,,40.3,24.1,58.0,0.416,6.87,19.4,0.355,13.8,19.3,0.713,10.1,34.0,13.6,6.2,2.47,15.1,20.9
80,Elon,32,9,23,0.281,-10.4,-3.04,,5.0,13.0,,4,7,,4,12,,66.9,73.0,,40.3,23.8,57.4,0.414,7.16,22.4,0.32,12.3,18.9,0.648,10.3,33.1,12.5,6.0,2.0,13.2,18.7
81,Evansville,30,9,21,0.3,-4.61,1.82,,3.0,15.0,,7,9,,2,11,,64.8,68.9,,40.5,22.3,51.7,0.431,4.6,13.0,0.355,15.7,21.7,0.721,9.53,33.4,14.1,5.1,1.67,14.4,21.4
82,Fairfield,34,23,11,0.676,0.4,-3.33,,13.0,5.0,,12,2,,9,9,,71.0,67.3,,40.6,25.3,58.7,0.431,6.09,18.2,0.335,14.3,20.6,0.697,13.4,36.6,13.9,7.44,5.12,13.3,18.4
83,FDU,32,11,21,0.344,-15.56,-6.42,,10.0,8.0,,7,7,,4,12,,63.3,71.2,,40.2,21.9,52.4,0.418,4.5,14.0,0.322,15.0,23.2,0.647,9.97,35.3,11.3,5.5,3.97,15.5,19.1
84,Florida NCAA,34,21,13,0.618,11.89,7.16,,9.0,7.0,,13,4,,5,5,,72.2,66.4,,40.4,26.2,59.0,0.444,5.97,19.1,0.313,13.9,19.7,0.703,13.4,37.2,14.1,7.15,2.76,12.4,14.7
85,Florida A&M,31,9,22,0.29,-18.8,-6.41,,5.0,11.0,,6,6,,3,13,,63.4,73.2,,40.2,22.0,54.2,0.406,5.55,18.0,0.308,13.8,21.5,0.64,11.5,33.6,10.1,5.74,2.65,15.6,19.1
86,Florida Atlantic,30,14,16,0.467,-4.48,-3.3,,10.0,8.0,,9,4,,5,10,,73.4,73.5,,40.8,26.0,60.8,0.427,7.33,19.2,0.381,14.1,20.9,0.677,12.2,35.4,14.4,5.73,4.57,12.3,21.1
87,Florida Gulf Coast,29,8,21,0.276,,,,5.0,15.0,,5,7,,1,13,,64.7,71.8,,40.2,23.4,55.5,0.422,4.28,14.1,0.303,13.6,20.9,0.649,13.6,35.7,13.9,8.0,3.52,17.0,21.7
88,Florida International,32,7,25,0.219,-12.81,-2.74,,4.0,14.0,,4,9,,3,15,,68.0,77.2,,40.3,24.4,58.8,0.416,5.5,19.0,0.289,13.6,19.5,0.699,12.0,32.9,12.3,7.94,1.88,13.6,19.5
89,Florida State NCAA,32,22,10,0.688,14.64,6.79,,10.0,6.0,,13,3,,6,5,,68.2,60.4,,40.2,24.5,54.2,0.452,5.81,17.4,0.334,13.5,20.9,0.644,12.7,37.8,13.9,8.34,6.25,16.5,18.0
90,Fordham,28,2,26,0.071,-13.18,2.08,,0.0,16.0,,2,10,,0,15,,64.0,79.3,,40.0,23.0,60.6,0.38,4.79,17.2,0.278,13.2,19.4,0.678,12.9,37.4,9.75,5.61,4.11,15.6,19.9
91,Fresno State,33,15,18,0.455,0.14,1.31,,7.0,9.0,,12,6,,3,11,,66.3,66.9,,40.0,22.7,53.4,0.425,6.52,20.5,0.319,14.3,21.2,0.678,10.4,33.5,14.1,7.91,4.33,14.0,16.8
92,Furman,30,13,17,0.433,-7.01,-4.83,,7.0,11.0,,8,6,,4,9,,68.4,68.6,,40.2,22.5,54.0,0.417,6.5,18.5,0.352,16.8,23.5,0.715,10.9,35.8,11.6,4.93,5.13,14.4,21.0
93,Gardner-Webb,29,8,21,0.276,-20.32,-5.61,,5.0,13.0,,5,10,,3,11,,69.1,77.8,,40.5,25.5,60.3,0.423,6.83,20.4,0.334,11.3,17.7,0.643,12.1,36.0,14.3,6.93,2.52,18.1,20.3
94,George Mason,32,17,15,0.531,-0.44,0.06,,12.0,6.0,,11,5,,5,8,,67.0,67.5,,40.3,23.7,54.0,0.439,5.16,15.0,0.343,14.4,22.5,0.642,11.4,34.7,11.8,6.56,4.0,13.7,17.4
95,George Washington,31,16,15,0.516,3.12,0.96,,6.0,10.0,,8,7,,7,8,,70.3,68.2,,40.3,25.3,58.1,0.435,4.97,15.1,0.33,14.8,22.7,0.652,13.9,38.6,12.8,7.87,3.52,14.3,20.9
96,Georgetown NCAA,34,23,11,0.676,17.03,9.56,,10.0,8.0,,12,4,,6,5,,73.5,66.1,,40.0,26.6,53.4,0.499,6.24,16.1,0.387,14.1,19.8,0.711,9.79,33.3,15.4,6.97,4.74,13.9,17.0
97,Georgia,31,14,17,0.452,7.33,8.04,,5.0,11.0,,12,4,,0,12,,68.6,69.4,,40.2,24.5,53.7,0.456,4.84,13.2,0.366,14.8,20.7,0.718,12.4,36.0,13.7,6.03,4.68,15.2,16.2
98,Georgia Southern,32,9,23,0.281,-12.57,-1.67,,6.0,12.0,,8,6,,1,16,,70.6,79.0,,40.3,24.7,57.8,0.428,7.22,19.1,0.378,14.0,20.8,0.672,11.5,30.8,13.9,8.09,3.31,16.0,21.7
99,Georgia State,32,12,20,0.375,-3.74,-1.48,,5.0,13.0,,9,5,,1,12,,62.3,63.7,,40.5,23.1,55.3,0.418,4.22,13.4,0.315,11.8,17.2,0.686,13.2,33.8,11.1,7.22,3.31,13.5,18.7
100,Georgia Tech NCAA,36,23,13,0.639,14.11,9.02,,7.0,9.0,,14,2,,3,8,,72.8,65.7,,40.1,26.3,57.3,0.459,5.92,16.3,0.363,14.2,21.6,0.657,12.9,39.7,14.1,8.0,5.28,15.9,18.6
101,Gonzaga NCAA,34,27,7,0.794,12.11,3.83,,12.0,2.0,,14,1,,6,3,,76.9,67.4,,40.4,26.8,54.6,0.491,5.35,15.2,0.353,17.9,26.9,0.664,10.5,37.8,13.4,6.68,4.18,13.1,18.1
102,Grambling,28,7,21,0.25,-23.05,-12.75,,4.0,14.0,,4,7,,2,13,,63.7,73.1,,40.5,21.9,55.4,0.395,5.93,17.1,0.347,14.0,20.4,0.688,10.7,33.2,11.3,7.5,2.61,15.6,22.3
103,Green Bay,35,22,13,0.629,0.33,0.75,,11.0,7.0,,11,4,,9,7,,68.5,66.9,,40.6,23.8,54.4,0.437,6.69,17.8,0.376,14.3,19.4,0.734,11.1,32.6,11.7,6.09,2.54,12.4,18.5
104,Hampton,32,14,18,0.438,-6.75,-8.36,,8.0,8.0,,6,6,,6,9,,65.7,64.1,,40.0,22.7,53.4,0.424,5.13,17.2,0.299,15.3,22.5,0.678,11.5,34.6,12.0,8.69,3.97,15.5,18.5
105,Hartford,30,8,22,0.267,-13.77,-6.04,,6.0,10.0,,5,8,,3,13,,62.3,70.0,,40.2,22.3,55.9,0.398,7.77,22.6,0.344,9.97,15.6,0.639,9.9,31.1,11.3,6.03,2.67,11.6,22.0
106,Harvard,29,21,8,0.724,1.59,-3.91,,10.0,4.0,,11,2,,10,6,,74.0,66.5,,40.7,24.9,52.1,0.479,6.38,17.7,0.361,17.7,23.2,0.765,9.38,33.4,15.4,7.86,4.69,15.4,18.6
107,Hawaii,30,10,20,0.333,-4.91,0.33,,3.0,13.0,,10,11,,0,9,,68.1,72.9,,40.0,23.6,54.7,0.431,5.0,16.0,0.313,16.0,24.2,0.66,13.4,35.8,13.8,4.43,2.03,14.3,18.1
108,High Point,30,15,15,0.5,-14.63,-9.3,,10.0,8.0,,12,1,,3,14,,72.3,73.4,,40.2,25.7,59.6,0.431,6.53,18.4,0.356,14.4,20.9,0.687,13.0,35.4,12.8,6.83,4.23,15.7,21.6
109,Hofstra,34,19,15,0.559,1.65,-0.02,,10.0,8.0,,11,6,,6,7,,70.8,68.2,,40.4,25.3,61.8,0.409,5.41,16.6,0.326,14.2,19.5,0.726,14.8,40.6,13.7,7.47,6.44,13.8,21.5
110,Holy Cross,31,9,22,0.29,-8.03,-5.57,,5.0,9.0,,5,7,,3,14,,69.3,71.7,,40.3,24.5,55.1,0.446,5.19,13.6,0.381,15.0,21.4,0.701,12.3,36.6,13.2,4.32,2.87,14.4,17.8
