Rk,School,G,W,L,W-L%,SRS,SOS,,Conf_W,Conf_L,,Home_W,Home_L,,Away_W,Away_L,,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
24,Boston University,28,14,14,0.5,-5.3,-5.83,,9.0,9.0,,8,4,,5,9,,68.3,67.8,,,23.4,56.3,0.416,6.93,19.5,0.356,14.5,20.0,0.728,12.6,36.1,12.4,6.75,1.89,13.4,20.3
25,Bowling Green State,29,15,14,0.517,1.99,1.4,,10.0,8.0,,10,4,,5,9,,75.9,72.8,,40.2,26.2,54.2,0.484,4.62,12.2,0.379,18.8,24.6,0.767,9.52,32.8,15.2,7.62,3.38,14.6,20.2
26,Bradley,31,19,12,0.613,3.15,1.75,,12.0,6.0,,13,2,,3,8,,66.0,63.6,,40.5,22.5,51.3,0.44,5.35,14.6,0.367,15.5,20.8,0.747,9.87,36.0,13.0,5.29,4.1,14.0,17.7
27,Brigham Young NCAA,33,24,9,0.727,10.95,3.48,,10.0,4.0,,15,0,,4,6,,70.4,62.7,,40.0,22.5,49.1,0.459,5.61,14.7,0.381,19.7,25.3,0.78,8.85,31.9,12.5,6.15,3.27,13.1,14.9
28,Brown,27,15,12,0.556,-8.92,-6.78,,9.0,5.0,,10,2,,5,10,,72.9,75.0,,40.0,25.3,56.0,0.451,5.7,16.9,0.337,16.7,24.1,0.69,12.1,35.9,14.2,7.81,2.63,17.5,20.0
29,Bucknell,29,14,15,0.483,-12.19,-6.27,,4.0,8.0,,9,4,,4,11,,65.8,70.4,,,22.9,53.2,0.431,3.86,12.3,0.314,16.2,26.3,0.615,11.8,35.0,11.7,7.45,2.93,17.1,18.6
30,Buffalo,28,4,24,0.143,-9.03,0.69,,2.0,16.0,,3,10,,0,13,,66.9,76.6,,40.7,23.0,55.3,0.417,6.75,18.9,0.357,14.1,21.6,0.651,11.8,33.7,11.8,6.64,2.36,15.9,21.0
31,Butler NCAA,32,24,8,0.75,12.55,3.98,,11.0,3.0,,13,1,,7,6,,69.6,60.8,,40.3,23.6,51.3,0.46,7.84,19.3,0.407,14.6,20.4,0.716,9.53,28.8,12.1,6.94,2.78,11.8,15.8
32,Cal Poly,28,9,19,0.321,-8.23,-1.32,,3.0,13.0,,6,9,,3,9,,80.0,81.2,,,27.6,63.0,0.438,7.07,20.4,0.346,17.8,26.0,0.683,15.0,40.3,11.9,6.36,3.43,15.1,20.2
33,Cal State Fullerton,28,5,23,0.179,-13.24,-0.2,,3.0,13.0,,3,11,,2,11,,59.2,70.1,,40.0,19.9,47.7,0.416,5.14,16.8,0.306,14.3,20.9,0.685,9.04,29.4,11.7,5.39,2.0,16.7,20.3
34,Cal State Northridge NCAA,32,22,10,0.688,5.95,0.25,,13.0,3.0,,13,1,,8,6,,82.8,75.3,,40.2,28.4,57.6,0.494,6.78,17.1,0.397,19.2,27.0,0.709,11.7,36.2,19.0,8.34,2.41,15.3,22.4
35,California NCAA,31,20,11,0.645,14.77,9.09,,11.0,7.0,,14,3,,5,7,,74.3,68.6,,40.5,26.2,54.8,0.479,5.68,16.2,0.35,16.2,23.6,0.686,9.06,32.2,16.4,7.26,2.13,13.7,18.4
36,Campbell,28,7,21,0.25,-16.75,-7.36,,5.0,13.0,,4,7,,3,13,,65.0,74.4,,40.4,24.4,57.1,0.427,5.25,15.4,0.34,11.0,16.6,0.664,12.1,33.7,12.1,5.54,3.0,14.3,18.2
37,Canisius,31,20,11,0.645,-2.11,-4.63,,9.0,9.0,,12,3,,7,8,,77.3,74.7,,,27.1,59.7,0.454,7.32,19.4,0.378,15.7,22.8,0.691,11.9,37.5,15.9,6.42,3.19,13.4,20.1
38,Centenary (LA),27,8,19,0.296,-13.05,-1.5,,,,,8,3,,0,15,,68.7,75.4,,40.0,22.9,55.3,0.414,4.93,15.2,0.324,17.9,23.7,0.754,,35.2,10.8,5.78,1.93,14.5,23.7
39,Central Connecticut State,28,14,14,0.5,-8.79,-10.18,,11.0,9.0,,8,5,,6,7,,73.2,71.8,,40.4,25.4,57.5,0.441,5.54,15.3,0.361,17.0,24.3,0.698,15.0,38.9,12.0,7.46,3.25,16.6,20.3
40,Central Michigan,28,20,8,0.714,0.98,0.01,,14.0,4.0,,13,1,,7,6,,71.4,67.9,,40.4,23.9,48.9,0.488,4.64,13.3,0.349,18.9,25.8,0.733,9.25,32.9,13.4,5.96,2.32,15.2,19.5
41,Charleston Southern,29,10,19,0.345,-16.14,-7.06,,6.0,8.0,,7,6,,2,10,,64.1,71.9,,40.5,23.3,54.6,0.428,4.66,14.4,0.322,12.8,20.0,0.64,12.2,33.3,11.9,9.76,3.14,18.3,22.3
42,Charlotte NCAA,33,22,11,0.667,14.24,7.91,,10.0,6.0,,10,2,,7,7,,78.3,71.9,,,26.5,60.5,0.437,9.24,25.7,0.36,16.1,23.5,0.685,12.5,38.4,14.3,7.0,2.94,12.7,20.1
43,Chattanooga,30,17,13,0.567,-2.12,-3.79,,9.0,7.0,,12,2,,3,9,,73.2,69.8,,,24.7,55.1,0.449,6.57,18.7,0.351,17.1,24.4,0.701,13.6,37.4,13.7,6.73,2.27,15.4,18.2
44,Chicago State,28,5,23,0.179,-15.14,-1.28,,2.0,14.0,,3,9,,2,13,,63.4,75.7,,40.4,24.4,56.6,0.43,4.68,14.4,0.325,10.0,16.3,0.616,12.7,35.2,13.6,6.11,3.21,17.7,21.4
45,Cincinnati NCAA,35,25,10,0.714,16.19,7.85,,11.0,5.0,,11,3,,7,5,,73.9,65.5,,40.6,26.3,59.3,0.444,6.11,17.1,0.357,15.1,21.7,0.697,13.3,34.7,12.9,5.54,3.37,10.9,19.0
46,Clemson,31,12,19,0.387,2.73,8.31,,2.0,14.0,,9,7,,1,9,,74.1,79.7,,40.3,25.7,60.6,0.424,8.0,22.3,0.358,14.7,21.0,0.702,12.4,38.2,14.0,6.03,2.23,16.0,21.5
47,Cleveland State,32,19,13,0.594,2.06,1.56,,9.0,5.0,,11,2,,6,8,,68.5,67.7,,40.5,22.7,53.7,0.422,6.13,16.6,0.369,17.1,24.8,0.687,13.6,37.0,10.1,6.56,4.06,15.3,20.2
48,Coastal Carolina,28,8,20,0.286,-13.37,-6.62,,6.0,8.0,,6,7,,2,12,,70.9,77.6,,40.7,24.8,56.5,0.439,6.11,17.8,0.344,15.2,21.6,0.704,12.1,32.6,13.9,8.68,2.0,18.5,21.6
49,Colgate,28,13,15,0.464,-10.86,-8.14,,6.0,6.0,,9,3,,4,10,,70.7,71.6,,,23.5,53.6,0.438,4.64,13.1,0.355,19.0,26.8,0.712,12.0,34.2,12.8,7.25,2.5,17.2,23.0
50,College of Charleston,29,22,7,0.759,1.62,-4.56,,12.0,4.0,,13,0,,6,4,,67.0,60.0,,40.2,23.4,51.5,0.454,4.1,12.3,0.334,16.1,21.2,0.759,10.9,33.9,14.9,7.1,5.07,12.7,16.0
51,Colorado,30,15,15,0.5,11.11,5.66,,5.0,11.0,,8,7,,6,6,,80.6,75.0,,40.5,27.9,60.6,0.46,6.2,17.3,0.359,18.6,26.1,0.714,13.4,39.5,17.2,7.57,3.2,16.5,21.8
52,Colorado State,28,15,13,0.536,5.51,2.35,,6.0,8.0,,10,3,,2,8,,69.0,63.4,,40.4,23.8,49.7,0.479,6.54,16.2,0.403,14.9,22.3,0.667,10.6,34.7,15.4,5.79,1.5,15.1,19.9
53,Columbia,27,12,15,0.444,-10.78,-7.5,,7.0,7.0,,9,3,,2,12,,57.0,58.9,,40.6,19.0,45.6,0.418,5.81,16.8,0.346,13.1,18.5,0.708,7.41,31.0,12.3,5.19,3.67,15.4,19.0
54,Connecticut,32,20,12,0.625,10.17,5.43,,8.0,8.0,,17,2,,1,8,,73.4,68.3,,40.2,26.9,57.8,0.465,3.19,9.31,0.342,16.4,23.5,0.7,14.8,38.5,13.9,8.03,3.75,15.0,18.5
55,Coppin State,28,13,15,0.464,-12.04,-9.4,,11.0,8.0,,7,5,,4,9,,64.5,67.1,,40.0,22.4,54.4,0.412,4.61,14.6,0.316,15.0,20.2,0.744,11.6,34.3,9.14,5.79,3.04,15.6,19.9
56,Cornell,27,7,20,0.259,-14.4,-7.52,,3.0,11.0,,4,8,,3,9,,62.4,67.9,,40.2,21.4,55.1,0.389,6.41,21.7,0.296,13.2,19.8,0.667,12.2,33.5,10.8,7.15,1.41,13.4,19.6
57,Creighton NCAA,32,24,8,0.75,12.41,3.01,,14.0,4.0,,14,0,,7,5,,72.7,63.3,,40.2,24.6,55.7,0.442,7.78,21.7,0.359,15.6,22.3,0.702,11.2,33.9,15.3,9.16,3.56,13.3,20.2
58,Dartmouth,27,8,19,0.296,-14.38,-7.34,,3.0,11.0,,6,7,,2,11,,63.7,69.7,,40.2,21.4,53.2,0.402,8.07,24.5,0.33,12.9,18.1,0.712,8.19,31.5,14.4,5.93,2.37,13.9,17.8
59,Davidson,32,15,17,0.469,-8.76,-3.66,,7.0,9.0,,10,4,,2,9,,69.0,69.9,,40.2,24.2,56.8,0.426,6.16,17.3,0.355,14.5,21.8,0.662,12.6,39.0,13.7,6.53,3.72,18.0,22.1
60,Dayton,34,21,13,0.618,9.71,6.12,,9.0,7.0,,12,6,,6,6,,71.1,67.5,,40.0,24.1,54.5,0.442,7.47,20.2,0.37,15.5,21.1,0.733,13.1,35.5,15.2,6.06,2.5,14.2,18.1
61,Delaware,30,20,10,0.667,1.9,-6.03,,14.0,4.0,,12,2,,7,8,,75.1,67.1,,40.3,26.7,57.7,0.462,8.37,21.8,0.384,13.3,19.3,0.69,12.2,38.1,15.4,7.3,5.23,16.2,20.1
62,Delaware State,28,13,15,0.464,-15.11,-10.97,,11.0,7.0,,8,3,,5,11,,63.8,67.9,,40.0,23.1,53.6,0.431,6.54,19.9,0.328,11.1,16.8,0.661,11.0,30.4,14.2,6.82,2.54,13.5,17.8
63,Denver,28,10,18,0.357,-7.28,-1.28,,5.0,11.0,,6,9,,4,8,,67.4,70.6,,40.4,25.0,59.4,0.421,5.82,17.8,0.328,11.5,19.3,0.598,13.4,38.8,12.8,6.61,2.54,16.7,18.8
64,DePaul,30,12,18,0.4,5.34,8.02,,4.0,12.0,,8,8,,3,8,,72.3,74.0,,40.0,25.5,58.1,0.439,6.13,18.3,0.335,15.1,22.3,0.676,13.2,37.7,14.6,5.33,3.6,14.5,18.6
65,Detroit Mercy,37,25,12,0.676,7.83,2.44,,10.0,4.0,,13,0,,9,7,,70.3,64.4,,,24.9,55.0,0.452,7.54,20.1,0.374,13.0,19.1,0.681,12.6,34.9,12.8,5.78,2.84,12.1,19.2
66,Drake,28,12,16,0.429,0.83,-0.21,,8.0,10.0,,10,5,,2,10,,70.2,69.1,,40.4,23.9,51.8,0.461,7.18,18.1,0.396,15.3,20.1,0.762,8.57,33.4,13.8,4.96,2.29,13.6,17.1
67,Drexel,27,15,12,0.556,-4.06,-5.43,,12.0,6.0,,9,2,,5,9,,75.0,73.6,,,26.8,56.4,0.475,6.04,16.3,0.371,15.4,22.6,0.682,11.7,38.8,15.2,5.33,1.89,16.4,20.7
68,Duke NCAA,39,35,4,0.897,32.18,11.98,,13.0,3.0,,13,2,,9,1,,90.7,70.5,,40.1,31.2,64.9,0.481,10.4,27.1,0.385,17.9,25.7,0.696,13.8,38.6,18.0,10.5,5.03,13.6,16.9
69,Duquesne,30,9,21,0.3,-3.14,3.96,,3.0,13.0,,7,6,,0,12,,70.5,77.6,,40.0,24.5,55.3,0.443,5.2,14.7,0.355,16.3,23.4,0.698,11.7,33.0,11.0,6.53,2.13,17.0,19.8
70,East Carolina,28,14,14,0.5,-4.24,-3.16,,6.0,10.0,,10,3,,3,11,,72.1,73.0,,,23.5,57.3,0.411,8.14,23.6,0.344,16.9,23.3,0.725,10.5,35.8,12.7,5.89,1.68,13.8,20.2
71,East Tennessee State,28,18,10,0.643,-3.06,-6.14,,13.0,3.0,,11,2,,7,7,,72.6,65.2,,40.2,26.0,58.5,0.444,5.46,16.6,0.328,15.3,24.8,0.616,14.6,39.1,13.4,9.96,3.21,16.5,22.3
72,Eastern Illinois NCAA,31,21,10,0.677,0.99,-2.45,,11.0,5.0,,13,0,,5,9,,82.7,78.7,,40.2,29.5,62.3,0.474,7.42,18.8,0.394,16.3,21.0,0.775,11.6,36.3,16.6,6.35,3.74,13.8,18.6
73,Eastern Kentucky,26,7,19,0.269,-13.6,-2.73,,1.0,15.0,,6,7,,1,12,,72.9,80.7,,40.4,26.0,62.0,0.42,6.5,18.3,0.355,14.3,22.7,0.632,14.4,38.4,12.9,6.77,3.88,17.3,22.1
74,Eastern Michigan,28,3,25,0.107,-11.43,-0.79,,1.0,17.0,,3,11,,0,14,,59.7,70.4,,40.0,21.2,50.1,0.423,4.96,16.3,0.305,12.4,19.4,0.64,9.14,30.9,11.2,4.71,2.86,15.5,18.3
75,Eastern Washington,28,17,11,0.607,0.05,-0.75,,11.0,5.0,,8,4,,7,7,,71.8,68.8,,40.4,24.3,50.5,0.481,4.54,12.4,0.366,18.7,25.6,0.73,8.93,28.9,15.3,7.61,1.82,16.6,21.3
76,Elon,29,9,20,0.31,-17.91,-9.17,,4.0,10.0,,7,5,,1,14,,64.6,71.2,,40.3,23.1,52.5,0.439,5.9,18.1,0.326,12.6,18.2,0.689,10.1,30.8,11.4,6.76,3.17,16.2,19.1
77,Evansville,30,14,16,0.467,-1.67,1.77,,9.0,9.0,,10,4,,4,9,,68.9,71.5,,40.8,24.4,50.5,0.484,6.2,15.9,0.389,13.8,19.7,0.702,7.3,30.5,17.2,4.97,2.2,15.1,17.5
78,Fairfield,28,12,16,0.429,-6.44,-3.51,,8.0,10.0,,5,5,,6,9,,73.9,76.8,,40.9,25.3,58.0,0.436,4.21,14.6,0.288,19.1,26.4,0.723,13.5,37.5,13.1,8.0,4.04,16.8,20.3
79,FDU,28,13,15,0.464,-11.42,-8.45,,10.0,10.0,,7,4,,6,10,,68.5,71.5,,,23.6,54.3,0.435,6.96,21.0,0.332,14.4,23.8,0.603,12.3,35.2,13.4,7.54,2.54,16.0,18.3
80,Florida NCAA,31,24,7,0.774,21.36,7.55,,12.0,4.0,,14,2,,8,3,,80.9,67.1,,40.2,27.4,56.9,0.481,8.26,21.5,0.383,17.9,24.5,0.729,10.3,36.9,17.4,8.74,3.68,14.5,19.0
81,Florida A&M,28,6,22,0.214,-22.88,-10.23,,4.0,14.0,,5,9,,1,12,,67.0,79.6,,40.2,22.2,55.8,0.397,5.89,18.9,0.313,16.8,25.8,0.649,14.0,34.1,10.4,8.39,3.57,19.5,25.1
82,Florida Atlantic,31,7,24,0.226,-16.06,-3.79,,5.0,13.0,,3,10,,3,12,,68.4,81.3,,40.0,24.5,62.2,0.395,6.65,19.7,0.337,12.6,18.3,0.691,14.9,37.5,13.4,6.39,2.06,17.2,21.5
83,Florida International,29,8,21,0.276,-9.15,-0.68,,5.0,11.0,,5,10,,2,10,,59.6,67.1,,40.2,21.0,49.8,0.421,4.9,15.0,0.326,12.7,18.2,0.699,9.24,27.6,8.79,6.03,0.9,13.4,18.3
84,Florida State,30,9,21,0.3,3.2,11.0,,4.0,12.0,,6,10,,2,8,,69.5,76.3,,40.8,24.7,58.0,0.427,4.93,15.5,0.319,15.1,22.5,0.671,13.1,36.6,13.0,6.2,3.43,14.9,20.0
85,Fordham,29,12,17,0.414,0.53,5.33,,4.0,12.0,,8,6,,2,10,,74.1,78.9,,,26.7,63.7,0.42,6.52,21.9,0.298,14.1,21.1,0.669,14.6,38.8,14.8,9.0,3.86,16.2,20.2
86,Fresno State NCAA,33,26,7,0.788,15.65,5.13,,13.0,3.0,,17,1,,6,4,,81.5,71.0,,40.3,28.9,61.5,0.47,7.3,20.5,0.355,16.4,24.0,0.681,11.8,37.6,17.9,10.0,6.33,16.7,19.0
87,Furman,26,10,16,0.385,-7.7,-6.02,,5.0,11.0,,6,6,,4,10,,66.5,66.3,,40.6,24.3,56.7,0.43,5.73,17.9,0.32,12.1,18.6,0.651,11.7,34.3,13.4,6.88,2.88,13.1,18.8
88,George Mason NCAA,30,18,12,0.6,5.12,-0.35,,11.0,5.0,,10,1,,6,9,,70.9,65.4,,40.3,26.1,56.8,0.46,4.73,14.6,0.323,13.9,21.1,0.659,11.9,33.9,13.7,8.4,4.3,14.3,18.1
89,George Washington,32,14,18,0.438,8.37,6.3,,6.0,10.0,,9,6,,2,9,,77.2,75.1,,40.5,26.1,62.1,0.42,6.97,21.3,0.328,18.0,25.4,0.711,14.8,38.9,13.3,8.0,3.44,14.4,23.5
90,Georgetown NCAA,33,25,8,0.758,12.06,1.58,,10.0,6.0,,13,3,,7,3,,78.0,67.5,,,28.0,64.1,0.437,5.64,17.0,0.332,16.4,24.8,0.661,18.4,44.9,16.6,9.82,6.0,16.7,21.0
91,Georgia NCAA,31,16,15,0.516,12.72,12.75,,9.0,7.0,,9,4,,5,7,,72.8,72.8,,40.5,27.3,58.7,0.464,4.58,13.3,0.345,13.7,20.4,0.672,12.8,38.5,15.2,6.29,4.81,15.6,18.4
92,Georgia Southern,30,15,15,0.5,-6.57,-5.5,,9.0,7.0,,8,4,,5,10,,76.5,75.4,,40.2,28.0,63.6,0.44,6.03,17.5,0.345,14.6,21.7,0.67,14.8,39.4,13.5,7.67,2.57,15.4,19.4
93,Georgia State NCAA,34,29,5,0.853,5.25,-3.72,,16.0,2.0,,16,0,,10,4,,79.4,68.7,,40.0,27.3,60.8,0.449,8.12,22.9,0.354,16.7,23.8,0.702,13.0,34.4,13.2,10.3,3.79,12.8,18.1
94,Georgia Tech NCAA,30,17,13,0.567,14.52,11.79,,8.0,8.0,,12,3,,3,8,,75.6,72.9,,,25.9,60.7,0.426,8.67,23.3,0.371,15.2,22.1,0.69,11.5,37.5,16.3,7.93,4.53,15.8,21.5
95,Gonzaga NCAA,33,26,7,0.788,12.57,0.32,,13.0,1.0,,13,1,,9,5,,82.4,68.8,,40.2,27.7,54.3,0.51,7.42,18.4,0.404,19.5,28.7,0.681,11.2,38.3,16.3,5.79,4.09,14.3,18.8
96,Grambling,26,8,18,0.308,-20.7,-10.24,,8.0,10.0,,5,4,,3,14,,75.1,85.6,,,26.6,63.7,0.418,6.08,18.4,0.33,15.8,22.5,0.704,13.5,36.8,11.6,7.54,4.08,16.8,21.5
97,Green Bay,28,11,17,0.393,-2.16,2.56,,4.0,10.0,,8,7,,3,9,,58.3,63.0,,40.2,20.2,47.4,0.426,4.64,11.8,0.394,13.3,19.0,0.698,8.82,29.8,10.3,4.39,2.43,12.9,18.6
98,Hampton NCAA,32,25,7,0.781,-3.66,-10.6,,14.0,4.0,,10,1,,11,5,,77.2,70.2,,40.5,26.6,57.7,0.46,6.25,18.0,0.348,17.8,26.1,0.684,13.6,38.8,14.0,6.81,5.78,15.3,18.6
99,Hartford,28,4,24,0.143,-16.83,-5.79,,1.0,17.0,,3,11,,1,12,,65.0,76.1,,40.4,22.4,55.0,0.408,6.0,17.9,0.336,14.2,21.8,0.65,13.6,34.6,11.5,6.11,2.39,16.9,22.3
100,Harvard,26,14,12,0.538,-6.89,-8.51,,7.0,7.0,,10,3,,4,9,,71.7,70.1,,40.2,25.8,58.9,0.438,7.81,21.3,0.366,12.3,18.2,0.674,11.0,35.0,15.6,10.0,2.12,17.3,21.5
101,Hawaii NCAA,31,17,14,0.548,6.88,7.23,,8.0,8.0,,13,5,,2,8,,72.7,73.1,,40.3,25.7,54.9,0.468,5.71,16.4,0.349,15.6,21.5,0.725,10.8,32.2,18.0,5.9,2.39,16.6,19.5
102,High Point,28,8,20,0.286,-18.26,-7.98,,3.0,11.0,,8,5,,0,15,,60.0,68.0,,,21.7,55.3,0.393,4.93,16.9,0.292,11.7,18.0,0.65,12.6,33.4,11.7,8.79,2.14,17.0,18.4
103,Hofstra NCAA,31,26,5,0.839,5.12,-5.47,,16.0,2.0,,12,1,,11,2,,72.8,62.2,,40.2,25.3,53.5,0.473,5.39,16.2,0.332,16.8,26.0,0.647,12.0,37.6,13.4,7.65,3.84,16.5,17.6
104,Holy Cross NCAA,30,22,8,0.733,-0.31,-5.84,,10.0,2.0,,13,1,,9,6,,67.8,62.3,,40.2,21.3,47.9,0.445,4.53,12.9,0.351,20.6,31.3,0.657,12.9,38.5,12.8,6.27,5.23,17.1,19.4
105,Houston,29,9,20,0.31,-1.33,4.91,,6.0,10.0,,6,7,,1,12,,65.4,71.7,,40.0,22.2,53.4,0.416,3.62,12.4,0.291,17.4,25.1,0.691,13.1,37.2,11.1,5.66,2.66,16.0,21.2
106,Howard,28,10,18,0.357,-19.91,-10.37,,8.0,10.0,,6,4,,4,12,,68.4,77.9,,,22.2,57.1,0.389,6.89,19.3,0.357,17.1,24.0,0.713,11.5,31.6,11.7,7.07,1.68,15.0,21.9
107,Idaho,27,6,21,0.222,-12.17,-0.01,,3.0,13.0,,5,9,,1,12,,63.7,73.8,,,21.6,56.9,0.38,5.93,18.7,0.317,14.5,22.6,0.643,11.7,32.7,11.0,6.96,2.22,14.7,21.6
108,Idaho State,28,14,14,0.5,-2.1,-1.41,,10.0,6.0,,8,6,,5,6,,74.1,73.0,,,25.3,56.6,0.447,8.39,21.4,0.392,15.0,20.0,0.753,10.3,34.0,15.4,5.18,2.93,14.1,20.0
109,Illinois NCAA,35,27,8,0.771,23.32,11.38,,13.0,3.0,,12,0,,7,4,,77.9,65.9,,,26.5,58.5,0.454,7.06,19.4,0.364,17.7,25.1,0.705,13.7,40.0,15.7,7.69,4.17,15.0,22.1
110,Illinois State,30,21,9,0.7,5.97,0.57,,12.0,6.0,,13,2,,7,6,,75.2,69.8,,40.5,25.5,55.2,0.463,5.17,14.1,0.367,19.0,26.1,0.728,10.2,34.0,13.9,8.2,3.03,13.8,20.3
