Rk,School,G,W,L,W-L%,SRS,SOS,Conf_W,Conf_L,Home_W,Home_L,Away_W,Away_L,Tm.,Opp.,MP,Opp_FG,Opp_FGA,Opp_FG%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
16,Army,30,15,15,0.5,-6.5,-4.98,6.0,12.0,7,7,7,8,72.1,72.1,40.5,25.7,56.1,0.458,5.7,16.1,0.355,14.9,22.4,0.666,10.7,35.5,14.1,6.87,3.57,13.5,18.7
17,Auburn,35,15,20,0.429,3.27,8.15,4.0,14.0,9,8,2,10,67.9,72.1,40.4,25.3,54.1,0.469,5.86,17.6,0.332,15.5,22.3,0.698,10.9,37.1,12.9,6.71,4.37,14.7,21.7
18,Austin Peay,30,8,22,0.267,-12.45,-2.81,3.0,13.0,6,7,1,14,64.6,72.6,40.0,25.3,53.6,0.471,7.57,19.6,0.386,14.5,20.0,0.726,9.03,34.3,13.9,8.0,3.13,14.1,19.7
19,Ball State,30,7,23,0.233,-5.06,0.04,2.0,16.0,6,9,1,14,65.4,69.0,40.9,24.0,52.1,0.46,6.1,17.1,0.356,14.8,21.4,0.693,9.07,32.4,12.5,7.37,3.3,12.0,17.9
20,Baylor NCAA,34,24,10,0.706,17.85,9.33,11.0,7.0,16,2,6,5,69.1,60.2,40.3,21.7,54.0,0.402,5.76,19.2,0.3,11.1,17.1,0.645,11.1,30.9,15.1,6.59,4.0,12.1,18.0
21,Belmont NCAA,33,22,11,0.667,0.35,-2.77,11.0,5.0,12,2,7,8,74.2,70.6,40.0,25.9,57.2,0.452,7.21,21.0,0.344,11.6,16.3,0.712,10.0,32.7,13.1,6.58,3.55,12.7,18.9
22,Bethune-Cookman,32,11,21,0.344,-15.52,-10.45,7.0,9.0,6,8,4,11,59.3,62.6,40.0,20.7,48.8,0.425,5.56,16.5,0.336,15.6,22.2,0.703,10.5,31.5,11.0,6.41,3.19,12.5,18.2
23,Binghamton,32,6,26,0.188,-13.45,-3.49,5.0,11.0,5,9,1,15,57.7,66.4,40.2,23.3,52.1,0.447,7.44,20.0,0.372,12.4,18.1,0.684,10.2,35.1,12.9,6.16,2.28,13.1,18.8
24,Boise State NCAA,34,25,9,0.735,10.01,1.38,14.0,4.0,13,1,8,5,70.3,60.1,40.7,21.5,51.6,0.416,5.74,18.6,0.309,11.5,16.4,0.699,8.21,30.3,10.6,4.76,3.09,12.6,16.7
25,Boston College,32,13,19,0.406,6.32,7.94,4.0,14.0,9,8,2,7,65.8,67.4,40.6,23.2,52.6,0.441,5.53,16.5,0.335,15.5,21.5,0.72,10.0,33.3,12.4,5.31,3.31,12.2,17.8
26,Boston University,30,13,17,0.433,-5.63,-3.12,9.0,9.0,8,6,5,10,67.9,69.6,40.3,24.4,54.0,0.451,8.07,21.8,0.37,12.7,17.8,0.712,8.9,30.9,15.2,5.33,2.67,10.7,18.4
27,Bowling Green State,33,21,12,0.636,2.93,-1.25,11.0,7.0,11,6,10,5,66.5,62.9,40.2,22.1,53.5,0.413,6.64,20.1,0.33,12.2,17.4,0.7,10.2,33.6,10.8,6.21,3.45,12.5,17.6
28,Bradley,33,9,24,0.273,-4.3,1.52,3.0,15.0,7,9,1,10,57.0,61.4,40.6,20.2,47.2,0.428,6.39,17.8,0.358,14.6,21.2,0.686,8.94,32.6,12.1,6.12,3.52,13.8,17.0
29,Brigham Young NCAA,35,25,10,0.714,13.53,5.02,13.0,5.0,13,3,8,3,83.7,73.2,40.6,25.5,58.6,0.436,6.23,19.0,0.327,15.9,22.7,0.7,10.6,33.9,14.1,6.6,3.57,13.0,21.1
30,Brown,31,13,18,0.419,-7.23,-1.99,4.0,10.0,9,6,3,11,66.1,69.2,40.2,24.5,57.9,0.422,6.0,17.8,0.336,14.3,20.8,0.684,11.1,34.8,12.2,8.0,4.35,11.2,20.6
31,Bryant,31,16,15,0.516,-6.28,-4.93,12.0,6.0,9,5,7,10,66.4,67.7,40.5,23.6,55.2,0.427,6.19,19.6,0.315,14.4,19.8,0.725,11.0,34.6,12.4,6.48,3.58,10.7,16.7
32,Bucknell,34,19,15,0.559,-3.66,-2.75,13.0,5.0,12,4,6,11,68.8,69.0,40.6,23.9,54.1,0.442,5.97,16.1,0.37,15.1,20.5,0.74,8.21,31.6,11.3,5.09,4.35,9.41,19.2
33,Buffalo NCAA,33,23,10,0.697,7.93,1.6,12.0,6.0,11,2,9,7,74.6,68.3,40.0,24.1,57.0,0.423,7.12,21.6,0.33,13.0,19.5,0.664,11.1,35.2,11.9,6.18,3.3,13.6,21.2
34,Butler NCAA,34,23,11,0.676,16.64,8.62,12.0,6.0,13,3,7,4,69.0,61.0,40.6,21.8,52.5,0.415,5.5,17.9,0.307,11.9,17.5,0.682,8.26,30.9,11.0,5.38,4.44,12.7,19.2
35,Cal Poly,29,13,16,0.448,-0.57,0.43,6.0,10.0,7,4,5,10,60.4,59.3,40.3,21.4,50.3,0.426,5.76,16.5,0.349,10.7,15.5,0.69,8.72,33.1,12.2,3.97,3.38,10.6,16.0
36,Cal State Bakersfield,33,14,19,0.424,-6.4,-5.8,7.0,7.0,9,5,3,10,63.6,61.5,40.8,19.6,47.6,0.412,6.67,18.4,0.363,15.6,22.3,0.697,8.3,29.8,10.6,5.21,3.58,12.2,18.7
37,Cal State Fullerton,31,9,22,0.29,-8.58,-1.06,1.0,15.0,6,9,1,13,64.2,69.5,40.5,23.9,54.1,0.443,6.77,17.8,0.38,14.9,21.2,0.703,8.84,34.2,13.2,5.87,3.84,11.1,18.3
38,Cal State Northridge,33,9,24,0.273,-6.61,0.39,4.0,12.0,7,9,1,14,65.1,70.5,40.3,24.3,56.2,0.433,7.85,21.7,0.361,14.0,19.9,0.702,10.4,33.7,13.6,7.21,2.76,11.0,18.7
39,California,33,18,15,0.545,5.36,6.15,7.0,11.0,11,7,5,6,66.5,67.3,40.3,23.7,55.7,0.426,4.73,14.1,0.336,15.1,21.7,0.698,8.85,34.6,10.8,5.09,3.7,9.61,17.1
40,Campbell,32,10,22,0.313,-11.13,-5.3,4.0,14.0,9,6,1,15,63.9,66.4,40.2,23.1,50.5,0.457,5.53,16.0,0.345,14.7,20.3,0.724,9.0,32.9,11.7,6.38,2.41,12.3,16.4
41,Canisius,33,18,15,0.545,-0.04,-2.79,11.0,9.0,10,5,8,8,65.7,62.9,40.3,21.2,51.6,0.41,6.15,19.1,0.322,14.5,21.0,0.69,10.9,34.5,12.7,6.06,3.45,13.9,16.9
42,Central Arkansas,29,2,27,0.069,-22.84,-5.94,2.0,16.0,2,11,0,16,65.3,82.2,40.0,29.2,59.0,0.496,6.38,17.0,0.376,17.3,25.1,0.691,12.6,36.8,15.5,9.38,3.66,13.1,18.4
43,Central Connecticut State,31,5,26,0.161,-16.56,-5.62,3.0,15.0,4,9,1,13,59.2,70.1,40.2,26.5,58.5,0.453,7.13,20.7,0.345,9.94,14.0,0.71,11.3,35.3,14.1,6.55,3.68,10.2,15.6
44,Central Michigan,32,23,9,0.719,5.56,-1.1,12.0,6.0,16,1,6,7,78.3,68.3,40.2,24.4,54.8,0.445,6.91,20.0,0.346,12.7,19.0,0.668,10.2,33.7,11.3,5.03,2.75,13.5,19.6
45,Charleston Southern,31,19,12,0.613,-4.48,-5.23,13.0,5.0,13,2,6,9,73.5,68.7,40.6,23.9,54.7,0.436,7.97,22.0,0.362,13.0,18.4,0.707,9.29,34.4,12.2,5.42,3.87,13.2,18.0
46,Charlotte,32,14,18,0.438,1.76,0.35,7.0,11.0,7,6,5,9,73.8,72.4,41.3,25.6,58.2,0.44,7.78,21.3,0.365,13.5,19.3,0.701,11.1,34.5,13.4,6.16,3.38,12.8,19.5
47,Chattanooga,32,22,10,0.688,-1.63,-4.06,15.0,3.0,15,2,7,7,72.7,66.9,40.8,23.1,54.1,0.427,5.13,14.9,0.343,15.5,22.7,0.686,11.0,33.6,10.3,5.84,4.16,13.5,19.9
48,Chicago State,32,8,24,0.25,-14.76,-2.48,4.0,10.0,7,5,1,16,58.0,66.1,40.2,21.5,48.2,0.446,7.0,18.6,0.376,16.2,23.9,0.675,10.1,34.5,12.6,7.16,3.44,15.4,16.4
49,Cincinnati NCAA,34,23,11,0.676,10.72,4.4,13.0,5.0,15,3,6,5,62.1,55.8,40.6,20.6,53.1,0.388,5.65,17.7,0.319,9.0,13.8,0.651,11.2,30.1,11.1,5.56,2.88,12.0,17.1
50,Clemson,31,16,15,0.516,7.73,7.18,8.0,10.0,11,6,3,7,62.7,62.2,40.3,22.2,55.2,0.402,6.0,18.3,0.328,11.8,17.2,0.689,11.1,34.1,11.6,6.29,2.97,11.2,17.8
51,Cleveland State,34,19,15,0.559,3.07,-0.78,11.0,5.0,12,3,6,12,67.5,61.7,39.3,20.1,47.7,0.422,6.18,17.1,0.362,14.1,20.8,0.676,9.59,30.5,11.8,6.12,2.74,13.1,15.6
52,Coastal Carolina NCAA,34,24,10,0.706,-1.02,-6.18,12.0,6.0,14,2,8,7,71.7,62.4,40.0,21.3,53.9,0.395,7.12,22.0,0.324,12.7,18.1,0.7,9.32,31.3,11.3,5.76,2.59,11.9,18.8
53,Colgate,33,16,17,0.485,-2.91,-3.41,12.0,6.0,10,5,6,12,66.0,64.4,40.8,23.0,52.1,0.442,6.39,16.8,0.38,11.9,17.9,0.668,9.06,30.9,11.5,5.73,2.76,10.3,14.9
54,College of Charleston,33,9,24,0.273,-7.23,-1.26,3.0,15.0,5,9,2,12,58.6,64.6,40.3,21.3,50.2,0.424,5.79,16.2,0.358,16.2,23.8,0.682,10.8,35.8,10.8,5.45,3.64,11.4,17.6
55,Colorado,34,16,18,0.471,7.01,6.19,7.0,11.0,12,5,2,11,69.0,68.1,40.6,23.7,56.0,0.424,7.32,20.7,0.353,13.4,19.0,0.704,9.94,32.4,12.4,6.94,3.59,11.3,19.7
56,Colorado State,34,27,7,0.794,8.12,0.69,13.0,5.0,15,2,8,4,72.2,64.1,40.1,22.7,53.9,0.422,6.97,19.1,0.364,11.7,17.9,0.656,8.74,31.9,11.8,5.35,2.47,11.9,20.4
57,Columbia,28,13,15,0.464,-0.38,-1.49,5.0,9.0,9,7,4,7,64.9,62.0,40.0,21.9,50.6,0.432,4.96,15.1,0.329,13.4,19.1,0.698,9.11,30.4,10.3,5.57,3.43,10.2,15.3
58,Connecticut,35,20,15,0.571,8.28,4.22,10.0,8.0,11,5,4,7,64.1,60.0,40.1,21.1,53.3,0.396,5.97,18.0,0.332,11.9,17.4,0.684,10.7,32.6,10.7,5.54,3.66,11.1,16.6
59,Coppin State,31,8,23,0.258,-17.84,-4.78,6.0,10.0,4,7,3,15,71.6,82.5,40.0,28.9,60.2,0.48,6.94,18.4,0.378,17.7,25.3,0.701,13.2,42.8,15.5,6.19,3.23,14.4,17.9
60,Cornell,30,13,17,0.433,-3.58,-1.92,5.0,9.0,8,5,5,9,62.3,61.3,40.3,20.2,51.9,0.389,6.37,19.4,0.328,14.6,21.1,0.689,10.5,36.4,11.1,5.27,2.83,13.1,17.5
61,Creighton,33,14,19,0.424,7.48,7.05,4.0,14.0,9,8,3,9,67.3,66.9,40.6,23.6,54.0,0.437,7.33,19.3,0.381,12.3,18.0,0.684,9.36,32.5,13.0,5.94,3.39,10.9,18.6
62,Dartmouth,29,14,15,0.483,-3.11,-3.32,7.0,7.0,8,4,6,11,63.3,63.1,40.3,21.0,48.8,0.431,6.62,18.7,0.354,14.4,20.9,0.688,8.86,31.8,11.7,5.93,2.93,13.5,18.1
63,Davidson NCAA,32,24,8,0.75,11.97,3.19,14.0,4.0,14,1,9,4,79.0,69.4,40.2,25.4,57.4,0.443,5.66,18.7,0.303,12.9,20.2,0.638,11.0,35.4,12.6,5.06,3.97,11.6,17.9
64,Dayton NCAA,36,27,9,0.75,10.98,4.06,13.0,5.0,16,0,5,6,67.8,60.8,40.1,22.1,52.8,0.418,5.72,17.6,0.324,10.9,16.2,0.677,9.56,32.9,12.0,5.28,3.44,13.6,19.9
65,Delaware,30,10,20,0.333,-7.76,-1.69,9.0,9.0,5,8,5,10,66.0,72.0,40.5,25.2,58.5,0.43,8.1,21.9,0.37,13.6,19.4,0.701,11.5,37.3,14.2,6.57,3.73,10.4,18.9
66,Delaware State,36,18,18,0.5,-10.78,-6.75,9.0,7.0,6,6,9,11,70.4,72.4,40.1,25.5,60.1,0.424,7.33,22.1,0.332,14.1,20.7,0.684,11.9,37.2,13.9,7.03,3.67,11.5,17.9
67,Denver,30,12,18,0.4,-3.96,-3.13,6.0,10.0,9,7,3,10,62.2,63.0,40.5,21.0,44.3,0.474,4.9,13.2,0.371,16.2,22.7,0.713,7.97,28.6,10.2,5.2,2.2,12.0,15.9
68,DePaul,32,12,20,0.375,3.3,7.49,6.0,12.0,9,7,3,9,69.4,73.6,40.2,24.7,53.6,0.46,5.19,16.6,0.312,19.1,26.1,0.731,11.6,35.8,11.9,7.28,3.16,12.7,17.6
69,Detroit Mercy,33,15,18,0.455,-2.25,0.13,7.0,9.0,10,6,3,11,70.7,70.8,40.5,23.4,52.2,0.449,7.12,21.0,0.34,16.8,24.3,0.694,9.67,33.8,13.7,6.0,3.3,15.0,18.3
70,Drake,31,9,22,0.29,-6.04,2.22,6.0,12.0,8,7,1,11,59.5,66.8,40.3,24.3,51.0,0.477,7.19,18.5,0.388,10.9,15.6,0.7,9.13,29.4,12.5,6.48,2.94,10.1,16.1
71,Drexel,30,11,19,0.367,-5.71,-0.85,9.0,9.0,5,9,5,6,59.6,64.3,40.2,23.1,51.8,0.446,5.5,15.6,0.353,12.6,18.5,0.678,10.0,34.6,12.2,5.4,3.4,11.5,16.5
72,Duke NCAA,39,35,4,0.897,24.97,9.87,15.0,3.0,15,1,9,2,79.3,64.2,40.3,24.7,58.5,0.422,5.1,16.2,0.314,9.72,14.1,0.692,11.0,31.5,11.6,5.54,3.1,12.3,19.0
73,Duquesne,31,12,19,0.387,-2.93,1.41,6.0,12.0,9,7,2,10,71.4,74.3,40.2,25.8,59.4,0.434,9.13,23.8,0.383,13.5,20.0,0.679,12.4,36.3,16.7,5.48,3.13,10.9,17.2
74,East Carolina,33,14,19,0.424,-2.84,1.0,6.0,12.0,11,5,1,11,64.1,65.9,40.2,23.8,53.6,0.445,6.03,19.3,0.313,12.3,18.1,0.677,11.2,34.9,13.5,5.94,4.21,12.3,17.2
75,East Tennessee State,30,16,14,0.533,-4.8,-4.01,8.0,10.0,10,4,6,9,73.4,71.3,40.3,23.2,54.9,0.423,8.5,24.3,0.349,16.4,23.2,0.704,11.3,36.1,14.5,7.03,4.2,14.8,18.5
76,Eastern Illinois,33,18,15,0.545,-5.52,-2.42,9.0,7.0,9,5,7,8,63.5,64.7,40.3,22.9,55.1,0.416,6.64,19.5,0.341,12.2,17.1,0.713,11.7,35.8,11.8,6.45,2.85,12.1,17.0
77,Eastern Kentucky,33,21,12,0.636,-0.03,-4.16,11.0,5.0,13,4,8,7,71.9,63.6,40.3,22.2,49.5,0.448,7.79,20.0,0.389,11.5,17.1,0.673,10.1,33.3,14.9,6.03,2.73,18.5,17.2
78,Eastern Michigan,35,21,14,0.6,1.96,-0.14,8.0,10.0,16,3,4,10,69.4,63.7,40.4,21.1,54.6,0.386,6.89,21.4,0.321,14.7,21.5,0.686,12.3,37.2,13.4,5.37,3.31,15.1,19.6
79,Eastern Washington NCAA,35,26,9,0.743,0.79,-3.84,14.0,4.0,13,2,11,6,80.6,73.9,40.3,25.7,57.2,0.45,7.97,20.6,0.388,14.5,20.2,0.716,10.4,33.9,14.8,5.49,3.8,12.3,18.9
80,Elon,33,15,18,0.455,-5.91,-2.69,6.0,12.0,8,6,5,10,70.6,70.6,40.5,24.3,54.7,0.444,6.3,18.7,0.338,15.7,23.5,0.668,10.6,37.1,11.8,6.33,3.55,14.8,20.0
81,Evansville,36,24,12,0.667,3.36,-0.07,9.0,9.0,14,5,8,5,70.9,65.6,40.4,23.5,54.8,0.429,6.61,18.7,0.354,12.0,16.8,0.712,9.58,31.4,12.1,6.39,3.86,13.6,19.5
82,Fairfield,31,7,24,0.226,-8.63,-2.31,5.0,15.0,4,11,2,11,59.5,65.8,40.8,23.0,52.5,0.438,4.77,13.9,0.343,15.1,22.4,0.672,11.5,36.1,12.3,6.58,2.45,11.6,17.7
83,FDU,29,8,21,0.276,-12.22,-4.54,3.0,15.0,4,9,4,12,67.4,73.4,40.5,24.3,52.8,0.46,6.34,18.2,0.348,18.5,26.7,0.692,13.0,39.5,13.5,6.55,4.0,15.9,17.6
84,Florida,33,16,17,0.485,13.27,9.67,8.0,10.0,11,5,2,9,63.7,60.1,40.3,20.4,49.9,0.408,5.15,15.7,0.328,14.1,18.9,0.745,9.3,32.1,10.5,5.52,3.94,13.7,15.8
85,Florida A&M,29,2,27,0.069,-26.04,-8.52,2.0,14.0,2,9,0,17,55.4,72.9,40.0,26.4,56.3,0.469,7.45,21.2,0.351,12.7,19.7,0.644,12.0,38.4,15.7,7.1,3.66,12.1,17.9
86,Florida Atlantic,29,9,20,0.31,-7.8,-2.06,2.0,16.0,7,7,2,13,62.6,66.7,40.2,24.8,54.0,0.458,3.38,11.8,0.287,13.8,19.8,0.697,10.3,35.1,10.1,6.52,3.72,11.1,16.2
87,Florida Gulf Coast,33,22,11,0.667,-1.81,-4.98,11.0,3.0,14,4,6,6,67.4,63.2,40.2,22.4,56.7,0.395,5.79,20.2,0.286,12.6,18.7,0.674,11.7,35.1,9.85,5.73,2.64,11.2,16.9
88,Florida International,33,16,17,0.485,-7.78,-3.23,8.0,10.0,8,4,6,10,62.4,65.2,40.5,22.5,55.0,0.409,6.82,20.8,0.328,13.4,20.7,0.648,11.5,34.7,13.0,7.91,3.61,12.9,17.0
89,Florida State,33,17,16,0.515,6.69,7.02,8.0,10.0,12,6,3,7,66.6,67.0,40.3,23.2,55.3,0.42,5.85,18.0,0.325,14.7,21.0,0.701,11.1,32.4,12.0,6.21,2.58,11.9,20.3
90,Fordham,31,10,21,0.323,-2.15,2.72,4.0,14.0,8,8,1,11,65.0,69.2,40.2,23.7,53.6,0.441,6.87,19.8,0.347,14.9,22.2,0.673,9.9,33.0,12.5,7.35,3.23,12.5,16.7
91,Fresno State,32,15,17,0.469,-2.23,1.3,10.0,8.0,11,3,4,10,65.2,66.3,40.5,22.4,51.9,0.433,6.16,17.8,0.347,15.3,22.1,0.693,10.5,34.7,12.2,5.5,3.09,13.4,17.8
92,Furman,33,11,22,0.333,-10.55,-3.46,5.0,13.0,7,7,1,14,63.6,68.0,40.3,24.3,54.1,0.449,6.79,19.2,0.354,12.7,19.2,0.661,10.5,33.1,13.6,6.97,3.73,10.9,18.5
93,Gardner-Webb,35,20,15,0.571,-5.24,-3.11,10.0,8.0,12,2,5,11,74.8,74.1,40.6,27.9,59.5,0.47,6.57,17.8,0.369,11.7,17.1,0.684,10.7,35.1,13.6,6.57,3.49,12.3,17.5
94,George Mason,31,9,22,0.29,-1.43,4.6,4.0,14.0,7,8,2,9,64.4,69.3,40.5,23.0,53.1,0.433,6.55,18.9,0.346,16.8,23.5,0.715,10.5,32.8,12.4,6.77,3.77,12.2,19.4
95,George Washington,35,22,13,0.629,8.07,2.79,10.0,8.0,12,2,5,10,67.3,62.0,40.4,22.5,55.6,0.404,6.09,19.1,0.319,11.0,16.1,0.682,10.9,32.8,11.2,6.49,4.2,11.7,19.3
96,Georgetown NCAA,33,22,11,0.667,15.48,9.81,12.0,6.0,13,3,5,4,70.9,65.2,40.6,21.2,52.0,0.407,6.67,18.4,0.362,16.3,22.9,0.71,10.7,32.0,11.1,6.0,3.67,13.3,20.0
97,Georgia NCAA,33,21,12,0.636,12.42,8.6,11.0,7.0,12,4,8,4,68.2,64.4,40.9,22.2,57.0,0.389,6.27,20.1,0.312,13.7,19.5,0.699,10.8,33.8,10.6,6.12,3.79,11.1,20.7
98,Georgia Southern,31,22,9,0.71,-0.4,-4.72,14.0,6.0,13,2,8,6,68.1,60.2,40.3,21.3,54.2,0.393,6.13,20.1,0.305,11.5,17.0,0.675,11.2,35.5,10.5,5.29,2.77,14.5,17.5
99,Georgia State NCAA,35,25,10,0.714,5.47,-2.03,15.0,5.0,12,1,8,8,71.4,62.4,40.4,20.3,52.2,0.388,7.17,21.9,0.327,14.7,20.6,0.714,11.9,33.3,12.7,4.54,2.34,15.3,17.6
100,Georgia Tech,31,12,19,0.387,7.16,8.45,3.0,15.0,8,8,2,9,63.3,64.6,40.6,23.3,53.0,0.44,5.55,17.4,0.319,12.4,17.9,0.692,8.32,31.0,12.7,6.52,3.94,11.7,17.4
101,Gonzaga NCAA,38,35,3,0.921,21.12,5.12,17.0,1.0,15,1,11,1,78.7,61.7,40.1,22.1,56.7,0.39,5.71,17.3,0.33,11.7,17.6,0.666,10.6,30.4,9.68,5.53,2.34,11.3,19.6
102,Grambling,29,2,27,0.069,-30.67,-8.0,0.0,18.0,2,9,0,17,52.0,72.6,40.0,26.1,56.6,0.461,6.48,19.9,0.326,13.9,21.9,0.635,11.9,35.7,14.6,8.52,3.34,11.3,16.7
103,Grand Canyon,32,17,15,0.531,-6.62,-5.45,8.0,6.0,13,8,4,7,68.7,68.4,40.0,24.6,55.9,0.44,5.47,16.7,0.328,13.7,20.1,0.68,11.7,35.2,11.4,5.0,2.59,10.6,19.6
104,Green Bay,33,24,9,0.727,5.7,-0.4,12.0,4.0,13,1,6,7,68.2,60.8,40.2,21.1,52.1,0.405,5.21,15.9,0.328,13.3,20.0,0.668,10.3,33.1,10.9,6.0,3.27,13.6,18.4
105,Hampton NCAA,35,17,18,0.486,-8.25,-7.08,8.0,8.0,6,5,5,12,67.0,68.2,40.1,22.7,55.0,0.413,5.63,16.6,0.339,17.1,25.0,0.685,11.2,36.7,10.4,5.43,3.77,14.0,20.5
106,Hartford,30,14,16,0.467,-8.58,-5.16,7.0,9.0,7,7,7,8,61.9,64.1,40.5,22.2,50.1,0.444,5.63,17.7,0.319,14.0,20.8,0.676,9.33,34.8,11.6,5.73,3.03,13.6,17.0
107,Harvard NCAA,30,22,8,0.733,4.47,-0.25,12.0,3.0,12,2,9,4,64.2,57.6,40.7,20.5,50.6,0.404,5.47,16.4,0.333,11.2,16.6,0.674,9.33,31.0,10.7,5.23,2.9,12.9,18.0
108,Hawaii,35,22,13,0.629,2.65,-0.83,8.0,8.0,13,5,3,5,72.9,68.2,40.3,22.6,54.7,0.413,6.4,18.8,0.34,16.7,23.0,0.723,11.9,36.2,12.6,5.89,2.86,16.7,19.6
109,High Point,33,23,10,0.697,-2.47,-4.61,13.0,5.0,12,2,9,7,72.9,67.6,41.5,24.0,55.1,0.435,7.58,21.6,0.35,12.1,17.2,0.702,10.5,32.5,12.2,6.85,2.52,13.4,18.3
110,Hofstra,34,20,14,0.588,3.78,-4.46,10.0,8.0,8,7,10,6,78.5,70.2,40.3,24.3,55.6,0.438,6.35,18.7,0.339,15.2,21.5,0.709,9.79,34.1,13.2,4.97,3.12,13.7,19.5
111,Holy Cross,30,14,16,0.467,-6.23,-3.82,8.0,10.0,10,4,3,12,66.0,67.3,40.7,23.4,49.9,0.469,6.0,16.1,0.373,14.5,20.3,0.715,8.67,32.7,13.6,5.17,3.27,14.0,17.1
112,Houston,32,13,19,0.406,-2.06,-0.91,4.0,14.0,9,8,2,9,64.4,65.5,40.6,23.7,54.5,0.435,6.09,18.1,0.337,12.1,18.1,0.667,11.5,36.4,13.2,6.91,3.13,12.9,17.3
113,Houston Christian,28,12,16,0.429,-13.18,-5.63,7.0,11.0,10,3,2,13,72.4,73.7,40.2,25.0,56.3,0.444,6.36,17.7,0.36,17.3,24.4,0.711,10.6,31.6,12.7,7.32,3.89,12.3,19.7
