Rk,School,G,W,L,W-L%,SRS,SOS,Conf_W,Conf_L,Home_W,Home_L,Away_W,Away_L,Tm.,Opp.,MP,Opp_FG,Opp_FGA,Opp_FG%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
20,Baylor,34,19,15,0.559,14.6,9.17,8,10,15,5,2,9,75.6,69.7,40.4,24.6,59.3,0.415,7.68,22.8,0.337,12.8,17.9,0.716,10.8,32.1,14.7,5.79,4.18,11.8,18.0
21,Belmont,33,24,9,0.727,5.54,-2.88,15,3,14,2,9,6,77.6,69.2,40.0,25.3,58.9,0.43,6.91,20.6,0.335,11.6,15.8,0.737,9.15,32.4,11.5,6.12,2.73,11.6,17.3
22,Bethune-Cookman,32,18,14,0.563,-12.19,-12.46,12,4,10,3,8,10,81.9,79.5,40.3,27.6,65.0,0.425,7.22,21.9,0.33,17.1,24.4,0.7,12.4,38.7,15.3,6.66,3.56,13.9,21.1
23,Binghamton,31,11,20,0.355,-10.27,-6.34,2,14,7,7,3,12,69.3,70.4,40.2,25.2,56.5,0.446,7.58,19.9,0.381,12.5,17.6,0.708,8.97,35.0,13.9,5.71,2.68,12.0,16.0
24,Boise State,32,23,9,0.719,11.21,3.05,13,5,15,1,6,6,78.2,69.1,40.6,24.8,58.1,0.427,6.97,21.3,0.327,12.5,17.2,0.724,6.34,30.4,12.7,6.06,3.06,11.9,17.8
25,Boston College,35,19,16,0.543,9.0,7.2,7,11,14,3,2,11,76.4,74.6,40.4,26.8,60.3,0.445,8.83,24.4,0.361,12.1,16.3,0.744,9.6,34.6,13.8,5.63,3.09,12.4,17.5
26,Boston University,31,15,16,0.484,-8.33,-5.83,10,8,6,7,9,9,70.5,71.8,40.0,25.6,56.8,0.45,8.13,22.9,0.354,12.5,17.2,0.728,9.77,33.6,13.3,6.39,3.0,13.8,17.5
27,Bowling Green State,32,16,16,0.5,-6.38,-2.88,7,11,9,6,6,9,75.9,77.8,40.8,27.9,60.9,0.458,8.16,22.2,0.368,13.8,19.2,0.721,9.44,36.5,14.3,6.25,3.56,12.6,20.4
28,Bradley,33,20,13,0.606,2.07,0.35,9,9,13,2,4,9,67.4,64.7,40.0,21.7,53.6,0.405,7.36,22.3,0.33,14.0,19.0,0.735,9.88,33.2,13.0,6.33,2.64,13.5,19.0
29,Brigham Young,35,24,11,0.686,8.05,1.53,11,7,13,3,7,6,74.3,67.8,40.4,25.1,55.9,0.449,7.17,21.3,0.336,10.4,15.9,0.656,7.51,31.4,13.0,6.06,2.89,12.7,18.3
30,Brown,27,11,16,0.407,-7.78,-4.67,4,10,8,5,3,11,77.0,79.0,40.7,27.4,57.7,0.476,7.59,20.6,0.368,16.5,23.4,0.707,9.15,35.5,13.6,6.74,4.67,14.4,20.8
31,Bryant,31,3,28,0.097,-18.75,-5.42,2,16,1,11,2,17,70.0,83.3,40.2,29.7,60.2,0.493,9.94,24.5,0.405,13.9,19.9,0.701,11.4,39.9,16.1,6.52,4.26,12.7,17.0
32,Bucknell NCAA,35,25,10,0.714,4.49,-3.46,16,2,15,1,10,8,81.1,73.1,40.6,26.0,61.1,0.426,6.4,19.3,0.331,14.7,21.1,0.695,10.3,35.4,12.8,6.6,3.31,12.5,21.2
33,Buffalo NCAA,36,27,9,0.75,7.99,0.25,15,3,14,1,8,5,84.6,76.2,40.4,26.0,60.5,0.43,6.64,20.2,0.328,17.5,23.9,0.734,10.8,36.5,11.5,5.75,3.75,13.8,18.3
34,Butler NCAA,35,21,14,0.6,16.92,10.55,9,9,14,3,3,7,78.9,72.6,40.9,25.1,55.8,0.449,7.83,21.0,0.373,14.6,19.7,0.743,7.94,32.5,12.6,5.11,3.43,13.8,16.7
35,Cal Poly,31,9,22,0.29,-11.56,-1.83,4,12,7,6,1,13,67.2,74.3,41.0,26.3,57.7,0.456,7.35,19.2,0.384,14.3,19.1,0.745,9.9,36.9,14.5,5.87,3.58,11.2,15.8
36,Cal State Bakersfield,30,12,18,0.4,-6.58,-0.73,5,9,8,4,3,12,66.0,68.9,40.0,22.6,53.2,0.425,8.13,23.1,0.352,15.5,22.1,0.702,9.7,33.6,13.1,6.0,2.73,13.6,19.2
37,Cal State Fullerton NCAA,32,20,12,0.625,-0.93,-1.03,10,6,9,4,7,7,72.4,70.2,40.3,24.0,58.2,0.413,6.88,19.8,0.346,15.3,20.2,0.756,10.0,33.6,12.4,5.63,3.56,12.9,19.6
38,Cal State Northridge,30,6,24,0.2,-13.5,-3.53,3,13,4,9,2,13,66.1,73.5,40.5,26.7,57.5,0.464,6.47,18.1,0.357,13.7,18.9,0.723,10.8,36.8,14.3,5.87,3.67,11.1,16.2
39,California,32,8,24,0.25,-3.4,6.05,2,16,5,12,3,8,67.7,77.6,40.2,26.6,56.5,0.471,8.81,22.1,0.399,15.5,21.5,0.721,9.88,34.9,16.1,6.03,4.0,13.8,19.7
40,Campbell,34,18,16,0.529,-5.68,-6.68,10,8,14,4,4,11,75.9,70.9,40.3,25.3,56.9,0.445,6.91,20.4,0.339,13.4,18.6,0.719,9.06,33.9,12.5,6.15,2.71,12.6,16.9
41,Canisius,33,21,12,0.636,0.44,-4.8,15,3,11,3,8,8,76.3,71.1,40.2,24.8,55.3,0.448,6.27,19.5,0.321,15.2,20.8,0.733,10.1,34.0,11.7,5.27,2.55,15.2,17.3
42,Central Arkansas,35,18,17,0.514,-5.83,-5.97,10,8,9,5,8,11,80.5,79.0,40.7,27.9,62.4,0.447,7.2,20.0,0.36,16.1,23.8,0.676,12.7,40.1,14.3,7.17,3.06,14.5,19.7
43,Central Connecticut State,32,14,18,0.438,-11.62,-7.59,7,11,8,4,6,14,67.8,71.9,40.8,25.5,58.1,0.439,8.63,23.7,0.364,12.3,17.5,0.7,9.97,32.2,13.3,6.81,2.44,11.3,17.6
44,Central Michigan,36,21,15,0.583,-1.39,-3.24,7,11,12,5,6,9,78.8,73.9,40.7,26.8,60.4,0.445,8.83,25.4,0.348,11.4,15.8,0.725,10.5,35.3,13.6,5.61,3.61,12.9,18.1
45,Charleston Southern,31,15,16,0.484,-8.16,-6.16,9,9,9,6,6,10,72.0,68.8,40.6,23.0,53.0,0.434,9.16,23.9,0.383,13.6,18.0,0.753,8.81,32.9,13.2,5.94,3.16,15.6,16.7
46,Charlotte,29,6,23,0.207,-10.13,0.27,2,16,4,11,2,12,71.2,79.9,40.2,29.0,60.8,0.478,7.97,21.6,0.37,13.9,19.5,0.71,9.97,36.0,14.2,7.66,3.55,12.8,19.0
47,Chattanooga,33,10,23,0.303,-11.09,-4.05,3,15,8,8,1,14,69.4,73.5,40.8,27.3,57.0,0.48,6.91,19.7,0.351,11.9,15.9,0.747,8.58,33.5,13.4,7.15,3.48,13.0,19.4
48,Chicago State,32,3,29,0.094,-21.53,1.17,1,13,3,8,0,19,67.8,86.1,40.0,29.7,59.6,0.497,9.22,23.2,0.397,17.6,24.9,0.706,11.3,39.1,18.2,6.5,4.53,14.2,19.0
49,Cincinnati NCAA,36,31,5,0.861,20.25,3.53,16,2,15,1,9,2,74.3,57.5,40.0,20.5,54.8,0.374,6.42,20.8,0.309,10.1,14.7,0.684,10.0,31.3,10.0,4.97,2.94,14.3,18.2
50,Clemson NCAA,35,25,10,0.714,17.16,9.25,11,7,15,1,4,6,73.8,65.9,40.3,23.6,58.1,0.406,7.66,21.7,0.352,11.1,15.8,0.701,9.49,33.5,11.5,5.69,3.6,11.8,17.6
51,Cleveland State,35,12,23,0.343,-10.82,-3.64,6,12,7,7,2,15,68.6,74.7,40.3,26.7,58.6,0.456,8.26,23.2,0.355,12.9,18.1,0.714,11.1,38.1,15.1,5.26,3.29,14.0,16.8
52,Coastal Carolina,32,14,18,0.438,-3.94,-2.42,8,10,7,9,5,7,71.8,70.0,40.3,23.0,56.8,0.405,8.63,25.3,0.341,15.4,21.3,0.725,9.84,32.9,13.1,7.0,2.16,12.0,19.4
53,Colgate,33,19,14,0.576,-4.85,-5.72,12,6,13,3,6,11,72.5,70.2,40.0,25.2,55.6,0.453,8.18,22.3,0.367,11.6,15.8,0.737,8.64,34.2,13.2,5.12,3.06,13.1,17.0
54,College of Charleston NCAA,34,26,8,0.765,1.83,-3.29,14,4,14,0,7,6,74.6,68.6,40.7,24.2,56.1,0.432,7.03,20.4,0.344,13.1,17.7,0.738,9.44,33.8,12.1,4.12,3.24,11.9,18.1
55,Colorado,32,17,15,0.531,6.06,7.0,8,10,12,3,1,10,72.1,73.0,40.5,25.3,59.7,0.423,8.28,23.2,0.357,14.3,20.3,0.703,9.75,34.1,11.6,7.34,4.0,10.6,18.6
56,Colorado State,32,11,21,0.344,-3.86,3.79,4,14,8,8,3,10,72.3,79.3,40.5,27.5,59.9,0.458,9.44,26.3,0.359,14.9,21.2,0.705,10.0,36.4,15.7,6.22,2.56,12.7,19.4
57,Columbia,27,8,19,0.296,-5.63,-3.02,5,9,7,5,1,14,76.4,77.2,40.4,26.8,59.6,0.45,9.96,26.5,0.376,13.7,18.7,0.733,10.2,37.0,15.0,6.04,2.67,13.1,16.0
58,Connecticut,32,14,18,0.438,1.08,6.05,7,11,11,5,2,9,68.2,73.1,40.6,25.1,58.0,0.433,9.0,24.7,0.364,13.9,19.7,0.706,11.6,36.8,13.8,5.09,3.03,12.5,17.0
59,Coppin State,32,5,27,0.156,-20.96,-7.24,5,11,4,6,1,20,60.8,74.5,40.8,25.3,59.3,0.427,7.72,22.9,0.337,16.2,22.3,0.725,11.8,41.6,14.0,5.66,3.19,12.6,15.4
60,Cornell,28,12,16,0.429,-8.8,-3.24,6,8,8,4,4,11,75.9,80.4,41.1,28.9,63.8,0.453,9.21,23.7,0.389,13.4,18.4,0.725,11.3,37.2,14.5,6.64,3.61,11.4,18.9
61,Creighton NCAA,33,21,12,0.636,16.35,8.1,10,8,16,2,4,7,83.5,74.1,40.3,27.5,63.4,0.433,7.91,23.8,0.332,11.2,15.5,0.721,9.18,35.2,13.9,6.06,3.0,11.7,16.0
62,Dartmouth,27,7,20,0.259,-10.31,-4.0,3,11,6,6,1,14,68.2,73.0,40.2,26.8,57.5,0.466,8.15,23.4,0.349,11.2,14.3,0.782,8.63,33.4,14.0,6.19,2.89,12.5,17.0
63,Davidson NCAA,33,21,12,0.636,11.02,2.57,13,5,11,1,6,8,76.3,67.9,40.5,24.3,55.3,0.439,8.06,23.1,0.35,11.2,16.4,0.685,7.82,31.6,12.6,4.79,2.52,10.7,15.9
64,Dayton,31,14,17,0.452,1.64,2.71,8,10,12,4,1,10,72.4,73.5,40.6,26.6,56.6,0.47,8.45,22.1,0.383,11.8,16.5,0.715,8.94,31.6,14.7,6.0,2.39,12.5,17.4
65,Delaware,33,14,19,0.424,-6.93,-2.96,6,12,7,8,4,10,70.8,73.6,40.3,26.3,57.8,0.455,8.3,22.4,0.37,12.6,17.4,0.725,9.0,34.5,13.7,5.33,3.0,10.2,18.3
66,Delaware State,32,4,28,0.125,-24.57,-9.3,2,14,4,9,0,18,63.6,76.8,40.6,26.4,56.9,0.464,9.78,25.4,0.385,14.2,20.2,0.703,11.5,35.8,14.9,7.5,3.31,12.8,15.3
67,Denver,30,15,15,0.5,-5.21,-2.53,8,6,10,4,3,9,73.1,73.0,40.7,24.9,57.3,0.434,8.33,24.9,0.335,14.9,20.6,0.723,8.33,31.0,11.0,6.63,2.9,11.2,18.5
68,DePaul,31,11,20,0.355,6.55,8.45,4,14,6,10,4,7,71.9,73.8,40.2,25.4,57.7,0.44,9.23,24.8,0.371,13.8,18.6,0.742,9.77,34.9,14.9,7.06,3.0,14.4,18.0
69,Detroit Mercy,32,8,24,0.25,-12.47,-2.07,4,14,5,11,2,11,78.6,85.7,40.2,30.0,62.2,0.482,9.31,23.5,0.397,16.5,23.2,0.709,11.1,38.4,16.4,6.56,4.38,13.6,18.2
70,Drake,34,17,17,0.5,-0.51,0.58,10,8,11,3,4,11,73.7,73.4,40.9,27.6,61.1,0.451,7.76,23.1,0.337,10.5,14.8,0.708,9.47,36.3,15.0,5.97,3.59,12.1,17.4
71,Drexel,33,13,20,0.394,-7.2,-2.48,6,12,9,5,2,11,74.4,78.5,40.6,28.7,62.2,0.462,7.45,20.4,0.366,13.6,19.3,0.706,11.2,36.5,14.3,6.58,3.27,11.3,18.3
72,Duke NCAA,37,29,8,0.784,24.43,9.7,13,5,15,1,6,5,84.4,69.6,40.3,25.9,63.9,0.405,7.54,23.5,0.32,10.4,14.2,0.728,11.7,32.9,14.5,5.68,2.62,12.2,18.1
73,Duquesne,32,16,16,0.5,-1.08,-3.33,7,11,13,6,2,7,72.4,70.2,40.9,25.1,55.3,0.453,6.0,17.9,0.335,14.0,20.2,0.693,9.66,34.2,14.1,5.34,2.97,12.5,17.5
74,East Carolina,30,10,20,0.333,-8.72,-0.22,4,14,8,11,2,8,66.4,74.9,40.5,27.3,60.3,0.452,7.5,21.2,0.353,12.8,18.7,0.685,11.7,36.9,15.9,6.63,3.4,12.0,16.1
75,East Tennessee State,34,25,9,0.735,3.72,-4.09,14,4,12,4,11,4,75.2,65.9,40.0,22.9,56.7,0.403,7.35,23.0,0.319,12.8,18.3,0.699,10.4,33.2,11.0,6.09,3.18,14.7,17.6
76,Eastern Illinois,31,12,19,0.387,-8.33,-3.4,7,11,7,6,4,12,66.6,68.4,40.2,23.9,54.7,0.436,7.94,20.7,0.383,12.7,17.8,0.715,9.94,34.5,13.4,6.26,3.19,13.2,16.7
77,Eastern Kentucky,31,11,20,0.355,-10.57,-3.68,5,13,6,7,5,12,71.9,76.5,40.2,27.4,58.1,0.471,8.26,21.1,0.391,13.5,20.0,0.674,10.5,35.7,15.3,7.0,3.42,13.3,17.9
78,Eastern Michigan,35,22,13,0.629,-0.23,-2.81,11,7,14,3,7,9,71.7,66.8,40.4,23.3,57.5,0.404,7.94,22.6,0.351,12.4,17.1,0.723,11.7,35.5,14.7,6.86,3.06,14.5,16.9
79,Eastern Washington,35,20,15,0.571,-0.03,-1.54,13,5,11,1,6,12,74.8,72.0,40.3,25.3,56.7,0.446,6.89,19.2,0.358,14.6,20.3,0.719,8.26,33.7,13.3,5.49,2.2,11.8,17.0
80,Elon,32,14,18,0.438,-6.89,-1.69,6,12,8,5,4,12,73.3,76.2,41.3,27.9,63.7,0.438,10.4,28.2,0.368,10.0,14.3,0.701,10.7,38.3,13.1,6.5,2.97,10.2,15.6
81,Evansville,32,17,15,0.531,0.68,1.35,7,11,15,3,2,10,65.4,63.9,40.2,22.3,53.0,0.42,7.69,22.8,0.338,11.7,17.0,0.688,8.69,32.0,12.5,7.16,4.25,13.7,18.6
82,Fairfield,33,17,16,0.515,-4.98,-3.68,9,9,10,3,3,10,75.9,77.2,40.8,26.8,59.0,0.455,8.21,20.9,0.393,15.3,21.7,0.707,9.61,37.7,12.8,6.0,2.76,13.8,18.1
83,FDU,31,13,18,0.419,-10.41,-5.66,9,9,8,5,5,13,74.6,75.8,40.0,26.2,59.7,0.439,8.06,22.7,0.355,15.4,20.6,0.745,12.3,36.9,14.6,6.68,2.87,14.5,18.2
84,Florida NCAA,34,21,13,0.618,16.66,10.08,11,7,12,5,5,4,75.8,69.2,40.4,24.5,57.2,0.428,6.74,19.1,0.352,13.5,18.5,0.731,10.6,37.4,11.6,4.41,3.09,13.8,17.9
85,Florida A&M,34,9,25,0.265,-19.21,-8.33,7,9,6,4,2,20,68.9,78.9,40.7,28.3,59.6,0.475,7.15,20.5,0.349,15.1,21.4,0.708,12.5,39.1,14.0,6.26,3.26,13.5,17.4
86,Florida Atlantic,31,12,19,0.387,-5.35,-0.14,6,12,7,7,4,10,69.5,70.1,40.2,25.4,58.9,0.431,6.19,18.8,0.329,13.0,18.8,0.693,9.77,37.6,12.0,6.48,2.87,12.7,15.0
87,Florida Gulf Coast,35,23,12,0.657,1.94,-5.44,12,2,14,6,9,6,81.3,71.9,40.0,25.3,59.8,0.423,7.63,23.4,0.326,13.7,20.3,0.674,10.2,32.9,12.9,7.0,2.74,14.1,17.7
88,Florida International,32,14,18,0.438,-4.3,-1.99,8,10,11,7,3,9,70.7,71.2,40.9,25.0,57.5,0.434,7.5,22.2,0.339,13.8,20.1,0.684,10.0,39.3,13.5,4.84,3.5,14.6,17.6
89,Florida State NCAA,35,23,12,0.657,15.78,8.5,9,9,13,2,4,7,80.2,72.9,40.6,25.3,60.8,0.417,8.14,22.9,0.355,14.1,19.7,0.714,10.9,35.1,12.3,5.83,2.97,14.1,18.8
90,Fordham,31,9,22,0.29,-6.74,1.26,4,14,8,9,1,10,62.3,70.3,40.3,26.0,56.1,0.464,6.61,18.8,0.351,11.7,17.0,0.686,10.8,38.5,16.0,5.77,3.23,14.2,14.7
91,Fresno State,32,21,11,0.656,8.17,1.84,11,7,12,5,8,5,76.8,68.8,40.5,23.4,53.9,0.434,6.88,18.8,0.366,15.1,20.6,0.734,7.94,31.3,11.8,4.94,3.0,13.5,20.2
92,Furman,33,23,10,0.697,4.43,-3.64,13,5,13,3,7,6,79.4,68.5,40.2,25.0,57.7,0.433,6.79,21.5,0.316,11.7,16.7,0.702,9.67,34.9,12.2,5.39,3.18,14.8,16.3
93,Gardner-Webb,32,14,18,0.438,-9.7,-3.81,9,9,11,2,3,13,70.6,72.1,40.6,24.9,57.5,0.434,8.0,23.5,0.34,14.2,20.0,0.712,9.22,34.7,14.5,6.97,3.38,12.6,15.2
94,George Mason,33,16,17,0.485,-2.97,0.85,9,9,10,7,5,7,71.8,75.7,40.8,27.2,60.4,0.451,8.42,23.9,0.353,12.8,18.6,0.686,9.76,35.5,14.1,6.36,4.27,11.4,17.7
95,George Washington,33,15,18,0.455,-0.72,2.13,7,11,13,5,1,10,67.4,70.3,40.0,26.0,57.3,0.453,6.94,19.5,0.357,11.4,16.1,0.707,10.0,32.8,13.4,6.52,2.45,11.3,16.0
96,Georgetown,30,15,15,0.5,7.16,5.29,5,13,11,8,4,6,78.3,76.5,41.2,27.4,62.3,0.439,8.63,24.8,0.348,13.1,17.6,0.743,9.63,33.6,15.3,7.1,3.43,12.6,19.0
97,Georgia,33,18,15,0.545,10.24,8.87,7,11,11,4,4,9,68.1,66.7,40.6,23.6,59.8,0.394,7.48,22.5,0.332,12.1,16.6,0.729,11.0,34.1,10.5,5.91,3.12,9.64,20.2
98,Georgia Southern,33,21,12,0.636,-0.54,-3.28,11,7,10,3,8,7,75.9,70.2,40.2,24.7,58.1,0.426,7.42,23.0,0.323,13.3,20.0,0.663,11.6,38.5,11.9,4.24,3.67,14.7,20.5
99,Georgia State NCAA,35,24,11,0.686,3.22,-2.78,12,6,11,3,9,6,74.7,67.3,40.4,22.0,56.1,0.393,8.77,25.7,0.341,14.5,20.8,0.697,11.9,37.0,13.1,4.97,3.34,14.3,16.5
100,Georgia Tech,32,13,19,0.406,5.25,7.46,6,12,12,7,1,10,65.7,67.9,40.2,24.0,56.0,0.429,7.09,18.7,0.379,12.7,17.8,0.715,10.3,33.8,14.3,6.34,3.25,12.6,17.0
101,Gonzaga NCAA,37,32,5,0.865,18.44,2.6,17,1,15,1,10,1,83.5,67.7,40.5,24.1,58.9,0.409,7.35,21.0,0.35,12.2,17.1,0.716,8.54,31.4,11.1,5.14,2.73,12.3,18.4
102,Grambling,31,17,14,0.548,-12.97,-10.3,13,5,6,4,11,10,72.8,74.9,40.3,25.5,58.7,0.435,6.74,21.2,0.318,17.0,25.1,0.679,11.5,37.4,12.8,6.52,4.61,15.0,20.9
103,Grand Canyon,34,22,12,0.647,3.78,-4.8,9,5,16,3,3,7,73.9,65.1,40.3,22.6,56.1,0.402,4.74,17.1,0.278,15.2,21.6,0.706,10.5,36.4,9.65,5.97,2.38,15.0,21.9
104,Green Bay,33,13,20,0.394,-8.51,-4.08,7,11,10,6,2,13,76.3,75.7,40.3,27.2,63.2,0.431,7.67,24.6,0.312,13.6,19.1,0.71,11.3,39.6,13.6,6.94,4.33,13.6,18.9
105,Hampton,34,18,16,0.529,-9.37,-9.56,11,4,11,3,5,11,79.5,76.6,40.3,26.9,64.0,0.42,7.59,23.1,0.328,15.3,22.4,0.682,12.0,38.9,13.4,5.76,3.56,12.9,18.9
106,Hartford,33,19,14,0.576,-5.54,-5.26,11,5,9,7,9,6,70.5,70.2,40.2,24.8,56.6,0.439,7.94,23.2,0.342,12.6,18.8,0.669,9.76,34.8,13.7,5.88,2.97,12.3,17.0
107,Harvard,32,18,14,0.563,-0.28,-1.7,12,2,10,2,6,11,68.2,66.5,40.8,22.7,53.7,0.422,7.28,21.3,0.342,13.9,18.9,0.736,7.81,32.2,12.3,6.69,2.47,12.7,17.0
108,Hawaii,30,17,13,0.567,-2.33,-2.51,8,8,13,7,4,5,70.1,69.0,40.5,23.8,53.9,0.441,6.53,19.7,0.332,14.9,20.6,0.722,7.73,32.2,9.97,6.23,2.9,14.1,21.3
109,High Point,30,14,16,0.467,-6.75,-6.38,9,9,11,4,3,11,70.9,66.4,40.2,22.5,52.7,0.426,7.0,20.4,0.344,14.5,19.8,0.734,9.43,32.5,11.0,6.33,4.4,14.7,17.1
110,Hofstra,31,19,12,0.613,-0.53,-1.6,12,6,9,4,9,4,79.5,77.3,40.2,28.2,59.1,0.477,7.65,21.1,0.363,13.3,18.9,0.703,9.1,33.6,13.9,5.97,2.9,11.7,19.6
111,Holy Cross,31,12,19,0.387,-9.92,-5.82,8,10,6,7,6,10,63.6,67.7,40.3,23.0,53.3,0.431,8.39,23.7,0.354,13.3,18.1,0.736,10.6,34.6,13.7,6.32,2.13,12.9,15.1
112,Houston NCAA,35,27,8,0.771,15.99,4.16,14,4,15,0,6,5,76.7,64.9,40.0,21.3,53.9,0.394,6.6,20.4,0.323,15.8,22.4,0.703,9.14,32.2,11.0,5.0,2.63,13.1,18.5
113,Houston Christian,31,6,25,0.194,-16.14,-3.97,2,16,5,8,1,16,76.8,84.4,40.3,29.4,61.1,0.481,8.74,22.2,0.394,16.8,22.2,0.76,10.1,38.0,16.4,6.45,5.29,14.7,20.2
114,Howard,33,10,23,0.303,-17.26,-9.74,7,9,7,4,2,18,74.2,80.4,40.8,28.2,60.4,0.467,7.61,21.8,0.349,16.4,23.4,0.7,12.8,39.8,15.7,5.64,3.15,14.1,19.6
115,Idaho,31,22,9,0.71,0.82,-3.94,14,4,11,2,9,4,75.2,68.8,40.2,24.1,57.5,0.419,8.42,24.3,0.346,12.3,17.3,0.712,8.52,30.3,11.8,5.29,2.19,11.0,18.5
116,Idaho State,30,14,16,0.467,-5.76,-3.69,9,9,9,5,5,10,73.7,74.4,40.0,27.2,59.6,0.456,6.93,20.5,0.338,13.1,18.5,0.706,9.53,34.7,11.8,5.9,2.87,11.9,19.6
117,Illinois,32,14,18,0.438,8.5,7.53,4,14,12,6,1,10,75.8,73.8,40.5,24.6,52.2,0.472,6.25,18.2,0.344,18.3,25.1,0.731,9.22,33.2,12.8,6.34,4.69,17.0,20.4
