Rk,School,G,W,L,W-L%,SRS,SOS,,Conf_W,Conf_L,,Home_W,Home_L,,Away_W,Away_L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
11,Arkansas State,28,8,20,0.286,-14.38,-4.92,,3.0,15.0,,4,11,,3,8,,1854,2072,,,,0.331,0.267,0.475,45.9,56.8,,6.8,0.44,19.7,,0.219
12,Army,28,12,16,0.429,-17.85,-11.26,,4.0,10.0,,10,7,,2,9,,2058,2222,,,,0.45,0.313,0.519,47.9,51.6,,3.7,0.472,17.4,,0.316
13,Auburn,29,16,13,0.552,9.22,7.03,,7.0,9.0,,9,4,,5,7,,2230,2124,,,,0.37,0.365,0.571,50.1,62.9,,5.9,0.539,20.2,,0.265
14,Austin Peay,29,13,16,0.448,-7.14,-4.51,,8.0,8.0,,7,5,,5,9,,2193,2210,,,,0.411,0.259,0.536,49.0,50.1,,7.6,0.496,17.1,,0.288
15,Ball State NCAA,30,19,11,0.633,5.36,2.61,,11.0,7.0,,14,1,,3,8,,2334,2183,,,,0.413,0.277,0.553,50.4,58.7,,6.5,0.526,18.2,,0.27
16,Baylor,28,9,19,0.321,-6.13,-0.43,,3.0,11.0,,7,8,,2,10,,2273,2409,,,,0.281,0.397,0.508,46.9,58.7,,8.0,0.484,16.7,,0.186
17,Bethune-Cookman,28,12,16,0.429,-16.65,-8.74,,9.0,7.0,,6,5,,4,10,,2143,2251,,,,0.391,0.273,0.511,49.1,54.2,,7.7,0.474,18.1,,0.264
18,Boise State,27,17,10,0.63,4.14,-0.64,,7.0,7.0,,9,4,,7,5,,1936,1807,,,,0.415,0.231,0.52,47.9,57.6,,8.4,0.489,15.4,,0.267
19,Boston College,28,9,19,0.321,1.36,5.72,,2.0,16.0,,5,7,,3,10,,2017,2139,,,,0.451,0.222,0.534,54.1,52.5,,6.4,0.491,22.8,,0.314
20,Boston University,31,15,16,0.484,-3.09,-2.56,,7.0,9.0,,8,3,,7,11,,2031,2061,,,,0.408,0.224,0.5,52.6,57.0,,11.3,0.458,19.0,,0.277
21,Bowling Green State,27,16,11,0.593,2.83,0.95,,10.0,8.0,,12,1,,3,10,,1925,1827,,,,0.355,0.281,0.577,52.5,54.6,,5.5,0.556,20.3,,0.237
22,Bradley,30,20,10,0.667,8.66,3.13,,12.0,6.0,,11,3,,6,5,,2132,1966,,,,0.401,0.26,0.546,51.2,58.3,,8.1,0.505,16.8,,0.292
23,Brigham Young NCAA,32,22,10,0.688,11.52,5.55,,13.0,5.0,,14,0,,4,7,,2405,2214,,,,0.458,0.279,0.567,52.0,61.6,,8.1,0.513,17.4,,0.354
24,Brown,26,13,13,0.5,-9.57,-6.65,,8.0,6.0,,7,3,,5,9,,1764,1840,,,,0.39,0.325,0.524,47.5,59.8,,6.3,0.486,18.7,,0.27
25,Bucknell,27,13,14,0.481,-7.22,-8.89,,11.0,3.0,,7,3,,5,9,,1886,1841,,,,0.392,0.234,0.546,51.3,49.0,,6.4,0.507,19.9,,0.28
26,Buffalo,28,18,10,0.643,-5.56,-9.17,,12.0,6.0,,10,2,,7,8,,2152,2051,,,,0.331,0.308,0.527,48.8,57.6,,8.4,0.498,18.1,,0.225
27,Butler,27,15,12,0.556,-0.94,-2.25,,8.0,7.0,,8,6,,6,4,,1984,1921,,,,0.536,0.235,0.533,55.6,52.9,,6.1,0.501,20.0,,0.336
28,Cal Poly,27,1,26,0.037,-30.86,-0.75,,0.0,6.0,,1,8,,0,16,,1493,2273,,,,0.294,0.197,0.454,43.8,49.9,,4.7,0.43,26.8,,0.174
29,Cal State Fullerton,27,7,20,0.259,-6.02,2.83,,5.0,13.0,,4,8,,3,9,,1914,2159,,,,0.431,0.301,0.496,46.3,52.7,,6.4,0.455,19.7,,0.286
30,Cal State Northridge,28,8,20,0.286,-12.4,-1.28,,4.0,2.0,,5,6,,2,13,,2002,2284,,,,0.381,0.312,0.516,48.4,55.8,,7.6,0.477,21.6,,0.266
31,California,27,13,14,0.481,10.96,8.89,,5.0,13.0,,6,9,,7,5,,2158,2102,,,,0.429,0.319,0.54,50.3,58.5,,8.9,0.515,17.7,,0.269
32,Campbell,26,8,18,0.308,-17.21,-5.25,,4.0,12.0,,6,7,,2,11,,1612,1878,,,,0.28,0.286,0.47,47.4,56.3,,5.2,0.439,17.9,,0.187
33,Canisius,35,21,14,0.6,2.64,1.07,,10.0,4.0,,8,4,,11,5,,2441,2386,,,,0.366,0.332,0.515,48.2,59.2,,7.5,0.472,17.1,,0.266
34,Centenary (LA),27,10,17,0.37,-11.96,-6.0,,7.0,9.0,,6,5,,3,11,,2174,2299,,,,0.303,0.35,0.519,44.9,60.2,,8.3,0.487,15.5,,0.214
35,Central Connecticut State,26,8,18,0.308,-17.73,-8.46,,6.0,12.0,,4,8,,4,10,,1815,2065,,,,0.357,0.208,0.505,53.3,56.1,,16.6,0.477,23.5,,0.228
36,Central Michigan,26,3,23,0.115,-13.68,1.74,,0.0,18.0,,3,10,,0,13,,1662,1992,,,,0.334,0.249,0.491,45.2,42.4,,3.5,0.457,18.6,,0.225
37,Charleston Southern,29,19,10,0.655,-4.46,-6.49,,12.0,4.0,,8,2,,9,7,,2149,2090,,,,0.374,0.245,0.524,51.6,51.2,,8.2,0.49,18.5,,0.255
38,Charlotte NCAA,28,19,9,0.679,9.28,3.56,,8.0,4.0,,10,3,,8,4,,2087,1927,,,,0.374,0.258,0.53,54.2,58.1,,13.8,0.485,17.4,,0.279
39,Chattanooga NCAA,30,19,11,0.633,-1.49,-4.56,,11.0,3.0,,12,2,,4,8,,2294,2170,,,,0.42,0.387,0.549,50.5,58.8,,8.6,0.513,19.2,,0.291
40,Chicago State,26,6,20,0.231,-20.14,-4.72,,6.0,12.0,,4,6,,2,14,,1972,2382,,,,0.311,0.332,0.504,42.0,47.4,,5.2,0.48,18.3,,0.197
41,Cincinnati NCAA,34,22,12,0.647,18.6,8.87,,7.0,5.0,,9,4,,7,4,,2754,2423,,,,0.373,0.312,0.546,54.8,55.2,,8.2,0.52,17.3,,0.245
42,Clemson,28,15,13,0.536,10.4,8.8,,5.0,11.0,,11,5,,3,7,,1794,1749,,,,0.296,0.389,0.552,50.5,61.3,,6.5,0.527,16.6,,0.206
43,Cleveland State,27,10,17,0.37,-8.6,-2.52,,3.0,11.0,,7,5,,3,10,,1992,2114,,,,0.397,0.178,0.508,51.8,55.4,,7.8,0.474,20.9,,0.258
44,Coastal Carolina,26,6,20,0.231,-14.87,-4.58,,3.0,13.0,,6,6,,0,12,,1857,2075,,,,0.321,0.31,0.489,48.2,52.7,,5.6,0.456,18.0,,0.216
45,Colgate NCAA,30,17,13,0.567,-5.5,-4.94,,11.0,3.0,,11,1,,4,6,,2296,2313,,,,0.384,0.294,0.532,50.9,47.1,,13.2,0.507,18.8,,0.246
46,College of Charleston,29,23,6,0.793,2.99,-5.01,,15.0,1.0,,11,1,,9,3,,2075,1819,,,,0.359,0.25,0.517,52.7,56.2,,11.0,0.487,15.4,,0.236
47,Colorado,28,15,13,0.536,8.4,7.37,,5.0,9.0,,9,6,,6,6,,2227,2198,,,,0.384,0.273,0.533,48.2,58.4,,12.1,0.504,18.1,,0.252
48,Colorado State,31,17,14,0.548,3.34,3.8,,7.0,11.0,,12,4,,3,9,,2321,2305,,,,0.462,0.31,0.546,53.5,57.1,,9.8,0.497,18.0,,0.337
49,Columbia,26,4,22,0.154,-22.39,-8.07,,1.0,13.0,,3,8,,0,13,,1591,1922,,,,0.387,0.263,0.488,49.3,57.0,,7.1,0.452,25.5,,0.25
50,Connecticut NCAA,33,28,5,0.848,19.23,7.65,,16.0,2.0,,14,1,,8,1,,2837,2455,,,,0.343,0.27,0.561,53.1,61.5,,7.4,0.524,16.9,,0.256
51,Coppin State,31,21,10,0.677,-2.12,-8.36,,15.0,1.0,,9,0,,9,8,,2278,2059,,,,0.342,0.374,0.53,51.3,49.8,,9.7,0.487,15.8,,0.257
52,Cornell,26,9,17,0.346,-20.09,-8.73,,4.0,10.0,,7,5,,1,11,,1823,2091,,,,0.336,0.292,0.488,49.4,50.8,,7.6,0.459,19.2,,0.213
53,Creighton,26,7,19,0.269,-6.82,3.06,,4.0,14.0,,4,9,,3,10,,1588,1845,,,,0.334,0.342,0.458,51.9,60.5,,6.9,0.438,21.2,,0.186
54,Dartmouth,26,13,13,0.5,-10.95,-8.99,,10.0,4.0,,7,4,,6,8,,1793,1798,,,,0.341,0.268,0.527,48.5,64.4,,12.6,0.494,19.8,,0.236
55,Davidson,27,14,13,0.519,-5.04,-4.09,,7.0,7.0,,9,4,,3,8,,2004,1936,,,,0.407,0.251,0.539,52.3,58.0,,7.4,0.496,19.4,,0.294
56,Dayton,27,7,20,0.259,-6.6,4.29,,0.0,12.0,,7,9,,0,10,,1800,2093,,,,0.385,0.275,0.478,49.1,52.4,,4.3,0.449,21.0,,0.233
57,Delaware,27,12,15,0.444,-3.52,-3.52,,7.0,9.0,,8,4,,3,11,,2047,1996,,,,0.425,0.305,0.562,51.7,58.2,,4.6,0.518,19.6,,0.313
58,Delaware State,28,7,21,0.25,-20.25,-12.33,,3.0,13.0,,3,8,,3,12,,1938,2136,,,,0.365,0.211,0.483,49.8,48.9,,5.7,0.454,19.3,,0.225
59,DePaul,28,17,11,0.607,13.82,6.18,,6.0,6.0,,12,2,,5,7,,2218,2004,,,,0.4,0.305,0.572,51.1,62.1,,4.7,0.538,16.8,,0.286
60,Detroit Mercy,28,13,15,0.464,-0.6,1.02,,9.0,5.0,,7,5,,5,9,,1944,1969,,,,0.374,0.355,0.535,53.0,53.9,,6.1,0.503,20.8,,0.254
61,Drake,27,12,15,0.444,-1.15,3.07,,9.0,9.0,,8,6,,3,8,,1967,2081,,,,0.346,0.359,0.503,46.2,49.1,,11.1,0.468,16.0,,0.236
62,Drexel NCAA,30,22,8,0.733,5.68,-3.69,,12.0,4.0,,14,0,,7,5,,2262,1981,,,,0.428,0.316,0.541,53.9,60.1,,6.2,0.501,17.6,,0.299
63,Duke,31,13,18,0.419,16.35,11.82,,2.0,14.0,,8,6,,1,9,,2410,2284,,,,0.33,0.317,0.559,51.3,53.7,,9.4,0.536,17.1,,0.222
64,Duquesne,28,10,18,0.357,0.87,5.87,,5.0,11.0,,4,8,,5,8,,1908,2049,,,,0.36,0.301,0.487,47.3,47.4,,6.2,0.454,19.0,,0.232
65,East Carolina,29,18,11,0.621,-1.98,-4.9,,7.0,7.0,,9,3,,6,7,,2132,2015,,,,0.368,0.271,0.546,54.4,58.7,,6.4,0.517,19.1,,0.248
66,East Tennessee State,28,14,14,0.5,-5.95,-3.99,,9.0,5.0,,8,6,,5,7,,2217,2205,,,,0.344,0.311,0.538,47.9,51.0,,7.9,0.517,19.3,,0.219
67,Eastern Illinois,29,16,13,0.552,-8.65,-9.58,,10.0,8.0,,9,3,,5,8,,2142,2043,,,,0.418,0.315,0.542,51.6,57.0,,8.0,0.513,18.5,,0.273
68,Eastern Kentucky,28,9,19,0.321,-10.79,-6.07,,6.0,10.0,,5,7,,3,9,,2009,2141,,,,0.35,0.269,0.513,49.4,42.0,,3.3,0.482,16.4,,0.234
69,Eastern Michigan,30,20,10,0.667,5.48,1.94,,12.0,6.0,,13,2,,5,7,,2239,2123,,,,0.428,0.284,0.521,52.5,47.1,,8.4,0.484,16.1,,0.286
70,Eastern Washington,26,6,20,0.231,-7.87,0.57,,2.0,12.0,,4,9,,2,10,,1763,1943,,,,0.39,0.164,0.506,51.4,52.8,,4.8,0.46,21.6,,0.279
71,Evansville,27,18,9,0.667,13.08,-0.22,,11.0,7.0,,12,2,,6,5,,2078,1719,,,,0.44,0.291,0.59,51.5,65.7,,6.4,0.558,17.5,,0.31
72,Fairfield,28,13,15,0.464,-4.85,-3.43,,6.0,8.0,,7,4,,4,8,,1921,1961,,,,0.369,0.315,0.558,47.8,60.3,,6.8,0.531,19.4,,0.249
73,FDU,28,16,12,0.571,-9.2,-8.34,,11.0,7.0,,10,3,,6,9,,2058,2082,,,,0.497,0.258,0.517,51.8,43.7,,6.1,0.472,19.8,,0.333
74,Florida NCAA,30,17,13,0.567,15.4,11.37,,8.0,8.0,,7,6,,5,5,,2178,2057,,,,0.435,0.22,0.537,54.5,54.5,,8.3,0.492,18.8,,0.311
75,Florida A&M,27,5,22,0.185,-24.53,-8.27,,2.0,14.0,,4,8,,1,12,,1943,2313,,,,0.37,0.26,0.479,47.5,44.5,,7.6,0.443,18.9,,0.242
76,Florida Atlantic,27,9,18,0.333,-14.99,-2.63,,,,,7,6,,2,12,,1702,1987,,,,0.345,0.201,0.474,47.6,46.7,,8.4,0.442,20.8,,0.219
77,Florida International NCAA,30,11,19,0.367,-10.49,-5.35,,4.0,12.0,,6,7,,2,11,,2018,2172,,,,0.38,0.222,0.498,49.1,54.4,,4.8,0.465,19.6,,0.247
78,Florida State,27,12,15,0.444,13.05,12.54,,5.0,11.0,,10,5,,2,8,,2027,2013,,,,0.289,0.35,0.531,51.8,51.8,,14.0,0.507,18.7,,0.194
79,Fordham,28,11,17,0.393,-10.66,-7.35,,6.0,8.0,,5,9,,4,7,,1842,1905,,,,0.446,0.164,0.509,50.2,55.6,,6.2,0.467,18.6,,0.3
80,Fresno State,28,13,15,0.464,2.29,3.55,,7.0,11.0,,10,6,,3,8,,2000,2007,,,,0.346,0.366,0.553,47.6,59.9,,8.7,0.526,18.5,,0.234
81,Furman,27,10,17,0.37,-8.52,-4.98,,6.0,8.0,,8,5,,2,11,,1820,1862,,,,0.288,0.338,0.513,49.6,54.5,,6.8,0.488,18.4,,0.19
82,George Mason,27,7,20,0.259,-12.85,-1.7,,2.0,12.0,,6,7,,1,12,,2499,2748,,,,0.282,0.258,0.503,47.2,46.2,,5.7,0.476,16.7,,0.188
83,George Washington,32,18,14,0.563,6.84,6.87,,10.0,6.0,,11,3,,5,8,,2407,2408,,,,0.438,0.265,0.53,50.0,56.7,,11.1,0.493,17.3,,0.294
84,Georgetown NCAA,31,21,10,0.677,12.76,6.53,,11.0,7.0,,9,2,,6,5,,2340,2147,,,,0.439,0.261,0.51,51.3,45.3,,12.5,0.473,19.5,,0.285
85,Georgia,28,18,10,0.643,14.29,6.04,,9.0,7.0,,10,3,,7,5,,2175,1944,,,,0.391,0.258,0.534,53.4,57.2,,13.0,0.506,17.3,,0.252
86,Georgia Southern,28,8,20,0.286,-15.27,-3.93,,3.0,11.0,,5,6,,1,8,,1892,2095,,,,0.265,0.293,0.497,50.1,50.8,,4.4,0.471,20.1,,0.177
87,Georgia State,28,11,17,0.393,-13.02,-7.28,,6.0,10.0,,6,6,,3,10,,2037,2179,,,,0.389,0.165,0.49,50.1,45.9,,6.8,0.453,18.4,,0.255
88,Georgia Tech,30,18,12,0.6,15.01,9.15,,8.0,8.0,,14,3,,2,6,,2400,2224,,,,0.325,0.275,0.553,49.2,60.1,,9.0,0.522,15.5,,0.234
89,Gonzaga NCAA,30,21,9,0.7,8.57,-0.21,,7.0,7.0,,12,2,,5,6,,2296,1984,,,,0.486,0.364,0.592,51.0,51.6,,7.4,0.558,16.8,,0.342
90,Grambling,28,11,17,0.393,-19.69,-10.85,,5.0,9.0,,7,4,,2,11,,2250,2391,,,,0.365,0.285,0.512,46.8,56.2,,4.9,0.49,18.3,,0.221
91,Green Bay NCAA,30,22,8,0.733,4.78,-1.35,,11.0,4.0,,10,2,,9,5,,1951,1767,,,,0.388,0.318,0.58,49.3,73.6,,5.7,0.544,17.6,,0.285
92,Hartford,27,11,16,0.407,-5.72,-2.72,,7.0,9.0,,7,7,,4,9,,1893,1974,,,,0.346,0.181,0.485,50.7,55.7,,8.0,0.451,18.2,,0.228
93,Harvard,26,6,20,0.231,-14.29,-9.13,,4.0,10.0,,4,8,,2,11,,1738,1847,,,,0.29,0.273,0.483,50.2,52.1,,4.0,0.456,20.4,,0.187
94,Hawaii,29,16,13,0.552,7.76,6.91,,8.0,10.0,,13,4,,1,8,,2033,1998,,,,0.375,0.269,0.528,48.9,59.1,,9.5,0.498,17.8,,0.248
95,Hofstra,28,10,18,0.357,-8.81,-4.55,,5.0,11.0,,5,7,,4,11,,1976,2072,,,,0.412,0.32,0.515,47.0,54.3,,5.1,0.476,19.1,,0.279
96,Holy Cross,27,15,12,0.556,-8.05,-9.79,,9.0,5.0,,9,3,,6,8,,2091,2044,,,,0.411,0.333,0.524,46.5,51.9,,11.5,0.49,17.5,,0.273
97,Houston,28,9,19,0.321,-5.85,2.45,,5.0,9.0,,6,7,,2,11,,2146,2340,,,,0.395,0.295,0.515,48.9,53.4,,9.2,0.478,19.4,,0.267
98,Howard,27,9,18,0.333,-18.66,-10.95,,8.0,8.0,,5,5,,4,10,,1907,2115,,,,0.344,0.255,0.476,48.3,44.4,,7.3,0.438,17.0,,0.231
99,Idaho,27,12,15,0.444,-1.33,4.09,,6.0,8.0,,10,3,,2,10,,1851,1941,,,,0.376,0.296,0.529,50.5,53.7,,3.3,0.501,18.5,,0.244
100,Idaho State,28,18,10,0.643,4.31,0.02,,7.0,7.0,,13,2,,2,8,,2248,2015,,,,0.512,0.237,0.553,50.9,56.9,,6.8,0.508,17.6,,0.359
101,Illinois NCAA,31,19,12,0.613,11.97,7.71,,10.0,8.0,,11,3,,6,6,,2265,2125,,,,0.377,0.249,0.521,54.3,48.2,,4.3,0.492,16.4,,0.245
102,Illinois State,33,20,13,0.606,4.04,3.36,,13.0,5.0,,12,3,,6,8,,2511,2480,,,,0.427,0.279,0.559,49.7,65.7,,5.1,0.519,17.9,,0.307
103,Illinois-Chicago,27,18,9,0.667,1.69,-3.16,,11.0,4.0,,11,2,,7,6,,2248,2101,,,,0.316,0.347,0.529,48.7,57.4,,7.9,0.494,14.5,,0.229
104,Indiana NCAA,31,19,12,0.613,14.83,9.03,,11.0,7.0,,11,2,,4,6,,2345,2158,,,,0.416,0.165,0.545,51.8,56.0,,11.0,0.514,18.1,,0.277
105,Indiana State,26,7,19,0.269,-4.85,0.83,,3.0,15.0,,5,9,,1,10,,1880,1995,,,,0.422,0.28,0.517,48.4,59.5,,7.0,0.48,20.0,,0.284
106,Iona,27,10,17,0.37,-6.85,-5.18,,6.0,8.0,,7,5,,3,9,,2035,2080,,,,0.358,0.232,0.532,51.3,56.4,,8.4,0.501,,,0.242
107,Iowa,33,21,12,0.636,15.91,6.54,,9.0,9.0,,13,5,,6,6,,2757,2460,,,,0.425,0.365,0.564,51.4,59.4,,7.0,0.527,16.8,,0.301
108,Iowa State NCAA,34,23,11,0.676,16.57,9.7,,6.0,8.0,,13,3,,5,5,,2607,2298,,,,0.424,0.238,0.571,52.0,67.3,,7.5,0.526,17.1,,0.321
109,Jackson State,31,12,19,0.387,-9.17,-5.85,,7.0,7.0,,7,4,,4,11,,2390,2477,,,,0.324,0.243,0.506,50.0,53.6,,8.5,0.488,20.1,,0.194
110,Jacksonville,27,18,9,0.667,-0.46,-2.92,,12.0,6.0,,11,2,,7,7,,2062,1984,,,,0.406,0.24,0.518,51.4,50.7,,8.0,0.492,18.4,,0.252
111,James Madison,29,16,13,0.552,0.18,-3.58,,9.0,5.0,,10,5,,4,7,,2276,2173,,,,0.396,0.3,0.574,49.0,43.7,,11.1,0.54,17.8,,0.285
112,Kansas NCAA,31,25,6,0.806,22.15,10.02,,11.0,3.0,,14,0,,6,4,,2573,2171,,,,0.42,0.306,0.557,53.3,57.8,,12.8,0.529,17.3,,0.279
113,Kansas City,26,7,19,0.269,-11.09,-6.09,,7.0,11.0,,4,8,,3,11,,1823,1949,,,,0.47,0.276,0.519,47.6,45.5,,5.4,0.467,19.0,,0.335
114,Kansas State,27,12,15,0.444,4.13,9.65,,3.0,11.0,,9,5,,1,9,,1857,1945,,,,0.339,0.265,0.473,50.9,47.5,,6.1,0.442,17.2,,0.215
115,Kent State,27,8,19,0.296,-7.15,1.03,,5.0,13.0,,6,6,,1,13,,1757,1978,,,,0.343,0.245,0.486,46.1,58.4,,6.6,0.444,20.1,,0.241
116,Kentucky NCAA,33,28,5,0.848,28.07,9.71,,14.0,2.0,,12,1,,7,2,,2884,2278,,,,0.362,0.333,0.556,52.3,63.7,,12.8,0.522,15.9,,0.261
117,La Salle,27,13,14,0.481,-0.2,0.09,,7.0,7.0,,5,3,,6,9,,1994,2002,,,,0.318,0.444,0.511,47.8,47.2,,4.5,0.482,13.9,,0.213
118,Lafayette,27,2,25,0.074,-27.84,-7.03,,0.0,14.0,,1,10,,1,12,,1833,2349,,,,0.325,0.254,0.459,46.8,40.8,,4.2,0.424,20.4,,0.214
119,Lamar,27,11,16,0.407,-11.44,-4.04,,6.0,12.0,,8,6,,3,9,,1775,1921,,,,0.399,0.237,0.467,50.6,49.6,,3.5,0.432,18.9,,0.247
120,Lehigh,27,11,16,0.407,-12.87,-8.87,,5.0,9.0,,6,6,,5,8,,2030,2131,,,,0.471,0.19,0.512,49.5,48.5,,6.9,0.469,17.3,,0.314
121,Liberty,28,12,16,0.429,-7.69,-4.19,,7.0,9.0,,9,6,,3,9,,1872,1925,,,,0.363,0.32,0.511,51.3,62.8,,12.8,0.476,21.8,,0.245
122,Little Rock,29,17,12,0.586,-1.6,-5.31,,9.0,9.0,,11,4,,5,7,,2198,2064,,,,0.417,0.227,0.495,50.8,47.1,,8.2,0.463,15.6,,0.261
123,Long Beach State NCAA,30,20,10,0.667,5.29,3.67,,13.0,5.0,,11,2,,5,7,,2173,2098,,,,0.405,0.285,0.54,51.0,63.3,,7.8,0.516,20.6,,0.254
124,Long Island University,28,11,17,0.393,-17.45,-8.57,,8.0,10.0,,8,3,,3,14,,2248,2462,,,,0.364,0.243,0.481,46.2,40.0,,7.4,0.449,15.3,,0.23
125,Louisiana,29,7,22,0.241,-8.25,-1.62,,4.0,14.0,,5,9,,1,12,,1987,2106,,,,0.334,0.277,0.469,47.8,55.5,,10.1,0.441,19.4,,0.205
126,Louisiana State,27,12,15,0.444,6.0,7.48,,6.0,10.0,,9,7,,3,6,,2151,2191,,,,0.323,0.306,0.527,51.9,60.6,,11.6,0.499,20.3,,0.217
127,Louisiana Tech,27,14,13,0.519,-5.62,-5.42,,9.0,9.0,,9,3,,4,9,,1735,1718,,,,0.493,0.214,0.52,50.5,47.7,,3.1,0.482,21.5,,0.319
128,Louisiana-Monroe,32,14,18,0.438,-5.69,-3.53,,11.0,7.0,,9,3,,4,11,,2406,2475,,,,0.29,0.316,0.524,49.4,44.4,,6.6,0.496,18.6,,0.201
129,Louisville NCAA,33,19,14,0.576,11.6,7.81,,7.0,5.0,,14,3,,4,7,,2521,2396,,,,0.329,0.317,0.552,48.6,55.7,,13.0,0.528,18.4,,0.221
130,Loyola (IL),27,5,22,0.185,-11.99,-1.65,,2.0,13.0,,2,11,,3,10,,1803,2053,,,,0.387,0.246,0.494,45.8,57.6,,8.7,0.455,19.4,,0.261
131,Loyola (MD),27,9,18,0.333,-9.77,-2.25,,5.0,9.0,,6,6,,3,11,,1852,2055,,,,0.421,0.267,0.495,48.0,53.4,,5.2,0.447,19.1,,0.294
132,Loyola Marymount,28,13,15,0.464,-1.18,0.42,,4.0,10.0,,9,6,,4,8,,2056,2058,,,,0.438,0.252,0.529,51.9,54.4,,8.3,0.498,20.8,,0.282
133,Maine,27,11,16,0.407,-9.16,-4.42,,6.0,10.0,,3,7,,6,9,,1860,1988,,,,0.406,0.245,0.475,50.6,47.5,,8.0,0.442,18.0,,0.248
134,Manhattan NCAA,31,26,5,0.839,9.12,-3.91,,12.0,2.0,,12,1,,10,1,,2333,1929,,,,0.435,0.237,0.557,53.0,58.1,,9.7,0.527,17.3,,0.288
135,Marist,28,17,11,0.607,-5.09,-8.95,,12.0,6.0,,11,2,,5,9,,2135,2027,,,,0.408,0.311,0.572,52.2,55.4,,11.0,0.536,18.3,,0.294
136,Marquette,33,21,12,0.636,11.98,5.79,,7.0,5.0,,13,6,,7,4,,2339,2135,,,,0.407,0.362,0.504,51.3,62.6,,12.4,0.473,16.2,,0.258
137,Marshall,27,18,9,0.667,-0.65,-5.99,,10.0,4.0,,9,3,,7,4,,2279,2095,,,,0.376,0.401,0.559,48.5,54.4,,9.8,0.52,19.1,,0.279
138,Maryland NCAA,34,26,8,0.765,22.69,10.44,,12.0,4.0,,16,0,,4,4,,2946,2514,,,,0.475,0.244,0.578,54.5,61.9,,11.9,0.541,17.2,,0.335
139,Maryland-Baltimore County,27,13,14,0.481,-9.22,-6.26,,10.0,6.0,,8,5,,5,9,,1788,1839,,,,0.363,0.319,0.496,50.3,62.6,,13.7,0.463,19.5,,0.237
140,Maryland-Eastern Shore,27,13,14,0.481,-15.97,-12.23,,9.0,7.0,,9,4,,4,9,,1895,1898,,,,0.344,0.205,0.516,48.8,44.2,,8.2,0.482,16.4,,0.236
141,Massachusetts NCAA,34,29,5,0.853,23.19,8.07,,13.0,3.0,,12,1,,9,2,,2749,2235,,,,0.399,0.244,0.534,54.5,58.0,,17.8,0.504,16.2,,0.263
142,McNeese State,27,11,16,0.407,-10.58,-7.32,,7.0,11.0,,6,5,,4,11,,2095,2183,,,,0.403,0.332,0.537,46.1,66.8,,4.9,0.511,18.0,,0.258
143,Memphis NCAA,34,24,10,0.706,14.4,5.81,,9.0,3.0,,17,0,,5,5,,2701,2409,,,,0.365,0.248,0.533,52.8,61.4,,15.5,0.509,18.3,,0.233
144,Mercer,29,15,14,0.517,-6.85,-5.7,,8.0,8.0,,5,7,,8,6,,2262,2269,,,,0.406,0.271,0.527,50.5,38.9,,11.6,0.496,17.4,,0.266
