Rk,School,G,W,L,W-L%,SRS,SOS,,Conf_W,Conf_L,,Home_W,Home_L,,Away_W,Away_L,,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
12,Arkansas NCAA,32,22,10,0.688,15.01,6.17,,10.0,6.0,,15,1,,3,5,,73.7,64.9,,40.3,26.3,57.4,0.458,5.59,16.7,0.336,15.6,22.5,0.692,12.2,34.9,15.5,8.31,6.06,13.4,16.9
13,Arkansas State,30,12,18,0.4,-5.49,-1.45,,7.0,7.0,,8,5,,2,12,,73.0,75.3,,40.3,26.3,56.3,0.467,5.73,16.0,0.358,14.6,22.2,0.658,11.0,34.8,13.5,6.6,2.6,15.4,18.5
14,Arkansas-Pine Bluff,29,13,16,0.448,-12.48,-10.81,,8.0,10.0,,5,5,,6,10,,63.1,63.8,,40.0,23.0,56.3,0.408,5.03,15.8,0.319,12.1,17.8,0.68,10.3,35.7,11.3,7.76,4.41,16.3,19.2
15,Army,27,5,22,0.185,-19.89,-5.69,,1.0,13.0,,2,11,,3,11,,55.2,66.3,,40.7,19.6,48.9,0.4,5.48,16.1,0.34,10.6,15.4,0.687,8.3,29.9,11.0,5.67,1.63,15.7,20.0
16,Auburn,28,12,16,0.429,4.92,7.06,,4.0,12.0,,11,5,,1,10,,65.6,67.7,,40.0,23.4,53.9,0.433,6.93,19.5,0.356,11.9,18.9,0.631,12.4,33.0,13.5,8.07,4.21,15.9,19.7
17,Austin Peay,31,17,14,0.548,-5.68,-6.29,,11.0,9.0,,11,2,,4,12,,71.9,71.3,,40.5,24.7,54.2,0.455,5.48,16.4,0.335,17.0,22.8,0.747,10.5,32.8,14.0,7.0,3.0,14.4,18.6
18,Ball State,28,10,18,0.357,-3.53,-0.6,,6.0,12.0,,6,8,,4,10,,63.5,65.0,,40.5,22.6,53.0,0.426,5.25,15.4,0.342,13.1,19.9,0.662,11.7,33.1,11.7,7.39,3.57,14.2,22.5
19,Baylor,17,4,13,0.235,2.3,11.65,,4.0,12.0,,4,4,,0,8,,63.2,72.5,,40.3,21.6,54.3,0.398,7.88,21.2,0.372,12.1,17.5,0.691,10.0,31.9,10.9,6.18,4.24,15.2,20.0
20,Belmont NCAA,31,20,11,0.645,-3.53,-6.72,,15.0,5.0,,10,2,,7,8,,80.6,76.0,,40.6,28.9,58.7,0.493,8.42,22.3,0.377,14.3,20.7,0.691,11.7,35.5,16.7,7.74,3.55,16.2,19.7
21,Bethune-Cookman,30,15,15,0.5,-13.66,-10.49,,11.0,7.0,,8,3,,5,11,,65.4,68.6,,40.7,23.5,55.8,0.421,5.73,17.6,0.326,12.6,20.5,0.616,11.2,33.3,12.3,9.2,2.0,15.3,19.5
22,Binghamton,29,16,13,0.552,-4.73,-5.52,,12.0,4.0,,8,6,,7,7,,62.5,61.5,,40.3,21.2,55.6,0.382,6.17,20.3,0.303,13.8,18.7,0.741,11.9,33.7,10.1,7.0,1.69,11.9,19.4
23,Birmingham-Southern,28,19,9,0.679,-5.81,-8.12,,12.0,4.0,,11,2,,6,7,,68.6,64.1,,,23.2,50.3,0.462,7.57,20.6,0.368,14.6,21.5,0.682,,33.1,13.0,6.32,1.79,12.5,18.1
24,Boise State,29,14,15,0.483,0.83,1.09,,6.0,10.0,,10,5,,3,9,,72.2,70.7,,40.3,25.7,58.1,0.442,7.93,21.7,0.366,13.0,18.3,0.711,10.1,35.8,14.2,5.72,2.07,15.3,18.3
25,Boston College NCAA,36,28,8,0.778,13.79,6.1,,11.0,5.0,,14,2,,9,3,,74.2,66.2,,40.7,26.4,54.4,0.485,5.86,16.3,0.361,15.6,23.1,0.675,12.9,35.5,17.8,6.17,4.47,13.1,16.3
26,Boston University,28,12,16,0.429,-4.45,-3.77,,9.0,7.0,,6,5,,5,9,,58.9,59.6,,40.4,21.2,51.7,0.41,5.36,16.0,0.334,11.2,16.9,0.662,11.1,34.3,13.5,6.68,3.0,13.4,17.4
27,Bowling Green State,30,9,21,0.3,-7.83,0.38,,5.0,13.0,,5,8,,4,10,,65.9,71.4,,40.5,22.2,51.0,0.435,7.13,18.7,0.381,14.4,20.0,0.72,8.4,28.3,13.7,6.67,1.63,16.5,24.0
28,Bradley NCAA,33,22,11,0.667,11.78,5.38,,11.0,7.0,,13,1,,5,8,,71.5,65.1,,40.5,25.7,58.6,0.439,5.61,16.7,0.336,14.5,20.2,0.718,12.7,37.6,16.2,8.91,4.58,15.1,18.6
29,Brigham Young,29,20,9,0.69,7.19,3.19,,12.0,4.0,,14,1,,4,7,,76.2,71.7,,40.2,27.0,58.3,0.462,6.97,18.0,0.388,15.3,21.4,0.715,11.2,35.3,15.9,6.79,3.72,14.7,20.1
30,Brown,27,10,17,0.37,-11.37,-6.66,,6.0,8.0,,4,8,,6,7,,59.7,64.4,,40.6,20.2,48.8,0.414,4.93,17.5,0.281,14.4,21.9,0.66,9.74,32.1,12.5,7.04,2.96,16.1,17.2
31,Bucknell NCAA,32,27,5,0.844,7.29,-2.29,,14.0,0.0,,14,1,,11,3,,66.1,55.8,,40.3,22.7,48.8,0.465,6.13,15.7,0.39,14.6,20.9,0.696,9.63,32.3,14.3,8.72,1.72,14.8,17.5
32,Buffalo,32,19,13,0.594,-0.1,-1.22,,8.0,10.0,,12,3,,5,9,,72.4,70.2,,40.5,23.9,54.6,0.438,6.5,17.8,0.366,18.0,24.0,0.751,12.7,33.9,12.8,7.94,2.22,16.3,19.7
33,Butler,33,20,13,0.606,6.22,0.44,,11.0,5.0,,12,1,,5,10,,68.3,61.6,,40.9,23.8,52.3,0.454,9.09,23.8,0.381,11.7,16.6,0.704,7.76,25.9,13.2,6.42,2.27,8.85,16.9
34,Cal Poly,29,10,19,0.345,-6.0,-0.56,,7.0,7.0,,6,7,,3,11,,65.8,70.8,,40.2,22.7,54.3,0.418,7.66,21.8,0.352,12.7,18.2,0.694,12.0,34.9,11.4,5.24,2.07,15.1,18.6
35,Cal State Fullerton,29,16,13,0.552,-2.24,-3.07,,5.0,9.0,,7,5,,7,6,,79.1,75.3,,41.0,29.0,62.3,0.465,7.62,19.8,0.384,13.5,20.3,0.667,13.8,38.8,14.9,7.14,2.24,15.1,18.9
36,Cal State Northridge,28,11,17,0.393,-8.67,-1.46,,4.0,10.0,,6,6,,4,9,,70.9,74.0,,40.4,23.9,55.0,0.434,5.57,15.9,0.351,17.6,24.0,0.734,11.2,33.1,13.9,7.82,3.0,17.5,20.5
37,California NCAA,31,20,11,0.645,12.31,8.84,,12.0,6.0,,12,3,,7,4,,68.6,64.5,,40.8,23.1,51.5,0.449,5.45,14.6,0.374,16.9,23.1,0.733,9.71,32.3,13.0,5.23,2.68,12.4,16.7
38,Campbell,28,10,18,0.357,-12.28,-8.11,,9.0,11.0,,5,8,,5,9,,82.8,86.0,,40.4,28.8,65.6,0.439,9.86,28.1,0.351,15.3,24.0,0.639,15.8,39.2,17.0,7.43,2.61,18.2,21.3
39,Canisius,29,9,20,0.31,-6.04,-1.8,,6.0,12.0,,4,9,,4,10,,70.7,74.9,,40.5,25.8,57.0,0.453,6.62,19.2,0.345,12.4,17.1,0.724,10.8,32.8,13.6,7.38,2.9,13.6,17.2
40,Centenary (LA),27,4,23,0.148,-15.59,-3.78,,2.0,14.0,,3,10,,1,13,,66.5,77.5,,40.2,23.7,54.1,0.438,6.19,17.1,0.361,12.9,18.1,0.708,,32.3,14.9,6.52,2.59,17.7,19.7
41,Central Connecticut State,29,18,11,0.621,-2.14,-6.76,,13.0,5.0,,11,4,,7,7,,72.5,67.9,,41.0,24.9,56.0,0.444,7.93,20.6,0.385,14.8,20.6,0.721,13.1,34.3,14.8,6.59,2.34,12.8,15.4
42,Central Michigan,28,4,24,0.143,-12.38,-1.01,,1.0,17.0,,3,10,,1,14,,60.0,69.3,,40.5,21.0,51.3,0.409,5.25,17.4,0.302,12.9,19.3,0.668,11.1,32.5,10.4,6.64,4.36,19.1,20.3
43,Charleston Southern,29,13,16,0.448,-10.72,-6.6,,7.0,9.0,,7,6,,6,9,,69.9,71.0,,40.0,24.4,57.4,0.426,7.24,20.9,0.346,13.8,20.7,0.665,12.2,34.5,13.0,7.24,3.0,13.9,20.4
44,Charlotte,32,19,13,0.594,4.72,1.97,,11.0,5.0,,9,6,,9,6,,69.8,67.1,,40.5,23.8,59.3,0.4,8.59,23.3,0.369,13.7,21.0,0.653,14.7,38.7,14.1,6.88,2.81,12.8,17.8
45,Chattanooga,32,19,13,0.594,-7.55,-5.22,,8.0,6.0,,12,3,,4,8,,72.5,70.2,,40.3,25.1,56.1,0.448,5.97,18.9,0.316,16.3,25.3,0.642,11.6,37.8,13.8,7.53,2.44,14.3,16.8
46,Chicago State,30,11,19,0.367,-7.2,-2.13,,8.0,8.0,,6,2,,3,14,,68.7,73.7,,,23.7,57.1,0.415,6.8,18.5,0.367,14.5,21.0,0.689,12.8,32.5,12.3,8.03,3.27,13.6,20.9
47,Cincinnati,34,21,13,0.618,12.95,8.41,,8.0,8.0,,16,5,,3,7,,74.4,69.4,,40.3,26.7,62.3,0.428,6.21,18.9,0.329,14.9,19.9,0.747,13.0,37.3,13.5,6.94,5.68,11.7,16.6
48,Clemson,32,19,13,0.594,10.3,4.97,,7.0,9.0,,12,4,,5,8,,74.3,67.9,,40.8,26.7,61.1,0.436,7.44,23.1,0.322,13.6,22.0,0.617,14.6,37.0,14.3,11.0,4.41,15.5,19.9
49,Cleveland State,28,10,18,0.357,-8.2,-0.08,,5.0,11.0,,6,10,,4,8,,64.4,69.3,,40.5,23.1,57.5,0.401,5.57,16.9,0.33,12.7,19.5,0.649,13.0,35.5,13.1,8.21,2.93,16.1,20.5
50,Coastal Carolina,30,20,10,0.667,-5.78,-7.09,,12.0,4.0,,14,1,,5,9,,71.5,66.9,,40.2,25.4,55.0,0.461,8.03,21.9,0.367,12.7,17.1,0.744,11.3,32.9,15.3,7.6,2.13,13.6,18.0
51,Colgate,29,10,19,0.345,-10.72,-5.61,,4.0,10.0,,6,6,,2,11,,58.3,61.7,,40.3,20.6,50.6,0.407,6.31,18.9,0.334,10.8,15.9,0.679,10.8,32.4,10.7,5.86,2.86,15.9,18.8
52,College of Charleston,28,17,11,0.607,-4.12,-5.83,,9.0,6.0,,11,4,,5,6,,73.3,66.5,,40.0,26.6,60.4,0.441,5.54,18.0,0.307,14.5,22.2,0.654,16.1,41.9,13.4,8.04,2.64,16.3,18.5
53,Colorado,30,20,10,0.667,11.17,4.57,,9.0,7.0,,15,2,,4,7,,76.8,70.2,,40.2,27.8,64.0,0.434,8.0,23.4,0.342,13.2,20.5,0.646,15.9,40.9,16.6,8.47,5.8,14.0,19.6
54,Colorado State,31,16,15,0.516,3.97,4.27,,4.0,12.0,,9,6,,5,7,,74.0,71.6,,40.2,25.8,52.6,0.491,5.97,15.3,0.391,16.4,22.7,0.72,10.4,34.1,15.5,7.23,6.52,17.0,19.8
55,Columbia,27,11,16,0.407,-11.32,-6.32,,4.0,10.0,,7,6,,4,9,,64.0,67.4,,40.2,22.4,50.6,0.442,5.96,16.2,0.368,13.3,18.1,0.735,10.4,34.2,12.6,5.15,1.85,16.9,20.7
56,Connecticut NCAA,34,30,4,0.882,21.22,6.57,,14.0,2.0,,16,0,,8,2,,81.8,67.1,,40.6,29.1,61.4,0.473,5.53,15.1,0.366,18.1,25.7,0.706,15.7,43.8,15.9,6.62,8.76,14.4,15.6
57,Coppin State,30,12,18,0.4,-10.9,-6.07,,12.0,6.0,,7,2,,5,12,,64.0,68.8,,40.5,22.2,55.6,0.4,5.77,17.5,0.33,13.7,20.0,0.688,10.2,30.7,9.77,8.0,1.77,13.0,18.4
58,Cornell,28,13,15,0.464,-6.67,-5.19,,8.0,6.0,,7,5,,5,10,,62.9,63.4,,40.4,22.0,51.6,0.426,7.0,19.2,0.364,11.9,16.7,0.714,9.54,32.2,12.8,7.11,2.57,14.0,18.1
59,Creighton,30,20,10,0.667,10.11,4.88,,12.0,6.0,,15,2,,5,7,,66.1,60.8,,40.7,22.0,52.4,0.419,7.13,20.0,0.357,15.0,21.8,0.689,11.4,34.4,13.3,7.87,3.13,13.3,16.7
60,Dartmouth,27,6,21,0.222,-12.66,-5.43,,4.0,10.0,,4,6,,2,13,,60.4,67.2,,40.7,22.6,54.4,0.414,6.19,17.1,0.362,9.15,13.2,0.694,10.6,31.0,12.2,7.0,3.52,13.6,19.9
61,Davidson NCAA,31,20,11,0.645,1.89,-3.04,,10.0,5.0,,14,1,,3,9,,77.5,68.9,,40.5,27.6,60.8,0.454,8.94,24.2,0.369,13.4,17.6,0.761,12.7,39.2,18.3,4.87,1.65,12.9,18.4
62,Dayton,31,14,17,0.452,3.07,2.04,,6.0,10.0,,12,5,,2,9,,63.4,61.8,,40.5,23.1,53.8,0.428,6.03,16.0,0.378,11.2,16.8,0.667,12.2,35.9,13.3,4.97,2.81,14.0,19.0
63,Delaware,30,9,21,0.3,-5.31,-0.54,,4.0,14.0,,4,8,,2,12,,66.1,70.9,,40.2,23.0,56.0,0.41,7.13,20.7,0.345,13.0,20.1,0.648,12.2,35.6,13.0,7.63,3.57,16.2,21.2
64,Delaware State,35,21,14,0.6,-6.13,-6.22,,16.0,2.0,,9,1,,10,10,,57.5,57.5,,40.1,19.7,45.6,0.432,5.91,16.9,0.349,12.2,18.2,0.671,9.63,26.2,10.7,7.71,2.6,12.9,15.8
65,Denver,31,16,15,0.516,-1.19,-1.42,,7.0,8.0,,10,2,,3,12,,66.5,66.0,,40.5,23.3,52.5,0.444,5.71,15.8,0.361,14.1,18.8,0.75,9.26,35.0,13.3,4.87,4.16,14.9,15.3
66,DePaul,27,12,15,0.444,6.52,8.74,,5.0,11.0,,7,7,,4,8,,64.9,67.1,,40.2,23.7,54.0,0.439,5.33,16.9,0.315,12.1,17.3,0.7,10.9,33.3,12.6,5.48,3.89,12.1,15.3
67,Detroit Mercy,32,16,16,0.5,-2.37,0.07,,8.0,8.0,,13,1,,2,13,,63.6,65.1,,40.5,23.7,53.3,0.445,4.69,13.1,0.357,11.4,16.4,0.697,12.6,33.9,11.9,4.75,3.28,13.6,18.8
68,Drake,31,12,19,0.387,2.45,5.48,,5.0,13.0,,8,8,,3,9,,69.0,68.8,,40.6,24.0,55.6,0.432,5.06,14.8,0.343,15.9,22.2,0.715,14.3,36.0,13.0,8.94,2.55,15.8,16.6
69,Drexel,31,15,16,0.484,3.72,1.17,,8.0,10.0,,11,3,,4,9,,62.3,59.7,,40.3,21.9,56.3,0.39,5.65,17.0,0.333,12.7,19.0,0.671,13.8,38.2,11.8,6.71,5.29,13.5,18.1
70,Duke NCAA,36,32,4,0.889,21.77,8.77,,14.0,2.0,,14,1,,9,2,,81.1,68.1,,40.1,27.2,55.9,0.487,7.61,19.7,0.386,19.1,25.1,0.761,9.72,33.4,15.2,9.36,5.61,13.8,17.3
71,Duquesne,27,3,24,0.111,-10.21,1.09,,1.0,15.0,,2,13,,1,11,,66.1,77.4,,40.0,24.1,56.9,0.423,6.15,17.9,0.344,11.9,16.2,0.731,10.7,32.5,14.7,4.52,3.41,14.1,19.0
72,East Carolina,28,8,20,0.286,-7.66,-1.27,,2.0,12.0,,7,8,,1,11,,62.4,66.9,,40.5,20.9,53.0,0.395,6.18,20.5,0.302,14.4,22.4,0.641,12.3,34.8,13.4,7.0,1.64,15.5,19.0
73,East Tennessee State,28,15,13,0.536,-7.26,-9.14,,12.0,8.0,,9,5,,6,8,,81.6,78.0,,40.5,30.8,65.3,0.472,5.82,17.7,0.329,14.2,22.0,0.646,14.6,38.8,12.2,10.3,2.71,16.7,17.5
74,Eastern Illinois,27,6,21,0.222,-14.55,-5.85,,5.0,15.0,,3,9,,3,12,,59.2,67.9,,40.4,21.7,51.9,0.418,5.3,13.9,0.382,10.6,14.4,0.735,10.4,31.8,13.1,6.48,2.52,14.9,17.5
75,Eastern Kentucky,30,14,16,0.467,-8.8,-4.97,,11.0,9.0,,8,6,,5,8,,70.2,72.5,,40.3,25.1,53.9,0.467,7.53,20.8,0.363,12.4,18.1,0.685,10.1,29.8,13.6,7.23,2.23,13.1,13.8
76,Eastern Michigan,28,7,21,0.25,-7.32,-1.43,,3.0,15.0,,4,9,,3,12,,65.5,72.0,,40.4,22.3,49.8,0.447,6.39,17.9,0.358,14.6,20.5,0.714,10.3,31.6,12.9,6.0,1.86,17.4,19.6
77,Eastern Washington,30,15,15,0.5,-0.84,-0.02,,9.0,5.0,,10,2,,5,9,,74.1,74.0,,40.3,26.5,54.6,0.486,5.57,15.1,0.368,15.5,22.7,0.682,11.3,33.0,15.9,6.77,4.33,15.9,19.0
78,Elon,29,15,14,0.517,-7.48,-3.45,,10.0,4.0,,10,4,,4,9,,67.1,68.2,,40.7,23.3,54.0,0.431,6.28,19.4,0.324,14.3,21.0,0.681,11.3,35.9,13.6,7.62,2.83,15.5,18.6
79,Evansville,29,10,19,0.345,-2.08,3.54,,5.0,13.0,,7,7,,2,11,,65.3,71.0,,40.2,22.1,52.3,0.422,6.48,20.1,0.322,14.7,20.3,0.724,9.31,33.8,13.0,4.66,2.66,16.6,19.9
80,Fairfield,28,9,19,0.321,-6.23,-0.05,,7.0,11.0,,4,8,,4,10,,72.1,78.3,,40.4,25.2,59.2,0.425,8.29,21.9,0.378,13.4,18.0,0.748,11.2,32.0,12.9,6.86,2.39,11.6,19.8
81,FDU,32,20,12,0.625,-3.15,-5.28,,14.0,4.0,,11,3,,8,8,,74.3,70.8,,40.6,27.2,59.7,0.456,6.5,18.3,0.355,13.3,20.7,0.645,11.8,36.8,15.8,7.44,6.34,14.6,16.9
82,Florida NCAA,39,33,6,0.846,20.21,5.49,,10.0,6.0,,16,2,,6,4,,78.3,63.5,,40.1,27.2,54.4,0.5,7.41,18.9,0.392,16.4,22.1,0.744,10.8,35.9,16.7,7.62,5.31,14.4,16.0
83,Florida A&M,31,14,17,0.452,-13.56,-8.06,,10.0,8.0,,7,4,,6,11,,66.8,71.9,,,23.1,52.9,0.436,4.48,14.5,0.31,16.2,23.2,0.697,,35.2,10.3,8.29,1.61,18.0,17.2
84,Florida Atlantic,28,15,13,0.536,-9.68,-8.43,,14.0,6.0,,10,2,,5,8,,73.4,72.8,,,26.6,56.1,0.475,7.71,19.3,0.399,12.4,18.1,0.686,11.1,32.1,15.8,8.07,1.96,15.1,18.4
85,Florida International,28,8,20,0.286,-9.49,-0.07,,4.0,10.0,,6,7,,2,12,,61.7,69.3,,40.9,21.6,52.8,0.41,5.79,17.4,0.332,12.6,21.0,0.601,11.1,35.7,11.9,6.11,3.46,18.0,23.1
86,Florida State,30,20,10,0.667,12.36,4.86,,9.0,7.0,,14,3,,4,7,,76.7,69.2,,40.7,26.9,56.0,0.479,6.13,16.3,0.376,16.9,24.0,0.704,11.3,34.0,13.6,8.73,2.4,16.1,18.8
87,Fordham,32,16,16,0.5,1.58,1.24,,9.0,7.0,,8,4,,5,10,,67.8,67.4,,40.9,23.3,54.6,0.427,7.47,20.2,0.369,13.7,19.9,0.686,11.9,33.8,13.4,5.47,3.78,12.8,16.9
88,Fresno State,28,15,13,0.536,1.73,1.59,,8.0,8.0,,12,2,,3,10,,73.8,73.7,,40.5,25.1,61.2,0.41,9.46,26.9,0.351,14.2,20.0,0.711,11.9,34.5,14.1,8.18,3.86,13.5,17.4
89,Furman,28,15,13,0.536,-7.56,-6.38,,8.0,7.0,,11,3,,4,10,,72.2,68.6,,40.4,25.6,55.1,0.464,8.18,22.3,0.367,12.9,17.8,0.724,10.6,33.7,15.6,7.43,2.61,14.3,16.3
90,Gardner-Webb,29,17,12,0.586,-10.55,-6.71,,13.0,7.0,,6,4,,11,7,,69.0,71.5,,40.3,25.1,55.3,0.453,7.17,20.1,0.357,11.7,15.4,0.761,11.1,34.3,14.6,6.31,3.45,16.1,17.4
91,George Mason NCAA,35,27,8,0.771,12.11,2.77,,15.0,3.0,,12,1,,8,5,,69.4,60.1,,40.4,25.6,53.2,0.481,5.89,16.5,0.356,12.3,18.5,0.664,10.1,34.9,14.5,7.11,3.51,12.8,15.1
92,George Washington NCAA,30,27,3,0.9,9.63,-0.33,,16.0,0.0,,15,0,,10,1,,78.7,67.5,,40.7,28.2,60.5,0.466,6.07,17.0,0.356,16.3,25.2,0.646,14.0,38.1,17.0,9.27,4.5,14.0,18.4
93,Georgetown NCAA,33,23,10,0.697,13.98,6.92,,10.0,6.0,,11,2,,7,6,,66.0,58.9,,40.3,23.8,51.0,0.468,6.76,19.0,0.355,11.5,16.3,0.706,10.7,32.7,15.6,6.03,3.61,11.5,14.7
94,Georgia,30,15,15,0.5,5.05,5.65,,5.0,11.0,,9,5,,3,7,,70.3,70.9,,40.2,25.8,59.8,0.431,6.97,20.5,0.34,11.8,18.2,0.651,13.1,34.8,12.6,9.07,4.47,15.5,19.5
95,Georgia Southern,30,20,10,0.667,-3.12,-5.8,,11.0,4.0,,12,1,,7,7,,77.5,72.7,,40.2,28.3,61.9,0.458,6.87,17.6,0.389,14.0,20.2,0.693,12.4,35.9,15.4,8.87,3.83,15.6,20.7
96,Georgia State,29,7,22,0.241,-5.62,0.59,,3.0,15.0,,3,8,,3,11,,65.1,71.3,,40.3,23.0,55.5,0.414,6.52,18.7,0.349,12.7,19.2,0.659,11.6,32.6,12.1,6.52,3.66,14.1,18.8
97,Georgia Tech,28,11,17,0.393,5.45,5.7,,4.0,12.0,,10,5,,1,11,,71.9,72.1,,40.2,26.4,57.4,0.46,5.5,14.3,0.386,13.6,20.4,0.667,13.4,37.2,14.7,8.71,4.14,17.8,21.8
98,Gonzaga NCAA,33,29,4,0.879,12.32,5.02,,14.0,0.0,,17,0,,8,2,,80.1,72.8,,40.6,27.2,56.9,0.477,5.52,15.2,0.364,20.2,25.8,0.782,12.5,37.5,13.9,7.09,2.85,13.2,18.9
99,Grambling,27,14,13,0.519,-14.42,-10.58,,11.0,7.0,,7,4,,6,8,,67.7,69.4,,40.4,25.0,59.8,0.419,5.22,16.6,0.315,12.4,18.7,0.665,12.7,37.6,10.9,6.85,1.81,15.8,21.7
100,Green Bay,31,15,16,0.484,-3.72,0.11,,8.0,8.0,,11,4,,2,10,,66.7,68.6,,40.5,23.6,54.5,0.434,6.58,17.4,0.378,12.8,17.6,0.73,11.1,33.7,11.5,5.1,2.13,13.0,17.5
101,Hampton NCAA,32,16,16,0.5,-10.17,-12.56,,10.0,8.0,,7,7,,5,8,,66.3,64.0,,40.0,23.8,57.5,0.414,5.53,17.5,0.316,13.1,21.2,0.619,13.8,39.3,12.2,7.53,3.09,16.1,20.6
102,Hartford,28,13,15,0.464,-7.15,-6.61,,9.0,7.0,,7,6,,6,8,,67.5,67.8,,40.2,24.7,56.6,0.436,5.82,17.7,0.329,12.3,19.4,0.635,15.0,38.1,12.2,7.25,2.68,16.0,19.0
103,Harvard,27,13,14,0.481,-7.33,-5.4,,5.0,9.0,,7,6,,6,8,,66.9,68.3,,40.2,22.3,54.3,0.411,5.37,17.0,0.316,16.9,22.7,0.745,12.7,35.1,11.5,7.44,4.11,16.9,16.4
104,Hawaii,28,17,11,0.607,5.5,2.29,,10.0,6.0,,14,3,,3,7,,67.6,64.4,,,25.2,54.7,0.46,5.21,15.8,0.33,12.0,19.0,0.635,11.2,34.5,14.8,6.29,5.93,13.4,16.1
105,High Point,29,16,13,0.552,-8.24,-6.4,,8.0,8.0,,9,2,,6,10,,75.4,72.7,,40.0,27.3,59.1,0.462,6.86,19.6,0.35,13.9,20.6,0.677,11.2,35.0,14.7,8.79,3.83,16.0,20.2
106,Hofstra,33,26,7,0.788,6.66,0.93,,14.0,4.0,,15,1,,10,5,,72.9,67.2,,40.8,26.5,57.6,0.46,6.48,18.2,0.357,13.4,20.6,0.648,12.6,36.3,13.5,7.42,4.64,13.5,17.3
107,Holy Cross,32,20,12,0.625,2.21,-3.7,,11.0,3.0,,11,3,,7,7,,66.4,60.5,,40.3,22.4,52.9,0.424,6.31,17.3,0.366,15.2,21.2,0.718,11.7,35.5,14.0,9.06,3.47,15.6,19.4
108,Houston,31,21,10,0.677,7.33,1.97,,9.0,5.0,,13,2,,7,8,,72.4,65.0,,40.5,25.0,61.5,0.407,9.23,27.5,0.335,13.1,20.4,0.645,13.2,34.5,14.5,12.4,4.1,13.1,19.9
109,Howard,29,7,22,0.241,-16.1,-10.37,,5.0,13.0,,4,5,,1,13,,64.9,70.7,,40.0,22.5,53.4,0.421,6.17,18.1,0.342,13.8,18.4,0.75,10.6,30.0,11.5,8.07,2.55,16.3,18.9
110,Idaho,29,4,25,0.138,-10.34,3.28,,1.0,15.0,,4,10,,0,15,,60.4,72.0,,40.3,22.3,54.6,0.408,5.69,17.4,0.326,10.2,15.5,0.656,11.0,30.7,9.72,5.79,1.34,13.3,18.1
