Rk,School,G,W,L,W-L%,SRS,SOS,,Conf_W,Conf_L,,Home_W,Home_L,,Away_W,Away_L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
130,Long Island University,27,10,17,0.37,-11.62,-6.69,,10.0,10.0,,6,5,,4,10,,1828,1961,,73.8,91.4,0.302,0.227,0.475,49.6,45.8,12.2,7.8,0.458,19.6,35.1,0.172
131,Louisiana,29,13,16,0.448,-1.45,-0.52,,7.0,7.0,,9,2,,3,12,,1951,1993,,,95.2,0.446,0.284,0.476,52.8,48.3,9.4,7.3,0.444,18.7,40.3,0.266
132,Louisiana State,27,12,15,0.444,2.71,6.06,,4.0,12.0,,12,4,,0,10,,1793,1861,,70.4,92.6,0.414,0.309,0.513,53.0,59.5,9.8,8.8,0.48,23.4,36.9,0.266
133,Louisiana Tech,28,19,9,0.679,1.89,-3.47,,10.0,4.0,,9,0,,6,7,,2133,1984,,70.5,105.7,0.311,0.341,0.552,49.1,52.6,12.1,7.5,0.52,18.0,33.5,0.227
134,Louisiana-Monroe,27,13,14,0.481,-10.13,-5.02,,12.0,6.0,,7,4,,6,9,,1954,2059,,,90.2,0.374,0.32,0.496,48.2,51.1,11.2,10.8,0.466,21.8,35.9,0.236
135,Louisville NCAA,30,19,11,0.633,15.38,8.28,,11.0,5.0,,11,3,,7,6,,2306,2093,,72.6,105.9,0.351,0.316,0.552,48.7,59.6,12.9,11.5,0.525,19.3,37.9,0.238
136,Loyola (IL),27,9,18,0.333,-6.47,-0.09,,7.0,7.0,,5,8,,4,9,,1644,1811,,65.2,92.9,0.323,0.302,0.482,49.1,59.2,10.3,5.4,0.452,19.2,34.4,0.208
137,Loyola (MD),28,13,15,0.464,-4.63,-5.49,,6.0,12.0,,4,9,,7,5,,2165,2141,,75.2,102.4,0.406,0.257,0.553,52.2,56.1,10.8,7.2,0.527,21.3,38.6,0.264
138,Loyola Marymount,27,11,16,0.407,-5.24,1.8,,6.0,8.0,,8,5,,3,11,,2054,2197,,74.8,101.2,0.366,0.377,0.529,46.7,55.8,9.6,9.3,0.485,18.3,33.2,0.268
139,Maine,28,19,9,0.679,-1.78,-8.11,,13.0,5.0,,9,2,,8,7,,2257,2063,,75.8,105.9,0.346,0.347,0.568,48.7,56.1,14.1,7.1,0.533,18.9,32.6,0.256
140,Manhattan,27,5,22,0.185,-13.5,-6.24,,3.0,15.0,,3,9,,2,12,,1688,1884,,69.0,89.3,0.477,0.247,0.498,51.2,61.4,9.7,7.8,0.459,23.8,35.7,0.302
141,Marist,28,16,12,0.571,-4.04,-5.57,,8.0,10.0,,9,4,,5,7,,2033,1990,,,104.1,0.401,0.22,0.526,48.1,58.5,12.3,10.4,0.492,16.3,35.1,0.266
142,Marquette,29,14,15,0.483,5.19,4.98,,6.0,10.0,,11,5,,2,8,,1823,1817,,66.5,93.7,0.354,0.326,0.49,51.7,54.0,10.5,9.2,0.455,20.2,37.8,0.234
143,Marshall,27,16,11,0.593,4.71,0.51,,11.0,7.0,,11,2,,5,8,,2075,1906,,71.0,107.3,0.329,0.299,0.542,50.3,55.5,10.8,10.1,0.512,17.0,36.5,0.229
144,Maryland NCAA,34,28,6,0.824,26.13,9.04,,13.0,3.0,,14,1,,7,3,,2873,2259,,76.7,109.8,0.407,0.239,0.571,52.6,64.6,16.5,15.7,0.539,18.4,38.6,0.285
145,Maryland-Baltimore County,28,19,9,0.679,-4.41,-8.2,,17.0,3.0,,11,2,,8,4,,1887,1781,,65.8,101.9,0.414,0.293,0.537,51.5,60.6,11.1,8.2,0.504,21.7,36.9,0.277
146,Maryland-Eastern Shore,27,10,17,0.37,-13.55,-11.0,,7.0,11.0,,6,4,,3,12,,1909,1978,,70.5,99.4,0.379,0.254,0.508,50.1,42.7,10.2,5.6,0.476,18.2,37.3,0.247
147,Massachusetts,30,14,16,0.467,6.47,6.04,,9.0,7.0,,9,5,,3,10,,1929,1916,,62.6,101.0,0.355,0.25,0.488,50.5,52.0,8.7,12.5,0.464,15.8,37.5,0.213
148,McNeese State,28,13,15,0.464,-8.39,-7.21,,11.0,7.0,,8,3,,4,11,,2093,2126,,70.2,105.1,0.336,0.317,0.497,44.2,57.0,16.0,8.2,0.47,16.7,30.7,0.212
149,Memphis,28,13,15,0.464,5.49,5.42,,6.0,10.0,,11,5,,2,9,,2141,2139,,77.3,98.0,0.363,0.264,0.518,49.2,49.5,12.5,12.8,0.48,19.9,35.9,0.254
150,Mercer,26,8,18,0.308,-17.38,-7.26,,5.0,11.0,,5,6,,3,11,,1659,1903,,69.3,91.7,0.364,0.315,0.465,47.0,45.7,10.7,6.8,0.426,17.5,34.5,0.238
151,Miami (FL) NCAA,30,23,7,0.767,16.8,9.2,,15.0,3.0,,10,2,,10,4,,2178,1950,,72.4,99.9,0.405,0.221,0.547,53.2,57.9,11.9,13.2,0.51,22.4,39.1,0.283
152,Miami (OH) NCAA,32,24,8,0.75,11.6,4.41,,15.0,3.0,,12,0,,7,6,,2163,1933,,63.1,105.9,0.333,0.335,0.546,50.7,50.5,10.5,5.7,0.505,16.1,30.5,0.255
153,Michigan,31,12,19,0.387,8.49,11.69,,5.0,11.0,,8,5,,2,9,,2035,2134,,65.8,99.3,0.394,0.326,0.527,51.1,49.5,8.0,9.2,0.478,19.5,34.3,0.296
154,Michigan State NCAA,38,33,5,0.868,22.64,10.91,,15.0,1.0,,14,0,,10,3,,2725,2262,,64.3,111.5,0.326,0.234,0.548,57.2,55.8,12.2,7.5,0.514,17.7,45.9,0.239
155,Middle Tennessee,31,12,19,0.387,-8.81,-4.77,,9.0,9.0,,9,6,,3,9,,2143,2224,,68.2,100.5,0.342,0.349,0.558,47.5,58.0,13.8,8.5,0.525,21.9,34.3,0.247
156,Milwaukee,27,8,19,0.296,-7.01,0.37,,5.0,9.0,,5,7,,3,11,,1714,1875,,66.4,95.2,0.375,0.278,0.505,48.3,48.8,9.2,3.9,0.463,19.3,31.4,0.264
157,Minnesota NCAA,28,17,11,0.607,13.53,9.92,,8.0,8.0,,13,3,,4,6,,1928,1827,,66.7,101.9,0.343,0.227,0.526,52.9,59.8,11.5,15.7,0.495,18.4,37.5,0.233
158,Mississippi NCAA,33,20,13,0.606,14.97,8.3,,8.0,8.0,,13,3,,3,7,,2540,2214,,72.8,105.4,0.43,0.311,0.542,50.5,59.8,13.5,10.2,0.518,17.5,35.6,0.27
159,Mississippi State,33,20,13,0.606,8.76,3.25,,8.0,8.0,,12,2,,2,7,,2279,2129,,68.6,100.3,0.341,0.314,0.517,54.3,52.9,8.8,8.7,0.489,19.6,39.6,0.222
160,Mississippi Valley State,27,14,13,0.519,-13.76,-12.01,,10.0,6.0,,9,3,,4,8,,1969,2002,,76.9,94.4,0.279,0.284,0.467,48.5,40.7,11.3,14.3,0.439,18.9,40.1,0.18
161,Missouri NCAA,29,20,9,0.69,12.5,3.99,,11.0,5.0,,13,3,,6,4,,2081,1834,,71.0,101.1,0.388,0.284,0.527,49.7,55.5,12.4,8.8,0.499,17.7,31.5,0.251
162,Missouri State NCAA,33,22,11,0.667,13.82,6.51,,11.0,7.0,,12,3,,7,6,,2414,2173,,68.7,104.5,0.433,0.27,0.55,50.1,59.7,12.9,11.2,0.509,17.6,31.1,0.308
163,Monmouth,26,5,21,0.192,-15.2,-7.72,,5.0,15.0,,3,10,,2,11,,1632,1821,,,92.4,0.352,0.272,0.514,45.4,55.3,14.6,9.9,0.482,21.6,31.1,0.234
164,Montana,27,13,14,0.481,-2.95,-2.99,,6.0,10.0,,9,6,,4,8,,1940,1865,,69.3,102.3,0.439,0.278,0.545,54.1,57.7,9.2,5.9,0.504,20.5,37.0,0.309
165,Montana State,29,16,13,0.552,0.07,-1.51,,9.0,7.0,,11,2,,3,10,,2263,2181,,73.1,106.4,0.325,0.341,0.581,50.5,71.0,6.2,5.1,0.553,18.4,28.0,0.235
166,Morehead State,28,13,15,0.464,-8.74,-5.01,,9.0,9.0,,10,3,,3,11,,2149,2198,,,102.4,0.323,0.321,0.549,47.7,61.6,12.5,6.5,0.517,19.8,34.3,0.231
167,Morgan State,28,14,14,0.5,-14.69,-9.62,,12.0,6.0,,7,2,,5,11,,1861,1999,,70.7,92.8,0.327,0.288,0.479,45.3,55.0,10.8,12.4,0.452,17.6,32.1,0.202
168,Mount St. Mary's NCAA,30,15,15,0.5,-7.35,-6.35,,10.0,10.0,,7,5,,5,9,,2049,2079,,69.2,97.9,0.279,0.333,0.513,46.0,55.6,11.8,9.8,0.485,18.1,31.7,0.192
169,Murray State NCAA,33,27,6,0.818,6.76,-5.24,,16.0,2.0,,13,0,,10,3,,2590,2215,,70.5,110.1,0.344,0.266,0.543,55.1,52.3,11.7,8.3,0.515,17.2,43.0,0.234
170,Navy,27,20,7,0.741,-0.29,-7.58,,9.0,3.0,,12,2,,7,4,,1933,1697,,74.2,96.0,0.375,0.184,0.505,56.4,56.5,14.8,13.2,0.483,21.5,41.8,0.224
171,NC State,33,19,14,0.576,12.14,6.87,,6.0,10.0,,15,4,,1,8,,2363,2169,,68.7,103.8,0.489,0.286,0.546,54.5,51.4,11.2,10.3,0.507,20.5,41.7,0.331
172,Nebraska,33,20,13,0.606,7.61,5.92,,10.0,6.0,,11,4,,7,6,,2177,2121,,,94.2,0.406,0.207,0.517,50.6,61.3,15.5,13.2,0.485,22.1,34.6,0.264
173,Nevada,26,8,18,0.308,-9.78,-1.46,,4.0,12.0,,5,8,,3,10,,1775,1955,,71.3,94.9,0.361,0.282,0.515,49.1,56.1,9.0,8.3,0.489,21.2,33.4,0.227
174,Nevada-Las Vegas,29,16,13,0.552,8.78,4.53,,9.0,5.0,,10,6,,6,5,,2163,1997,,71.7,103.6,0.381,0.32,0.535,50.4,64.0,12.6,11.2,0.511,17.8,34.4,0.242
175,New Hampshire,27,4,23,0.148,-21.26,-7.37,,2.0,16.0,,3,7,,0,14,,1733,2108,,,92.8,0.298,0.405,0.502,48.7,57.4,7.2,8.7,0.469,21.4,30.6,0.208
176,New Mexico NCAA,34,25,9,0.735,7.84,0.62,,9.0,5.0,,19,1,,3,6,,2556,2305,,67.3,111.0,0.371,0.35,0.57,51.4,54.2,9.7,8.2,0.531,16.1,33.8,0.279
177,New Mexico State NCAA,33,23,10,0.697,2.36,-0.68,,12.0,4.0,,11,1,,8,7,,2273,2147,,65.4,105.3,0.377,0.304,0.547,51.0,51.0,10.7,7.2,0.521,18.1,35.9,0.249
178,New Orleans,30,14,16,0.467,-4.63,-1.5,,5.0,9.0,,10,2,,2,11,,1824,1918,,,,0.349,0.302,0.501,47.5,55.5,,11.3,0.468,20.4,,0.234
179,Niagara,29,17,12,0.586,-3.89,-4.51,,13.0,5.0,,10,1,,6,8,,2341,2323,,76.3,104.9,0.409,0.32,0.523,48.7,50.9,11.4,6.9,0.476,17.1,38.5,0.297
180,Nicholls State,29,14,15,0.483,-7.9,-6.1,,12.0,6.0,,5,5,,9,8,,1958,1964,,70.9,93.6,0.392,0.253,0.492,52.1,59.3,13.0,6.8,0.461,20.0,36.4,0.244
181,Norfolk State,27,15,12,0.556,-10.6,-12.08,,11.0,7.0,,9,4,,5,8,,2330,2288,,70.6,121.1,0.359,0.217,0.548,52.0,42.6,13.2,9.0,0.52,15.9,45.2,0.243
182,North Carolina NCAA,34,24,10,0.706,16.77,10.24,,10.0,6.0,,12,2,,7,5,,2428,2206,,66.4,106.8,0.391,0.25,0.556,56.3,62.3,8.4,10.0,0.519,19.5,40.9,0.281
183,North Carolina A&T,28,13,15,0.464,-13.53,-9.72,,9.0,9.0,,9,3,,2,11,,1902,1971,,69.4,97.4,0.431,0.266,0.503,49.2,43.5,10.1,7.1,0.476,19.8,39.0,0.26
184,North Texas,26,4,22,0.154,-13.58,1.31,,4.0,12.0,,3,7,,1,14,,1860,2247,,77.6,91.7,0.267,0.349,0.466,45.4,44.1,10.7,5.7,0.438,17.7,33.7,0.176
185,Northeastern,28,10,18,0.357,-13.36,-6.86,,6.0,12.0,,4,7,,4,10,,1927,2109,,70.0,97.1,0.336,0.26,0.523,46.2,41.7,11.5,9.5,0.488,19.1,30.5,0.237
186,Northern Arizona,29,21,8,0.724,5.19,-3.01,,12.0,4.0,,12,1,,6,7,,2238,1935,,67.5,112.9,0.381,0.365,0.633,52.9,60.9,8.7,6.6,0.604,21.0,31.5,0.287
187,Northern Illinois,26,6,20,0.231,-6.91,-0.79,,2.0,16.0,,5,8,,0,12,,1560,1719,,65.9,89.8,0.323,0.282,0.484,49.8,49.3,9.2,5.7,0.447,21.0,33.3,0.223
188,Northern Iowa,27,9,18,0.333,3.68,5.83,,6.0,12.0,,6,6,,3,11,,1903,1961,,68.7,101.2,0.43,0.305,0.56,46.9,49.6,11.2,3.7,0.517,19.8,27.9,0.316
189,Northwestern,29,15,14,0.517,10.81,9.09,,6.0,10.0,,12,7,,3,7,,1741,1655,,61.4,96.9,0.397,0.396,0.541,50.4,76.2,7.3,10.1,0.506,21.3,28.3,0.275
190,Northwestern State,26,11,15,0.423,-12.8,-7.76,,8.0,10.0,,8,4,,3,10,,1770,1810,,73.9,91.7,0.324,0.254,0.483,49.1,59.3,13.7,4.3,0.447,20.8,36.8,0.22
191,Notre Dame,30,14,16,0.467,5.18,6.97,,8.0,10.0,,10,6,,3,8,,2168,2226,,73.0,98.2,0.414,0.231,0.547,51.0,66.0,10.0,7.2,0.511,22.2,34.6,0.288
192,Ohio,28,18,10,0.643,9.11,2.45,,12.0,6.0,,11,2,,6,7,,2127,1897,,,106.3,0.467,0.303,0.556,54.5,61.2,10.7,9.0,0.519,19.8,39.3,0.322
193,Ohio State NCAA,36,27,9,0.75,19.03,9.51,,12.0,4.0,,15,0,,4,6,,2695,2334,,69.5,106.5,0.392,0.29,0.539,51.3,50.5,11.7,11.5,0.519,16.9,37.6,0.24
194,Oklahoma NCAA,33,22,11,0.667,13.28,4.97,,11.0,5.0,,11,4,,7,3,,2246,1980,,66.0,102.8,0.35,0.383,0.522,52.0,57.7,10.5,10.1,0.495,17.7,35.6,0.228
195,Oklahoma State NCAA,34,23,11,0.676,12.61,5.95,,10.0,6.0,,12,3,,6,5,,2431,2145,,67.0,105.9,0.369,0.335,0.539,50.1,67.9,11.4,7.4,0.504,16.6,34.6,0.259
196,Old Dominion,34,25,9,0.735,4.54,-1.62,,11.0,5.0,,13,2,,8,5,,2431,2200,,69.8,101.3,0.371,0.319,0.54,52.4,62.0,10.4,16.0,0.505,19.4,35.8,0.258
197,Oral Roberts,28,17,11,0.607,0.45,-2.86,,10.0,4.0,,11,2,,4,7,,2166,2063,,71.4,107.4,0.362,0.324,0.569,49.3,58.4,10.9,5.6,0.543,18.6,32.6,0.247
198,Oregon,32,19,13,0.594,11.35,8.86,,8.0,10.0,,11,5,,7,6,,2415,2318,,72.9,101.5,0.377,0.351,0.537,53.6,62.7,8.2,8.4,0.504,19.5,36.0,0.259
199,Oregon State,27,13,14,0.481,5.8,7.16,,7.0,11.0,,12,3,,1,8,,1747,1744,,67.4,95.6,0.396,0.321,0.513,50.9,54.9,9.5,9.8,0.487,20.0,32.8,0.244
200,Pacific,27,14,13,0.519,-3.47,-3.47,,9.0,7.0,,11,3,,3,9,,1850,1762,,64.0,106.6,0.358,0.418,0.556,53.0,66.6,7.0,6.1,0.52,19.0,35.7,0.262
201,Penn State,27,13,14,0.481,11.15,8.59,,5.0,11.0,,8,6,,4,7,,1870,1801,,65.7,103.5,0.344,0.385,0.553,48.7,64.3,9.7,11.3,0.514,18.7,31.7,0.257
202,Pennsylvania NCAA,27,21,6,0.778,6.28,-4.13,,13.0,1.0,,11,2,,9,2,,1921,1640,,64.8,109.2,0.351,0.36,0.561,53.6,59.8,8.5,8.2,0.54,17.0,33.4,0.228
203,Pepperdine,32,19,13,0.594,3.16,1.86,,9.0,5.0,,12,2,,6,8,,2101,2023,,68.4,95.3,0.384,0.251,0.523,51.2,57.2,9.7,9.6,0.492,21.3,32.7,0.251
204,Pittsburgh,30,14,16,0.467,4.06,7.23,,5.0,13.0,,9,5,,2,9,,2017,2112,,,94.1,0.268,0.284,0.491,48.7,53.4,15.8,10.1,0.46,19.3,35.7,0.188
205,Portland,27,9,18,0.333,-5.61,0.31,,3.0,11.0,,7,6,,1,10,,1820,1878,,70.3,95.5,0.368,0.266,0.508,46.4,56.7,14.0,8.7,0.476,19.8,33.1,0.242
206,Portland State,28,17,11,0.607,-0.93,-2.85,,9.0,7.0,,13,1,,2,8,,2216,2075,,70.9,109.1,0.394,0.409,0.56,51.6,64.4,8.3,4.5,0.523,15.8,32.3,0.283
207,Prairie View,27,6,21,0.222,-25.39,-9.16,,4.0,12.0,,3,7,,3,14,,1974,2296,,82.4,88.4,0.356,0.317,0.451,47.9,42.2,12.1,7.8,0.427,20.4,40.0,0.202
208,Princeton,30,22,8,0.733,4.3,-4.24,,11.0,3.0,,9,2,,9,5,,1858,1581,,56.2,108.0,0.32,0.479,0.57,50.9,69.4,14.6,11.6,0.539,18.2,32.3,0.237
209,Providence,30,16,14,0.533,8.28,8.31,,9.0,9.0,,10,7,,6,6,,2284,2285,,75.8,99.6,0.367,0.285,0.504,47.5,59.6,14.7,5.0,0.462,17.3,37.1,0.261
210,Purdue NCAA,34,21,13,0.618,13.23,10.44,,7.0,9.0,,12,4,,6,6,,2328,2233,,66.9,101.6,0.418,0.311,0.524,49.7,59.3,12.0,8.3,0.488,18.7,37.3,0.28
211,Quinnipiac,27,9,18,0.333,-17.4,-7.44,,6.0,14.0,,5,7,,4,11,,1837,2067,,73.6,91.6,0.419,0.278,0.522,47.5,59.3,9.1,4.7,0.483,23.3,31.0,0.285
212,Radford,28,20,8,0.714,-6.37,-9.24,,8.0,2.0,,11,2,,8,4,,2195,2012,,74.2,105.2,0.419,0.374,0.55,49.2,57.5,16.3,7.6,0.516,18.3,34.9,0.287
213,Rhode Island NCAA,33,20,13,0.606,9.56,5.62,,10.0,6.0,,9,5,,7,7,,2377,2245,,68.5,104.7,0.382,0.199,0.526,53.5,53.1,8.5,11.0,0.495,17.9,41.4,0.254
214,Rice,28,18,10,0.643,6.81,1.73,,8.0,6.0,,13,2,,2,6,,1911,1737,,66.7,100.6,0.465,0.34,0.531,50.6,58.2,10.0,7.3,0.495,18.5,32.0,0.305
215,Richmond,27,15,12,0.556,-2.29,-3.43,,10.0,6.0,,11,1,,3,11,,1816,1785,,64.6,103.2,0.339,0.324,0.54,48.6,53.6,8.7,10.0,0.506,17.8,31.7,0.244
216,Rider,28,12,16,0.429,-3.93,-4.93,,7.0,11.0,,8,3,,2,12,,2053,2025,,70.8,102.7,0.434,0.307,0.552,51.2,62.3,10.8,7.2,0.514,20.4,36.7,0.302
217,Robert Morris,27,15,12,0.556,-6.63,-8.24,,12.0,8.0,,10,3,,5,8,,1951,1870,,73.7,97.6,0.388,0.277,0.539,51.3,56.4,10.8,3.8,0.49,21.2,31.9,0.296
218,Rutgers,32,19,13,0.594,12.22,7.22,,9.0,9.0,,12,5,,5,7,,2248,2088,,,,0.486,0.33,0.549,49.7,63.0,,6.6,0.505,,32.9,0.343
219,Sacramento State,26,3,23,0.115,-18.42,-0.69,,3.0,13.0,,3,10,,0,13,,1568,2029,,,84.4,0.222,0.349,0.452,44.0,55.7,10.7,9.9,0.438,20.3,29.2,0.123
220,Saint Francis (PA),26,9,17,0.346,-12.8,-8.3,,7.0,13.0,,8,4,,1,13,,1751,1868,,,94.8,0.359,0.312,0.507,47.1,56.6,11.9,6.5,0.481,20.3,33.5,0.225
221,Saint Joseph's,30,12,18,0.4,2.19,5.05,,5.0,11.0,,7,4,,2,10,,1981,2028,,,,0.379,0.269,0.477,47.5,56.6,,10.3,0.444,,33.7,0.239
222,Saint Louis,31,15,16,0.484,8.9,7.32,,8.0,8.0,,12,3,,1,10,,2024,1975,,66.7,97.1,0.36,0.319,0.513,48.8,60.4,12.5,6.8,0.478,19.9,35.5,0.246
223,Saint Mary's (CA),31,13,18,0.419,-2.5,0.2,,5.0,9.0,,6,6,,4,8,,2108,2182,,,,0.346,0.424,0.521,50.0,62.1,,3.8,0.485,,32.8,0.242
224,Saint Peter's,29,14,15,0.483,-6.38,-5.04,,10.0,8.0,,4,8,,9,6,,2021,2060,,70.4,97.7,0.356,0.162,0.507,52.0,59.1,12.4,9.3,0.474,19.2,38.5,0.237
225,Sam Houston,26,10,16,0.385,-12.87,-5.95,,7.0,11.0,,6,6,,4,10,,1832,1990,,73.2,94.0,0.346,0.319,0.513,46.5,59.4,9.7,5.0,0.475,20.3,29.7,0.244
226,Samford NCAA,30,24,6,0.8,0.26,-9.07,,15.0,1.0,,9,3,,11,2,,2188,1881,,65.7,110.1,0.442,0.512,0.608,47.7,66.1,11.8,8.3,0.584,19.4,28.3,0.304
227,San Diego,27,18,9,0.667,3.45,-0.87,,9.0,5.0,,11,2,,6,5,,1823,1677,,64.2,103.8,0.448,0.32,0.568,54.3,62.2,8.1,5.3,0.525,20.2,33.7,0.327
228,San Diego State,26,4,22,0.154,-11.91,2.01,,2.0,12.0,,4,11,,0,11,,1745,2039,,73.8,90.6,0.419,0.292,0.486,44.8,54.1,10.7,5.3,0.454,20.1,32.0,0.256
229,San Francisco,30,12,18,0.4,-2.94,2.37,,4.0,10.0,,7,5,,3,10,,1905,2043,,67.9,93.1,0.405,0.323,0.49,51.6,56.5,10.9,9.2,0.449,20.9,37.7,0.271
230,San Jose State,28,12,16,0.429,-0.1,0.61,,5.0,9.0,,10,4,,2,11,,1827,1805,,65.2,97.4,0.391,0.243,0.512,51.7,60.0,10.5,5.7,0.484,19.1,35.5,0.247
231,Santa Clara,29,14,15,0.483,-1.72,1.6,,8.0,6.0,,10,3,,3,9,,1886,1982,,65.4,98.2,0.431,0.272,0.517,49.6,55.4,7.0,6.2,0.47,18.5,32.5,0.307
232,Seton Hall,30,15,15,0.5,9.41,8.03,,8.0,10.0,,12,3,,2,9,,2029,1927,,66.9,100.6,0.345,0.296,0.508,50.4,59.9,11.2,10.5,0.466,18.2,36.1,0.252
233,Siena NCAA,31,25,6,0.806,2.04,-4.9,,13.0,5.0,,12,1,,9,4,,2686,2475,,80.3,106.6,0.434,0.337,0.566,50.4,56.0,12.7,8.6,0.512,19.8,37.5,0.342
234,South Alabama,27,11,16,0.407,-4.23,0.85,,6.0,8.0,,9,3,,2,10,,1611,1728,,64.9,91.6,0.389,0.218,0.505,52.9,68.9,10.7,3.4,0.475,22.7,35.4,0.246
235,South Carolina,29,8,21,0.276,0.66,8.21,,3.0,13.0,,7,7,,0,9,,1745,1964,,65.1,92.1,0.318,0.322,0.485,49.8,53.5,10.1,8.3,0.452,20.7,36.1,0.213
236,South Carolina State,29,17,12,0.586,-11.73,-9.32,,14.0,4.0,,9,1,,5,9,,1905,1972,,66.3,98.3,0.38,0.305,0.482,53.3,50.1,9.1,12.1,0.445,19.0,45.8,0.248
237,South Florida,28,14,14,0.5,8.08,4.15,,6.0,10.0,,7,7,,6,6,,2006,1896,,,,0.38,0.254,0.495,50.1,56.7,,9.7,0.473,,34.3,0.224
238,Southeast Missouri State,29,20,9,0.69,0.99,-4.49,,15.0,3.0,,10,3,,9,4,,2044,1834,,67.9,103.3,0.383,0.308,0.542,53.5,55.4,9.3,10.6,0.503,19.3,36.0,0.277
239,Southeastern Louisiana,26,6,20,0.231,-21.98,-6.56,,3.0,15.0,,6,7,,0,13,,1825,2158,,79.9,87.4,0.352,0.311,0.489,48.8,49.9,8.7,7.0,0.459,22.6,31.5,0.223
240,Southern,28,21,7,0.75,-7.15,-13.86,,13.0,3.0,,15,1,,6,6,,2372,2191,,80.8,104.4,0.422,0.232,0.527,50.8,47.5,14.3,8.5,0.488,17.5,40.3,0.289
241,Southern California,28,15,13,0.536,11.28,7.64,,7.0,11.0,,10,5,,5,8,,2123,2021,,75.2,100.0,0.369,0.31,0.529,49.5,58.1,12.4,10.5,0.494,18.9,33.3,0.256
242,Southern Illinois,27,15,12,0.556,7.33,5.44,,10.0,8.0,,11,3,,3,8,,1746,1695,,67.4,95.4,0.325,0.421,0.496,51.3,67.1,11.0,5.9,0.47,19.9,35.9,0.204
243,Southern Methodist,30,15,15,0.5,2.06,2.74,,7.0,7.0,,8,6,,6,6,,2236,2232,,73.4,101.2,0.372,0.32,0.482,51.2,45.1,11.2,10.8,0.448,15.4,37.8,0.239
244,Southern Mississippi,30,14,16,0.467,4.31,3.11,,6.0,10.0,,8,6,,4,8,,1871,1835,,63.7,97.2,0.409,0.261,0.512,50.2,56.3,10.5,8.0,0.466,19.1,34.4,0.291
245,Southern Utah,30,13,17,0.433,-7.62,-3.12,,6.0,8.0,,9,3,,4,8,,2193,2264,,70.2,102.9,0.386,0.339,0.548,48.7,59.3,10.3,10.4,0.512,18.2,31.9,0.273
246,St. Bonaventure,29,14,15,0.483,0.96,1.99,,8.0,8.0,,8,4,,6,8,,1860,1890,,68.3,93.1,0.33,0.294,0.48,49.0,48.2,14.2,12.6,0.446,19.8,36.3,0.218
247,St. Francis (NY),28,20,8,0.714,-3.68,-7.64,,16.0,4.0,,10,2,,9,5,,2246,2125,,,103.0,0.411,0.381,0.542,47.4,59.3,14.4,6.8,0.51,18.5,33.2,0.277
248,St. John's (NY) NCAA,37,28,9,0.757,22.69,9.07,,14.0,4.0,,17,6,,8,2,,2924,2420,,70.8,111.2,0.351,0.271,0.537,54.1,57.7,13.9,7.9,0.507,15.5,42.0,0.239
249,Stanford NCAA,33,26,7,0.788,22.23,10.36,,15.0,3.0,,13,2,,11,2,,2425,2006,,66.9,108.9,0.487,0.308,0.538,55.9,64.3,8.4,7.3,0.491,16.2,40.2,0.344
250,Stephen F. Austin,26,4,22,0.154,-16.59,-6.19,,2.0,16.0,,2,10,,2,12,,1794,2036,,76.4,89.5,0.308,0.239,0.49,47.2,62.6,12.0,5.7,0.463,20.6,30.6,0.197
251,Stetson,27,14,13,0.519,-8.14,-9.59,,10.0,6.0,,9,4,,5,8,,1860,1778,,66.7,102.9,0.38,0.198,0.519,56.3,55.0,10.7,6.7,0.479,18.6,43.0,0.267
252,Syracuse NCAA,33,21,12,0.636,15.84,7.63,,10.0,8.0,,9,7,,8,3,,2387,2086,,71.0,101.8,0.342,0.301,0.523,52.9,61.2,14.0,16.5,0.495,19.2,39.8,0.227
253,TCU,32,21,11,0.656,10.0,4.9,,7.0,7.0,,14,4,,7,6,,2776,2593,,77.0,111.8,0.382,0.287,0.573,50.6,64.6,10.0,9.1,0.546,16.8,36.4,0.261
254,Temple NCAA,35,24,11,0.686,17.06,8.97,,13.0,3.0,,11,1,,6,7,,2331,2048,,62.0,107.1,0.356,0.37,0.502,50.7,54.4,16.0,12.8,0.471,13.9,39.1,0.233
255,Tennessee NCAA,30,21,9,0.7,14.18,6.55,,12.0,4.0,,14,1,,6,5,,2178,1949,,71.1,101.6,0.452,0.356,0.526,50.2,56.9,12.2,15.2,0.482,18.9,36.3,0.315
256,Tennessee State,27,12,15,0.444,-10.32,-5.19,,9.0,9.0,,7,6,,4,9,,1918,1986,,70.4,100.0,0.316,0.307,0.491,52.6,49.4,10.1,7.4,0.461,17.3,40.5,0.207
257,Tennessee Tech,27,12,15,0.444,-10.09,-5.13,,8.0,10.0,,9,4,,3,11,,1814,1874,,68.5,97.6,0.398,0.388,0.522,49.5,54.4,9.6,5.8,0.477,19.5,32.2,0.287
258,Tennessee-Martin,26,8,18,0.308,-13.96,-3.35,,5.0,13.0,,6,6,,2,12,,1666,1864,,64.5,96.6,0.282,0.403,0.571,44.7,68.0,11.5,7.6,0.544,23.7,25.2,0.208
