Rk,School,G,W,L,W-L%,SRS,SOS,,Conf_W,Conf_L,,Home_W,Home_L,,Away_W,Away_L,,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
16,Auburn NCAA,34,24,10,0.706,13.59,8.2,,9.0,7.0,,14,1,,3,6,,71.3,64.4,,40.3,25.7,62.3,0.413,6.68,20.4,0.327,13.2,20.1,0.655,15.7,39.3,12.9,7.26,3.24,13.2,17.1
17,Austin Peay,28,18,10,0.643,0.94,-3.29,,11.0,7.0,,10,4,,7,6,,75.4,69.6,,41.1,28.5,57.8,0.493,5.71,15.6,0.365,12.7,17.6,0.724,11.6,35.5,15.2,6.25,3.79,14.1,16.0
18,Ball State NCAA,31,22,9,0.71,7.84,3.17,,11.0,7.0,,14,1,,4,7,,74.2,69.0,,41.5,26.9,59.4,0.453,6.94,17.4,0.4,13.5,22.0,0.612,12.8,36.7,13.8,8.32,4.23,13.5,17.1
19,Baylor,29,14,15,0.483,2.2,4.59,,4.0,12.0,,12,7,,1,7,,66.7,67.8,,40.3,23.7,55.9,0.423,7.14,22.0,0.324,12.2,19.0,0.644,11.4,35.7,14.8,8.86,4.45,17.1,17.0
20,Belmont,28,7,21,0.25,-10.98,-1.39,,,,,6,9,,1,12,,68.7,75.3,,,22.6,54.3,0.416,9.75,27.7,0.352,13.7,19.3,0.712,10.4,32.8,14.7,5.5,1.64,15.3,19.2
21,Bethune-Cookman,29,14,15,0.483,-8.85,-9.63,,12.0,6.0,,7,2,,5,12,,75.4,75.1,,,26.7,61.2,0.435,6.28,17.4,0.36,15.8,23.7,0.668,12.8,37.0,13.7,8.34,2.24,17.1,23.3
22,Boise State,27,12,15,0.444,0.54,0.5,,6.0,10.0,,7,7,,5,8,,62.2,62.2,,40.2,22.1,49.9,0.443,4.78,13.6,0.351,13.2,20.3,0.65,11.0,30.0,10.8,7.81,2.04,17.6,19.9
23,Boston College,30,11,19,0.367,4.21,5.07,,3.0,13.0,,7,8,,1,9,,68.3,69.2,,40.0,24.2,59.0,0.41,5.5,18.2,0.302,14.5,20.3,0.711,13.8,35.6,11.6,9.3,3.43,16.4,18.9
24,Boston University,29,7,22,0.241,-14.27,-6.51,,5.0,13.0,,3,7,,3,11,,60.6,68.5,,40.9,21.6,52.6,0.411,5.93,17.1,0.346,11.4,16.7,0.687,10.2,32.8,12.3,6.38,2.24,15.5,19.2
25,Bowling Green State,30,22,8,0.733,3.34,0.79,,14.0,4.0,,12,0,,9,7,,75.0,70.5,,40.3,25.9,52.6,0.492,4.9,13.4,0.365,18.3,24.7,0.743,8.4,32.1,15.5,6.67,1.87,14.5,17.7
26,Bradley,30,14,16,0.467,5.25,3.88,,10.0,8.0,,12,2,,2,10,,65.6,64.2,,40.7,24.0,55.6,0.432,3.6,12.0,0.299,13.9,21.2,0.657,12.9,35.5,13.3,8.63,2.9,15.1,20.1
27,Brigham Young,33,22,11,0.667,9.54,3.54,,7.0,7.0,,14,2,,6,9,,70.5,63.8,,40.2,24.1,52.3,0.461,5.82,15.6,0.373,16.5,23.8,0.696,9.09,33.9,14.5,7.15,2.21,13.8,19.4
28,Brown,27,8,19,0.296,-15.14,-8.95,,4.0,10.0,,6,7,,2,12,,68.0,74.2,,40.7,23.3,56.9,0.409,5.78,18.0,0.322,15.7,22.8,0.688,11.9,34.7,14.2,7.22,2.11,15.7,21.6
29,Bucknell,28,17,11,0.607,-5.5,-6.76,,8.0,4.0,,8,5,,7,5,,63.9,61.4,,,22.6,50.7,0.447,3.96,12.4,0.321,14.7,20.7,0.709,10.6,35.1,13.8,6.79,4.68,17.4,19.5
30,Buffalo,28,5,23,0.179,-14.0,1.46,,3.0,15.0,,4,9,,1,13,,67.1,82.5,,40.4,22.7,57.6,0.394,6.07,19.4,0.313,15.6,23.6,0.66,11.9,35.7,12.7,7.04,4.18,18.7,18.7
31,Butler NCAA,31,23,8,0.742,12.23,0.01,,12.0,2.0,,13,0,,6,7,,68.0,55.7,,40.3,24.3,51.6,0.471,4.94,13.1,0.377,14.5,21.9,0.659,10.4,34.0,13.9,7.65,2.84,12.6,16.5
32,Cal Poly,28,10,18,0.357,-5.59,-0.11,,5.0,11.0,,7,9,,3,9,,78.2,81.4,,40.2,26.4,59.1,0.447,8.11,22.0,0.369,17.3,24.0,0.721,11.3,34.5,13.7,5.36,2.64,14.5,18.0
33,Cal State Fullerton,27,8,19,0.296,-9.37,-1.21,,3.0,13.0,,6,7,,2,12,,71.9,77.9,,40.0,25.9,57.6,0.45,6.04,17.5,0.345,14.0,19.8,0.705,10.4,32.7,12.9,6.11,2.63,14.8,18.3
34,Cal State Northridge,30,20,10,0.667,4.07,0.41,,10.0,6.0,,12,1,,7,8,,77.6,73.6,,40.5,28.6,60.4,0.474,6.73,18.8,0.359,13.7,21.7,0.631,12.6,37.0,18.3,9.23,3.13,15.6,22.6
35,California,33,18,15,0.545,9.65,8.62,,7.0,11.0,,11,6,,4,8,,72.0,70.9,,40.5,25.8,58.4,0.441,5.45,16.0,0.341,15.0,22.0,0.682,12.6,35.6,14.2,7.12,2.7,14.9,18.1
36,Campbell,28,12,16,0.429,-13.19,-6.08,,10.0,8.0,,6,7,,6,7,,62.9,70.0,,40.0,22.5,51.8,0.434,7.57,21.1,0.359,10.4,14.9,0.697,9.5,31.3,14.4,6.0,2.86,15.0,16.4
37,Canisius,30,10,20,0.333,-8.87,-3.81,,8.0,10.0,,8,4,,1,12,,73.0,78.0,,41.0,26.1,60.6,0.431,5.77,16.9,0.341,15.0,21.6,0.694,13.8,37.8,15.9,7.03,3.43,16.8,20.6
38,Centenary (LA),28,10,18,0.357,-9.88,-1.61,,,,,7,2,,3,14,,63.6,68.7,,40.4,22.1,54.0,0.409,5.46,15.6,0.35,14.0,20.7,0.674,,35.7,10.0,5.43,1.82,15.8,21.0
39,Central Connecticut State NCAA,31,25,6,0.806,0.42,-9.55,,15.0,3.0,,13,1,,7,4,,73.6,63.6,,40.3,26.8,59.5,0.451,4.77,13.4,0.356,15.2,21.5,0.707,14.3,40.7,14.5,8.9,5.03,15.5,17.9
40,Central Michigan,29,6,23,0.207,-4.64,2.79,,2.0,16.0,,4,9,,2,13,,68.4,75.0,,40.2,24.8,56.4,0.439,6.55,18.1,0.361,12.4,18.1,0.683,9.62,31.5,14.4,6.14,1.59,14.1,20.5
41,Charleston Southern,29,8,21,0.276,-18.67,-7.1,,3.0,11.0,,6,8,,1,12,,64.9,74.2,,40.3,22.8,54.1,0.421,2.72,11.0,0.247,16.7,26.5,0.63,13.8,35.9,10.4,8.97,3.93,22.4,22.8
42,Charlotte,33,17,16,0.515,10.98,8.59,,7.0,9.0,,9,3,,5,9,,68.1,65.7,,,24.2,60.2,0.401,8.06,24.5,0.328,11.7,16.6,0.706,13.8,40.7,13.0,6.7,2.36,,
43,Chattanooga,29,10,19,0.345,-8.02,-4.64,,6.0,10.0,,7,7,,2,8,,69.6,72.5,,40.3,24.7,55.5,0.446,7.0,18.6,0.376,13.1,21.0,0.625,12.9,35.3,14.0,6.55,3.07,15.8,16.8
44,Chicago State,28,10,18,0.357,-10.64,-3.04,,7.0,9.0,,7,5,,3,12,,65.4,72.5,,40.2,24.2,58.3,0.415,4.96,15.8,0.314,12.0,18.8,0.639,13.8,36.1,14.0,6.68,3.54,15.6,17.2
45,Cincinnati NCAA,33,29,4,0.879,24.62,8.5,,16.0,0.0,,13,1,,10,1,,77.6,61.5,,40.0,27.2,56.7,0.48,5.0,13.9,0.359,18.2,25.9,0.701,12.3,38.7,15.5,7.15,6.76,13.6,17.2
46,Clemson,30,10,20,0.333,1.83,7.39,,4.0,12.0,,7,9,,2,8,,64.4,70.0,,40.0,22.7,56.1,0.404,6.3,19.0,0.332,12.8,19.1,0.671,13.2,39.1,13.0,4.87,3.1,15.4,20.5
47,Cleveland State,30,16,14,0.533,3.19,-0.16,,9.0,5.0,,9,5,,7,7,,75.5,72.2,,40.5,26.4,60.9,0.434,5.73,16.5,0.347,16.9,24.4,0.695,15.1,37.4,11.9,8.83,2.77,16.3,23.0
48,Coastal Carolina,28,10,18,0.357,-11.71,-6.64,,7.0,7.0,,6,5,,4,12,,68.7,75.3,,40.0,23.1,54.6,0.424,8.0,19.7,0.407,14.4,20.7,0.697,11.7,31.1,11.0,7.64,1.61,17.6,20.5
49,Colgate,29,13,16,0.448,-11.22,-7.85,,4.0,8.0,,6,6,,5,8,,63.7,65.5,,,23.2,55.6,0.418,3.86,13.0,0.296,13.4,20.4,0.66,12.8,36.6,12.2,7.76,2.93,16.5,19.0
50,College of Charleston,30,24,6,0.8,1.0,-7.04,,13.0,3.0,,15,1,,7,2,,67.8,58.6,,40.2,24.9,52.9,0.47,3.7,11.1,0.333,14.4,21.9,0.658,11.6,36.5,14.3,7.27,6.0,13.9,15.9
51,Colorado,32,18,14,0.563,8.58,6.32,,7.0,9.0,,13,3,,2,10,,75.2,71.8,,40.3,26.4,61.8,0.426,4.81,14.2,0.339,17.7,25.8,0.686,14.8,40.3,14.9,8.59,3.63,14.2,19.2
52,Colorado State,30,18,12,0.6,8.24,3.48,,8.0,6.0,,9,4,,6,6,,70.2,64.1,,40.0,24.0,50.3,0.477,8.5,19.3,0.44,13.7,19.4,0.703,8.9,30.8,14.3,6.43,4.43,14.2,17.9
53,Columbia,27,13,14,0.481,-11.79,-8.25,,7.0,7.0,,6,5,,5,7,,59.2,61.3,,40.2,20.1,46.4,0.432,7.33,19.5,0.376,11.7,16.9,0.695,7.19,32.3,13.3,5.74,3.33,,
54,Connecticut NCAA,35,25,10,0.714,16.93,7.58,,10.0,6.0,,13,3,,6,5,,74.6,65.3,,40.0,27.3,59.2,0.462,5.26,13.6,0.386,14.7,20.2,0.728,14.5,39.2,15.1,6.57,5.11,14.1,17.0
55,Coppin State,30,15,15,0.5,-10.66,-9.36,,13.0,5.0,,6,5,,7,9,,67.2,68.5,,40.8,23.0,56.4,0.408,5.9,17.1,0.344,15.3,21.7,0.702,11.9,34.2,10.7,7.53,4.07,14.9,18.1
56,Cornell,27,10,17,0.37,-13.94,-9.13,,3.0,11.0,,5,7,,4,9,,65.3,68.6,,41.1,22.6,56.4,0.401,6.0,17.6,0.34,14.0,21.1,0.664,13.1,37.9,11.8,7.41,2.04,15.4,19.0
57,Creighton NCAA,33,23,10,0.697,8.28,1.64,,11.0,7.0,,11,3,,7,6,,73.0,66.4,,40.5,24.8,52.0,0.477,8.76,21.0,0.416,14.6,20.3,0.72,9.55,32.8,15.5,7.94,2.33,14.7,18.3
58,Dartmouth,27,9,18,0.333,-14.72,-8.49,,5.0,9.0,,6,5,,2,13,,66.4,71.8,,40.4,23.2,57.2,0.405,7.81,24.3,0.322,12.2,18.2,0.669,10.4,33.6,14.6,6.89,2.48,13.4,18.5
59,Davidson,28,15,13,0.536,-2.73,-2.69,,10.0,6.0,,10,3,,4,9,,73.9,70.5,,40.2,26.1,59.0,0.442,6.89,21.1,0.326,14.8,20.9,0.711,11.8,36.7,16.0,7.96,2.54,16.3,22.0
60,Dayton NCAA,31,22,9,0.71,9.95,3.46,,11.0,5.0,,13,2,,7,5,,71.4,64.9,,40.2,24.3,56.0,0.433,7.03,19.0,0.369,15.9,22.3,0.713,14.4,37.2,13.3,6.94,2.26,13.8,18.0
61,Delaware,32,24,8,0.75,-0.12,-7.75,,14.0,4.0,,14,2,,7,6,,76.5,68.8,,40.2,26.3,57.0,0.461,7.59,20.9,0.363,16.3,21.7,0.753,9.41,35.0,14.8,8.25,5.5,14.6,17.6
62,Delaware State,28,6,22,0.214,-17.72,-11.25,,5.0,13.0,,4,8,,2,12,,62.8,69.3,,41.1,23.1,53.5,0.431,6.04,16.3,0.37,10.6,15.5,0.683,11.4,35.1,12.8,6.29,2.0,18.6,17.4
63,Denver,28,6,22,0.214,-12.18,-1.14,,3.0,13.0,,5,9,,1,12,,66.1,77.1,,40.0,22.9,61.9,0.369,7.29,23.2,0.314,13.1,20.2,0.647,13.5,35.7,13.3,5.29,2.79,14.2,18.3
64,DePaul NCAA,33,21,12,0.636,14.67,7.82,,9.0,7.0,,12,4,,7,5,,72.3,64.3,,40.5,26.6,58.6,0.453,5.91,17.1,0.346,13.3,19.8,0.669,15.7,39.5,15.0,8.09,3.82,16.3,18.1
65,Detroit Mercy,32,20,12,0.625,3.64,0.14,,8.0,6.0,,14,0,,5,9,,69.7,64.5,,40.2,24.3,54.1,0.45,7.13,18.6,0.384,13.8,19.2,0.721,10.9,33.9,13.8,6.16,2.94,13.1,17.3
66,Drake,29,11,18,0.379,-0.68,0.7,,4.0,14.0,,9,5,,1,12,,62.2,63.6,,40.7,21.4,52.7,0.406,5.72,18.2,0.314,13.6,19.5,0.699,10.0,32.2,13.7,7.31,1.69,12.9,17.6
67,Drexel,30,13,17,0.433,-10.02,-7.12,,9.0,9.0,,6,4,,5,11,,63.0,65.9,,40.5,22.3,54.8,0.408,6.3,17.6,0.357,12.0,17.3,0.695,12.6,37.2,11.2,5.33,1.27,14.3,19.0
68,Duke NCAA,34,29,5,0.853,25.55,8.88,,15.0,1.0,,13,2,,9,0,,88.0,71.3,,,30.7,63.9,0.481,8.35,21.8,0.383,18.2,24.5,0.742,13.3,38.6,17.2,9.79,5.62,14.1,16.2
69,Duquesne,29,9,20,0.31,-4.57,2.5,,4.0,12.0,,7,6,,2,11,,69.3,76.3,,40.0,23.5,60.0,0.392,6.14,19.6,0.314,16.1,23.7,0.68,13.5,36.4,11.5,6.1,2.31,15.3,19.4
70,East Carolina,28,10,18,0.357,-5.82,-2.6,,5.0,11.0,,7,6,,3,11,,64.2,66.1,,40.2,23.4,56.6,0.413,7.14,20.9,0.341,10.4,16.5,0.629,12.7,39.3,12.6,3.5,3.18,15.3,20.8
71,East Tennessee State,29,14,15,0.483,-8.71,-4.97,,8.0,8.0,,8,5,,5,9,,69.1,70.9,,40.3,23.5,55.1,0.426,5.17,14.3,0.361,16.9,25.9,0.654,14.1,36.9,11.5,8.45,1.62,17.1,20.9
72,Eastern Illinois,29,17,12,0.586,1.79,-1.99,,11.0,7.0,,11,2,,6,9,,80.6,74.4,,41.6,29.7,62.9,0.471,7.1,17.7,0.402,14.1,19.6,0.721,13.4,38.3,17.6,8.31,3.17,15.3,18.5
73,Eastern Kentucky,27,6,21,0.222,-14.43,-1.71,,2.0,16.0,,5,8,,1,13,,69.9,78.9,,40.0,25.0,59.3,0.422,5.63,18.6,0.302,14.2,20.3,0.702,15.0,37.6,13.7,6.63,3.89,19.1,19.7
74,Eastern Michigan,28,15,13,0.536,1.45,1.87,,9.0,9.0,,10,4,,4,9,,71.9,70.6,,41.3,27.1,62.1,0.436,5.46,16.1,0.338,12.3,19.2,0.642,14.6,39.9,13.6,8.07,4.5,16.2,21.3
75,Eastern Washington,27,15,12,0.556,2.26,1.48,,12.0,4.0,,10,2,,5,9,,74.1,71.6,,40.0,26.4,60.3,0.438,8.0,21.6,0.37,13.3,19.5,0.681,12.8,36.0,16.0,5.78,2.96,13.5,21.0
76,Elon,28,13,15,0.464,-11.97,-6.37,,7.0,7.0,,11,2,,2,13,,74.4,75.7,,40.4,27.4,58.9,0.465,5.89,16.4,0.359,13.7,19.8,0.692,12.8,36.5,13.6,9.21,2.57,18.4,20.8
77,Evansville,30,18,12,0.6,2.68,0.98,,9.0,9.0,,12,3,,4,7,,69.0,67.3,,,24.0,53.1,0.452,5.17,14.6,0.354,15.7,21.1,0.744,8.97,33.5,15.3,6.73,1.97,14.5,16.9
78,Fairfield,29,14,15,0.483,-3.2,-2.44,,11.0,7.0,,8,2,,5,10,,76.6,77.4,,40.5,25.9,61.4,0.422,5.41,17.1,0.316,19.3,27.1,0.715,16.9,41.2,13.3,8.52,2.41,17.6,19.7
79,FDU,28,17,11,0.607,-7.75,-7.97,,13.0,5.0,,10,3,,7,7,,64.5,63.6,,,22.1,51.4,0.43,5.96,17.5,0.342,14.4,22.6,0.634,13.0,36.3,11.5,7.5,3.04,17.9,17.7
80,Florida NCAA,37,29,8,0.784,23.48,8.51,,12.0,4.0,,14,1,,6,4,,83.8,68.9,,40.5,29.8,62.1,0.48,7.19,19.8,0.363,17.0,23.9,0.71,14.5,39.2,16.5,9.86,3.81,16.4,20.3
81,Florida A&M,31,9,22,0.29,-20.43,-9.43,,7.0,11.0,,5,7,,3,10,,64.5,75.5,,,22.8,58.8,0.388,5.42,17.0,0.319,13.3,23.0,0.579,14.3,36.2,11.0,8.81,2.16,19.2,23.3
82,Florida Atlantic,30,2,28,0.067,-23.33,-3.26,,0.0,18.0,,1,10,,0,15,,61.1,80.4,,40.0,20.8,54.5,0.382,6.67,20.2,0.331,12.8,18.0,0.711,11.3,30.4,11.5,8.03,2.17,19.8,17.8
83,Florida International,30,16,14,0.533,-0.45,-2.07,,9.0,7.0,,10,8,,6,3,,72.2,69.3,,40.5,26.2,59.8,0.439,5.83,17.4,0.335,13.9,20.7,0.673,12.3,36.9,13.6,9.57,4.6,15.3,17.9
84,Florida State,29,12,17,0.414,4.42,10.0,,6.0,10.0,,8,5,,3,9,,64.6,70.2,,40.0,22.6,54.9,0.412,6.03,16.9,0.357,13.3,19.5,0.684,12.6,37.1,12.1,5.28,4.14,15.5,16.7
85,Fordham,29,14,15,0.483,1.71,2.82,,7.0,9.0,,6,5,,6,8,,75.5,76.6,,,26.5,60.6,0.437,8.0,22.0,0.364,14.5,19.4,0.748,12.3,36.8,15.6,8.86,3.21,16.5,22.2
86,Fresno State NCAA,34,24,10,0.706,9.17,3.58,,11.0,3.0,,15,4,,7,4,,82.3,76.7,,,30.0,63.7,0.471,8.21,23.4,0.351,14.1,20.0,0.703,12.4,38.5,19.2,8.29,4.74,15.0,17.6
87,Furman,32,14,18,0.438,-6.39,-5.15,,5.0,10.0,,13,7,,1,11,,70.4,68.4,,,24.9,55.3,0.451,4.91,15.8,0.312,15.6,23.0,0.679,11.3,36.1,14.0,7.56,2.13,,18.9
88,George Mason,30,19,11,0.633,1.0,-2.37,,12.0,4.0,,12,1,,6,8,,71.1,67.8,,40.7,25.5,56.1,0.454,5.87,17.0,0.345,14.3,21.9,0.655,11.5,34.1,14.5,7.83,3.67,14.0,17.4
89,George Washington,30,15,15,0.5,4.55,5.41,,9.0,7.0,,8,4,,4,8,,80.6,81.4,,,27.3,66.6,0.409,5.97,21.2,0.282,20.1,29.4,0.683,16.7,37.7,12.9,8.73,2.9,13.3,22.3
90,Georgetown,34,19,15,0.559,6.63,5.78,,6.0,10.0,,13,3,,3,9,,69.7,68.2,,40.6,24.7,62.7,0.394,4.5,15.3,0.294,15.8,24.2,0.655,17.3,44.1,13.2,9.35,6.65,18.1,20.2
91,Georgia,30,10,20,0.333,5.21,8.71,,3.0,13.0,,7,7,,1,10,,71.6,75.1,,,26.4,57.2,0.462,4.83,14.1,0.343,13.9,21.4,0.652,13.5,39.1,15.1,5.47,3.27,18.5,16.7
92,Georgia Southern,28,16,12,0.571,-7.93,-5.45,,10.0,6.0,,10,2,,6,9,,77.1,78.9,,40.2,28.4,63.0,0.451,6.64,18.9,0.351,13.6,19.9,0.687,14.4,34.9,16.1,8.82,2.61,15.4,20.2
93,Georgia State,29,17,12,0.586,-2.76,-6.1,,13.0,5.0,,9,5,,7,6,,71.8,68.4,,,26.0,57.1,0.456,6.48,17.4,0.372,13.2,20.0,0.663,11.9,34.1,12.1,8.76,4.31,13.7,18.3
94,Georgia Tech,30,13,17,0.433,6.23,7.0,,5.0,11.0,,11,5,,0,9,,70.6,71.4,,40.3,24.2,59.3,0.408,8.07,23.5,0.343,14.2,20.8,0.683,13.7,38.9,15.2,6.53,4.9,17.0,17.2
95,Gonzaga NCAA,35,26,9,0.743,16.38,4.64,,11.0,3.0,,11,1,,8,2,,77.7,66.0,,40.3,27.6,57.5,0.479,7.43,20.4,0.364,15.1,22.7,0.665,11.7,37.9,16.8,5.77,4.29,13.4,18.6
96,Grambling,31,1,30,0.032,-27.91,-9.16,,0.0,18.0,,1,10,,0,17,,72.6,91.0,,40.0,26.4,64.7,0.407,5.81,19.5,0.298,14.1,21.6,0.651,15.1,37.0,13.1,8.65,2.0,19.2,24.1
97,Green Bay,30,14,16,0.467,0.64,1.84,,6.0,8.0,,11,3,,1,11,,56.6,57.8,,,20.3,47.9,0.424,4.87,14.3,0.341,11.1,15.9,0.698,9.17,29.7,11.9,5.5,2.0,13.2,17.2
98,Hampton,29,17,12,0.586,-8.51,-11.61,,13.0,5.0,,7,5,,9,6,,74.7,71.6,,40.5,26.4,58.9,0.448,6.93,19.4,0.357,15.0,23.1,0.647,12.8,38.2,14.2,7.97,5.14,16.9,18.6
99,Hartford,29,10,19,0.345,-14.53,-7.42,,6.0,12.0,,6,6,,3,11,,71.5,78.6,,40.5,24.9,61.0,0.409,5.03,15.9,0.317,16.6,24.9,0.666,14.3,38.7,12.5,9.14,3.66,18.8,22.5
100,Harvard,27,12,15,0.444,-12.75,-9.75,,7.0,7.0,,6,7,,6,8,,65.9,67.7,,40.0,24.4,58.6,0.417,6.59,18.0,0.366,10.4,16.2,0.644,12.7,34.6,15.9,8.63,1.59,15.7,19.1
101,Hawaii,29,17,12,0.586,5.09,2.23,,5.0,9.0,,15,4,,1,8,,76.2,73.3,,40.5,28.2,58.5,0.482,4.52,12.6,0.36,15.3,21.6,0.707,12.7,36.8,17.8,6.93,3.69,18.2,19.9
102,High Point,28,11,17,0.393,-15.35,-6.07,,5.0,9.0,,8,3,,2,13,,67.9,73.2,,,24.0,53.2,0.451,4.46,13.9,0.322,15.5,23.3,0.665,10.3,34.1,12.9,9.68,2.14,19.7,17.4
103,Hofstra NCAA,31,24,7,0.774,5.23,-6.03,,16.0,2.0,,12,0,,8,6,,74.4,63.2,,40.0,26.7,58.5,0.456,7.26,20.2,0.359,13.8,20.1,0.687,12.6,36.3,14.0,8.71,3.9,13.4,18.2
104,Holy Cross,28,10,18,0.357,-11.35,-7.96,,3.0,9.0,,4,8,,5,7,,59.9,63.3,,40.0,19.3,47.5,0.405,5.0,14.5,0.344,16.4,27.0,0.607,12.6,37.6,11.3,6.54,3.75,19.9,19.8
105,Houston,31,9,22,0.29,1.94,6.44,,2.0,14.0,,4,9,,2,10,,76.2,79.9,,40.2,26.9,61.6,0.437,5.06,15.2,0.333,17.4,25.0,0.694,12.9,37.3,13.1,8.19,2.58,16.3,21.3
106,Howard,28,1,27,0.036,-26.19,-6.65,,1.0,17.0,,1,9,,0,16,,65.2,84.7,,40.2,24.3,62.3,0.39,6.46,19.0,0.34,10.1,15.8,0.638,12.1,33.1,11.6,7.39,1.75,17.2,18.5
107,Idaho,29,12,17,0.414,-2.92,1.53,,6.0,10.0,,6,3,,3,12,,68.9,71.2,,40.5,24.4,54.7,0.446,6.34,17.5,0.363,13.8,20.5,0.675,10.3,34.8,14.3,5.93,3.03,,
108,Idaho State,27,8,19,0.296,-5.42,1.18,,3.0,13.0,,5,7,,2,10,,70.1,75.0,,40.2,24.5,58.1,0.422,6.33,17.3,0.366,14.8,21.7,0.681,13.1,36.9,12.6,5.22,3.19,15.4,21.0
109,Illinois NCAA,32,22,10,0.688,19.73,9.6,,11.0,5.0,,12,1,,5,5,,75.8,65.6,,40.2,26.1,60.2,0.433,7.22,20.4,0.354,16.4,23.8,0.688,12.4,36.8,15.6,9.28,3.72,14.3,19.3
110,Illinois State,30,10,20,0.333,-2.32,2.72,,5.0,13.0,,7,6,,2,12,,67.7,71.7,,40.5,23.7,52.8,0.448,5.57,14.6,0.381,14.8,20.0,0.74,10.6,33.7,11.4,5.83,3.0,17.0,19.2
111,Illinois-Chicago,31,11,20,0.355,-3.84,0.53,,5.0,9.0,,10,6,,1,12,,66.1,69.5,,,24.0,57.5,0.417,4.26,13.2,0.322,13.9,20.0,0.692,12.6,39.7,12.8,7.0,2.35,,
