Rk,School,G,W,L,W-L%,SRS,SOS,Conf_W,Conf_L,Home_W,Home_L,Away_W,Away_L,Tm.,Opp.,MP,Opp_FG,Opp_FGA,Opp_FG%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
156,Marshall,32,13,19,0.406,-3.61,0.94,6.0,10.0,11,4,1,11,69.0,72.7,40.3,25.8,58.5,0.44,6.34,17.2,0.37,14.9,22.4,0.665,13.0,36.5,14.6,8.59,2.78,13.2,20.3
157,Maryland,38,25,13,0.658,11.39,4.68,8.0,10.0,18,3,4,7,70.7,64.0,40.1,22.8,59.2,0.385,6.08,20.1,0.303,12.4,17.6,0.708,10.9,31.8,11.7,6.82,3.97,10.6,16.2
158,Maryland-Baltimore County,31,8,23,0.258,-12.48,-3.68,5.0,11.0,6,8,1,14,63.5,71.5,40.6,24.5,54.0,0.454,5.84,19.0,0.307,16.6,24.1,0.69,10.8,37.2,13.8,7.52,2.94,14.0,16.3
159,Maryland-Eastern Shore,28,2,26,0.071,-19.66,-5.16,2.0,14.0,2,6,0,15,54.8,69.3,40.4,25.4,53.5,0.475,6.68,18.4,0.363,11.8,17.8,0.663,10.6,35.3,15.1,7.25,4.57,13.9,16.4
160,Massachusetts,33,21,12,0.636,5.84,4.57,9.0,7.0,10,5,8,4,73.0,71.7,40.2,25.2,59.9,0.422,6.33,19.5,0.324,14.9,20.9,0.711,12.2,36.5,13.9,7.12,3.27,13.4,18.6
161,McNeese State,31,14,17,0.452,-11.5,-4.64,7.0,11.0,9,5,4,11,66.3,70.1,41.0,25.0,57.9,0.432,5.55,17.1,0.325,14.5,20.8,0.696,13.6,39.4,14.2,5.94,3.48,13.2,15.7
162,Memphis NCAA,36,31,5,0.861,12.28,2.73,16.0,0.0,17,1,9,1,74.5,64.9,40.3,22.9,56.6,0.405,5.67,17.2,0.33,13.4,19.8,0.677,11.5,33.5,11.5,7.39,3.33,15.5,18.7
163,Mercer,36,24,12,0.667,0.94,-3.82,14.0,4.0,13,0,9,8,65.9,59.3,40.3,20.0,50.6,0.395,6.31,19.0,0.332,13.1,19.8,0.659,10.9,32.4,10.5,5.75,2.89,14.2,17.3
164,Miami (FL) NCAA,36,29,7,0.806,16.98,7.87,15.0,3.0,14,1,10,3,69.7,60.6,40.1,22.1,55.2,0.4,6.28,19.3,0.326,10.1,15.6,0.649,10.1,32.6,10.8,5.36,2.92,11.8,17.3
165,Miami (OH),31,9,22,0.29,-6.62,-0.25,3.0,13.0,5,8,4,13,63.0,68.6,40.2,24.1,51.6,0.467,7.32,19.7,0.372,13.1,19.4,0.678,10.5,34.1,14.3,7.26,3.74,15.1,17.1
166,Michigan NCAA,39,31,8,0.795,21.29,10.05,12.0,6.0,17,1,5,5,75.2,63.3,40.4,24.1,56.9,0.424,6.21,19.1,0.325,8.79,12.9,0.682,10.2,32.1,12.7,5.36,3.18,12.1,15.5
167,Michigan State NCAA,36,27,9,0.75,18.63,10.55,13.0,5.0,17,1,6,5,68.0,59.1,40.0,21.1,54.0,0.39,5.53,18.4,0.3,11.5,17.3,0.667,9.81,30.3,10.8,7.42,3.42,12.4,17.2
168,Middle Tennessee NCAA,34,28,6,0.824,11.18,-1.5,19.0,1.0,15,0,11,3,70.7,58.1,40.3,19.8,50.1,0.396,4.82,15.9,0.303,13.6,21.4,0.634,10.0,30.8,9.18,6.5,2.79,15.6,19.7
169,Milwaukee,32,8,24,0.25,-10.31,-0.25,3.0,13.0,7,7,1,15,62.7,70.8,40.6,26.3,58.3,0.451,5.72,17.8,0.32,12.4,17.7,0.7,11.9,37.9,14.3,7.69,3.75,12.0,18.8
170,Minnesota NCAA,34,21,13,0.618,16.84,10.31,8.0,10.0,15,2,3,8,68.7,62.2,40.1,21.2,53.3,0.397,6.26,18.5,0.339,13.6,19.6,0.694,11.8,30.8,11.9,7.65,3.47,12.9,19.1
171,Mississippi NCAA,36,27,9,0.75,14.44,4.17,12.0,6.0,16,1,6,6,77.2,66.9,40.4,24.0,58.9,0.408,6.69,21.4,0.313,12.2,18.3,0.664,12.0,37.5,13.1,5.78,3.25,15.3,20.2
172,Mississippi State,32,10,22,0.313,-4.52,4.36,4.0,14.0,7,7,1,11,60.6,69.5,40.3,25.9,59.1,0.439,7.16,21.5,0.332,10.5,15.2,0.692,12.8,37.2,14.7,8.47,4.78,15.3,18.0
173,Mississippi Valley State,28,5,23,0.179,-19.14,-8.29,5.0,13.0,4,5,1,16,63.0,73.9,40.2,26.4,56.6,0.466,5.5,15.5,0.354,15.6,24.4,0.64,12.8,39.5,13.0,7.86,4.18,15.8,20.4
174,Missouri NCAA,34,23,11,0.676,15.42,6.01,11.0,7.0,17,0,2,8,76.1,66.7,40.3,23.9,59.3,0.403,6.88,20.7,0.332,12.1,17.6,0.686,11.0,32.1,11.1,6.38,3.32,12.1,17.9
175,Missouri State,33,11,22,0.333,-2.8,4.65,7.0,11.0,8,7,2,12,59.6,64.7,40.3,22.7,50.1,0.453,5.76,17.5,0.329,13.6,19.3,0.706,9.3,34.2,12.7,4.76,3.24,12.2,17.0
176,Monmouth,31,10,21,0.323,-12.01,-4.17,5.0,13.0,5,8,3,13,64.8,72.6,40.0,24.9,54.1,0.46,7.48,20.8,0.36,15.4,22.5,0.687,11.6,38.2,15.2,7.16,5.55,18.0,18.0
177,Montana NCAA,32,25,7,0.781,-1.19,-4.29,19.0,1.0,15,1,10,4,69.9,65.5,40.8,23.3,54.2,0.43,5.5,16.4,0.335,13.4,18.9,0.71,10.4,32.6,11.3,5.81,2.75,12.1,16.8
178,Montana State,30,13,17,0.433,-11.0,-6.78,10.0,10.0,10,6,3,10,70.6,72.7,40.7,25.4,52.8,0.481,7.1,18.7,0.38,14.8,20.2,0.733,9.17,34.5,13.6,6.43,3.03,14.9,17.8
179,Morehead State,33,15,18,0.455,-5.34,-1.79,8.0,8.0,10,5,3,12,72.6,73.0,40.6,22.8,50.1,0.455,6.27,17.4,0.36,21.1,29.1,0.726,9.3,31.1,14.4,8.03,4.09,17.2,18.5
180,Morgan State,32,17,15,0.531,-5.38,-7.5,10.0,6.0,5,4,8,9,67.6,65.4,40.6,22.8,56.3,0.406,5.28,17.3,0.306,14.5,21.5,0.673,12.9,35.6,11.2,7.19,3.38,14.9,18.3
181,Mount St. Mary's,32,18,14,0.563,-5.83,-4.08,11.0,7.0,10,2,8,12,69.8,71.5,40.2,26.7,52.2,0.51,4.91,12.6,0.391,13.3,20.0,0.667,9.91,34.8,13.7,6.0,2.41,16.3,17.1
182,Murray State,31,21,10,0.677,1.25,-2.86,10.0,6.0,10,4,8,4,72.8,66.8,40.6,23.6,56.5,0.418,5.97,18.0,0.331,13.5,18.6,0.729,11.3,33.8,12.6,6.68,2.58,14.1,20.0
183,Navy,31,8,23,0.258,-11.29,-4.42,2.0,12.0,5,9,2,13,55.1,60.9,40.2,21.0,49.2,0.428,6.26,19.6,0.319,12.6,18.6,0.676,10.5,35.8,12.9,5.16,3.1,13.2,15.5
184,NC State NCAA,35,24,11,0.686,14.34,7.19,11.0,7.0,16,1,3,7,77.4,70.2,40.1,25.7,61.3,0.419,5.97,19.8,0.302,12.9,17.7,0.726,12.3,33.6,11.7,5.97,3.54,11.4,18.3
185,Nebraska,33,15,18,0.455,4.4,9.58,5.0,13.0,11,7,2,9,58.3,63.5,40.0,22.3,51.4,0.434,5.36,16.1,0.334,13.5,20.0,0.675,10.0,35.2,11.1,5.21,4.12,11.2,14.8
186,Nevada,31,12,19,0.387,0.35,5.25,3.0,13.0,10,7,2,11,67.5,71.9,40.3,25.0,55.2,0.453,7.03,18.8,0.373,14.9,21.9,0.68,10.6,34.9,14.6,6.61,3.94,12.6,18.9
187,Nevada-Las Vegas NCAA,35,25,10,0.714,12.81,5.6,10.0,6.0,17,2,6,6,71.4,63.0,40.1,22.7,58.3,0.389,5.8,18.6,0.312,11.9,17.1,0.693,10.3,33.7,11.5,6.49,2.51,13.0,18.3
188,New Hampshire,29,9,20,0.31,-8.24,-4.17,5.0,11.0,6,6,3,13,60.2,62.7,40.3,22.0,54.0,0.408,4.72,16.8,0.281,13.9,19.7,0.709,10.3,36.9,10.1,6.38,2.9,12.3,17.4
189,New Mexico NCAA,35,29,6,0.829,13.24,6.59,13.0,3.0,15,1,8,4,67.3,60.6,40.3,21.7,55.5,0.391,7.51,21.7,0.346,9.63,14.3,0.674,9.77,32.9,12.6,5.4,2.89,12.7,19.8
190,New Mexico State NCAA,35,24,11,0.686,5.09,0.68,14.0,4.0,15,1,6,8,67.3,62.1,40.3,22.3,55.7,0.4,5.51,16.6,0.332,12.1,16.9,0.715,10.6,31.2,10.5,6.14,3.14,12.3,20.3
191,New Orleans,26,8,18,0.308,-21.28,-6.14,,,8,4,0,13,68.9,75.3,41.0,26.7,58.7,0.455,6.15,18.2,0.339,15.8,23.6,0.668,12.5,37.8,15.3,9.15,3.31,16.6,18.3
192,Niagara,33,19,14,0.576,0.59,-1.14,13.0,5.0,11,4,7,8,73.8,72.1,40.6,24.8,54.9,0.451,7.18,19.7,0.365,15.3,22.3,0.688,11.3,37.2,13.6,5.61,3.85,15.8,18.4
193,Nicholls State,30,9,21,0.3,-10.56,-5.0,8.0,10.0,5,5,4,13,67.3,72.9,40.5,26.1,55.4,0.472,5.43,14.9,0.365,15.2,21.7,0.699,11.5,35.7,13.4,6.77,4.37,14.2,18.9
194,NJIT,29,16,13,0.552,-8.34,-9.02,6.0,2.0,12,3,4,9,70.4,64.4,41.0,21.7,56.8,0.381,6.28,19.2,0.326,14.9,21.8,0.681,12.2,35.9,12.7,6.28,5.17,15.4,19.2
195,Norfolk State,33,21,12,0.636,-5.76,-6.54,16.0,0.0,11,0,10,9,66.3,65.5,40.2,22.9,56.8,0.403,5.15,17.6,0.293,14.5,21.8,0.666,13.4,37.6,11.1,7.18,4.03,15.1,17.9
196,North Carolina NCAA,36,25,11,0.694,14.57,8.06,12.0,6.0,14,2,7,6,76.7,69.2,40.1,25.5,60.3,0.423,6.89,19.9,0.346,11.3,16.1,0.702,11.6,36.9,12.2,6.78,3.72,15.5,16.6
197,North Carolina A&T NCAA,37,20,17,0.541,-6.93,-6.29,8.0,8.0,9,3,5,12,62.1,61.9,40.1,20.6,53.1,0.388,6.49,20.3,0.32,14.2,21.7,0.653,12.0,36.5,11.8,6.78,3.57,15.9,18.6
198,North Carolina Central,31,22,9,0.71,-2.22,-7.04,15.0,1.0,12,2,9,5,67.1,56.7,40.0,19.6,50.1,0.392,5.16,17.9,0.289,12.3,19.2,0.639,10.4,30.5,10.5,6.84,3.26,16.0,18.5
199,North Dakota,33,16,17,0.485,-8.66,-5.46,12.0,8.0,9,5,6,11,67.3,68.0,40.2,24.4,56.5,0.432,5.97,17.8,0.336,13.2,18.4,0.719,11.3,35.9,12.1,6.94,4.0,13.9,17.8
200,North Dakota State,34,24,10,0.706,5.21,-4.01,12.0,4.0,12,1,7,8,67.1,56.1,40.3,19.3,49.8,0.387,5.24,16.5,0.317,12.4,17.6,0.702,8.26,29.1,10.0,5.53,2.91,11.4,15.1
201,North Florida,32,13,19,0.406,-7.09,-2.96,8.0,10.0,7,4,4,14,66.3,69.8,40.0,25.3,57.5,0.44,4.84,13.9,0.349,14.4,20.9,0.687,13.4,36.7,11.7,7.53,3.66,12.6,16.1
202,North Texas,32,12,20,0.375,-6.38,-2.71,7.0,13.0,8,7,2,11,66.2,68.8,40.5,24.3,58.3,0.417,6.53,18.2,0.36,13.6,19.7,0.693,12.1,36.1,11.8,6.75,3.59,12.8,18.6
203,Northeastern,33,20,13,0.606,-1.34,-1.91,14.0,4.0,7,8,10,3,68.9,68.3,40.9,25.5,54.5,0.467,6.0,17.9,0.335,11.4,15.8,0.719,11.2,32.9,12.7,7.03,3.52,14.5,17.9
204,Northern Arizona,32,11,21,0.344,-12.15,-3.69,8.0,12.0,6,6,4,13,66.9,75.3,40.8,26.3,56.0,0.469,7.0,19.1,0.366,15.8,21.7,0.727,10.2,35.9,13.9,8.06,4.03,14.1,17.1
205,Northern Colorado,31,13,18,0.419,-7.76,-5.31,10.0,10.0,8,5,4,13,70.5,70.4,40.2,25.1,55.5,0.452,7.19,21.0,0.342,13.0,18.3,0.708,9.97,32.3,13.8,6.06,3.19,12.4,16.1
206,Northern Illinois,30,5,25,0.167,-12.0,-2.2,3.0,13.0,3,11,2,14,54.0,62.8,40.2,19.8,46.0,0.431,6.73,19.6,0.343,16.5,23.4,0.705,8.6,33.0,11.2,6.67,3.9,14.2,16.8
207,Northern Iowa,36,21,15,0.583,8.58,5.21,11.0,7.0,16,4,5,6,66.7,61.9,40.4,22.8,53.6,0.426,6.42,18.7,0.344,9.89,13.9,0.709,8.94,32.1,10.6,6.33,2.42,12.7,17.3
208,Northern Kentucky,27,11,16,0.407,-7.55,-5.15,9.0,9.0,5,4,6,9,58.6,61.0,40.0,21.4,48.9,0.439,5.74,17.1,0.335,12.4,17.4,0.709,9.52,33.6,11.7,4.93,3.11,12.7,15.8
209,Northwestern,32,13,19,0.406,5.36,8.29,4.0,14.0,8,11,3,7,60.7,63.7,40.2,22.6,52.8,0.428,5.69,16.4,0.346,12.8,20.0,0.64,12.3,37.5,13.3,5.78,3.81,11.7,17.4
210,Northwestern State NCAA,32,23,9,0.719,0.39,-3.79,15.0,3.0,13,1,8,7,80.0,71.4,40.0,25.7,60.4,0.426,5.28,16.1,0.328,14.7,23.4,0.627,14.2,39.0,12.4,6.91,2.38,16.7,20.0
211,Notre Dame NCAA,35,25,10,0.714,13.76,7.24,11.0,7.0,17,2,4,5,70.0,63.5,41.1,24.1,57.5,0.42,5.46,16.8,0.325,9.74,14.1,0.69,10.5,32.0,14.7,5.71,3.49,10.2,17.3
212,Oakland,33,16,17,0.485,-4.38,-1.61,10.0,6.0,10,2,5,14,74.1,75.3,40.3,27.0,54.7,0.493,7.94,21.8,0.364,13.4,19.2,0.7,8.94,33.5,15.9,5.82,4.03,14.6,18.8
213,Ohio,34,24,10,0.706,6.95,-1.05,14.0,2.0,16,2,7,7,72.5,64.5,40.3,21.9,51.4,0.425,5.06,15.3,0.331,15.7,23.6,0.667,11.7,35.5,12.0,6.47,2.68,17.4,17.1
214,Ohio State NCAA,37,29,8,0.784,20.19,9.33,13.0,5.0,16,2,5,5,70.2,59.4,40.1,21.0,53.1,0.395,6.22,19.2,0.324,11.2,15.7,0.716,9.73,32.3,10.1,4.38,2.84,13.3,17.1
215,Oklahoma NCAA,32,20,12,0.625,11.4,7.08,11.0,7.0,12,2,5,7,70.6,66.3,40.3,23.8,56.8,0.418,6.41,19.5,0.329,12.4,17.9,0.694,11.3,35.0,11.9,6.41,2.75,13.2,18.1
216,Oklahoma State NCAA,33,24,9,0.727,15.57,6.72,13.0,5.0,15,2,5,5,71.8,63.0,40.8,21.7,55.7,0.39,6.18,19.1,0.323,13.4,19.5,0.687,11.4,34.9,10.1,6.0,2.82,14.8,19.5
217,Old Dominion,30,5,25,0.167,-7.56,-1.53,3.0,15.0,2,15,2,10,64.9,70.9,40.2,24.4,53.7,0.454,7.4,18.9,0.391,14.8,21.0,0.704,11.0,34.0,14.4,6.4,4.33,13.5,18.1
218,Omaha,31,11,20,0.355,-15.19,-3.91,6.0,10.0,7,6,3,13,71.5,82.2,40.0,30.6,62.4,0.49,8.23,21.3,0.387,12.8,18.2,0.705,12.7,37.8,15.9,7.71,2.61,12.8,16.4
219,Oral Roberts,35,20,15,0.571,-0.27,-3.03,13.0,5.0,10,4,9,8,71.0,66.9,40.3,25.3,57.7,0.439,5.83,16.6,0.352,10.5,15.8,0.664,11.1,31.7,13.7,7.0,3.74,12.8,18.3
220,Oregon NCAA,37,28,9,0.757,13.78,5.73,12.0,6.0,17,2,6,5,71.6,63.6,40.7,22.8,55.1,0.414,5.49,16.4,0.334,12.4,18.4,0.676,9.46,31.4,10.8,6.7,2.95,15.4,18.8
221,Oregon State,32,14,18,0.438,6.01,4.26,4.0,14.0,9,8,3,7,72.0,70.3,40.2,25.7,59.6,0.431,6.44,18.7,0.344,12.4,17.9,0.69,11.8,35.4,13.5,6.44,3.56,12.2,18.3
222,Pacific NCAA,35,22,13,0.629,1.67,0.76,13.0,5.0,13,2,4,9,67.0,63.9,40.1,21.7,51.4,0.422,6.94,19.8,0.351,13.6,19.1,0.712,9.66,32.4,12.1,5.2,2.77,12.8,17.8
223,Penn State,31,10,21,0.323,2.86,9.47,2.0,16.0,8,9,1,9,61.6,68.2,40.3,21.6,50.4,0.428,6.65,19.3,0.344,18.4,25.8,0.715,8.9,33.5,12.4,5.81,3.81,11.4,18.7
224,Pennsylvania,31,9,22,0.29,-6.95,-1.47,6.0,8.0,5,7,4,12,62.8,68.3,40.2,22.3,52.9,0.42,6.1,17.7,0.344,17.7,23.8,0.743,11.1,35.2,12.2,7.61,4.13,14.5,17.3
225,Pepperdine,30,12,18,0.4,-3.85,0.94,4.0,12.0,6,7,5,10,62.8,67.4,40.7,23.4,56.2,0.417,6.83,19.3,0.354,13.7,19.2,0.715,11.7,33.5,13.3,7.13,2.77,11.5,16.4
226,Pittsburgh NCAA,33,24,9,0.727,18.84,5.66,12.0,6.0,16,3,6,3,69.2,56.0,40.5,19.0,48.4,0.392,5.21,17.1,0.304,12.8,17.6,0.723,9.58,28.5,10.2,5.48,3.73,13.5,17.8
227,Portland,32,11,21,0.344,-5.82,3.24,4.0,12.0,8,8,2,11,61.0,68.4,40.2,24.0,54.9,0.437,6.81,18.7,0.365,13.5,19.3,0.702,10.1,32.5,13.3,8.5,3.03,11.8,17.3
228,Portland State,28,8,20,0.286,-10.94,-5.64,5.0,15.0,8,6,0,14,68.9,72.8,40.2,26.8,55.4,0.484,6.21,16.6,0.373,12.9,18.1,0.711,10.3,32.5,15.1,6.54,3.14,11.7,16.1
229,Prairie View,34,15,19,0.441,-15.63,-10.11,8.0,10.0,9,4,3,13,64.2,65.4,40.2,22.1,55.2,0.4,5.97,19.9,0.3,15.3,23.5,0.651,11.9,36.4,11.7,7.5,3.12,15.3,18.2
230,Presbyterian,32,8,24,0.25,-17.43,-4.67,4.0,12.0,7,6,1,15,62.1,70.3,40.3,25.0,54.9,0.456,7.09,18.8,0.376,13.2,18.3,0.721,10.8,33.3,12.5,6.75,2.94,10.6,13.8
231,Princeton,28,17,11,0.607,3.17,-1.64,10.0,4.0,9,4,8,6,64.4,58.4,40.2,20.6,48.7,0.424,4.25,13.1,0.325,12.9,17.7,0.726,8.57,28.7,9.43,6.5,2.89,12.5,16.1
232,Providence,34,19,15,0.559,9.3,6.56,9.0,9.0,14,4,4,8,67.6,64.9,40.4,23.5,56.2,0.418,4.94,16.7,0.296,13.0,18.6,0.7,11.5,34.6,12.9,6.38,3.88,13.1,19.5
233,Purdue,34,16,18,0.471,9.04,7.87,8.0,10.0,12,7,4,7,66.2,65.1,40.3,23.0,56.7,0.405,5.62,17.1,0.328,13.4,18.9,0.712,10.9,33.8,12.7,7.06,4.41,11.3,17.4
234,Purdue Fort Wayne,33,16,17,0.485,-6.99,-5.31,7.0,9.0,10,4,4,10,67.1,66.0,40.6,23.6,52.0,0.454,5.52,17.1,0.323,13.3,19.2,0.693,7.91,31.0,11.2,6.3,2.73,13.5,17.9
235,Quinnipiac,31,15,16,0.484,-4.74,-4.9,11.0,7.0,8,6,6,8,71.8,71.6,40.8,24.2,55.9,0.434,6.68,17.7,0.378,16.5,23.6,0.699,9.13,31.8,12.5,6.35,2.65,10.8,21.1
236,Radford,32,13,19,0.406,-10.83,-7.27,7.0,9.0,8,5,4,12,66.8,68.1,40.6,24.0,54.6,0.439,5.41,14.9,0.363,14.8,21.5,0.687,10.7,37.1,12.2,7.09,3.91,15.5,18.0
237,Rhode Island,29,8,21,0.276,-0.58,4.97,3.0,13.0,5,10,3,9,61.6,67.1,40.7,23.2,53.8,0.431,6.07,17.8,0.342,14.7,21.5,0.685,12.1,37.5,12.0,5.9,3.79,12.6,18.1
238,Rice,31,5,26,0.161,-11.13,0.01,1.0,15.0,5,11,0,11,60.5,70.9,40.2,24.6,50.3,0.49,6.13,16.6,0.369,15.5,22.8,0.681,10.6,37.7,13.7,6.1,3.55,13.4,15.8
239,Richmond,34,19,15,0.559,6.92,3.45,8.0,8.0,15,2,4,11,70.0,66.5,40.7,22.9,51.3,0.445,4.68,13.8,0.339,16.1,22.1,0.731,11.3,34.6,11.6,5.88,2.85,14.9,20.1
240,Rider,34,19,15,0.559,-1.19,-1.63,12.0,6.0,9,5,8,9,63.7,63.3,40.1,21.8,53.6,0.406,5.18,18.0,0.288,14.5,20.5,0.706,11.2,33.6,11.4,7.12,2.79,13.8,18.6
241,Robert Morris,35,24,11,0.686,0.25,-4.89,14.0,4.0,13,3,10,7,70.9,65.7,40.1,22.2,49.5,0.449,5.66,17.0,0.332,15.6,22.7,0.686,10.1,33.5,11.9,5.94,2.49,16.3,18.1
242,Rutgers,31,15,16,0.484,5.98,6.79,5.0,13.0,9,7,4,8,65.4,66.2,40.0,22.5,53.5,0.422,6.16,19.2,0.322,14.9,21.3,0.702,11.7,33.0,13.4,6.39,3.13,12.7,17.1
243,Sacramento State,29,14,15,0.483,-9.5,-6.88,8.0,12.0,10,4,4,11,64.7,65.7,40.0,23.8,55.1,0.432,7.24,20.7,0.351,10.8,15.4,0.704,10.9,34.8,14.7,5.41,3.83,12.0,17.5
244,Sacred Heart,29,9,20,0.31,-9.75,-3.68,7.0,11.0,5,7,3,13,70.2,76.3,40.3,26.6,58.9,0.452,7.03,19.0,0.371,16.0,22.5,0.712,12.7,35.9,14.9,8.0,3.55,12.6,16.9
245,Saint Francis (PA),29,5,24,0.172,-15.15,-4.36,5.0,13.0,3,10,2,14,62.2,73.0,40.7,25.0,53.6,0.467,6.69,17.8,0.375,16.2,21.4,0.76,10.9,35.1,13.9,7.03,3.24,12.6,15.7
246,Saint Joseph's,32,18,14,0.563,7.33,4.05,8.0,8.0,11,4,5,8,67.2,63.9,40.3,24.1,58.8,0.41,6.03,19.2,0.314,9.75,14.0,0.695,12.2,34.5,13.5,6.03,2.69,10.3,17.2
247,Saint Louis NCAA,35,28,7,0.8,14.35,4.29,13.0,3.0,17,2,6,3,68.2,58.2,40.3,21.0,51.1,0.411,4.49,13.6,0.331,11.7,17.9,0.654,9.71,32.9,11.3,5.86,3.54,15.3,20.5
248,Saint Mary's (CA) NCAA,35,28,7,0.8,14.46,3.26,14.0,2.0,16,1,9,2,74.6,62.9,40.1,21.8,52.0,0.419,5.57,14.9,0.373,13.8,19.1,0.72,8.17,28.6,10.7,6.26,2.74,11.7,17.9
249,Saint Peter's,30,9,21,0.3,-9.04,-2.9,3.0,15.0,5,8,4,11,59.6,65.7,40.3,22.4,50.6,0.442,6.0,17.2,0.35,15.0,21.1,0.712,10.0,34.7,11.9,6.17,4.07,14.2,15.6
250,Sam Houston,34,17,17,0.5,-6.48,-5.19,8.0,10.0,9,6,6,10,63.8,61.2,40.6,20.2,49.2,0.411,4.62,15.2,0.303,16.1,23.1,0.698,8.88,34.1,13.0,5.68,4.12,15.0,18.8
251,Samford,32,11,21,0.344,-10.02,-4.34,9.0,9.0,7,6,4,12,61.2,66.1,40.8,23.3,51.8,0.45,6.22,17.7,0.352,13.3,18.6,0.713,10.7,33.5,12.8,6.88,3.47,12.6,16.1
252,San Diego,34,16,18,0.471,-0.6,2.56,7.0,9.0,10,5,4,9,65.1,66.5,40.3,23.8,53.6,0.445,5.09,15.9,0.32,13.7,19.4,0.708,11.1,33.9,11.8,7.06,3.88,13.3,17.6
253,San Diego State NCAA,34,23,11,0.676,12.95,6.14,9.0,7.0,14,1,4,6,69.3,61.1,40.1,22.2,56.4,0.393,5.97,18.5,0.323,10.8,15.9,0.678,10.0,33.2,12.5,5.29,3.0,12.6,17.7
254,San Francisco,31,15,16,0.484,2.44,2.85,7.0,9.0,8,7,6,5,69.7,69.1,40.2,24.8,56.7,0.437,6.58,19.2,0.342,12.9,18.2,0.707,10.0,35.0,11.2,5.42,2.42,11.7,17.4
255,San Jose State,29,9,20,0.31,-9.43,-0.96,3.0,14.0,5,9,4,9,62.1,68.9,40.2,24.5,57.2,0.429,6.0,18.2,0.33,13.9,19.4,0.717,11.1,36.8,13.8,6.17,5.1,13.0,18.6
256,Santa Clara,38,26,12,0.684,6.54,1.68,9.0,7.0,15,5,10,6,74.4,67.8,40.3,23.0,54.5,0.423,5.58,16.3,0.342,16.2,22.5,0.72,11.4,34.8,12.5,5.87,2.68,14.9,18.0
257,Savannah State,34,19,15,0.559,-5.4,-4.71,11.0,5.0,11,3,7,11,56.8,55.5,40.6,18.8,48.1,0.391,3.79,13.3,0.285,14.1,21.5,0.658,10.7,31.9,10.4,8.41,4.5,16.7,17.0
258,Seattle,30,8,22,0.267,-4.56,-1.08,3.0,15.0,5,11,3,9,65.5,68.6,40.5,23.0,56.5,0.407,6.57,20.3,0.323,16.0,23.6,0.678,11.1,34.7,11.9,9.57,3.17,14.3,16.3
259,Seton Hall,33,15,18,0.455,5.55,5.97,3.0,15.0,10,7,2,9,64.7,65.2,40.3,22.3,54.0,0.413,5.82,17.1,0.34,14.8,21.1,0.7,11.5,33.8,12.7,8.97,3.45,12.7,17.0
260,Siena,32,8,24,0.25,-10.23,-1.86,4.0,14.0,4,10,2,12,60.0,68.4,40.3,24.9,58.2,0.429,6.84,20.7,0.331,11.7,16.1,0.726,12.1,34.3,14.2,8.03,4.5,11.0,17.5
261,South Alabama,30,17,13,0.567,-2.88,-2.95,14.0,6.0,10,3,7,7,68.7,68.0,40.3,24.0,56.9,0.422,5.33,16.1,0.331,14.7,21.1,0.694,12.0,35.1,10.6,7.53,3.53,14.8,20.6
262,South Carolina,32,14,18,0.438,-0.68,2.14,4.0,14.0,10,8,1,9,66.1,68.9,40.6,23.7,52.5,0.452,5.59,16.6,0.338,15.9,24.1,0.66,10.8,32.7,13.1,8.22,4.94,14.1,19.3
263,South Carolina State,30,6,24,0.2,-18.14,-5.07,2.0,14.0,5,8,1,15,60.3,71.2,40.5,25.4,57.9,0.439,6.47,19.3,0.334,13.8,20.4,0.678,13.3,37.5,14.6,7.23,3.9,12.4,16.6
264,South Carolina Upstate,33,16,17,0.485,-3.33,-4.53,9.0,9.0,9,4,5,11,70.2,66.5,40.2,23.3,54.2,0.43,6.67,19.6,0.34,13.2,18.7,0.708,10.2,32.6,13.8,6.76,2.12,14.0,17.0
265,South Dakota,30,10,20,0.333,-7.5,-2.93,5.0,11.0,5,7,4,11,70.4,73.6,40.0,27.7,60.1,0.46,7.7,20.7,0.372,10.6,15.5,0.68,11.0,34.8,15.0,5.73,2.8,10.6,17.8
266,South Dakota State NCAA,35,25,10,0.714,2.35,-3.27,13.0,3.0,13,0,7,9,73.4,65.7,40.6,24.8,55.8,0.444,6.94,19.3,0.359,9.23,13.3,0.695,8.29,30.5,12.6,6.2,2.54,11.1,17.2
267,South Florida,31,12,19,0.387,4.31,7.72,3.0,15.0,10,8,2,10,58.8,62.2,41.0,22.6,53.5,0.422,5.39,18.0,0.299,11.6,16.3,0.715,11.5,36.1,12.7,5.06,4.39,12.0,15.9
268,Southeast Missouri State,33,17,16,0.515,-5.49,-6.04,8.0,8.0,9,5,7,8,74.1,71.5,40.2,24.9,62.1,0.401,6.52,20.2,0.323,15.1,21.3,0.709,12.9,36.8,12.4,6.55,3.42,10.5,16.7
269,Southeastern Louisiana,31,13,18,0.419,-10.67,-3.77,10.0,8.0,9,3,3,14,63.4,68.2,40.2,23.8,54.2,0.438,5.65,14.9,0.38,15.0,22.3,0.671,10.7,36.6,12.2,5.32,4.1,12.4,18.0
