Rk,School,G,W,L,W-L%,SRS,SOS,,Conf_W,Conf_L,,Home_W,Home_L,,Away_W,Away_L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
141,Memphis NCAA,32,20,12,0.625,12.7,8.73,,7.0,3.0,,14,3,,5,6,,2402,2225,,,,0.345,0.27,0.527,51.0,58.7,,10.3,0.497,17.0,,0.233
142,Mercer,27,13,14,0.481,-7.95,-4.41,,7.0,5.0,,10,2,,3,12,,1973,1996,,,,0.349,0.197,0.505,49.9,57.2,,10.2,0.47,16.4,,0.238
143,Miami (FL),27,10,17,0.37,4.63,9.23,,7.0,11.0,,10,6,,0,10,,1929,2004,,,,0.374,0.326,0.512,48.2,64.9,,10.8,0.491,18.3,,0.224
144,Miami (OH),31,22,9,0.71,4.8,-0.27,,14.0,4.0,,11,3,,10,5,,1971,1442,,,,0.372,0.345,0.554,50.7,62.2,,5.1,0.525,16.4,,0.253
145,Michigan NCAA,36,31,5,0.861,22.01,11.9,,15.0,3.0,,14,1,,8,3,,2950,2586,,,,0.362,0.19,0.555,55.2,51.9,,11.4,0.532,17.4,,0.237
146,Michigan State,28,15,13,0.536,13.67,7.92,,7.0,11.0,,9,5,,5,7,,2079,1908,,,,0.343,0.195,0.562,54.5,59.1,,5.8,0.543,18.7,,0.221
147,Middle Tennessee,26,10,16,0.385,-10.72,-5.02,,5.0,11.0,,8,4,,1,12,,1805,1910,,,,0.308,0.252,0.516,50.6,51.6,,7.1,0.49,18.5,,0.204
148,Milwaukee,27,23,4,0.852,1.48,-7.6,,,,,14,0,,9,4,,2152,1889,,,,0.342,0.311,0.545,49.4,50.5,,6.4,0.516,14.9,,0.234
149,Minnesota,32,22,10,0.688,16.81,9.23,,9.0,9.0,,17,2,,3,8,,2453,2174,,,,0.38,0.199,0.545,53.2,56.4,,7.9,0.516,17.2,,0.254
150,Mississippi,28,10,18,0.357,-2.08,8.04,,4.0,12.0,,7,9,,2,8,,1991,2161,,,,0.366,0.224,0.512,50.0,51.4,,9.9,0.494,20.6,,0.214
151,Mississippi State,29,13,16,0.448,1.31,6.72,,5.0,11.0,,10,3,,0,11,,2034,2149,,,,0.311,0.209,0.52,49.0,62.6,,7.9,0.492,19.5,,0.209
152,Mississippi Valley State,28,13,15,0.464,-5.64,-3.93,,7.0,7.0,,8,3,,3,9,,2289,2328,,,,0.28,0.281,0.479,50.3,47.3,,6.8,0.451,14.2,,0.181
153,Missouri NCAA,33,19,14,0.576,13.38,9.11,,5.0,9.0,,11,5,,2,7,,2452,2234,,,,0.435,0.223,0.523,52.6,59.6,,7.7,0.499,16.6,,0.264
154,Missouri State,31,20,11,0.645,7.05,2.41,,11.0,7.0,,14,2,,5,8,,1957,1813,,,,0.447,0.279,0.545,49.6,62.7,,4.4,0.507,16.4,,0.306
155,Monmouth,28,11,17,0.393,-10.07,-8.25,,7.0,11.0,,5,6,,5,11,,1805,1856,,,,0.339,0.207,0.532,47.9,61.8,,9.7,0.493,21.4,,0.249
156,Montana,28,17,11,0.607,-3.98,-5.34,,8.0,6.0,,11,5,,6,5,,1834,1723,,,,0.395,0.219,0.508,53.1,62.0,,10.0,0.479,18.3,,0.248
157,Montana State,27,9,18,0.333,-9.45,-4.97,,5.0,9.0,,5,7,,4,9,,1820,1841,,,,0.352,0.176,0.507,51.5,57.0,,8.2,0.474,20.3,,0.236
158,Morehead State,27,6,21,0.222,-18.94,-4.71,,6.0,10.0,,6,6,,0,12,,2023,2400,,,,0.402,0.379,0.513,47.4,61.9,,2.6,0.468,19.7,,0.285
159,Morgan State,26,9,17,0.346,-18.17,-10.49,,9.0,7.0,,5,3,,3,12,,1936,2136,,,,0.354,0.227,0.483,48.1,53.5,,8.8,0.459,20.6,,0.209
160,Mount St. Mary's,28,13,15,0.464,-10.53,-8.45,,10.0,8.0,,7,6,,6,9,,2012,2070,,,,0.341,0.299,0.518,52.0,47.3,,6.5,0.486,19.1,,0.233
161,Murray State,30,18,12,0.6,-3.68,-4.4,,11.0,5.0,,9,2,,7,7,,2536,2450,,,,0.424,0.253,0.547,48.9,42.3,,9.0,0.511,16.9,,0.292
162,Navy,27,8,19,0.296,-13.92,-6.92,,5.0,9.0,,5,9,,2,10,,1717,1879,,,,0.387,0.246,0.491,53.6,62.6,,6.6,0.453,20.8,,0.256
163,NC State,27,8,19,0.296,1.73,10.62,,2.0,14.0,,7,8,,1,9,,1835,2072,,,,0.268,0.325,0.506,50.3,55.8,,6.5,0.486,17.7,,0.168
164,Nebraska NCAA,31,20,11,0.645,10.57,5.7,,8.0,6.0,,14,2,,5,5,,2497,2346,,,,0.387,0.237,0.534,52.2,59.5,,9.3,0.5,18.8,,0.265
165,Nevada,26,9,17,0.346,-4.58,2.78,,4.0,14.0,,6,8,,3,9,,1944,2105,,,,0.384,0.289,0.536,50.2,55.2,,6.1,0.503,18.3,,0.261
166,Nevada-Las Vegas,29,21,8,0.724,11.19,3.09,,13.0,5.0,,14,2,,6,6,,2592,2357,,,,0.422,0.338,0.589,49.0,59.1,,7.3,0.559,15.4,,0.296
167,New Hampshire,27,6,21,0.222,-13.98,-4.39,,4.0,10.0,,4,8,,2,12,,1678,1938,,,,0.407,0.27,0.483,48.6,57.9,,5.8,0.441,19.2,,0.27
168,New Mexico NCAA,31,24,7,0.774,8.97,3.3,,13.0,5.0,,15,1,,6,5,,2164,1960,,,,0.365,0.364,0.549,49.7,58.5,,9.6,0.528,15.9,,0.232
169,New Mexico State NCAA,34,26,8,0.765,8.08,4.11,,15.0,3.0,,13,2,,7,5,,2615,2460,,,,0.441,0.223,0.542,52.5,59.5,,6.4,0.504,17.5,,0.303
170,New Orleans NCAA,30,26,4,0.867,12.0,0.55,,18.0,0.0,,15,2,,9,0,,2175,1835,,,,0.509,0.149,0.545,54.1,54.4,,11.8,0.505,18.7,,0.343
171,Niagara,30,23,7,0.767,4.68,-4.03,,11.0,3.0,,12,3,,9,3,,2387,2126,,,,0.41,0.233,0.575,48.8,58.3,,5.9,0.536,18.7,,0.303
172,Nicholls State,26,14,12,0.538,-7.35,-4.48,,11.0,7.0,,9,3,,4,8,,2019,2040,,,,0.406,0.172,0.502,49.8,53.5,,6.3,0.461,17.6,,0.274
173,North Carolina NCAA,38,34,4,0.895,29.04,11.25,,14.0,2.0,,12,0,,10,2,,3272,2596,,,,0.392,0.188,0.573,56.1,57.3,,8.8,0.541,16.9,,0.277
174,North Carolina A&T,27,14,13,0.519,-13.54,-10.89,,9.0,7.0,,5,6,,7,4,,1891,1948,,,,0.386,0.227,0.503,49.6,46.1,,8.1,0.47,19.6,,0.251
175,North Texas,26,5,21,0.192,-11.56,-3.41,,5.0,13.0,,5,7,,0,12,,2049,2261,,,,0.321,0.329,0.487,48.2,53.2,,3.4,0.454,16.6,,0.214
176,Northeastern,28,20,8,0.714,-0.51,-6.62,,12.0,2.0,,11,4,,8,3,,2124,1953,,,,0.333,0.193,0.51,54.1,44.4,,7.6,0.478,15.8,,0.224
177,Northeastern Illinois,27,11,16,0.407,-9.91,-2.73,,,,,9,5,,2,11,,2109,2178,,,,0.416,0.219,0.499,52.3,38.4,,6.9,0.461,19.2,,0.273
178,Northern Arizona,26,10,16,0.385,-10.47,-5.73,,4.0,10.0,,8,6,,2,10,,1807,1912,,,,0.499,0.274,0.485,49.4,56.0,,7.1,0.448,19.4,,0.305
179,Northern Illinois,27,15,12,0.556,-9.4,-5.56,,10.0,6.0,,12,2,,3,9,,1883,1911,,,,0.35,0.211,0.487,52.0,47.2,,6.8,0.447,17.0,,0.243
180,Northern Iowa,27,12,15,0.444,-3.12,2.0,,8.0,10.0,,9,5,,3,9,,1655,1778,,,,0.387,0.132,0.508,50.3,42.1,,6.0,0.471,20.9,,0.261
181,Northwestern,27,8,19,0.296,2.34,9.19,,3.0,15.0,,7,7,,1,10,,1911,2038,,,,0.358,0.18,0.511,48.9,55.6,,6.2,0.469,19.0,,0.258
182,Northwestern State,26,13,13,0.5,-7.2,-5.66,,7.0,11.0,,9,5,,4,8,,2357,2250,,,,0.426,0.339,0.548,49.1,68.8,,10.9,0.52,18.2,,0.279
183,Notre Dame,27,9,18,0.333,2.06,8.91,,,,,4,8,,4,10,,1713,1898,,,,0.398,0.281,0.5,49.0,58.5,,6.0,0.46,21.9,,0.269
184,Ohio,27,14,13,0.519,-3.92,-3.23,,11.0,7.0,,7,4,,6,8,,1905,1905,,,,0.463,0.252,0.548,52.8,59.0,,5.2,0.501,19.4,,0.333
185,Ohio State,28,15,13,0.536,11.89,10.93,,8.0,10.0,,9,6,,4,7,,1991,1965,,,,0.374,0.233,0.531,49.0,55.2,,7.9,0.497,18.0,,0.258
186,Oklahoma,32,20,12,0.625,17.87,10.18,,7.0,7.0,,14,2,,3,7,,2850,2528,,,,0.377,0.249,0.532,50.1,51.4,,8.1,0.498,14.4,,0.258
187,Oklahoma State NCAA,29,20,9,0.69,14.62,9.9,,8.0,6.0,,13,2,,6,5,,2246,2003,,,,0.474,0.215,0.584,55.7,64.3,,6.7,0.555,20.8,,0.319
188,Old Dominion,29,21,8,0.724,4.98,2.05,,11.0,3.0,,12,1,,8,6,,2445,2316,,,,0.424,0.252,0.573,53.3,52.8,,9.9,0.53,16.4,,0.318
189,Oregon,30,10,20,0.333,1.82,8.63,,3.0,15.0,,8,6,,1,11,,2276,2366,,,,0.424,0.228,0.529,48.2,58.1,,4.2,0.49,19.6,,0.29
190,Oregon State,27,13,14,0.481,8.48,9.08,,9.0,9.0,,8,4,,4,9,,1868,1818,,,,0.397,0.298,0.532,48.5,64.8,,9.7,0.493,19.2,,0.28
191,Pacific,27,16,11,0.593,4.78,1.7,,12.0,6.0,,10,3,,6,5,,1811,1719,,,,0.399,0.253,0.528,48.7,57.3,,4.9,0.505,17.3,,0.248
192,Penn State,27,7,20,0.259,0.9,9.23,,2.0,16.0,,5,8,,2,11,,1680,1915,,,,0.366,0.231,0.494,48.1,52.2,,8.7,0.456,18.3,,0.247
193,Pennsylvania NCAA,27,22,5,0.815,6.27,-3.14,,14.0,0.0,,9,2,,11,1,,1950,1686,,,,0.306,0.306,0.531,50.8,55.7,,8.3,0.507,14.7,,0.204
194,Pepperdine,31,23,8,0.742,3.82,-1.32,,11.0,3.0,,10,3,,11,3,,2237,1998,,,,0.41,0.223,0.564,54.6,60.9,,9.2,0.537,18.1,,0.273
195,Pittsburgh NCAA,28,17,11,0.607,9.72,9.04,,9.0,9.0,,11,4,,5,5,,2163,2144,,,,0.418,0.238,0.526,52.8,54.2,,8.8,0.492,18.1,,0.276
196,Portland,27,9,18,0.333,-12.54,-4.58,,3.0,11.0,,8,6,,1,11,,1868,2040,,,,0.356,0.268,0.507,50.3,53.3,,5.9,0.469,21.1,,0.247
197,Prairie View,27,1,26,0.037,-30.79,-3.01,,0.0,14.0,,1,11,,0,13,,2106,2762,,,,0.351,0.247,0.476,47.1,53.2,,4.6,0.448,20.5,,0.216
198,Princeton,26,15,11,0.577,-2.52,-4.72,,7.0,7.0,,7,3,,4,6,,1498,1421,,,,0.416,0.461,0.602,45.8,57.5,,6.2,0.579,17.9,,0.283
199,Providence,33,20,13,0.606,14.24,8.18,,9.0,9.0,,15,4,,4,6,,2337,2137,,,,0.442,0.254,0.511,55.1,65.2,,9.3,0.477,17.5,,0.282
200,Purdue NCAA,28,18,10,0.643,12.95,9.63,,9.0,9.0,,9,5,,7,4,,1986,1898,,,,0.393,0.19,0.555,50.6,59.9,,5.3,0.519,18.8,,0.278
201,Radford,31,15,16,0.484,-12.66,-7.95,,8.0,8.0,,11,2,,3,11,,2520,2570,,,,0.344,0.291,0.548,47.8,51.5,,8.7,0.515,18.7,,0.247
202,Rhode Island NCAA,30,19,11,0.633,9.5,6.4,,8.0,6.0,,9,1,,6,7,,2317,2224,,,,0.453,0.268,0.531,51.5,50.7,,6.9,0.484,16.4,,0.324
203,Rice,28,18,10,0.643,6.17,2.38,,11.0,3.0,,9,2,,8,5,,2170,2064,,,,0.539,0.242,0.562,53.9,53.3,,3.8,0.514,17.8,,0.385
204,Richmond,27,15,12,0.556,2.02,-0.24,,10.0,4.0,,8,4,,7,5,,1936,1875,,,,0.397,0.261,0.57,48.8,58.1,,6.3,0.537,18.2,,0.28
205,Rider NCAA,30,19,11,0.633,-5.61,-8.28,,14.0,4.0,,13,1,,6,7,,2202,2122,,,,0.463,0.22,0.558,50.0,53.5,,7.1,0.52,18.6,,0.321
206,Robert Morris,27,9,18,0.333,-11.9,-6.34,,7.0,11.0,,6,5,,3,13,,1800,1950,,,,0.462,0.195,0.544,50.0,51.3,,6.2,0.504,23.3,,0.317
207,Rutgers,28,13,15,0.464,6.89,6.38,,6.0,8.0,,11,4,,1,9,,2280,2217,,,,0.406,0.243,0.536,50.6,47.4,,12.4,0.499,17.4,,0.28
208,Sacramento State,27,3,24,0.111,-17.02,-1.48,,,,,3,9,,0,15,,1661,2079,,,,0.269,0.259,0.458,42.7,55.5,,5.9,0.431,19.9,,0.171
209,Saint Francis (PA),27,9,18,0.333,-12.89,-8.56,,7.0,11.0,,5,8,,4,10,,1807,1924,,,,0.381,0.295,0.514,46.0,59.7,,8.0,0.474,22.3,,0.266
210,Saint Joseph's,29,18,11,0.621,6.19,3.95,,8.0,6.0,,10,2,,6,6,,2083,2019,,,,0.484,0.284,0.517,51.6,53.6,,6.5,0.465,16.1,,0.342
211,Saint Louis,29,12,17,0.414,6.87,6.65,,1.0,9.0,,10,5,,1,12,,2019,1956,,,,0.379,0.252,0.563,48.6,59.9,,5.0,0.526,18.9,,0.275
212,Saint Mary's (CA),27,11,16,0.407,-8.4,-1.86,,6.0,8.0,,7,5,,3,9,,1661,1827,,,,0.409,0.308,0.532,50.3,52.5,,7.0,0.503,22.5,,0.264
213,Saint Peter's,27,9,18,0.333,-10.16,-5.16,,3.0,11.0,,4,7,,4,10,,1758,1893,,,,0.331,0.167,0.503,51.2,57.2,,6.8,0.473,20.6,,0.219
214,Sam Houston,25,6,19,0.24,-14.23,-3.71,,4.0,14.0,,6,5,,0,13,,1913,2117,,,,0.345,0.301,0.518,45.5,68.5,,5.1,0.49,20.3,,0.227
215,Samford,27,17,10,0.63,-7.33,-9.93,,7.0,5.0,,11,3,,6,5,,1945,1812,,,,0.485,0.402,0.601,48.3,55.3,,4.0,0.56,18.2,,0.36
216,San Diego,27,13,14,0.481,-2.64,-1.48,,7.0,7.0,,8,5,,4,8,,1955,1932,,,,0.384,0.286,0.544,51.0,54.5,,5.1,0.519,19.4,,0.248
217,San Diego State,29,8,21,0.276,-7.32,4.72,,3.0,15.0,,6,9,,1,10,,1915,2175,,,,0.418,0.195,0.495,51.4,50.9,,11.5,0.453,20.7,,0.281
218,San Francisco,31,19,12,0.613,-1.28,-1.21,,8.0,6.0,,12,5,,5,6,,2419,2364,,,,0.374,0.273,0.555,48.6,53.9,,5.1,0.517,17.5,,0.272
219,San Jose State,26,7,19,0.269,-3.38,2.77,,4.0,14.0,,6,7,,1,12,,1677,1835,,,,0.384,0.176,0.496,53.0,52.1,,5.5,0.455,21.2,,0.262
220,Santa Clara NCAA,31,19,12,0.613,1.41,0.24,,9.0,5.0,,9,5,,5,5,,2136,2057,,,,0.425,0.332,0.53,51.5,62.1,,4.4,0.488,16.5,,0.298
221,Seton Hall NCAA,35,28,7,0.8,19.48,9.07,,14.0,4.0,,17,1,,6,4,,2725,2342,,,,0.466,0.262,0.575,51.8,58.6,,10.6,0.526,17.3,,0.352
222,Siena,29,16,13,0.552,0.73,-2.31,,8.0,6.0,,8,7,,8,6,,2078,1966,,,,0.35,0.297,0.535,51.2,47.3,,7.6,0.5,17.2,,0.249
223,South Alabama,28,15,13,0.536,4.84,1.91,,9.0,9.0,,9,4,,5,8,,2281,2199,,,,0.429,0.195,0.525,53.2,53.5,,5.4,0.488,17.8,,0.287
224,South Carolina,27,9,18,0.333,3.43,9.78,,5.0,11.0,,6,7,,2,7,,2080,2223,,,,0.328,0.215,0.515,50.5,51.1,,10.6,0.488,18.2,,0.214
225,South Carolina State,29,16,13,0.552,-13.0,-12.52,,9.0,7.0,,8,3,,7,8,,2122,2115,,,,0.44,0.213,0.538,51.8,45.6,,6.0,0.5,18.6,,0.3
226,South Florida,27,8,19,0.296,-1.67,3.66,,2.0,10.0,,6,8,,2,8,,1942,2086,,,,0.332,0.281,0.514,48.9,58.1,,6.9,0.48,17.1,,0.231
227,Southeast Missouri State,27,16,11,0.593,-7.07,-6.07,,9.0,7.0,,13,1,,2,10,,2179,2166,,,,0.417,0.249,0.54,50.5,51.0,,6.0,0.496,19.0,,0.303
228,Southeastern Louisiana,27,12,15,0.444,-12.58,-6.19,,4.0,8.0,,7,6,,4,8,,2071,2149,,,,0.396,0.218,0.531,53.2,52.8,,5.3,0.498,21.9,,0.266
229,Southern NCAA,31,21,10,0.677,2.0,-7.48,,9.0,5.0,,10,2,,6,6,,3011,2650,,,,0.406,0.286,0.543,51.2,49.9,,7.8,0.518,16.6,,0.26
230,Southern California,30,18,12,0.6,8.5,7.79,,9.0,9.0,,12,2,,6,10,,2144,2077,,,,0.392,0.417,0.524,52.2,56.0,,5.2,0.498,18.0,,0.246
231,Southern Illinois NCAA,33,23,10,0.697,9.33,2.14,,12.0,6.0,,12,0,,6,8,,2545,2276,,,,0.416,0.215,0.539,54.7,48.9,,9.3,0.501,17.2,,0.288
232,Southern Methodist NCAA,28,20,8,0.714,6.8,3.15,,12.0,2.0,,13,1,,7,5,,2272,2131,,,,0.358,0.292,0.496,51.1,54.0,,8.1,0.474,13.6,,0.213
233,Southern Mississippi,27,10,17,0.37,2.02,4.8,,6.0,6.0,,6,6,,4,9,,2140,2215,,,,0.312,0.323,0.509,50.9,57.7,,7.0,0.484,17.8,,0.2
234,Southern Utah,27,14,13,0.519,-4.6,-3.47,,,,,10,1,,3,11,,2055,1999,,,,0.512,0.151,0.566,49.4,55.8,,3.1,0.527,21.2,,0.355
235,St. Bonaventure,27,10,17,0.37,-0.27,3.46,,0.0,14.0,,5,8,,4,8,,1918,2022,,,,0.464,0.228,0.506,50.8,52.8,,4.2,0.458,19.4,,0.319
236,St. Francis (NY),27,9,18,0.333,-15.27,-7.87,,8.0,10.0,,5,4,,4,9,,1986,2186,,,,0.349,0.234,0.511,47.9,48.6,,8.0,0.48,21.0,,0.231
237,St. John's (NY) NCAA,30,19,11,0.633,13.14,9.48,,12.0,6.0,,12,3,,5,7,,2261,2152,,,,0.466,0.141,0.54,52.1,57.3,,5.7,0.504,17.9,,0.31
238,Stanford,30,7,23,0.233,0.06,6.06,,2.0,16.0,,7,9,,0,12,,1989,2115,,,,0.343,0.272,0.5,46.8,49.0,,6.4,0.463,16.9,,0.237
239,Stephen F. Austin,26,12,14,0.462,-8.0,-5.08,,8.0,10.0,,9,3,,2,11,,1893,1940,,,,0.376,0.297,0.545,52.9,44.2,,3.4,0.515,19.5,,0.254
240,Stetson,27,13,14,0.481,-9.87,-8.53,,6.0,6.0,,9,6,,4,6,,2114,2126,,,,0.448,0.277,0.563,49.5,43.3,,3.7,0.523,17.3,,0.32
241,Syracuse,29,20,9,0.69,13.58,8.83,,10.0,8.0,,12,4,,7,4,,2303,2139,,,,0.36,0.247,0.542,49.3,53.2,,14.0,0.512,19.1,,0.247
242,TCU,28,6,22,0.214,-9.18,0.93,,2.0,12.0,,4,7,,0,12,,1815,2098,,,,0.366,0.272,0.494,45.4,52.8,,5.0,0.471,15.3,,0.218
243,Temple NCAA,33,20,13,0.606,12.92,10.23,,8.0,6.0,,8,3,,4,8,,2285,2196,,,,0.375,0.302,0.516,48.4,43.3,,8.4,0.488,13.1,,0.24
244,Tennessee,30,13,17,0.433,7.81,8.75,,4.0,12.0,,8,7,,4,10,,2361,2389,,,,0.343,0.271,0.55,50.8,49.8,,7.6,0.513,18.4,,0.253
245,Tennessee State NCAA,29,19,10,0.655,-1.13,-4.56,,13.0,3.0,,10,0,,5,8,,2282,2206,,,,0.364,0.31,0.539,51.6,58.4,,9.9,0.517,16.9,,0.232
246,Tennessee Tech,28,15,13,0.536,-7.63,-5.44,,9.0,7.0,,10,3,,4,9,,2440,2448,,,,0.375,0.338,0.556,52.8,62.6,,2.7,0.517,17.4,,0.276
247,Tennessee-Martin,26,7,19,0.269,-15.53,-5.78,,4.0,12.0,,6,6,,1,12,,1802,2017,,,,0.438,0.282,0.558,48.1,64.5,,4.5,0.512,24.8,,0.322
248,Texas,28,11,17,0.393,2.93,5.41,,4.0,10.0,,5,5,,3,8,,2291,2319,,,,0.327,0.281,0.481,48.6,37.8,,9.7,0.447,12.6,,0.218
249,Texas A&M,27,10,17,0.37,0.92,3.73,,5.0,9.0,,8,5,,2,10,,1856,1932,,,,0.44,0.204,0.534,50.1,64.4,,5.3,0.501,19.0,,0.289
250,Texas Southern,27,12,15,0.444,-7.95,-3.11,,8.0,6.0,,8,3,,4,11,,2093,2162,,,,0.509,0.268,0.529,49.7,48.4,,4.5,0.497,17.9,,0.321
251,Texas State,27,14,13,0.519,-4.42,-4.74,,9.0,9.0,,8,4,,5,8,,1964,1917,,,,0.421,0.181,0.531,55.0,52.1,,5.1,0.507,17.0,,0.261
252,Texas Tech NCAA,30,18,12,0.6,2.91,1.56,,6.0,8.0,,8,4,,4,7,,2405,2325,,,,0.447,0.291,0.562,52.7,61.5,,5.6,0.53,18.1,,0.304
253,Texas-Rio Grande Valley,22,2,20,0.091,-16.92,1.86,,2.0,16.0,,2,7,,0,11,,1393,1806,,,,0.315,0.279,0.507,42.3,52.9,,4.5,0.464,23.1,,0.237
254,The Citadel,27,10,17,0.37,-12.16,-5.09,,8.0,10.0,,7,4,,3,12,,1741,1928,,,,0.4,0.229,0.504,47.5,59.5,,5.6,0.464,20.1,,0.271
255,Toledo,28,12,16,0.429,-6.5,-4.61,,9.0,9.0,,9,6,,2,9,,1871,1933,,,,0.509,0.304,0.551,46.6,55.3,,6.1,0.507,18.3,,0.354
256,Towson,27,18,9,0.667,-7.92,-8.77,,14.0,2.0,,10,2,,7,6,,2083,2046,,,,0.472,0.156,0.527,50.9,44.5,,8.8,0.479,17.5,,0.334
257,Tulane NCAA,31,22,9,0.71,8.13,2.39,,9.0,3.0,,15,2,,6,5,,2352,2155,,,,0.418,0.203,0.511,51.1,55.3,,8.2,0.481,17.2,,0.264
258,Tulsa,29,15,14,0.517,2.4,2.29,,10.0,8.0,,11,2,,4,11,,2228,2168,,,,0.332,0.324,0.551,50.4,58.3,,3.9,0.525,18.8,,0.226
259,UAB,35,21,14,0.6,10.83,5.69,,5.0,5.0,,14,4,,4,5,,2432,2254,,,,0.325,0.27,0.527,52.2,56.4,,9.6,0.494,17.8,,0.228
260,UC Irvine,27,6,21,0.222,-3.76,2.93,,4.0,14.0,,1,9,,3,11,,1975,2115,,,,0.435,0.299,0.53,53.6,48.1,,7.2,0.502,21.8,,0.275
261,UC Santa Barbara,29,18,11,0.621,7.29,1.56,,10.0,8.0,,10,5,,7,5,,1996,1830,,,,0.44,0.212,0.551,49.1,62.0,,6.5,0.516,18.1,,0.301
262,UCF,27,10,17,0.37,-13.49,-9.17,,,,,6,10,,4,7,,2071,2151,,,,0.423,0.253,0.554,49.2,53.8,,5.0,0.522,18.6,,0.286
263,UCLA NCAA,33,22,11,0.667,11.35,9.05,,11.0,7.0,,14,3,,5,6,,2587,2511,,,,0.381,0.165,0.559,51.8,53.6,,11.7,0.532,19.0,,0.256
264,UNC Asheville,27,4,23,0.148,-24.76,-9.2,,2.0,14.0,,4,8,,0,14,,1858,2222,,,,0.255,0.394,0.493,45.0,56.1,,4.6,0.465,16.5,,0.174
265,UNC Greensboro,27,10,17,0.37,-15.08,-10.01,,,,,8,6,,1,10,,1859,1996,,,,0.395,0.304,0.532,50.7,49.8,,6.5,0.497,21.1,,0.268
266,UNC Wilmington,28,17,11,0.607,0.73,-1.62,,6.0,8.0,,10,3,,5,7,,2301,2192,,,,0.449,0.246,0.57,47.4,62.3,,10.3,0.539,17.4,,0.305
267,UT Arlington,28,16,12,0.571,-6.79,-3.51,,10.0,8.0,,9,3,,5,8,,2354,2364,,,,0.399,0.286,0.561,51.3,53.2,,5.4,0.542,18.5,,0.25
268,Utah NCAA,31,24,7,0.774,13.34,2.28,,15.0,3.0,,15,0,,7,5,,2391,2039,,,,0.344,0.263,0.587,53.4,62.5,,9.2,0.547,16.3,,0.272
269,Utah State,27,10,17,0.37,1.21,5.29,,7.0,11.0,,7,6,,3,10,,2093,2152,,,,0.449,0.261,0.533,49.3,59.5,,7.7,0.487,19.0,,0.319
270,UTEP,34,21,13,0.618,5.09,3.22,,10.0,8.0,,13,5,,6,7,,2421,2320,,,,0.366,0.227,0.496,49.2,51.3,,8.7,0.461,12.4,,0.241
271,UTSA,29,15,14,0.517,-7.12,-3.31,,10.0,8.0,,8,5,,5,9,,2339,2397,,,,0.353,0.247,0.54,50.6,60.5,,4.6,0.503,17.9,,0.254
272,Valparaiso,28,12,16,0.429,-6.07,-4.89,,7.0,9.0,,7,5,,4,10,,2218,2234,,,,0.315,0.296,0.571,45.2,56.9,,4.1,0.535,16.8,,0.244
273,Vanderbilt NCAA,34,28,6,0.824,19.81,6.4,,14.0,2.0,,14,0,,8,3,,2822,2375,,,,0.409,0.323,0.599,50.7,58.5,,6.6,0.567,17.1,,0.298
274,Vermont,27,10,17,0.37,-14.26,-7.46,,4.0,10.0,,6,6,,4,11,,2029,2204,,,,0.352,0.367,0.51,47.4,49.6,,5.2,0.467,17.9,,0.258
275,Villanova,27,8,19,0.296,8.46,7.16,,3.0,15.0,,5,8,,3,8,,1905,1870,,,,0.391,0.258,0.54,48.9,63.5,,9.6,0.506,19.0,,0.268
276,Virginia NCAA,31,21,10,0.677,14.6,9.76,,9.0,7.0,,12,3,,6,4,,2299,2149,,,,0.371,0.218,0.509,52.5,56.9,,8.2,0.477,16.6,,0.242
277,Virginia Commonwealth,30,20,10,0.667,9.26,1.76,,7.0,5.0,,10,2,,7,7,,2379,2154,,,,0.285,0.302,0.544,51.5,62.3,,9.4,0.529,17.1,,0.177
278,VMI,27,5,22,0.185,-16.8,-5.03,,3.0,15.0,,3,8,,1,12,,1780,2058,,,,0.342,0.28,0.486,46.1,48.7,,7.0,0.445,18.8,,0.241
279,Virginia Tech,28,10,18,0.357,-2.09,2.13,,1.0,11.0,,8,7,,0,9,,1880,1969,,,,0.361,0.284,0.491,46.0,51.5,,9.3,0.451,17.3,,0.248
280,Wagner,30,18,12,0.6,-6.68,-8.94,,12.0,6.0,,10,2,,6,9,,2095,2029,,,,0.402,0.269,0.539,49.2,64.4,,9.1,0.508,19.6,,0.269
281,Wake Forest NCAA,30,21,9,0.7,16.82,9.32,,10.0,6.0,,12,3,,7,4,,2330,2105,,,,0.392,0.265,0.578,53.5,59.1,,6.9,0.544,17.7,,0.283
282,Washington,27,13,14,0.481,4.94,6.26,,7.0,11.0,,9,7,,4,7,,1919,1861,,,,0.337,0.22,0.526,52.1,49.7,,10.3,0.487,18.8,,0.245
283,Washington State,27,15,12,0.556,11.63,5.63,,9.0,9.0,,9,3,,4,9,,1962,1762,,,,0.361,0.327,0.567,52.5,57.7,,7.3,0.534,17.6,,0.262
284,Weber State,28,20,8,0.714,0.36,-3.89,,10.0,4.0,,13,1,,5,4,,2190,2051,,,,0.448,0.179,0.553,52.9,56.9,,5.1,0.521,20.6,,0.299
285,West Virginia,29,17,12,0.586,11.81,6.19,,7.0,7.0,,14,1,,1,11,,2216,2053,,,,0.425,0.179,0.52,49.3,60.1,,11.0,0.483,16.5,,0.285
286,Western Carolina,27,6,21,0.222,-14.58,-6.04,,2.0,16.0,,5,8,,1,12,,1868,2034,,,,0.294,0.288,0.494,48.1,63.2,,8.6,0.471,19.6,,0.184
