Rk,School,G,W,L,W-L%,SRS,SOS,,Conf_W,Conf_L,,Home_W,Home_L,,Away_W,Away_L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
11,Arkansas State,27,15,12,0.556,-5.48,-4.48,,8.0,10.0,,11,4,,4,7,,1988,1970,,72.5,100.6,0.387,0.248,0.518,47.3,54.8,9.8,9.7,0.485,17.6,33.8,0.257
12,Army,26,10,16,0.385,-16.8,-8.68,,4.0,8.0,,7,6,,2,8,,1821,1943,,,98.7,0.377,0.36,0.518,50.9,54.4,9.1,4.8,0.474,19.0,35.5,0.274
13,Auburn,31,16,15,0.516,5.42,5.42,,6.0,10.0,,11,4,,3,8,,2056,2017,,67.4,97.9,0.339,0.4,0.503,51.3,53.0,11.7,8.1,0.475,19.9,40.9,0.218
14,Austin Peay,31,17,14,0.548,-5.01,-7.32,,12.0,6.0,,12,2,,3,8,,2398,2278,,70.2,108.1,0.401,0.342,0.555,49.8,50.5,10.1,9.3,0.526,16.5,33.1,0.269
15,Ball State,29,16,13,0.552,1.8,1.48,,9.0,9.0,,14,1,,1,12,,2157,2144,,72.8,101.3,0.407,0.231,0.519,49.2,54.6,12.3,5.2,0.487,17.4,35.7,0.266
16,Baylor,30,18,12,0.6,4.4,2.99,,6.0,10.0,,14,3,,2,7,,2149,2075,,72.5,97.9,0.361,0.377,0.509,49.2,56.3,9.7,11.1,0.494,18.3,33.6,0.205
17,Bethune-Cookman,28,12,16,0.429,-12.1,-9.44,,9.0,9.0,,8,3,,3,12,,1911,1985,,67.4,99.9,0.389,0.343,0.515,46.4,50.6,11.4,7.6,0.48,17.8,32.8,0.26
18,Boise State,27,14,13,0.519,3.13,-0.72,,9.0,7.0,,9,4,,5,7,,1782,1678,,65.1,100.4,0.313,0.431,0.546,46.5,61.4,14.4,8.3,0.516,19.1,28.9,0.222
19,Boston College NCAA,31,22,9,0.71,11.92,6.69,,12.0,6.0,,12,2,,6,5,,2305,2143,,68.1,107.0,0.458,0.297,0.549,53.6,52.3,11.1,6.9,0.508,18.4,40.6,0.322
20,Boston University NCAA,30,25,5,0.833,2.51,-2.86,,17.0,1.0,,10,0,,11,4,,2020,1859,,68.3,97.4,0.358,0.331,0.515,50.3,61.5,10.9,10.9,0.482,18.0,30.5,0.241
21,Bowling Green State,32,22,10,0.688,8.49,1.56,,13.0,5.0,,12,1,,7,7,,2643,2378,,74.5,109.2,0.338,0.287,0.56,46.6,53.6,15.6,8.3,0.53,16.0,32.2,0.241
22,Bradley,30,17,13,0.567,8.03,3.4,,12.0,6.0,,12,2,,4,8,,1928,1789,,63.4,99.7,0.447,0.274,0.536,49.4,57.2,10.2,11.6,0.493,18.3,28.9,0.313
23,Brigham Young,26,1,25,0.038,-13.29,6.48,,0.0,16.0,,1,13,,0,11,,1547,2061,,69.5,85.2,0.312,0.261,0.464,44.9,54.7,8.1,5.0,0.432,20.3,29.4,0.201
24,Brown,26,4,22,0.154,-14.49,-2.15,,3.0,11.0,,3,4,,1,17,,1385,1706,,63.2,83.5,0.338,0.28,0.468,50.5,52.8,8.9,5.9,0.427,22.7,31.3,0.232
25,Bucknell,29,18,11,0.621,-4.19,-8.91,,9.0,3.0,,10,2,,7,8,,2039,1870,,67.3,104.1,0.356,0.344,0.536,52.0,49.2,10.6,11.1,0.501,18.5,35.4,0.251
26,Buffalo,28,17,11,0.607,-4.1,-6.31,,11.0,5.0,,11,2,,5,7,,2002,1940,,71.4,98.0,0.536,0.313,0.513,51.0,55.6,9.9,5.2,0.468,19.0,34.2,0.352
27,Butler NCAA,33,23,10,0.697,7.61,-0.16,,12.0,4.0,,11,1,,8,7,,2297,2004,,65.6,103.4,0.529,0.273,0.539,51.9,56.6,9.5,9.6,0.498,18.4,35.2,0.354
28,Cal Poly,30,14,16,0.467,-0.65,-1.8,,6.0,10.0,,11,4,,1,10,,2444,2324,,,108.2,0.323,0.427,0.547,46.4,54.7,12.6,4.3,0.51,16.5,33.9,0.242
29,Cal State Fullerton,27,13,14,0.481,-3.36,-2.36,,6.0,10.0,,8,5,,5,9,,1968,1995,,69.9,103.8,0.365,0.356,0.542,47.3,54.1,10.7,6.5,0.515,17.8,32.6,0.242
30,Cal State Northridge,29,14,15,0.483,-1.79,-2.83,,8.0,8.0,,7,6,,6,8,,2199,2132,,75.5,100.0,0.491,0.277,0.53,51.8,60.7,13.6,8.0,0.502,20.7,39.1,0.305
31,California NCAA,32,23,9,0.719,17.34,10.12,,12.0,6.0,,12,1,,4,6,,2402,2171,,71.9,102.9,0.405,0.229,0.529,51.7,59.7,11.6,10.4,0.494,18.8,39.1,0.272
32,Campbell,27,11,16,0.407,-14.73,-7.25,,8.0,8.0,,7,4,,4,10,,1770,1907,,68.0,96.0,0.3,0.33,0.508,48.8,58.0,8.2,8.7,0.479,19.2,32.2,0.203
33,Canisius,29,17,12,0.586,3.98,-1.98,,10.0,4.0,,11,5,,5,7,,1822,1649,,63.1,99.1,0.323,0.303,0.497,48.2,61.6,9.6,7.1,0.465,16.7,34.3,0.217
34,Centenary (LA),27,9,18,0.333,-18.09,-8.09,,6.0,10.0,,8,6,,1,12,,1989,2192,,,,0.385,0.344,0.491,46.8,49.2,,3.9,0.459,16.5,,0.242
35,Central Connecticut State,27,8,19,0.296,-12.03,-6.92,,4.0,12.0,,4,7,,3,10,,1673,1811,,,93.4,0.344,0.25,0.493,49.4,52.4,13.4,5.3,0.459,20.5,37.2,0.229
36,Central Michigan,26,7,19,0.269,-10.21,-0.01,,4.0,14.0,,5,6,,1,11,,1877,2101,,73.7,97.5,0.447,0.324,0.543,50.4,55.6,5.5,9.3,0.498,22.6,34.1,0.32
37,Charleston Southern NCAA,30,17,13,0.567,-6.92,-6.56,,7.0,7.0,,8,4,,7,7,,2151,2102,,70.3,100.4,0.394,0.329,0.524,48.2,63.1,10.5,7.7,0.485,17.2,31.5,0.274
38,Charlotte NCAA,31,22,9,0.71,10.83,5.25,,10.0,4.0,,10,4,,9,3,,2217,2044,,68.1,105.0,0.368,0.289,0.513,51.3,57.4,10.0,9.8,0.467,15.5,37.6,0.271
39,Chattanooga NCAA,35,24,11,0.686,2.59,-5.22,,11.0,3.0,,14,2,,5,6,,2680,2281,,67.7,111.9,0.412,0.32,0.551,55.2,56.5,12.0,6.0,0.516,16.8,42.9,0.285
40,Chicago State,27,4,23,0.148,-19.07,-2.22,,4.0,12.0,,1,9,,3,13,,1863,2318,,79.0,87.0,0.285,0.282,0.454,45.7,58.8,12.1,5.7,0.436,19.3,33.5,0.159
41,Cincinnati NCAA,34,26,8,0.765,20.71,5.51,,12.0,2.0,,13,3,,8,2,,2743,2226,,70.1,115.1,0.477,0.286,0.577,56.6,54.6,11.1,7.8,0.544,18.0,46.3,0.328
42,Clemson NCAA,33,23,10,0.697,17.23,10.53,,9.0,7.0,,12,3,,6,4,,2249,2028,,63.3,106.1,0.458,0.292,0.529,53.5,59.2,10.8,8.2,0.489,16.6,38.6,0.311
43,Cleveland State,28,9,19,0.321,-6.7,0.69,,6.0,10.0,,5,7,,3,11,,1811,2018,,68.0,94.6,0.457,0.305,0.5,48.0,57.0,11.5,6.4,0.458,20.5,35.9,0.301
44,Coastal Carolina,27,11,16,0.407,-12.31,-6.69,,6.0,8.0,,6,7,,4,7,,1717,1825,,66.1,94.8,0.322,0.303,0.484,51.9,50.5,9.3,3.8,0.461,19.2,37.3,0.196
45,Colgate,28,12,16,0.429,-6.94,-6.44,,8.0,4.0,,7,4,,4,6,,2005,2019,,72.7,98.1,0.409,0.246,0.518,52.1,56.4,8.8,16.9,0.497,20.4,37.5,0.243
46,College of Charleston NCAA,32,29,3,0.906,5.86,-6.84,,16.0,0.0,,16,0,,10,1,,2504,2108,,70.3,110.8,0.401,0.162,0.55,50.9,55.4,13.0,11.2,0.52,15.7,38.4,0.271
47,Colorado NCAA,32,22,10,0.688,9.69,6.19,,11.0,5.0,,14,1,,5,6,,2340,2228,,72.4,99.8,0.412,0.208,0.502,48.6,57.0,11.0,12.4,0.46,15.9,34.3,0.281
48,Colorado State,29,20,9,0.69,5.11,1.69,,10.0,6.0,,14,3,,6,5,,2180,2021,,70.5,105.6,0.438,0.314,0.567,50.9,67.7,10.1,10.7,0.535,19.1,33.9,0.301
49,Columbia,26,6,20,0.231,-13.78,-4.38,,1.0,13.0,,3,8,,2,11,,1621,1825,,64.3,96.5,0.369,0.487,0.534,44.6,57.7,9.5,6.9,0.511,18.9,24.2,0.233
50,Connecticut,33,18,15,0.545,12.99,8.09,,7.0,11.0,,13,7,,4,5,,2170,2010,,67.5,95.6,0.36,0.272,0.497,52.2,55.5,11.0,9.5,0.464,19.5,37.4,0.234
51,Coppin State NCAA,31,22,9,0.71,-1.21,-7.79,,15.0,3.0,,9,1,,7,6,,2453,2249,,73.8,104.8,0.456,0.284,0.558,49.9,46.5,12.3,7.5,0.511,19.2,34.5,0.336
52,Cornell,26,15,11,0.577,-7.83,-6.91,,7.0,7.0,,8,4,,5,7,,1676,1648,,,98.3,0.341,0.278,0.538,52.7,67.8,10.9,13.1,0.508,21.0,33.3,0.234
53,Creighton,30,15,15,0.5,3.92,2.42,,10.0,8.0,,11,3,,3,9,,2024,1979,,65.6,102.5,0.333,0.278,0.51,50.0,51.6,10.0,8.0,0.485,15.8,35.4,0.21
54,Dartmouth,26,18,8,0.692,-0.46,-7.78,,10.0,4.0,,8,3,,8,5,,1788,1585,,67.7,101.1,0.375,0.282,0.544,49.0,60.2,13.0,11.6,0.509,18.4,29.3,0.263
55,Davidson,28,18,10,0.643,-0.03,-3.99,,10.0,4.0,,10,4,,7,4,,2105,1911,,70.4,106.8,0.364,0.316,0.553,51.9,64.4,12.6,6.4,0.518,17.9,37.1,0.262
56,Dayton,27,13,14,0.481,3.53,2.3,,6.0,10.0,,12,2,,1,11,,1903,1870,,67.7,103.7,0.416,0.328,0.528,52.2,52.9,7.2,6.1,0.485,19.1,37.6,0.295
57,Delaware,31,15,16,0.484,-0.16,-2.95,,8.0,10.0,,10,5,,3,10,,2324,2193,,74.1,100.8,0.382,0.292,0.533,53.1,55.1,11.7,4.4,0.487,19.6,35.7,0.286
58,Delaware State,27,7,20,0.259,-18.47,-7.1,,7.0,11.0,,5,4,,2,15,,1813,2120,,74.8,88.1,0.356,0.248,0.461,48.8,49.0,8.4,6.0,0.422,20.4,35.8,0.235
59,DePaul,26,3,23,0.115,-5.84,6.66,,1.0,13.0,,2,9,,1,11,,1435,1761,,,80.3,0.262,0.302,0.418,45.4,49.4,11.5,6.9,0.396,20.0,32.8,0.15
60,Detroit Mercy,29,16,13,0.552,1.91,-0.59,,11.0,5.0,,10,1,,4,11,,1919,1799,,63.3,102.8,0.408,0.276,0.516,53.3,55.5,8.7,8.1,0.467,16.9,38.4,0.298
61,Drake,28,2,26,0.071,-6.16,4.66,,0.0,18.0,,1,11,,0,14,,1751,2054,,69.2,90.0,0.29,0.268,0.486,43.4,53.9,11.5,4.6,0.46,18.3,26.4,0.186
62,Drexel,31,22,9,0.71,3.67,-3.66,,16.0,2.0,,12,0,,7,9,,2235,2008,,67.6,105.4,0.445,0.368,0.55,51.6,60.4,5.8,3.5,0.507,17.4,31.0,0.319
63,Duke NCAA,33,24,9,0.727,22.52,9.06,,12.0,4.0,,15,2,,7,4,,2629,2185,,69.7,113.4,0.413,0.368,0.567,48.0,52.8,12.1,9.2,0.534,15.4,36.3,0.289
64,Duquesne,27,9,18,0.333,2.02,6.14,,5.0,11.0,,8,7,,1,10,,1980,2091,,73.0,99.9,0.359,0.293,0.517,46.1,52.5,11.3,8.8,0.485,19.3,37.6,0.241
65,East Carolina,27,17,10,0.63,2.13,-2.22,,9.0,7.0,,10,2,,7,6,,1839,1703,,64.2,104.7,0.433,0.267,0.528,55.6,45.8,8.7,7.0,0.497,18.2,40.0,0.281
66,East Tennessee State,27,7,20,0.259,-19.41,-4.17,,2.0,12.0,,6,6,,1,12,,1616,1961,,67.3,87.7,0.313,0.255,0.491,49.0,57.4,9.3,3.7,0.465,22.9,33.9,0.196
67,Eastern Illinois,27,12,15,0.444,-12.5,-7.62,,9.0,9.0,,7,6,,4,8,,1998,2061,,72.5,101.6,0.359,0.272,0.525,49.2,64.4,10.4,4.7,0.49,18.0,35.6,0.249
68,Eastern Kentucky,26,8,18,0.308,-16.43,-7.19,,6.0,12.0,,8,4,,0,12,,1776,2004,,,93.6,0.36,0.22,0.499,49.3,53.3,9.0,5.8,0.471,21.1,36.6,0.225
69,Eastern Michigan,32,22,10,0.688,4.15,1.67,,11.0,7.0,,10,2,,8,7,,2589,2452,,73.4,109.8,0.354,0.214,0.562,51.5,48.0,11.4,6.6,0.531,16.4,36.0,0.252
70,Eastern Washington,26,7,19,0.269,-11.2,-3.64,,3.0,13.0,,5,8,,1,11,,1790,1949,,,97.0,0.374,0.247,0.521,49.9,61.7,9.0,6.0,0.494,19.7,32.3,0.239
71,Evansville,31,17,14,0.548,2.74,3.9,,11.0,7.0,,12,4,,5,6,,1965,2001,,,98.0,0.357,0.34,0.538,47.1,62.1,8.6,5.6,0.496,20.3,29.3,0.267
72,Fairfield NCAA,30,11,19,0.367,-5.18,-2.38,,2.0,12.0,,4,7,,4,10,,1991,2075,,68.5,96.0,0.454,0.309,0.509,49.9,56.2,10.6,9.0,0.48,20.2,35.4,0.277
73,FDU,28,18,10,0.643,-7.05,-5.48,,13.0,5.0,,10,4,,8,6,,2026,2070,,71.0,100.1,0.431,0.331,0.524,51.0,54.1,10.9,8.5,0.492,19.8,38.1,0.279
74,Florida,30,13,17,0.433,5.54,5.23,,5.0,11.0,,8,6,,4,6,,2220,2181,,71.0,103.4,0.372,0.401,0.557,49.8,53.0,10.4,9.6,0.524,19.8,33.3,0.261
75,Florida A&M,27,8,19,0.296,-17.92,-8.96,,8.0,10.0,,8,2,,0,14,,1861,2103,,76.7,88.6,0.365,0.221,0.489,47.7,48.3,9.2,13.1,0.46,23.0,34.5,0.228
76,Florida Atlantic,27,16,11,0.593,-7.46,-9.34,,11.0,5.0,,11,2,,5,9,,1895,1813,,,97.2,0.469,0.152,0.533,53.4,45.2,11.3,9.4,0.496,22.1,37.9,0.312
77,Florida International,29,16,13,0.552,-4.65,-8.99,,12.0,4.0,,8,3,,6,9,,2238,2112,,,103.3,0.412,0.426,0.552,46.4,55.2,13.9,8.0,0.525,18.6,29.4,0.271
78,Florida State,32,20,12,0.625,16.14,9.52,,6.0,10.0,,13,3,,5,8,,2348,2136,,69.3,105.1,0.34,0.289,0.524,50.3,56.8,12.5,10.5,0.5,16.4,38.3,0.218
79,Fordham,27,6,21,0.222,-5.84,3.79,,1.0,15.0,,4,8,,2,12,,1664,1924,,65.8,93.2,0.443,0.32,0.499,48.6,55.5,7.8,7.9,0.457,21.5,36.0,0.293
80,Fresno State,32,20,12,0.625,6.9,3.32,,12.0,4.0,,13,1,,6,7,,2648,2502,,,107.1,0.364,0.368,0.545,47.8,57.4,11.7,10.8,0.515,16.8,35.6,0.25
81,Furman,27,10,17,0.37,-12.8,-6.36,,4.0,10.0,,7,6,,3,10,,1783,1890,,68.3,95.7,0.343,0.309,0.485,52.0,56.0,8.2,7.8,0.453,18.0,37.3,0.222
82,George Mason,27,10,17,0.37,-5.54,-1.73,,4.0,12.0,,9,6,,1,10,,2149,2252,,80.4,98.6,0.313,0.296,0.494,48.6,44.6,12.8,6.5,0.463,16.2,34.2,0.21
83,George Washington,29,15,14,0.517,10.34,6.96,,8.0,8.0,,9,4,,4,10,,1946,1848,,68.6,97.4,0.372,0.269,0.498,52.7,50.0,11.1,6.6,0.456,18.7,37.8,0.26
84,Georgetown NCAA,30,20,10,0.667,10.87,5.84,,11.0,7.0,,11,3,,7,4,,2083,1886,,72.7,95.1,0.365,0.203,0.459,53.0,49.0,13.7,15.3,0.429,17.7,42.8,0.218
85,Georgia NCAA,33,24,9,0.727,13.09,7.03,,10.0,6.0,,12,2,,5,5,,2376,2176,,67.0,106.7,0.424,0.391,0.539,52.8,58.8,9.0,9.5,0.509,18.8,42.4,0.278
86,Georgia Southern,28,10,18,0.357,-20.61,-7.11,,5.0,9.0,,8,5,,1,12,,1722,2015,,67.4,90.8,0.402,0.356,0.5,50.2,61.4,8.0,5.2,0.466,23.9,37.7,0.258
87,Georgia State,27,10,17,0.37,-15.84,-11.36,,6.0,10.0,,7,5,,3,11,,1844,1930,,68.2,98.7,0.333,0.221,0.5,47.9,48.1,8.8,9.5,0.462,15.9,32.0,0.235
88,Georgia Tech,27,9,18,0.333,9.11,11.96,,3.0,13.0,,8,5,,0,11,,1660,1737,,,96.1,0.32,0.389,0.484,51.7,55.1,9.7,10.2,0.453,20.3,42.3,0.21
89,Gonzaga,27,15,12,0.556,0.23,-1.81,,8.0,6.0,,10,3,,3,8,,1956,1853,,67.8,105.8,0.339,0.247,0.537,51.8,57.1,10.0,8.2,0.505,17.2,37.8,0.237
90,Grambling,27,10,17,0.37,-18.06,-11.54,,5.0,9.0,,6,3,,4,8,,1816,1891,,66.9,99.2,0.379,0.243,0.497,47.4,48.6,12.3,5.1,0.473,18.4,35.8,0.227
91,Green Bay,28,14,14,0.5,0.89,-0.15,,10.0,6.0,,11,4,,2,9,,1568,1515,,52.9,105.0,0.406,0.263,0.519,47.0,61.2,12.4,8.4,0.476,0.0,27.3,0.288
92,Hampton,27,8,19,0.296,-14.98,-9.94,,7.0,11.0,,5,8,,2,10,,1816,1952,,72.4,92.0,0.392,0.327,0.485,51.0,56.1,10.1,7.2,0.451,20.1,34.6,0.247
93,Hartford,28,17,11,0.607,-2.31,-5.17,,11.0,7.0,,7,4,,9,6,,2055,1975,,73.8,98.1,0.463,0.241,0.532,48.2,56.4,14.8,10.5,0.489,19.8,32.3,0.32
94,Harvard,26,17,9,0.654,-2.65,-7.97,,10.0,4.0,,8,4,,9,4,,1811,1635,,66.4,104.4,0.357,0.279,0.535,52.4,54.6,11.8,6.1,0.492,16.9,33.6,0.268
95,Hawaii,29,21,8,0.724,8.76,2.79,,12.0,4.0,,16,3,,5,4,,2174,2001,,70.8,105.0,0.38,0.181,0.546,52.5,61.5,11.8,10.2,0.518,18.9,39.8,0.254
96,Hofstra,27,12,15,0.444,-5.48,-3.21,,9.0,9.0,,7,3,,5,10,,1764,1810,,,93.4,0.431,0.217,0.497,50.1,50.4,10.9,6.4,0.451,19.8,34.7,0.296
97,Holy Cross,27,8,19,0.296,-14.54,-8.21,,5.0,7.0,,3,8,,3,10,,1815,1986,,73.2,91.0,0.383,0.31,0.478,47.4,57.4,9.6,8.1,0.449,18.4,31.3,0.232
98,Houston,27,11,16,0.407,0.37,3.09,,3.0,11.0,,9,5,,2,9,,1972,2015,,72.2,99.8,0.372,0.251,0.559,51.5,54.8,9.5,5.9,0.535,23.3,37.2,0.245
99,Howard,27,7,20,0.259,-17.92,-7.65,,7.0,11.0,,5,6,,2,12,,1935,2204,,72.8,97.1,0.509,0.256,0.508,46.8,38.1,6.0,2.2,0.458,19.8,35.5,0.346
100,Idaho,30,13,17,0.433,-6.05,1.59,,5.0,11.0,,10,4,,3,11,,1956,2018,,64.9,100.0,0.327,0.24,0.529,49.6,49.6,9.8,6.2,0.493,18.8,33.6,0.235
101,Idaho State,27,14,13,0.519,-5.59,-5.88,,9.0,7.0,,10,3,,3,8,,1990,1940,,72.9,100.1,0.574,0.251,0.541,48.1,57.6,13.2,6.9,0.513,19.5,31.2,0.35
102,Illinois NCAA,32,22,10,0.688,15.68,7.83,,11.0,7.0,,12,2,,5,6,,2448,2197,,70.8,107.3,0.36,0.33,0.545,49.0,60.7,10.9,5.1,0.504,16.2,34.6,0.268
103,Illinois State NCAA,30,24,6,0.8,10.81,2.28,,14.0,4.0,,11,1,,9,4,,2224,1970,,69.7,105.0,0.383,0.31,0.538,52.5,66.5,10.1,9.0,0.508,18.4,37.7,0.256
104,Illinois-Chicago,29,15,14,0.517,-1.53,-1.15,,11.0,5.0,,9,3,,4,10,,1885,1896,,65.6,98.7,0.383,0.235,0.5,49.6,54.8,10.7,6.0,0.465,17.4,35.8,0.251
105,Indiana NCAA,33,22,11,0.667,13.94,9.39,,9.0,9.0,,11,3,,4,6,,2397,2247,,68.9,103.9,0.499,0.272,0.549,50.4,59.5,9.2,9.3,0.488,18.9,35.0,0.382
106,Indiana State,28,12,16,0.429,-3.14,1.26,,6.0,12.0,,7,6,,4,9,,1945,2068,,,98.3,0.396,0.307,0.5,51.8,53.4,10.2,7.6,0.456,18.7,38.6,0.276
107,Iona,30,22,8,0.733,3.52,-3.85,,11.0,3.0,,12,1,,10,6,,2320,2099,,70.3,108.1,0.493,0.292,0.556,51.1,53.2,10.8,11.8,0.504,18.1,38.7,0.365
108,Iowa NCAA,32,22,10,0.688,16.84,8.9,,12.0,6.0,,14,2,,6,5,,2314,2038,,66.2,109.3,0.42,0.271,0.564,57.3,57.7,11.4,11.0,0.529,19.6,43.6,0.295
109,Iowa State NCAA,31,22,9,0.71,13.43,6.3,,10.0,6.0,,14,3,,5,4,,2093,1872,,65.1,102.9,0.419,0.226,0.531,51.2,64.6,8.7,12.1,0.499,18.2,35.8,0.275
110,Jackson State NCAA,30,14,16,0.467,-11.47,-7.44,,9.0,5.0,,8,3,,2,12,,2139,2248,,75.6,94.3,0.411,0.24,0.499,49.7,52.3,11.1,7.6,0.47,21.1,38.8,0.252
111,Jacksonville,28,5,23,0.179,-14.03,-1.24,,4.0,14.0,,3,9,,1,13,,2076,2434,,77.0,94.6,0.407,0.255,0.5,47.3,42.7,10.2,6.5,0.468,19.9,36.0,0.258
112,Jacksonville State,27,10,17,0.37,-15.83,-12.51,,9.0,7.0,,6,8,,4,7,,1941,2016,,72.0,99.4,0.41,0.334,0.531,52.2,54.6,8.9,6.2,0.499,20.7,37.3,0.269
113,James Madison,29,16,13,0.552,-0.28,-0.78,,8.0,8.0,,9,6,,5,6,,2029,1996,,68.9,100.2,0.393,0.259,0.525,50.9,47.3,11.1,5.2,0.503,19.3,36.5,0.24
114,Kansas NCAA,36,34,2,0.944,26.6,7.94,,15.0,1.0,,15,0,,10,1,,3058,2380,,74.4,113.0,0.453,0.228,0.566,57.0,55.2,13.0,14.8,0.531,17.5,43.4,0.314
115,Kansas City,27,10,17,0.37,-10.37,-3.25,,7.0,9.0,,5,9,,5,7,,1905,2039,,70.9,97.2,0.299,0.262,0.518,49.5,55.6,10.5,7.3,0.492,20.9,36.9,0.2
116,Kansas State,27,10,17,0.37,1.75,7.6,,3.0,13.0,,9,6,,1,10,,1734,1880,,70.5,90.3,0.375,0.21,0.46,50.2,57.0,9.5,11.4,0.416,17.9,35.8,0.25
117,Kent State,27,9,18,0.333,-3.99,2.73,,7.0,11.0,,6,7,,3,10,,1857,1973,,,98.0,0.333,0.315,0.538,47.4,64.5,9.2,5.7,0.508,20.2,29.4,0.229
118,Kentucky NCAA,40,35,5,0.875,29.29,9.26,,13.0,3.0,,12,1,,7,2,,3325,2512,,73.8,111.6,0.313,0.295,0.55,53.5,62.7,16.1,13.0,0.525,16.3,42.6,0.214
119,La Salle,27,10,17,0.37,2.09,4.75,,5.0,11.0,,7,7,,1,9,,1777,1849,,66.8,97.2,0.32,0.396,0.482,43.8,52.1,11.7,9.0,0.448,15.7,33.3,0.216
120,Lafayette,28,11,17,0.393,-15.78,-7.28,,5.0,7.0,,7,5,,3,10,,1903,2036,,72.6,92.4,0.412,0.349,0.499,47.9,55.7,10.8,10.8,0.459,20.3,30.9,0.277
121,Lamar,27,15,12,0.556,-4.47,-4.35,,10.0,8.0,,11,2,,4,9,,2008,1919,,72.3,100.0,0.478,0.24,0.523,54.1,41.8,9.4,8.3,0.49,20.5,39.9,0.303
122,Lehigh,27,1,26,0.037,-24.1,-6.66,,1.0,11.0,,1,12,,0,14,,1747,2218,,72.7,88.2,0.371,0.285,0.476,46.7,51.8,9.0,7.5,0.429,20.1,30.5,0.261
123,Liberty,32,23,9,0.719,-2.86,-6.96,,11.0,3.0,,12,4,,9,4,,2182,1992,,65.7,103.0,0.371,0.332,0.537,50.9,64.2,10.5,13.0,0.507,18.3,34.9,0.251
124,Little Rock,29,18,11,0.621,-1.58,-4.1,,11.0,7.0,,13,3,,5,8,,2155,2014,,75.4,97.7,0.414,0.294,0.517,52.7,57.9,5.9,8.7,0.483,20.7,39.3,0.272
125,Long Beach State,27,13,14,0.481,-1.51,-1.14,,9.0,7.0,,9,3,,3,10,,1957,1967,,70.9,101.3,0.4,0.25,0.521,48.7,54.4,12.0,9.0,0.481,18.8,35.6,0.278
126,Long Island University NCAA,30,21,9,0.7,3.75,-4.22,,15.0,3.0,,12,1,,8,7,,2746,2507,,83.1,109.2,0.314,0.39,0.52,49.5,50.8,15.8,6.1,0.5,12.7,36.0,0.195
127,Louisiana,28,12,16,0.429,-6.05,-2.8,,9.0,9.0,,9,4,,2,11,,2054,2145,,71.6,101.6,0.333,0.461,0.516,46.7,54.8,10.2,8.2,0.486,16.7,33.3,0.225
128,Louisiana State,30,10,20,0.333,3.91,7.71,,3.0,13.0,,9,6,,0,8,,2000,2114,,72.0,91.8,0.354,0.212,0.485,52.4,56.8,10.1,8.4,0.444,21.0,37.4,0.245
