Rk,School,G,W,L,W-L%,SRS,SOS,,Conf_W,Conf_L,,Home_W,Home_L,,Away_W,Away_L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
19,Baylor,31,19,12,0.613,7.39,2.56,,6.0,10.0,,14,3,,3,8,,2209,2001,,69.5,101.7,0.385,0.36,0.534,49.7,60.3,12.6,6.6,0.502,17.7,30.7,0.259
20,Belmont,28,13,15,0.464,-9.73,-5.42,,,,,9,2,,3,12,,2133,2202,,69.5,107.1,0.328,0.489,0.554,49.9,68.2,7.6,4.2,0.518,18.0,34.0,0.244
21,Bethune-Cookman,29,10,19,0.345,-17.81,-10.37,,5.0,13.0,,8,6,,1,12,,1822,1976,,69.3,89.8,0.479,0.243,0.482,49.2,39.2,10.2,5.5,0.438,20.9,34.1,0.306
22,Boise State,31,17,14,0.548,-0.69,-0.21,,8.0,8.0,,10,2,,6,9,,2237,2230,,70.0,101.0,0.367,0.282,0.536,48.3,53.4,9.7,8.0,0.505,18.1,31.5,0.248
23,Boston College NCAA,32,27,5,0.844,17.99,5.19,,13.0,3.0,,17,0,,6,4,,2547,2129,,70.1,113.6,0.407,0.337,0.552,51.3,52.8,14.5,8.2,0.514,15.5,41.6,0.289
24,Boston University,28,14,14,0.5,-5.3,-5.83,,9.0,9.0,,8,4,,5,9,,1913,1898,,66.2,102.7,0.354,0.346,0.519,51.4,52.9,10.2,5.9,0.477,16.9,35.0,0.258
25,Bowling Green State,29,15,14,0.517,1.99,1.4,,10.0,8.0,,10,4,,5,9,,2202,2110,,70.4,107.4,0.453,0.225,0.577,49.9,58.1,10.8,8.9,0.527,18.2,30.3,0.348
26,Bradley,31,19,12,0.613,3.15,1.75,,12.0,6.0,,13,2,,3,8,,2045,1972,,64.7,100.7,0.405,0.284,0.539,52.9,57.7,8.1,11.4,0.492,18.6,30.8,0.303
27,Brigham Young NCAA,33,24,9,0.727,10.95,3.48,,10.0,4.0,,15,0,,4,6,,2324,2069,,64.8,108.7,0.515,0.299,0.576,50.2,55.6,9.5,9.3,0.516,17.7,29.5,0.402
28,Brown,27,15,12,0.556,-8.92,-6.78,,9.0,5.0,,10,2,,5,10,,1968,2026,,,100.1,0.432,0.302,0.54,50.8,56.3,10.7,6.6,0.502,20.6,34.9,0.298
29,Bucknell,29,14,15,0.483,-12.19,-6.27,,4.0,8.0,,9,4,,4,11,,1909,2041,,70.3,92.8,0.494,0.232,0.501,49.1,50.9,10.5,7.9,0.467,20.7,32.4,0.304
30,Buffalo,28,4,24,0.143,-9.03,0.69,,2.0,16.0,,3,10,,0,13,,1873,2145,,68.6,95.9,0.391,0.342,0.51,48.5,51.3,9.5,6.0,0.478,19.5,31.9,0.255
31,Butler NCAA,32,24,8,0.75,12.55,3.98,,11.0,3.0,,13,1,,7,6,,2228,1946,,62.9,109.8,0.397,0.376,0.57,47.8,51.4,10.9,7.5,0.536,16.2,31.9,0.284
32,Cal Poly,28,9,19,0.321,-8.23,-1.32,,3.0,13.0,,6,9,,3,9,,2241,2273,,74.0,106.3,0.413,0.324,0.531,52.8,43.2,8.4,8.6,0.494,16.7,37.3,0.282
33,Cal State Fullerton,28,5,23,0.179,-13.24,-0.2,,3.0,13.0,,3,11,,2,11,,1657,1964,,,90.4,0.438,0.353,0.513,46.0,58.8,8.2,5.7,0.47,22.4,28.4,0.3
34,Cal State Northridge NCAA,32,22,10,0.688,5.95,0.25,,13.0,3.0,,13,1,,8,6,,2650,2409,,74.1,111.3,0.47,0.297,0.588,50.7,66.8,11.2,6.1,0.553,17.8,33.9,0.333
35,California NCAA,31,20,11,0.645,14.77,9.09,,11.0,7.0,,14,3,,5,7,,2304,2128,,69.6,105.5,0.431,0.296,0.563,49.3,62.5,10.3,6.1,0.53,17.2,27.9,0.295
36,Campbell,28,7,21,0.25,-16.75,-7.36,,5.0,13.0,,4,7,,3,13,,1819,2082,,66.6,96.7,0.29,0.27,0.5,48.0,49.6,8.2,7.9,0.472,18.1,34.1,0.193
37,Canisius,31,20,11,0.645,-2.11,-4.63,,9.0,9.0,,12,3,,7,8,,2395,2317,,71.3,107.0,0.382,0.325,0.548,49.7,58.8,8.9,7.6,0.515,15.9,32.7,0.264
38,Centenary (LA),27,8,19,0.296,-13.05,-1.5,,,,,8,3,,0,15,,1854,2036,,,,0.429,0.274,0.515,50.9,47.2,,5.5,0.459,17.9,,0.323
39,Central Connecticut State,28,14,14,0.5,-8.79,-10.18,,11.0,9.0,,8,5,,6,7,,2050,2011,,70.1,103.6,0.423,0.266,0.53,54.7,47.5,10.6,9.2,0.489,19.4,41.0,0.295
40,Central Michigan,28,20,8,0.714,0.98,0.01,,14.0,4.0,,13,1,,7,6,,1998,1901,,66.7,106.1,0.528,0.272,0.583,51.9,55.9,8.9,7.0,0.536,19.9,31.4,0.387
41,Charleston Southern,29,10,19,0.345,-16.14,-7.06,,6.0,8.0,,7,6,,2,10,,1860,2086,,69.7,90.8,0.366,0.265,0.5,49.3,51.0,13.8,8.7,0.47,22.2,34.4,0.234
42,Charlotte NCAA,33,22,11,0.667,14.24,7.91,,10.0,6.0,,10,2,,7,7,,2583,2374,,71.9,108.4,0.389,0.424,0.546,50.1,54.0,9.7,7.3,0.513,15.0,33.0,0.266
43,Chattanooga,30,17,13,0.567,-2.12,-3.79,,9.0,7.0,,12,2,,3,9,,2195,2094,,67.9,106.4,0.443,0.339,0.548,52.7,55.4,9.8,5.7,0.508,18.7,39.0,0.311
44,Chicago State,28,5,23,0.179,-15.14,-1.28,,2.0,14.0,,3,9,,2,13,,1776,2120,,68.9,91.3,0.288,0.254,0.493,50.3,55.9,8.8,9.2,0.471,21.6,35.0,0.177
45,Cincinnati NCAA,35,25,10,0.714,16.19,7.85,,11.0,5.0,,11,3,,7,5,,2586,2294,,66.2,110.0,0.366,0.289,0.531,49.5,49.0,8.3,8.9,0.495,13.5,36.9,0.255
46,Clemson,31,12,19,0.387,2.73,8.31,,2.0,14.0,,9,7,,1,9,,2298,2471,,74.2,99.1,0.346,0.368,0.525,49.5,54.5,8.1,5.8,0.49,18.5,32.7,0.243
47,Cleveland State,32,19,13,0.594,2.06,1.56,,9.0,5.0,,11,2,,6,8,,2192,2165,,66.6,101.7,0.463,0.309,0.523,52.2,44.7,9.7,10.9,0.479,18.9,38.4,0.318
48,Coastal Carolina,28,8,20,0.286,-13.37,-6.62,,6.0,8.0,,6,7,,2,12,,1984,2173,,72.2,96.5,0.382,0.314,0.531,47.2,56.2,11.8,4.7,0.493,21.7,34.7,0.269
49,Colgate,28,13,15,0.464,-10.86,-8.14,,6.0,6.0,,9,3,,4,10,,1979,2004,,70.7,98.6,0.499,0.244,0.533,49.4,54.3,10.1,6.3,0.482,20.6,34.7,0.355
50,College of Charleston,29,22,7,0.759,1.62,-4.56,,12.0,4.0,,13,0,,6,4,,1942,1739,,63.2,105.5,0.412,0.238,0.544,50.7,63.6,11.2,13.8,0.494,17.0,34.8,0.313
51,Colorado,30,15,15,0.5,11.11,5.66,,5.0,11.0,,8,7,,6,6,,2419,2250,,74.9,106.3,0.431,0.285,0.552,53.3,61.8,10.0,7.9,0.512,18.4,37.1,0.307
52,Colorado State,28,15,13,0.536,5.51,2.35,,6.0,8.0,,10,3,,2,8,,1932,1774,,64.3,106.3,0.449,0.326,0.572,53.4,64.9,8.9,4.6,0.545,20.1,34.9,0.3
53,Columbia,27,12,15,0.444,-10.78,-7.5,,7.0,7.0,,9,3,,2,12,,1539,1591,,61.7,91.2,0.407,0.369,0.524,48.6,64.8,8.3,11.2,0.482,22.0,25.1,0.288
54,Connecticut,32,20,12,0.625,10.17,5.43,,8.0,8.0,,17,2,,1,8,,2348,2185,,68.9,106.1,0.406,0.161,0.532,54.1,51.6,11.6,9.7,0.492,17.9,42.9,0.284
55,Coppin State,28,13,15,0.464,-12.04,-9.4,,11.0,8.0,,7,5,,4,9,,1806,1880,,,95.5,0.372,0.268,0.504,49.1,40.8,8.6,8.2,0.455,19.6,33.7,0.276
56,Cornell,27,7,20,0.259,-14.4,-7.52,,3.0,11.0,,4,8,,3,9,,1686,1832,,65.4,95.1,0.36,0.393,0.484,49.6,50.5,10.9,4.4,0.447,17.2,32.9,0.24
57,Creighton NCAA,32,24,8,0.75,12.41,3.01,,14.0,4.0,,14,0,,7,5,,2325,2024,,68.1,106.2,0.4,0.389,0.548,50.8,62.2,13.4,10.3,0.512,16.7,32.3,0.281
58,Dartmouth,27,8,19,0.296,-14.38,-7.34,,3.0,11.0,,6,7,,2,11,,1720,1883,,66.9,94.8,0.341,0.46,0.516,45.5,67.4,8.8,6.1,0.478,18.3,23.5,0.242
59,Davidson,32,15,17,0.469,-8.76,-3.66,,7.0,9.0,,10,4,,2,9,,2208,2238,,71.9,95.6,0.385,0.306,0.514,51.1,56.6,9.1,9.5,0.48,21.1,34.5,0.255
60,Dayton,34,21,13,0.618,9.71,6.12,,9.0,7.0,,12,6,,6,6,,2418,2296,,,108.3,0.387,0.37,0.551,53.4,63.1,9.2,6.5,0.51,18.0,39.2,0.284
61,Delaware,30,20,10,0.667,1.9,-6.03,,14.0,4.0,,12,2,,7,8,,2252,2014,,69.8,106.7,0.334,0.378,0.561,52.6,57.8,10.4,12.5,0.535,19.5,35.2,0.23
62,Delaware State,28,13,15,0.464,-15.11,-10.97,,11.0,7.0,,8,3,,5,11,,1785,1901,,,100.1,0.313,0.372,0.518,46.9,61.6,10.7,6.7,0.492,18.0,32.8,0.207
63,Denver,28,10,18,0.357,-7.28,-1.28,,5.0,11.0,,6,9,,4,8,,1888,1978,,71.4,93.6,0.325,0.299,0.492,51.1,51.2,9.2,6.0,0.47,19.6,34.6,0.194
64,DePaul,30,12,18,0.4,5.34,8.02,,4.0,12.0,,8,8,,3,8,,2168,2219,,,103.5,0.384,0.315,0.526,51.2,57.3,7.6,8.8,0.492,17.4,35.8,0.259
65,Detroit Mercy,37,25,12,0.676,7.83,2.44,,10.0,4.0,,13,0,,9,7,,2600,2381,,63.4,110.5,0.347,0.366,0.548,51.9,51.4,9.1,7.9,0.52,15.9,38.5,0.236
66,Drake,28,12,16,0.429,0.83,-0.21,,8.0,10.0,,10,5,,2,10,,1965,1936,,65.9,105.5,0.388,0.35,0.573,51.3,57.6,7.5,6.2,0.53,18.1,27.8,0.295
67,Drexel,27,15,12,0.556,-4.06,-5.43,,12.0,6.0,,9,2,,5,9,,2025,1988,,71.6,104.3,0.401,0.288,0.559,53.9,56.8,7.4,4.9,0.528,19.7,34.3,0.273
68,Duke NCAA,39,35,4,0.897,32.18,11.98,,13.0,3.0,,13,2,,9,1,,3538,2750,,76.8,117.8,0.396,0.418,0.588,50.7,57.6,13.7,10.5,0.561,15.0,37.0,0.275
69,Duquesne,30,9,21,0.3,-3.14,3.96,,3.0,13.0,,7,6,,0,12,,2116,2329,,,98.2,0.423,0.265,0.531,49.1,45.0,9.1,5.5,0.49,20.3,34.0,0.295
70,East Carolina,28,14,14,0.5,-4.24,-3.16,,6.0,10.0,,10,3,,3,11,,2018,2044,,69.6,100.9,0.406,0.413,0.528,49.2,54.0,8.2,4.2,0.482,16.8,28.6,0.294
71,East Tennessee State,28,18,10,0.643,-3.06,-6.14,,13.0,3.0,,11,2,,7,7,,2034,1825,,71.8,100.7,0.423,0.284,0.517,53.1,51.6,13.8,8.7,0.491,19.0,38.6,0.261
72,Eastern Illinois NCAA,31,21,10,0.677,0.99,-2.45,,11.0,5.0,,13,0,,5,9,,2564,2439,,74.2,111.0,0.337,0.302,0.572,49.6,56.2,8.5,7.9,0.533,16.0,32.9,0.261
73,Eastern Kentucky,26,7,19,0.269,-13.6,-2.73,,1.0,15.0,,6,7,,1,12,,1895,2099,,75.5,95.6,0.365,0.295,0.501,49.0,49.5,8.9,9.0,0.472,19.3,35.5,0.231
74,Eastern Michigan,28,3,25,0.107,-11.43,-0.79,,1.0,17.0,,3,11,,0,14,,1672,1970,,,91.1,0.386,0.324,0.503,46.2,53.0,7.2,6.8,0.472,20.7,27.9,0.247
75,Eastern Washington,28,17,11,0.607,0.05,-0.75,,11.0,5.0,,8,4,,7,7,,2010,1925,,69.4,102.5,0.507,0.246,0.573,49.2,62.8,10.9,5.0,0.526,21.0,29.8,0.37
76,Elon,29,9,20,0.31,-17.91,-9.17,,4.0,10.0,,7,5,,1,14,,1873,2064,,66.6,96.1,0.347,0.345,0.528,47.0,49.5,10.1,8.7,0.495,20.9,30.8,0.239
77,Evansville,30,14,16,0.467,-1.67,1.77,,9.0,9.0,,10,4,,4,9,,2066,2146,,66.8,101.0,0.389,0.316,0.575,47.0,70.3,7.3,5.7,0.545,20.2,24.4,0.273
78,Fairfield,28,12,16,0.429,-6.44,-3.51,,8.0,10.0,,5,5,,6,9,,2069,2151,,72.2,100.2,0.456,0.252,0.524,51.9,51.7,10.8,10.0,0.472,19.2,37.0,0.329
79,FDU,28,13,15,0.464,-11.42,-8.45,,10.0,10.0,,7,4,,6,10,,1919,2002,,68.6,99.0,0.439,0.386,0.523,49.3,56.7,10.9,6.1,0.499,19.6,33.8,0.265
80,Florida NCAA,31,24,7,0.774,21.36,7.55,,12.0,4.0,,14,2,,8,3,,2509,2081,,72.4,111.4,0.431,0.379,0.59,51.7,63.4,12.0,9.4,0.554,17.5,30.9,0.315
81,Florida A&M,28,6,22,0.214,-22.88,-10.23,,4.0,14.0,,5,9,,1,12,,1876,2230,,73.4,90.9,0.463,0.338,0.492,47.2,46.7,11.4,9.5,0.45,22.2,37.0,0.3
82,Florida Atlantic,31,7,24,0.226,-16.06,-3.79,,5.0,13.0,,3,10,,3,12,,2119,2519,,,93.3,0.294,0.317,0.482,49.6,54.4,8.7,5.2,0.448,19.6,36.8,0.203
83,Florida International,29,8,21,0.276,-9.15,-0.68,,5.0,11.0,,5,10,,2,10,,1727,1947,,62.0,95.6,0.366,0.302,0.509,45.7,41.9,9.7,2.6,0.47,18.6,29.1,0.256
84,Florida State,30,9,21,0.3,3.2,11.0,,4.0,12.0,,6,10,,2,8,,2085,2288,,68.9,98.8,0.388,0.267,0.506,50.8,52.4,8.8,8.6,0.469,17.9,36.2,0.26
85,Fordham,29,12,17,0.414,0.53,5.33,,4.0,12.0,,8,6,,2,10,,2148,2287,,,98.7,0.331,0.344,0.503,48.7,55.4,12.0,9.4,0.471,18.0,36.1,0.222
86,Fresno State NCAA,33,26,7,0.788,15.65,5.13,,13.0,3.0,,17,1,,6,4,,2689,2342,,73.6,109.8,0.391,0.334,0.559,50.7,62.1,13.5,15.3,0.529,18.6,34.6,0.266
87,Furman,26,10,16,0.385,-7.7,-6.02,,5.0,11.0,,6,6,,4,10,,1730,1725,,65.9,99.5,0.329,0.316,0.508,48.7,55.1,10.3,7.3,0.48,16.6,32.5,0.214
88,George Mason NCAA,30,18,12,0.6,5.12,-0.35,,11.0,5.0,,10,1,,6,9,,2127,1963,,68.1,103.3,0.371,0.257,0.53,50.3,52.4,12.2,11.4,0.501,17.6,34.5,0.245
89,George Washington,32,14,18,0.438,8.37,6.3,,6.0,10.0,,9,6,,2,9,,2470,2404,,72.6,105.1,0.409,0.342,0.521,50.2,50.8,10.9,8.6,0.477,16.3,37.5,0.291
90,Georgetown NCAA,33,25,8,0.758,12.06,1.58,,10.0,6.0,,13,3,,7,3,,2574,2228,,74.1,105.3,0.386,0.265,0.514,55.7,59.2,13.3,14.8,0.481,18.0,45.3,0.255
91,Georgia NCAA,31,16,15,0.516,12.72,12.75,,9.0,7.0,,9,4,,5,7,,2257,2258,,68.6,104.8,0.347,0.226,0.532,53.2,55.7,9.1,12.2,0.503,18.6,36.5,0.234
92,Georgia Southern,30,15,15,0.5,-6.57,-5.5,,9.0,7.0,,8,4,,5,10,,2296,2261,,74.5,102.3,0.342,0.275,0.518,51.6,48.3,10.3,6.4,0.487,17.3,37.6,0.229
93,Georgia State NCAA,34,29,5,0.853,5.25,-3.72,,16.0,2.0,,16,0,,10,4,,2701,2337,,71.7,110.8,0.391,0.377,0.551,49.8,48.3,14.4,9.4,0.516,15.1,36.3,0.274
94,Georgia Tech NCAA,30,17,13,0.567,14.52,11.79,,8.0,8.0,,12,3,,3,8,,2269,2187,,75.1,100.2,0.363,0.384,0.531,48.4,62.9,10.5,10.8,0.497,18.2,30.3,0.251
95,Gonzaga NCAA,33,26,7,0.788,12.57,0.32,,13.0,1.0,,13,1,,9,5,,2720,2272,,70.6,116.3,0.528,0.338,0.606,53.6,58.7,8.2,10.2,0.579,17.4,35.0,0.36
96,Grambling,26,8,18,0.308,-20.7,-10.24,,8.0,10.0,,5,4,,3,14,,1953,2225,,,101.4,0.352,0.289,0.505,48.1,43.6,10.2,9.4,0.465,18.4,35.5,0.248
97,Green Bay,28,11,17,0.393,-2.16,2.56,,4.0,10.0,,8,7,,3,9,,1632,1764,,60.2,96.3,0.402,0.249,0.517,48.3,51.0,7.3,7.1,0.475,18.6,29.1,0.281
98,Hampton NCAA,32,25,7,0.781,-3.66,-10.6,,14.0,4.0,,10,1,,11,5,,2471,2246,,70.9,107.6,0.452,0.311,0.551,51.7,52.8,9.5,13.6,0.515,17.9,38.2,0.309
99,Hartford,28,4,24,0.143,-16.83,-5.79,,1.0,17.0,,3,11,,1,12,,1821,2130,,68.6,93.9,0.397,0.325,0.498,49.1,51.4,8.8,6.9,0.463,20.5,36.6,0.258
100,Harvard,26,14,12,0.538,-6.89,-8.51,,7.0,7.0,,10,3,,4,9,,1864,1822,,73.4,97.2,0.309,0.363,0.531,49.7,60.4,13.6,6.4,0.505,20.4,30.7,0.208
101,Hawaii NCAA,31,17,14,0.548,6.88,7.23,,8.0,8.0,,13,5,,2,8,,2254,2265,,70.3,102.5,0.391,0.298,0.558,49.9,69.9,8.3,5.7,0.52,20.4,33.8,0.284
102,High Point,28,8,20,0.286,-18.26,-7.98,,3.0,11.0,,8,5,,0,15,,1681,1903,,66.7,88.8,0.325,0.306,0.47,47.0,53.9,13.0,5.7,0.437,21.0,34.5,0.211
103,Hofstra NCAA,31,26,5,0.839,5.12,-5.47,,16.0,2.0,,12,1,,11,2,,2257,1929,,70.0,103.6,0.487,0.304,0.553,54.2,52.8,10.9,10.3,0.524,20.0,36.4,0.315
104,Holy Cross NCAA,30,22,8,0.733,-0.31,-5.84,,10.0,2.0,,13,1,,9,6,,2034,1868,,66.8,101.1,0.654,0.27,0.54,55.6,60.2,9.3,14.3,0.493,21.4,39.9,0.43
105,Houston,29,9,20,0.31,-1.33,4.91,,6.0,10.0,,6,7,,1,12,,1897,2078,,,95.5,0.471,0.233,0.5,51.6,49.8,8.3,6.7,0.45,19.6,36.4,0.325
106,Howard,28,10,18,0.357,-19.91,-10.37,,8.0,10.0,,6,4,,4,12,,1914,2181,,71.8,94.8,0.421,0.339,0.499,43.8,52.8,9.8,4.3,0.449,18.0,30.0,0.3
107,Idaho,27,6,21,0.222,-12.17,-0.01,,3.0,13.0,,5,9,,1,12,,1720,1992,,69.4,90.2,0.397,0.329,0.471,46.3,50.7,9.9,6.1,0.432,17.8,29.5,0.255
108,Idaho State,28,14,14,0.5,-2.1,-1.41,,10.0,6.0,,8,6,,5,6,,2074,2044,,68.3,106.0,0.353,0.378,0.56,49.4,60.9,7.4,7.5,0.521,17.6,30.7,0.266
109,Illinois NCAA,35,27,8,0.771,23.32,11.38,,13.0,3.0,,12,0,,7,4,,2725,2307,,71.0,108.4,0.43,0.331,0.553,54.8,59.2,10.7,11.6,0.514,17.5,38.4,0.303
110,Illinois State,30,21,9,0.7,5.97,0.57,,12.0,6.0,,13,2,,7,6,,2257,2095,,70.3,105.7,0.473,0.255,0.557,49.4,54.3,11.5,7.6,0.51,17.0,30.2,0.344
111,Illinois-Chicago,28,11,17,0.393,-0.06,3.55,,5.0,9.0,,9,6,,2,10,,1901,2002,,68.0,97.6,0.41,0.219,0.478,49.8,58.1,8.5,5.9,0.437,15.0,35.3,0.268
112,Indiana NCAA,34,21,13,0.618,17.58,11.05,,10.0,6.0,,13,2,,4,6,,2408,2186,,69.8,100.8,0.424,0.264,0.529,51.4,59.8,9.7,12.8,0.5,17.9,31.5,0.27
113,Indiana State NCAA,34,22,12,0.647,6.97,2.51,,10.0,8.0,,12,2,,5,8,,2479,2305,,66.8,108.0,0.412,0.317,0.554,47.7,60.5,10.3,7.1,0.517,15.2,29.2,0.291
114,Iona NCAA,33,22,11,0.667,0.25,-4.1,,12.0,6.0,,12,2,,8,6,,2549,2375,,74.4,103.1,0.434,0.219,0.557,51.4,52.7,10.5,13.0,0.523,19.6,33.5,0.299
115,Iowa NCAA,35,23,12,0.657,14.25,10.71,,7.0,9.0,,12,4,,5,6,,2593,2469,,69.1,106.1,0.564,0.302,0.54,54.7,58.2,7.8,6.6,0.485,17.8,38.6,0.397
116,Iowa State NCAA,31,25,6,0.806,15.9,4.87,,13.0,3.0,,16,0,,6,4,,2451,2115,,70.4,109.6,0.493,0.251,0.572,56.3,52.1,8.5,8.1,0.527,17.9,36.2,0.359
117,IU Indy,29,11,18,0.379,-5.23,-3.34,,6.0,10.0,,7,6,,3,11,,2057,2008,,,102.8,0.464,0.243,0.52,50.8,48.8,11.0,8.8,0.473,17.5,36.5,0.325
118,Jackson State,30,7,23,0.233,-18.44,-10.44,,7.0,11.0,,4,5,,3,16,,2012,2247,,,92.2,0.352,0.203,0.48,49.5,47.4,8.8,5.3,0.445,19.6,35.9,0.232
119,Jacksonville,28,18,10,0.643,-5.83,-8.31,,11.0,7.0,,12,2,,6,7,,1962,1784,,,104.7,0.371,0.311,0.539,51.0,49.9,11.9,13.7,0.509,18.6,36.9,0.249
120,Jacksonville State,28,9,19,0.321,-14.41,-5.7,,6.0,12.0,,7,4,,0,12,,1819,2059,,69.3,92.5,0.365,0.332,0.499,51.1,62.6,9.4,8.0,0.466,22.1,37.0,0.239
121,James Madison,29,12,17,0.414,-5.06,-1.85,,6.0,10.0,,9,5,,3,11,,1880,1973,,67.0,96.4,0.374,0.281,0.492,50.9,49.5,9.4,7.3,0.454,18.5,37.1,0.251
122,Kansas NCAA,33,26,7,0.788,20.23,9.04,,12.0,4.0,,14,1,,8,4,,2707,2286,,74.4,110.2,0.395,0.233,0.571,54.9,64.0,8.8,12.4,0.548,18.3,38.7,0.261
123,Kansas City,30,14,16,0.467,-1.56,-3.45,,9.0,7.0,,9,5,,5,9,,1889,1815,,,101.2,0.25,0.444,0.51,43.7,56.8,12.1,8.7,0.476,13.3,25.8,0.19
124,Kansas State,29,11,18,0.379,3.96,8.41,,4.0,12.0,,8,7,,2,10,,1843,1972,,68.6,91.8,0.385,0.184,0.479,51.1,52.2,7.8,8.6,0.442,19.1,34.4,0.25
125,Kent State NCAA,34,24,10,0.706,8.69,1.44,,13.0,5.0,,10,2,,7,5,,2390,2117,,64.4,108.3,0.385,0.269,0.527,48.4,52.1,10.6,8.3,0.476,13.2,34.0,0.294
126,Kentucky NCAA,34,24,10,0.706,20.32,11.12,,12.0,4.0,,11,1,,6,6,,2713,2400,,72.1,110.2,0.366,0.345,0.563,51.9,54.6,9.3,10.8,0.541,17.6,39.2,0.24
127,La Salle,29,12,17,0.414,2.27,4.79,,5.0,11.0,,7,4,,3,12,,2011,2086,,68.0,100.3,0.323,0.358,0.505,49.7,52.4,8.3,10.4,0.472,17.4,37.4,0.22
128,Lafayette,28,12,16,0.429,-8.83,-7.45,,4.0,8.0,,7,5,,4,9,,2110,2111,,71.4,103.3,0.392,0.391,0.546,46.1,61.2,12.0,11.3,0.504,17.8,30.3,0.287
