Rk,School,G,W,L,W-L%,SRS,SOS,,Conf_W,Conf_L,,Home_W,Home_L,,Away_W,Away_L,,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
33,Cal Poly,30,12,18,0.4,-9.48,-2.08,,7.0,9.0,,7,5,,4,11,,63.2,69.0,,40.2,22.4,55.5,0.403,6.13,21.1,0.29,12.3,18.8,0.656,10.6,33.2,11.2,7.2,3.13,13.4,17.1
34,Cal State Bakersfield,29,8,21,0.276,,,,,,,3,9,,4,10,,66.5,75.1,,,23.7,58.4,0.406,6.59,18.8,0.35,12.6,18.5,0.679,13.0,34.0,11.8,6.03,1.83,13.7,16.4
35,Cal State Fullerton NCAA,33,24,9,0.727,5.64,-3.06,,12.0,4.0,,11,3,,9,5,,81.8,72.7,,40.2,29.5,62.4,0.473,8.64,22.5,0.385,14.2,20.2,0.702,11.8,35.8,15.3,8.97,1.55,13.5,19.1
36,Cal State Northridge,30,20,10,0.667,1.23,-2.81,,12.0,4.0,,10,3,,9,5,,78.0,71.1,,40.2,28.4,61.5,0.463,7.53,20.5,0.368,13.6,19.7,0.69,11.6,37.1,15.2,9.13,3.2,16.0,22.5
37,California,33,17,16,0.515,9.36,8.45,,6.0,12.0,,11,8,,5,7,,76.4,75.1,,40.5,26.8,57.6,0.465,6.67,18.6,0.359,16.2,20.8,0.776,11.3,35.8,14.9,4.12,2.45,13.5,17.9
38,Campbell,30,10,20,0.333,-11.91,-6.62,,5.0,11.0,,7,8,,3,12,,71.5,74.6,,40.3,23.9,56.4,0.425,6.53,18.8,0.347,17.1,24.4,0.699,12.9,36.7,15.2,7.5,2.83,16.7,20.3
39,Canisius,31,6,25,0.194,-14.3,-3.14,,2.0,16.0,,5,8,,0,15,,62.0,73.2,,40.0,22.2,55.8,0.398,7.55,22.5,0.335,10.1,15.5,0.649,12.5,34.8,11.8,5.77,4.19,16.3,20.0
40,Centenary (LA),31,10,21,0.323,-10.86,-1.71,,4.0,14.0,,6,6,,3,14,,69.8,77.3,,40.5,24.0,55.2,0.435,6.84,18.1,0.377,14.9,20.8,0.717,,30.8,13.0,7.58,2.84,15.5,21.6
41,Central Arkansas,30,14,16,0.467,,,,4.0,12.0,,6,5,,3,11,,66.6,67.3,,,22.6,56.8,0.397,6.03,19.4,0.31,15.5,22.5,0.688,12.8,38.2,9.7,6.87,4.87,15.6,18.9
42,Central Connecticut State,30,14,16,0.467,-5.31,-6.68,,10.0,8.0,,8,6,,6,10,,69.8,68.5,,40.7,25.6,56.3,0.455,7.03,19.9,0.353,11.6,16.4,0.706,12.2,35.0,15.0,5.43,3.07,14.6,14.2
43,Central Michigan,31,14,17,0.452,-3.22,0.19,,8.0,8.0,,8,3,,5,12,,71.2,72.4,,40.6,24.8,56.8,0.437,7.16,20.8,0.344,14.5,21.4,0.677,12.8,33.2,10.2,8.0,2.9,15.8,24.5
44,Charleston Southern,30,10,20,0.333,-15.23,-4.63,,4.0,10.0,,9,6,,1,14,,74.2,76.9,,40.3,26.9,62.3,0.432,9.23,24.9,0.37,11.1,16.6,0.672,12.5,37.3,14.0,6.03,2.23,14.8,19.2
45,Charlotte,34,20,14,0.588,6.54,4.34,,9.0,7.0,,13,3,,4,8,,69.6,67.4,,40.3,22.8,56.9,0.401,7.94,23.1,0.344,16.0,23.8,0.673,12.7,36.0,12.8,7.97,3.47,14.4,20.3
46,Chattanooga,31,18,13,0.581,-1.22,-1.12,,13.0,7.0,,13,3,,4,7,,75.6,72.9,,40.0,25.6,55.9,0.459,7.71,22.3,0.345,16.6,25.5,0.652,12.1,39.7,14.5,6.45,2.45,17.5,17.8
47,Chicago State,28,11,17,0.393,-10.63,1.47,,,,,5,4,,4,13,,73.2,79.3,,40.2,26.5,59.7,0.445,7.86,21.9,0.358,12.3,18.0,0.681,11.7,34.8,14.2,7.32,4.29,16.2,19.4
48,Cincinnati,32,13,19,0.406,4.86,8.51,,8.0,10.0,,10,7,,3,11,,64.6,67.8,,40.3,23.0,55.7,0.412,6.5,19.8,0.328,12.2,18.3,0.665,12.7,36.5,12.7,5.28,2.28,13.9,20.6
49,Clemson NCAA,34,24,10,0.706,18.05,9.08,,10.0,6.0,,14,2,,7,5,,79.2,69.8,,40.9,29.4,64.4,0.456,7.97,21.4,0.372,12.4,19.9,0.623,15.8,38.4,15.7,9.82,5.44,14.9,19.5
50,Cleveland State,34,21,13,0.618,3.38,1.69,,12.0,6.0,,12,3,,6,9,,67.1,63.6,,40.1,23.9,54.5,0.439,4.47,14.8,0.302,14.8,21.1,0.702,11.8,34.7,12.2,7.47,3.41,14.0,20.0
51,Coastal Carolina,28,13,15,0.464,-11.52,-5.44,,6.0,8.0,,11,3,,2,12,,69.1,71.6,,40.2,24.8,56.4,0.439,8.54,23.3,0.367,11.1,16.4,0.676,10.6,34.3,15.1,6.04,2.14,13.1,16.2
52,Colgate,32,18,14,0.563,-5.63,-5.06,,7.0,7.0,,9,5,,8,9,,65.5,64.9,,40.5,22.9,51.8,0.442,5.91,15.5,0.382,13.7,19.7,0.696,10.7,34.0,11.4,6.56,3.81,16.2,17.6
53,College of Charleston,33,16,17,0.485,-2.22,-2.31,,9.0,11.0,,9,4,,4,10,,72.5,72.4,,40.6,26.7,58.3,0.458,7.94,22.3,0.356,11.1,15.9,0.695,10.7,35.6,12.6,5.82,3.85,14.0,15.1
54,Colorado,32,12,20,0.375,4.05,6.76,,3.0,13.0,,6,9,,3,10,,62.4,64.4,,40.3,22.4,49.6,0.451,5.94,17.3,0.343,11.7,17.1,0.684,8.0,29.8,13.3,6.28,4.28,13.4,17.5
55,Colorado State,32,7,25,0.219,-7.09,2.8,,0.0,16.0,,3,10,,0,14,,64.1,72.4,,40.2,23.4,53.8,0.435,6.13,18.0,0.34,11.2,15.6,0.719,9.03,31.9,12.0,4.28,3.16,13.6,18.7
56,Columbia,29,14,15,0.483,-8.45,-5.79,,7.0,7.0,,7,6,,6,9,,63.7,64.1,,40.0,21.9,51.8,0.422,7.07,21.3,0.332,12.9,17.8,0.724,9.62,32.8,13.5,4.66,1.62,13.8,20.7
57,Connecticut NCAA,33,24,9,0.727,15.54,6.76,,13.0,5.0,,16,1,,7,4,,77.5,68.7,,40.3,26.3,57.0,0.462,5.09,14.1,0.361,19.8,27.4,0.72,13.6,41.9,14.8,5.73,8.64,13.7,15.3
58,Coppin State NCAA,37,16,21,0.432,-14.51,-6.2,,7.0,9.0,,5,5,,4,14,,59.8,66.0,,40.7,20.9,52.4,0.399,3.97,12.6,0.315,13.9,19.5,0.714,11.1,31.3,9.38,7.05,2.11,14.6,18.7
59,Cornell NCAA,28,22,6,0.786,0.76,-4.74,,14.0,0.0,,12,1,,10,4,,76.3,68.5,,40.2,27.1,55.8,0.485,8.14,19.9,0.409,14.0,18.4,0.761,9.21,33.5,15.3,6.07,3.14,13.6,18.2
60,Creighton,33,22,11,0.667,8.06,4.45,,10.0,8.0,,16,2,,5,8,,71.5,66.0,,40.6,24.9,55.8,0.447,8.3,22.7,0.366,13.4,18.6,0.719,11.2,34.7,14.3,7.42,3.52,14.2,18.5
61,Dartmouth,28,10,18,0.357,-14.56,-7.19,,3.0,11.0,,6,6,,3,12,,63.2,69.0,,40.2,24.4,57.0,0.427,4.39,13.6,0.323,10.1,15.1,0.668,11.1,32.6,12.4,7.36,3.43,14.3,19.2
62,Davidson NCAA,36,29,7,0.806,13.93,1.66,,20.0,0.0,,12,1,,11,3,,77.9,63.2,,40.0,28.7,61.1,0.469,9.11,25.0,0.364,11.4,15.9,0.717,11.6,36.2,17.1,8.06,3.17,11.8,18.2
63,Dayton,34,23,11,0.676,7.98,4.06,,8.0,8.0,,15,3,,7,7,,68.1,64.2,,40.7,24.1,51.4,0.469,5.97,15.9,0.375,13.9,21.8,0.641,11.2,34.5,11.6,4.91,2.59,13.1,18.0
64,Delaware,31,14,17,0.452,-5.82,-2.43,,9.0,9.0,,7,5,,6,11,,63.1,66.5,,40.6,21.3,52.7,0.405,5.9,18.8,0.314,14.5,21.2,0.686,9.61,31.2,11.9,6.68,3.0,13.9,18.7
65,Delaware State,30,14,16,0.467,-11.51,-6.88,,10.0,6.0,,7,3,,6,10,,59.0,61.8,,40.2,21.4,50.6,0.423,6.67,19.4,0.344,9.5,13.3,0.714,10.0,27.1,11.3,5.1,1.73,11.3,15.7
66,Denver,30,11,19,0.367,-6.14,-2.22,,7.0,11.0,,9,3,,0,16,,56.6,60.4,,40.5,18.9,41.0,0.462,6.3,18.1,0.348,12.4,16.3,0.763,5.47,24.0,12.6,6.33,3.4,14.7,17.8
67,DePaul,30,11,19,0.367,4.31,8.73,,6.0,12.0,,7,8,,3,9,,72.6,75.8,,40.2,26.4,60.9,0.433,7.7,21.5,0.358,12.1,18.7,0.648,12.7,34.6,13.9,7.37,2.83,12.0,15.3
68,Detroit Mercy,30,7,23,0.233,-6.38,1.0,,3.0,15.0,,6,10,,1,13,,58.8,65.4,,40.0,21.4,51.2,0.418,7.17,18.9,0.379,8.87,13.2,0.67,9.47,29.2,11.4,6.17,2.43,12.6,18.3
69,Drake NCAA,33,28,5,0.848,14.08,4.15,,15.0,3.0,,14,1,,10,3,,73.9,62.1,,40.3,24.7,55.4,0.446,9.39,25.5,0.369,15.1,19.9,0.759,12.1,34.2,14.7,7.64,2.58,11.8,14.9
70,Drexel,32,12,20,0.375,-7.63,-1.85,,5.0,13.0,,9,9,,3,10,,59.5,64.5,,40.6,21.1,51.8,0.406,5.16,16.5,0.313,12.2,19.4,0.629,9.75,33.2,12.9,6.97,3.25,15.8,18.7
71,Duke NCAA,34,28,6,0.824,21.52,9.28,,13.0,3.0,,15,1,,7,2,,83.2,69.4,,40.1,28.4,61.3,0.463,9.06,24.0,0.377,17.5,25.1,0.697,12.5,36.9,14.6,8.68,3.91,13.6,19.2
72,Duquesne,30,17,13,0.567,8.96,1.85,,7.0,9.0,,11,4,,5,8,,82.3,74.1,,40.0,28.5,62.1,0.459,7.17,22.7,0.316,18.1,24.6,0.737,13.7,38.2,18.1,9.4,7.33,16.2,20.0
73,East Carolina,30,11,19,0.367,-4.28,2.84,,5.0,11.0,,9,10,,1,8,,68.3,72.7,,40.2,22.6,54.4,0.416,7.73,20.1,0.384,15.4,22.1,0.694,11.5,32.8,14.2,6.67,3.9,14.3,20.1
74,East Tennessee State,32,19,13,0.594,-4.24,-1.89,,11.0,5.0,,11,2,,7,9,,78.6,77.2,,40.6,27.8,61.0,0.455,7.19,20.1,0.358,15.9,22.0,0.721,12.3,37.2,13.1,8.91,3.16,16.4,21.0
75,Eastern Illinois,29,7,22,0.241,-14.72,-7.97,,6.0,14.0,,5,8,,2,13,,63.2,69.0,,40.3,22.8,51.8,0.439,5.34,14.5,0.368,12.3,16.8,0.737,10.4,32.4,13.6,4.86,2.07,14.3,18.9
76,Eastern Kentucky,30,14,16,0.467,-9.7,-6.34,,10.0,10.0,,9,7,,5,9,,63.0,64.4,,40.2,22.5,51.0,0.441,8.6,23.9,0.36,9.47,13.2,0.719,7.6,27.2,14.4,7.17,2.33,12.9,15.8
77,Eastern Michigan,31,14,17,0.452,-3.18,-1.82,,8.0,8.0,,10,4,,3,11,,66.3,67.6,,40.2,21.5,51.0,0.422,8.29,23.1,0.359,15.0,20.6,0.729,11.3,32.8,12.8,5.94,2.32,14.9,18.8
78,Eastern Washington,30,11,19,0.367,-7.38,-2.06,,6.0,10.0,,8,5,,3,12,,63.2,67.1,,40.2,21.7,53.5,0.406,7.43,21.9,0.34,12.3,17.2,0.717,9.6,30.5,11.5,6.73,1.7,13.6,18.6
79,Elon,33,14,19,0.424,-4.71,-1.91,,9.0,11.0,,8,6,,3,12,,62.8,65.3,,40.5,23.4,54.8,0.427,5.48,17.4,0.316,10.5,15.4,0.683,10.6,33.1,11.7,6.64,2.61,13.5,18.9
80,Evansville,30,9,21,0.3,-4.62,2.07,,3.0,15.0,,7,8,,2,12,,59.5,65.5,,40.0,20.8,49.6,0.419,5.1,13.2,0.386,12.9,18.7,0.688,9.2,29.8,12.1,4.6,1.0,13.9,19.7
81,Fairfield,30,14,16,0.467,-5.67,-2.51,,11.0,7.0,,7,6,,7,9,,65.7,68.9,,40.7,22.5,51.9,0.433,6.87,17.9,0.384,13.9,20.0,0.697,11.8,32.9,14.1,6.6,3.23,14.0,18.3
82,FDU,28,8,20,0.286,-13.27,-5.12,,4.0,14.0,,4,8,,4,10,,70.0,78.2,,40.2,23.5,56.2,0.419,8.07,22.7,0.355,14.9,20.9,0.713,9.93,32.7,11.7,4.96,2.96,14.1,16.3
83,Florida,36,24,12,0.667,12.34,4.98,,8.0,8.0,,18,4,,4,6,,77.5,67.6,,40.1,28.6,58.6,0.488,7.56,20.8,0.363,12.8,18.3,0.701,11.9,36.0,17.5,6.19,3.08,12.6,16.2
84,Florida A&M,32,15,17,0.469,-15.45,-7.18,,9.0,7.0,,9,3,,5,10,,64.5,70.3,,40.5,23.2,56.3,0.411,7.09,20.5,0.347,11.1,17.8,0.626,,32.9,12.5,6.75,2.0,15.3,17.4
85,Florida Atlantic,33,15,18,0.455,-5.64,-2.38,,8.0,10.0,,11,4,,3,11,,71.7,74.1,,,23.6,51.8,0.455,5.88,15.7,0.374,18.6,27.7,0.674,10.2,34.7,12.6,5.97,2.24,16.2,21.2
86,Florida Gulf Coast,31,10,21,0.323,,,,6.0,10.0,,1,7,,4,12,,66.0,73.7,,,23.3,56.2,0.415,6.9,20.3,0.341,12.4,19.2,0.646,12.8,34.6,13.6,8.84,3.0,18.2,18.6
87,Florida International,29,9,20,0.31,-7.09,0.22,,6.0,12.0,,8,9,,1,11,,64.0,69.8,,40.0,22.8,51.7,0.442,4.48,13.4,0.333,13.8,21.0,0.658,10.7,34.2,12.5,6.1,3.83,18.5,21.2
88,Florida State,34,19,15,0.559,10.4,7.31,,7.0,9.0,,13,5,,4,6,,72.1,69.0,,40.9,24.8,56.0,0.443,6.88,19.6,0.352,15.6,20.1,0.773,11.0,33.9,11.0,8.53,3.82,15.3,18.9
89,Fordham,29,12,17,0.414,-0.16,4.32,,6.0,10.0,,7,7,,4,9,,64.8,67.1,,40.2,22.4,53.0,0.423,6.83,21.1,0.323,13.2,19.7,0.669,10.7,31.9,13.2,6.31,3.52,13.1,18.0
90,Fresno State,32,13,19,0.406,-2.99,-0.91,,5.0,11.0,,11,6,,2,12,,68.8,69.3,,40.5,24.3,58.5,0.416,8.28,24.2,0.342,11.8,17.0,0.695,8.59,33.7,12.4,5.94,3.25,11.8,15.9
91,Furman,30,7,23,0.233,-12.73,-2.39,,6.0,14.0,,5,6,,1,13,,61.2,71.4,,40.0,21.3,53.0,0.402,7.5,22.6,0.332,11.1,15.6,0.709,8.83,31.3,12.0,5.77,2.1,14.4,16.5
92,Gardner-Webb,32,16,16,0.5,-4.01,-3.66,,9.0,7.0,,9,3,,5,10,,77.0,75.5,,,27.0,61.1,0.442,8.41,23.4,0.359,14.6,22.1,0.66,11.8,37.9,16.9,7.56,2.84,15.5,22.9
93,George Mason NCAA,34,23,11,0.676,6.07,-0.75,,12.0,6.0,,13,1,,5,7,,69.3,62.5,,40.4,24.3,52.3,0.465,6.03,17.4,0.347,14.6,20.8,0.703,10.0,34.4,13.1,5.56,3.18,11.9,15.4
94,George Washington,26,9,17,0.346,-1.7,3.15,,5.0,11.0,,8,4,,1,12,,63.4,68.3,,40.0,22.6,54.8,0.413,6.5,19.8,0.328,11.7,17.0,0.686,12.4,35.7,12.3,6.38,3.35,15.0,18.7
95,Georgetown NCAA,34,28,6,0.824,18.73,7.23,,15.0,3.0,,16,0,,8,4,,69.6,58.1,,40.3,25.1,51.3,0.49,7.91,20.6,0.384,11.4,17.4,0.654,9.85,35.0,15.5,6.94,4.79,13.5,17.6
96,Georgia NCAA,34,17,17,0.5,7.24,7.03,,4.0,12.0,,11,5,,2,8,,68.1,67.4,,40.3,24.7,57.5,0.429,6.0,18.2,0.33,12.6,18.6,0.679,13.3,38.1,11.6,6.71,3.41,14.9,18.0
97,Georgia Southern,32,20,12,0.625,-0.07,-2.17,,13.0,7.0,,11,2,,6,8,,75.0,71.4,,40.2,27.6,61.3,0.45,5.94,17.0,0.35,13.9,21.0,0.662,14.1,37.7,15.4,9.06,4.06,14.4,19.9
98,Georgia State,30,9,21,0.3,-7.6,-2.97,,5.0,13.0,,6,8,,3,12,,61.6,66.2,,40.3,22.3,52.9,0.422,5.93,16.0,0.37,11.0,17.1,0.643,12.1,32.8,10.5,6.9,2.27,15.0,18.8
99,Georgia Tech,32,15,17,0.469,10.77,9.57,,7.0,9.0,,6,7,,6,8,,77.6,76.0,,40.3,27.6,58.5,0.471,6.69,18.0,0.372,15.7,22.4,0.701,11.6,33.9,15.0,8.28,3.5,15.3,22.5
100,Gonzaga NCAA,33,25,8,0.758,14.81,2.15,,13.0,1.0,,13,1,,7,3,,76.5,63.8,,40.6,27.0,55.7,0.485,6.67,17.8,0.375,15.8,22.1,0.712,11.2,37.4,14.5,7.67,4.64,14.3,17.7
101,Grambling,26,7,19,0.269,-23.49,-12.41,,7.0,11.0,,4,7,,3,11,,66.7,77.1,,40.6,24.5,58.7,0.418,5.46,16.8,0.325,12.2,19.2,0.634,12.8,38.8,12.6,4.42,2.92,17.6,20.8
102,Green Bay,30,15,15,0.5,-0.04,1.53,,9.0,9.0,,11,3,,3,12,,69.0,70.0,,40.3,24.7,53.8,0.46,5.47,14.9,0.367,14.1,19.1,0.738,10.0,32.9,11.8,5.77,3.17,13.5,19.2
103,Hampton,30,18,12,0.6,-5.57,-8.03,,11.0,5.0,,11,2,,5,9,,65.2,62.6,,40.3,22.1,54.3,0.407,5.8,18.4,0.315,15.1,25.1,0.601,14.5,37.6,11.1,8.5,4.0,17.0,19.5
104,Hartford,34,18,16,0.529,-8.75,-5.28,,10.0,6.0,,10,3,,4,13,,70.8,74.3,,40.4,23.9,53.3,0.448,9.18,24.1,0.381,13.9,20.5,0.677,8.68,30.8,14.4,7.35,2.68,14.9,19.3
105,Harvard,30,8,22,0.267,-10.76,-4.86,,3.0,11.0,,7,6,,0,15,,68.5,74.4,,40.3,24.2,54.2,0.446,5.5,17.3,0.317,14.7,20.0,0.734,10.3,32.5,13.2,7.23,3.07,15.7,17.4
106,Hawaii,30,11,19,0.367,-5.32,-2.42,,7.0,9.0,,9,9,,2,9,,70.4,73.3,,40.2,25.0,56.8,0.44,5.67,17.1,0.332,14.7,19.8,0.741,10.5,30.5,15.0,6.1,3.13,14.0,20.4
107,High Point,31,17,14,0.548,-5.1,-6.41,,8.0,6.0,,13,1,,3,11,,71.0,62.7,,40.0,26.1,55.4,0.472,7.81,21.1,0.369,10.9,14.9,0.732,10.6,35.0,16.7,5.94,3.81,13.5,17.1
108,Hofstra,30,12,18,0.4,-5.93,-3.0,,8.0,10.0,,8,5,,4,10,,66.3,69.2,,40.7,24.2,55.5,0.436,4.93,14.8,0.333,13.0,19.4,0.672,11.8,37.0,10.2,6.23,5.6,16.4,19.4
109,Holy Cross,29,15,14,0.517,-2.67,-3.6,,5.0,9.0,,8,6,,7,8,,61.4,60.5,,40.3,21.1,48.5,0.436,4.83,14.9,0.324,14.3,19.6,0.729,12.3,33.5,13.5,7.38,3.93,15.9,19.4
110,Houston,34,24,10,0.706,8.4,-0.16,,11.0,5.0,,17,2,,5,6,,78.9,70.3,,40.0,25.8,62.9,0.41,11.0,30.6,0.361,16.2,21.1,0.77,12.6,36.9,12.6,8.5,3.82,10.9,18.7
