Rk,School,G,W,L,W-L%,SRS,SOS,Conf_W,Conf_L,Home_W,Home_L,Away_W,Away_L,Tm.,Opp.,MP,Opp_FG,Opp_FGA,Opp_FG%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
21,Bellarmine,31,8,23,0.258,-11.79,-2.47,4.0,12.0,6,7,2,16,69.5,74.8,40.3,26.4,58.5,0.451,9.0,25.8,0.349,13.1,17.8,0.735,9.61,36.6,13.4,4.68,3.03,10.2,13.6
22,Belmont,33,20,13,0.606,2.79,1.44,12.0,8.0,12,2,6,9,77.9,75.5,40.2,27.7,62.6,0.442,8.15,25.1,0.325,12.0,16.6,0.721,10.2,36.2,14.9,6.73,2.94,12.1,16.4
23,Bethune-Cookman,34,17,17,0.5,-11.87,-8.87,11.0,7.0,11,2,5,11,72.9,72.6,40.4,23.7,55.0,0.431,6.62,19.7,0.336,18.5,26.1,0.711,11.1,35.7,13.8,8.35,2.97,16.5,17.8
24,Binghamton,30,15,15,0.5,-9.29,-5.21,7.0,9.0,10,4,5,11,72.1,72.2,40.3,25.1,59.7,0.421,7.77,23.0,0.337,14.2,19.5,0.728,9.17,33.3,10.9,6.77,4.4,9.37,17.1
25,Boise State NCAA,33,22,11,0.667,13.31,7.35,13.0,5.0,13,3,7,3,75.1,67.3,40.3,24.1,55.1,0.438,6.3,20.3,0.31,12.8,17.6,0.726,7.33,29.8,11.7,5.76,3.73,11.4,17.5
26,Boston College,36,20,16,0.556,9.48,7.25,8.0,12.0,10,6,7,7,74.1,71.9,40.3,25.9,58.9,0.439,7.69,22.3,0.346,12.4,16.5,0.75,9.25,34.3,13.2,6.25,3.42,10.7,15.0
27,Boston University,33,16,17,0.485,-9.93,-8.49,10.0,8.0,9,7,7,10,66.5,66.6,40.5,23.0,53.8,0.427,7.48,21.8,0.344,13.1,19.1,0.687,7.67,33.3,11.5,6.52,2.94,11.4,15.8
28,Bowling Green State,34,20,14,0.588,-4.93,-5.52,10.0,8.0,12,5,5,7,73.6,71.0,40.7,26.4,59.6,0.443,7.47,20.6,0.363,10.6,15.7,0.679,8.85,34.8,12.4,6.26,3.68,11.9,17.9
29,Bradley,35,23,12,0.657,9.48,2.96,13.0,7.0,14,3,6,7,74.1,67.1,40.4,23.0,55.9,0.411,7.0,21.4,0.327,14.1,19.7,0.719,9.8,33.0,11.4,6.69,2.06,12.5,15.4
30,Brigham Young NCAA,34,23,11,0.676,19.33,7.86,10.0,8.0,16,2,3,7,81.4,69.9,40.0,25.2,58.9,0.427,6.41,20.0,0.32,13.2,18.9,0.699,9.0,33.4,11.9,6.06,2.35,11.2,15.3
31,Brown,31,13,18,0.419,-3.6,-1.73,8.0,6.0,5,7,6,8,71.4,71.8,40.7,25.8,58.0,0.446,7.29,22.2,0.329,12.9,18.5,0.696,9.35,34.6,13.3,6.77,3.23,11.9,17.7
32,Bryant,33,20,13,0.606,-3.06,-3.54,11.0,5.0,11,3,8,10,78.7,75.4,40.3,26.5,66.8,0.397,7.33,23.4,0.313,15.1,21.6,0.697,12.9,42.5,12.3,7.33,3.24,12.6,17.2
33,Bucknell,33,14,19,0.424,-8.33,-6.39,10.0,8.0,6,8,8,11,65.2,67.2,40.5,23.7,55.5,0.427,7.58,23.4,0.324,12.3,17.5,0.702,9.7,33.7,14.2,6.36,3.15,10.7,16.2
34,Buffalo,31,4,27,0.129,-15.12,-2.82,2.0,16.0,2,13,2,11,68.0,79.7,40.2,29.5,62.1,0.474,8.06,22.2,0.363,12.7,17.8,0.714,10.6,36.8,15.7,7.68,2.94,10.7,14.7
35,Butler,33,18,15,0.545,12.18,9.49,9.0,11.0,12,6,4,7,77.1,73.7,40.9,27.9,63.5,0.44,7.61,23.5,0.323,10.3,13.9,0.739,10.6,36.0,13.6,7.27,4.12,11.5,15.3
36,Cal Poly,32,4,28,0.125,-13.64,-2.28,0.0,20.0,3,11,0,16,63.7,74.1,40.5,25.5,55.6,0.46,5.97,17.0,0.352,17.1,23.3,0.734,11.3,38.5,11.9,6.47,3.19,11.9,17.6
37,Cal State Bakersfield,32,13,19,0.406,-5.37,-2.17,8.0,12.0,10,4,2,13,68.7,69.2,40.5,22.6,52.3,0.431,6.5,19.1,0.34,17.6,24.3,0.723,10.2,33.4,11.6,5.75,3.28,13.2,17.2
38,Cal State Fullerton,32,14,18,0.438,-5.15,-1.15,7.0,13.0,7,7,6,10,67.9,69.1,40.2,24.2,55.9,0.432,6.81,21.5,0.317,14.0,19.5,0.717,10.0,35.5,12.3,6.22,2.66,12.6,18.5
39,Cal State Northridge,34,19,15,0.559,-4.78,-4.13,9.0,11.0,9,7,9,7,75.0,73.6,40.1,24.3,59.9,0.405,8.65,26.7,0.324,16.4,22.5,0.732,10.1,34.9,14.2,7.97,3.44,13.4,19.3
40,California,32,13,19,0.406,4.94,8.0,9.0,11.0,10,6,3,8,74.0,77.0,40.9,27.3,60.9,0.448,7.88,22.1,0.357,14.6,20.2,0.723,9.63,36.4,12.8,5.91,3.56,10.5,16.2
41,California Baptist,33,16,17,0.485,-2.32,-2.26,8.0,12.0,11,7,4,9,67.3,66.6,40.3,24.7,56.2,0.44,5.18,15.4,0.337,11.9,16.6,0.72,8.06,32.5,11.4,5.88,3.52,10.2,18.4
42,Campbell,32,14,18,0.438,-10.62,-5.66,8.0,10.0,11,6,3,11,71.0,72.1,40.5,26.5,60.3,0.44,8.59,25.8,0.333,10.4,14.6,0.715,10.9,34.8,13.7,6.56,3.25,11.8,16.7
43,Canisius,32,14,18,0.438,-7.95,-4.89,8.0,12.0,8,4,3,12,70.4,72.1,40.3,27.0,59.8,0.452,6.38,18.8,0.339,11.7,16.6,0.708,10.0,33.8,13.8,6.78,2.84,11.3,15.4
44,Central Arkansas,32,9,23,0.281,-15.7,-5.64,5.0,11.0,5,10,4,13,72.2,78.2,40.2,27.2,60.4,0.45,9.44,25.4,0.372,14.4,19.9,0.724,10.7,37.2,13.1,7.63,3.13,11.5,15.8
45,Central Connecticut State,31,20,11,0.645,-8.15,-10.15,13.0,3.0,11,4,9,7,72.2,66.5,40.3,24.6,58.4,0.422,6.94,20.5,0.339,10.3,15.3,0.671,9.74,33.9,13.5,6.74,3.16,12.8,15.7
46,Central Michigan,32,18,14,0.563,-8.07,-3.59,12.0,6.0,10,3,7,9,66.5,70.1,41.1,24.5,59.9,0.409,7.63,24.4,0.313,13.4,18.2,0.739,11.4,37.7,13.0,5.81,3.38,11.2,15.5
47,Charleston Southern,30,10,20,0.333,-12.03,-1.59,6.0,10.0,7,7,3,12,67.6,73.7,40.0,27.0,59.8,0.451,5.83,18.8,0.311,13.9,19.6,0.709,10.2,36.2,11.7,6.23,2.73,9.5,15.7
48,Charlotte,31,19,12,0.613,4.09,2.42,13.0,5.0,13,2,5,7,68.7,65.6,40.3,23.6,55.3,0.426,6.39,20.3,0.315,12.1,17.1,0.707,9.84,32.9,10.9,5.74,2.68,10.0,16.3
49,Chattanooga,33,21,12,0.636,-0.21,-3.85,12.0,6.0,12,4,8,7,78.2,71.6,40.5,25.8,61.8,0.417,8.85,26.1,0.34,11.2,16.5,0.674,10.8,34.3,12.4,6.55,2.7,10.4,16.1
50,Chicago State,32,13,19,0.406,-9.34,-3.03,,,6,5,5,12,69.5,70.6,40.2,25.8,55.9,0.462,6.25,19.3,0.324,12.6,18.8,0.672,11.3,34.7,12.8,7.0,2.91,14.4,17.1
51,Cincinnati,37,22,15,0.595,15.06,8.49,7.0,11.0,16,5,4,8,74.7,68.2,40.5,24.3,58.1,0.419,6.78,20.2,0.336,12.7,16.9,0.752,8.86,32.2,13.0,6.68,3.59,12.0,15.7
52,Clemson NCAA,36,24,12,0.667,16.2,10.04,11.0,9.0,12,4,6,6,77.4,71.2,40.3,24.6,59.4,0.414,8.08,24.4,0.331,13.9,19.1,0.732,9.86,34.1,11.0,6.06,2.5,9.47,15.9
53,Cleveland State,36,21,15,0.583,-3.47,-4.44,11.0,9.0,14,3,6,10,75.5,72.8,40.3,25.8,56.9,0.454,6.5,21.8,0.298,14.7,20.9,0.706,11.8,36.7,13.0,5.42,3.08,13.8,16.7
54,Coastal Carolina,31,9,22,0.29,-10.47,-2.88,5.0,13.0,7,12,1,9,73.5,78.5,40.3,27.6,65.6,0.421,9.94,30.2,0.329,13.4,19.4,0.688,12.3,37.8,15.4,8.48,3.48,9.45,16.5
55,Colgate NCAA,35,25,10,0.714,-0.31,-5.55,16.0,2.0,13,3,10,5,71.4,64.1,40.0,23.8,57.7,0.413,7.11,23.2,0.307,9.29,13.9,0.67,8.91,33.0,12.7,5.66,2.46,11.2,14.3
56,College of Charleston NCAA,35,27,8,0.771,4.09,-2.38,15.0,3.0,13,2,10,2,80.9,73.6,40.1,26.8,60.3,0.445,7.69,22.4,0.343,12.2,17.4,0.704,9.34,35.1,11.6,6.11,3.29,11.5,16.5
57,Colorado NCAA,37,26,11,0.703,15.95,8.36,13.0,7.0,16,1,4,7,79.3,71.7,40.4,26.6,60.4,0.44,6.81,21.3,0.32,11.7,16.5,0.711,8.92,30.2,11.6,7.35,3.68,10.6,17.8
58,Colorado State NCAA,36,25,11,0.694,13.4,7.28,10.0,8.0,15,2,4,7,75.2,67.3,40.3,24.0,56.4,0.426,6.11,19.0,0.322,13.1,17.7,0.741,9.25,32.8,11.3,5.42,2.78,11.5,16.8
59,Columbia,27,13,14,0.481,-5.43,-3.72,4.0,10.0,9,6,4,8,77.0,72.4,40.0,26.3,59.9,0.439,8.37,25.7,0.325,11.6,16.1,0.719,9.96,33.4,15.0,6.3,4.0,12.4,15.5
60,Connecticut NCAA,40,37,3,0.925,26.7,8.7,18.0,2.0,16,0,9,3,81.4,63.4,40.0,22.4,57.0,0.392,5.85,18.7,0.312,12.8,17.7,0.725,9.88,30.1,10.0,5.35,2.95,10.6,16.6
61,Coppin State,29,2,27,0.069,-21.46,-6.49,1.0,13.0,2,8,0,17,57.9,72.8,40.3,24.9,55.6,0.448,7.21,20.9,0.345,15.8,21.3,0.739,12.8,39.1,14.6,8.93,3.38,14.9,15.7
62,Cornell,30,22,8,0.733,3.58,-1.59,11.0,3.0,10,1,10,6,82.1,74.7,40.0,26.9,60.9,0.441,8.43,25.3,0.333,12.5,19.5,0.643,11.6,35.6,14.3,6.7,2.97,13.4,15.8
63,Creighton NCAA,35,25,10,0.714,20.07,9.53,14.0,6.0,14,2,8,5,80.4,69.9,41.0,27.8,66.4,0.418,5.97,18.5,0.323,8.37,10.6,0.788,9.86,33.6,11.5,6.0,2.83,7.6,14.8
64,Dartmouth,27,6,21,0.222,-13.99,-1.31,2.0,12.0,6,7,0,14,61.9,71.9,40.0,26.6,58.7,0.454,9.07,24.9,0.364,9.52,13.5,0.706,8.15,34.7,14.1,7.7,2.81,9.33,16.0
65,Davidson,32,15,17,0.469,3.63,3.3,5.0,13.0,9,7,4,8,70.1,67.9,40.6,23.8,56.2,0.423,7.88,23.6,0.333,12.5,18.1,0.69,9.66,35.3,12.7,6.25,3.28,11.7,17.3
66,Dayton NCAA,33,25,8,0.758,13.45,5.73,14.0,4.0,15,0,6,5,74.2,66.5,40.2,24.7,59.0,0.419,7.58,23.7,0.32,9.42,12.9,0.728,10.2,32.8,12.6,5.91,3.03,10.4,16.6
67,Delaware,33,19,14,0.576,-1.68,-4.3,10.0,8.0,8,5,8,6,73.2,69.7,40.2,25.7,60.3,0.426,6.79,21.9,0.31,11.5,16.2,0.707,10.2,34.4,11.8,6.36,3.79,10.1,15.5
68,Delaware State,34,15,19,0.441,-10.51,-7.58,6.0,8.0,7,5,4,11,70.6,71.0,40.7,24.4,56.3,0.434,8.15,22.5,0.363,14.0,19.5,0.719,9.94,32.3,12.9,7.29,2.79,15.6,18.6
69,Denver,34,17,17,0.5,-7.39,-4.82,6.0,10.0,10,4,4,11,81.0,80.5,40.7,29.2,62.7,0.466,7.79,22.0,0.354,14.3,19.3,0.74,10.2,36.8,12.9,5.0,3.88,10.6,18.6
70,DePaul,32,3,29,0.094,-6.23,10.8,0.0,20.0,3,15,0,11,64.7,81.8,40.0,29.7,60.9,0.487,9.53,25.0,0.381,12.9,17.3,0.745,10.7,36.5,17.3,7.69,3.56,9.94,16.8
71,Detroit Mercy,32,1,31,0.031,-16.9,-2.62,1.0,19.0,1,11,0,20,66.0,80.3,40.3,28.8,58.7,0.49,8.09,21.8,0.371,14.6,18.7,0.78,11.3,36.6,15.1,6.16,3.06,11.9,16.1
72,Drake NCAA,35,28,7,0.8,11.08,1.84,16.0,4.0,16,0,6,5,79.9,70.4,41.0,25.3,57.1,0.443,7.34,22.1,0.332,12.5,17.7,0.706,7.86,32.8,10.6,5.49,2.66,12.3,17.2
73,Drexel,32,20,12,0.625,1.14,-3.64,13.0,5.0,13,1,6,10,73.3,66.6,40.5,24.5,58.6,0.418,6.53,20.7,0.316,11.0,15.6,0.706,8.75,31.2,10.8,5.47,3.06,9.03,16.1
74,Duke NCAA,36,27,9,0.75,20.67,8.36,15.0,5.0,15,3,7,4,78.6,66.3,40.0,24.6,57.1,0.43,6.31,19.8,0.318,10.9,16.1,0.678,9.08,31.6,12.5,5.33,4.42,11.3,16.1
75,Duquesne NCAA,37,25,12,0.676,7.35,4.68,10.0,8.0,13,4,5,6,70.6,66.7,40.0,23.3,55.1,0.423,6.59,20.8,0.318,13.5,19.0,0.709,10.4,34.3,12.4,6.35,3.78,13.1,16.9
76,East Carolina,33,15,18,0.455,-0.62,1.32,7.0,11.0,11,9,3,7,69.3,70.3,40.3,24.5,55.6,0.441,7.82,23.9,0.327,13.4,17.8,0.751,10.3,34.6,13.1,6.09,3.42,12.6,16.5
77,East Tennessee State,35,19,16,0.543,-3.11,-2.74,8.0,10.0,10,4,5,11,71.5,69.6,40.1,24.3,56.0,0.433,7.0,21.4,0.327,14.1,20.4,0.69,10.2,35.8,11.5,6.8,3.29,13.4,17.0
78,East Texas A&M,33,13,20,0.394,-14.52,-5.19,6.0,12.0,8,7,4,12,71.5,74.6,41.4,26.4,57.8,0.457,6.09,17.6,0.346,15.7,22.2,0.71,10.9,38.8,13.2,5.67,3.48,13.5,14.9
79,Eastern Illinois,32,14,18,0.438,-11.6,-6.5,8.0,10.0,9,6,4,11,68.9,67.9,40.0,23.7,53.8,0.44,7.0,19.9,0.352,13.6,18.9,0.717,8.72,35.5,13.3,5.28,4.31,14.2,14.5
80,Eastern Kentucky,31,17,14,0.548,-5.42,-4.49,12.0,4.0,13,4,4,10,80.8,76.5,40.2,27.3,64.0,0.427,8.16,21.8,0.374,13.7,18.5,0.741,12.0,36.6,13.3,7.16,2.58,11.3,16.7
81,Eastern Michigan,31,13,18,0.419,-12.76,-5.07,6.0,12.0,9,6,4,11,66.0,72.6,40.5,26.5,58.7,0.451,7.26,23.0,0.316,12.5,18.1,0.69,10.7,36.4,13.4,6.74,3.16,10.7,14.9
82,Eastern Washington,32,21,11,0.656,-1.03,-2.99,15.0,3.0,11,1,10,9,80.8,75.2,40.2,26.1,59.8,0.437,8.78,24.4,0.36,14.2,19.1,0.742,9.5,31.5,13.6,6.78,2.47,12.0,19.4
83,Elon,32,13,19,0.406,-11.43,-5.46,6.0,12.0,8,6,3,12,73.1,75.4,40.0,27.5,60.2,0.457,8.31,24.5,0.34,12.1,16.9,0.714,11.3,35.2,15.1,6.09,3.16,11.1,16.3
84,Evansville,35,17,18,0.486,-3.69,0.75,6.0,14.0,10,5,4,11,70.9,73.2,40.3,26.1,59.3,0.44,9.0,25.7,0.35,12.1,16.4,0.737,9.09,35.6,14.2,6.46,2.94,12.1,15.9
85,Fairfield,37,24,13,0.649,-3.17,-6.53,14.0,6.0,10,4,10,6,75.5,71.0,40.0,26.7,58.3,0.458,7.27,21.4,0.34,10.4,14.8,0.698,10.1,35.1,13.4,5.68,2.95,13.9,15.3
86,FDU,32,15,17,0.469,-14.41,-9.27,9.0,7.0,7,7,8,9,75.9,77.6,40.3,27.7,61.5,0.45,8.66,24.4,0.355,13.6,19.6,0.695,11.3,39.8,15.1,7.28,3.31,14.5,18.2
87,Florida NCAA,36,24,12,0.667,15.17,8.81,11.0,7.0,14,1,3,7,85.6,79.2,40.7,28.3,64.2,0.44,6.78,20.8,0.326,15.9,22.4,0.712,11.2,35.8,12.0,7.47,4.03,10.8,19.4
88,Florida A&M,29,6,23,0.207,-15.82,-4.19,4.0,14.0,4,8,2,14,67.2,77.2,40.7,26.8,59.7,0.449,7.79,21.6,0.361,15.9,23.6,0.672,11.4,36.5,13.0,8.34,3.79,11.5,15.0
89,Florida Atlantic NCAA,34,25,9,0.735,13.26,4.61,14.0,4.0,13,1,5,5,82.0,73.4,40.9,26.8,61.6,0.435,7.5,22.2,0.337,12.2,16.8,0.727,10.9,34.1,10.5,6.0,2.47,11.6,18.0
90,Florida Gulf Coast,32,14,18,0.438,-6.28,-3.94,8.0,8.0,9,5,4,10,70.4,71.1,40.2,25.6,57.7,0.444,8.75,24.8,0.354,11.2,16.0,0.699,9.59,32.6,13.3,6.31,2.53,10.4,15.2
91,Florida International,33,11,22,0.333,-8.01,-2.17,5.0,11.0,9,6,1,12,73.6,76.5,40.2,27.0,56.8,0.475,8.09,20.5,0.395,14.4,20.6,0.699,11.9,38.8,14.8,7.06,3.55,17.3,16.1
92,Florida State,33,17,16,0.515,9.52,9.27,10.0,10.0,10,7,4,7,76.5,76.3,40.2,26.0,57.3,0.454,7.76,21.9,0.354,16.5,23.5,0.702,11.3,36.8,12.6,5.64,2.97,14.9,18.7
93,Fordham,33,13,20,0.394,-0.46,1.48,6.0,12.0,6,11,4,6,70.5,72.4,40.8,24.4,54.4,0.448,6.03,16.9,0.357,17.6,24.5,0.717,9.09,36.0,12.2,6.82,3.85,13.9,18.4
94,Fresno State,33,12,21,0.364,-3.29,3.5,4.0,14.0,7,9,3,9,67.7,73.9,40.6,27.3,59.2,0.462,8.15,21.9,0.373,11.2,16.3,0.685,10.4,35.0,13.6,6.09,3.85,10.5,15.9
95,Furman,33,17,16,0.515,0.21,-1.93,10.0,8.0,12,3,4,10,79.5,75.9,40.6,28.5,61.7,0.462,7.36,21.5,0.343,11.6,17.0,0.681,9.55,35.8,14.1,6.97,3.58,12.0,16.8
96,Gardner-Webb,33,17,16,0.515,-4.66,-1.73,11.0,5.0,9,4,6,8,73.5,73.2,40.5,25.4,58.6,0.434,6.73,20.3,0.332,15.6,22.0,0.708,9.42,36.4,11.8,5.94,3.55,11.5,17.6
97,George Mason,32,20,12,0.625,6.36,1.85,9.0,9.0,14,3,5,7,71.0,65.9,40.0,22.6,56.0,0.404,8.16,23.5,0.347,12.6,17.5,0.719,9.81,31.5,11.7,6.78,3.59,10.7,17.7
98,George Washington,32,15,17,0.469,-1.03,-0.06,4.0,14.0,12,6,1,9,76.8,77.3,41.1,28.7,66.5,0.431,8.81,25.3,0.348,11.1,14.8,0.753,11.4,37.6,14.1,6.81,3.56,10.1,16.1
99,Georgetown,32,9,23,0.281,0.68,7.72,2.0,18.0,7,12,2,10,70.8,77.9,40.3,28.2,57.5,0.489,7.75,22.0,0.353,13.8,19.3,0.715,9.69,34.0,15.6,7.5,3.91,11.1,16.8
100,Georgia,37,20,17,0.541,8.63,8.63,6.0,12.0,13,6,6,6,74.7,74.7,40.1,27.0,61.9,0.436,7.62,23.0,0.331,13.1,18.1,0.724,11.3,38.0,14.6,6.43,4.27,11.4,18.0
101,Georgia Southern,33,9,24,0.273,-8.44,-2.53,8.0,10.0,6,6,2,14,73.3,79.2,40.5,26.9,59.0,0.456,7.61,21.5,0.355,17.9,25.4,0.704,12.1,38.1,13.3,7.45,4.12,12.2,15.5
102,Georgia State,31,14,17,0.452,-4.59,-2.59,8.0,10.0,9,5,5,11,76.5,74.8,40.3,26.3,61.7,0.426,7.1,23.6,0.3,15.1,21.2,0.711,11.3,38.5,13.0,5.61,4.06,10.5,16.0
103,Georgia Tech,32,14,18,0.438,4.6,8.82,7.0,13.0,8,7,4,9,71.0,75.2,40.6,26.4,61.8,0.428,7.94,24.3,0.326,14.4,19.5,0.739,10.6,35.4,13.5,6.91,3.22,8.84,16.3
104,Gonzaga NCAA,35,27,8,0.771,17.93,4.02,14.0,2.0,13,2,8,2,84.5,69.1,40.0,25.2,62.0,0.407,7.63,22.7,0.336,11.1,15.5,0.719,10.6,31.7,12.4,5.43,2.57,11.2,16.7
105,Grambling NCAA,36,21,15,0.583,-9.63,-5.48,14.0,4.0,9,3,7,9,67.7,69.6,40.5,24.8,56.7,0.436,6.72,19.5,0.344,13.4,18.4,0.726,10.8,33.4,13.8,7.06,2.92,12.8,16.3
106,Grand Canyon NCAA,35,30,5,0.857,10.45,-0.52,17.0,3.0,16,0,8,3,79.1,67.0,40.1,23.5,58.3,0.403,6.34,19.8,0.32,13.7,19.4,0.708,11.3,33.7,11.3,6.11,2.69,13.9,20.2
107,Green Bay,32,18,14,0.563,-5.64,-4.07,13.0,7.0,10,5,8,8,69.0,69.0,40.3,24.4,56.2,0.435,5.94,19.9,0.299,14.2,19.4,0.731,9.53,32.7,12.5,6.28,3.94,9.28,15.6
108,Hampton,33,9,24,0.273,-15.82,-5.29,3.0,15.0,5,9,1,12,71.8,76.4,40.0,27.3,62.5,0.437,7.94,24.8,0.32,13.8,18.4,0.752,11.2,37.4,13.4,7.15,2.73,10.9,16.1
109,Harvard,27,14,13,0.519,-4.58,-2.08,5.0,9.0,9,5,5,8,70.4,71.7,40.4,26.3,61.7,0.426,8.56,25.3,0.338,10.6,15.3,0.692,11.6,36.9,13.9,6.78,3.74,11.0,16.8
110,Hawaii,34,20,14,0.588,-0.07,-2.57,11.0,9.0,13,6,4,6,72.3,68.7,40.4,25.3,56.9,0.444,4.53,14.6,0.31,13.6,18.8,0.726,8.41,31.9,9.32,6.24,2.41,10.9,18.3
111,High Point,36,27,9,0.75,2.15,-4.83,13.0,3.0,16,2,7,5,83.9,74.4,40.7,26.2,59.5,0.441,6.44,18.8,0.343,15.6,21.4,0.726,9.39,31.5,11.7,4.94,2.78,10.0,21.2
112,Hofstra,33,20,13,0.606,2.31,-1.98,12.0,6.0,11,2,5,10,74.2,68.5,40.2,23.8,57.5,0.414,8.3,24.1,0.344,12.5,16.5,0.761,10.4,35.3,12.8,5.55,2.52,12.0,14.1
113,Holy Cross,33,10,23,0.303,-17.12,-7.87,6.0,12.0,5,8,4,14,66.5,74.6,40.2,26.6,58.2,0.457,8.79,23.0,0.383,12.6,17.4,0.725,9.42,35.5,14.1,6.58,3.15,8.42,14.2
