Rk,School,G,W,L,W-L%,SRS,SOS,Conf_W,Conf_L,Home_W,Home_L,Away_W,Away_L,Tm.,Opp.,MP,Opp_FG,Opp_FGA,Opp_FG%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
12,Arizona State,25,11,14,0.44,7.48,10.24,7.0,10.0,7.0,6.0,2.0,6.0,74.3,77.1,40.4,26.8,58.4,0.46,7.68,21.2,0.362,15.7,21.1,0.746,10.3,39.6,14.9,5.56,3.2,15.2,18.2
13,Arkansas NCAA,32,25,7,0.781,17.8,7.18,13.0,4.0,16.0,1.0,5.0,4.0,81.4,70.8,40.2,25.4,61.2,0.415,7.75,23.1,0.336,12.2,17.8,0.687,9.78,35.8,12.3,6.53,3.63,15.1,19.0
14,Arkansas State,24,11,13,0.458,-7.97,-5.87,7.0,8.0,9.0,3.0,1.0,9.0,72.5,69.5,40.2,25.3,59.6,0.425,6.67,20.0,0.334,12.1,16.4,0.74,9.96,33.6,12.3,6.79,4.21,12.5,17.7
15,Arkansas-Pine Bluff,25,4,21,0.16,-22.67,-7.79,3.0,12.0,2.0,3.0,2.0,17.0,62.0,76.8,40.4,27.2,57.4,0.474,7.64,19.1,0.4,14.8,22.0,0.674,10.5,36.9,16.2,8.28,3.8,12.9,18.9
16,Army,22,12,10,0.545,0.06,0.63,7.0,7.0,5.0,5.0,5.0,3.0,71.7,69.5,40.2,25.5,58.0,0.439,8.36,23.5,0.355,10.2,14.1,0.726,8.41,35.2,12.9,7.0,3.36,13.8,17.0
17,Auburn,27,13,14,0.481,10.02,9.28,7.0,11.0,8.0,5.0,3.0,8.0,77.2,76.4,40.4,27.7,63.3,0.438,7.33,22.4,0.327,13.7,20.0,0.685,12.2,36.3,12.6,8.74,3.74,13.7,19.8
18,Austin Peay,27,14,13,0.519,-6.66,-8.22,10.0,10.0,8.0,5.0,4.0,6.0,74.3,70.0,40.4,25.4,54.0,0.472,7.19,20.0,0.359,11.9,17.7,0.675,9.22,31.7,11.6,7.78,2.59,16.1,18.1
19,Ball State,23,10,13,0.435,-1.96,-1.22,8.0,9.0,7.0,4.0,3.0,8.0,74.7,75.5,40.4,26.6,61.7,0.431,7.26,23.4,0.31,15.1,22.0,0.686,11.8,37.7,12.5,7.3,2.61,12.5,17.8
20,Baylor NCAA,30,28,2,0.933,24.83,7.4,13.0,1.0,11.0,0.0,7.0,1.0,82.9,65.5,40.2,23.7,54.7,0.433,6.17,18.8,0.329,11.9,17.1,0.695,9.93,31.7,12.3,5.57,4.1,17.0,16.4
21,Bellarmine,22,14,8,0.636,-1.76,-5.56,10.0,3.0,6.0,4.0,7.0,2.0,74.3,66.2,40.0,23.4,51.9,0.45,9.27,24.6,0.377,10.2,14.5,0.704,8.14,29.3,13.3,5.32,2.82,15.1,15.9
22,Belmont,30,26,4,0.867,3.46,-8.71,18.0,2.0,11.0,1.0,10.0,2.0,81.3,69.1,40.2,25.8,60.4,0.426,7.43,22.0,0.338,10.2,14.9,0.681,10.2,35.1,12.9,6.3,3.67,14.7,16.3
23,Binghamton,18,4,14,0.222,-12.24,-5.35,4.0,10.0,1.0,9.0,3.0,5.0,65.4,72.3,40.8,25.9,57.6,0.449,7.61,20.7,0.367,12.9,18.1,0.717,9.5,35.4,12.1,6.72,2.5,11.1,15.7
24,Boise State,28,19,9,0.679,9.75,1.71,14.0,6.0,11.0,1.0,6.0,6.0,75.8,66.7,40.2,24.4,56.7,0.431,6.5,19.7,0.33,11.4,15.6,0.728,7.96,32.6,11.2,5.32,2.43,14.3,19.3
25,Boston College,20,4,16,0.2,0.82,8.97,2.0,11.0,3.0,5.0,0.0,7.0,71.3,79.5,40.3,29.6,60.4,0.491,7.7,21.8,0.354,12.5,17.6,0.712,9.65,37.1,14.8,6.8,3.4,13.3,17.4
26,Boston University,18,7,11,0.389,-3.71,0.84,6.0,10.0,2.0,6.0,5.0,5.0,69.4,73.9,40.0,27.5,58.3,0.471,7.33,20.5,0.358,11.6,17.3,0.67,8.83,33.7,13.2,6.44,2.67,10.3,16.9
27,Bowling Green State,26,14,12,0.538,-0.17,-2.37,10.0,8.0,4.0,7.0,10.0,3.0,77.5,74.6,40.4,27.0,60.9,0.444,7.88,23.7,0.333,12.6,17.9,0.704,10.8,39.3,13.3,5.31,3.81,13.8,16.9
28,Bradley,28,12,16,0.429,0.32,1.17,6.0,12.0,8.0,6.0,2.0,9.0,69.6,66.6,40.4,23.4,56.1,0.417,9.04,24.4,0.37,10.8,16.3,0.663,9.21,33.7,12.9,6.5,2.11,12.0,14.1
29,Brigham Young NCAA,27,20,7,0.741,15.19,7.23,10.0,3.0,11.0,2.0,7.0,2.0,78.1,68.6,40.6,24.8,60.3,0.411,6.96,21.1,0.33,12.1,17.8,0.681,8.85,32.5,11.6,6.26,2.0,11.3,18.5
30,Bryant,22,15,7,0.682,-1.37,-7.27,10.0,4.0,10.0,1.0,5.0,5.0,83.8,75.6,40.0,27.7,67.3,0.411,7.45,25.9,0.288,12.8,18.2,0.705,12.7,38.6,14.8,7.27,3.68,13.7,19.1
31,Bucknell,12,5,7,0.417,-7.78,-5.36,4.0,6.0,2.0,3.0,3.0,4.0,74.9,77.3,40.0,27.8,63.6,0.438,7.42,20.6,0.36,14.3,18.6,0.767,10.7,36.9,15.3,7.0,3.17,11.5,17.5
32,Buffalo,25,16,9,0.64,6.5,-1.58,12.0,5.0,8.0,3.0,5.0,3.0,81.4,72.9,40.4,26.5,64.0,0.415,6.04,21.0,0.287,13.8,18.1,0.765,10.6,35.6,13.0,6.44,3.04,13.1,17.0
33,Butler,25,10,15,0.4,4.76,9.92,8.0,12.0,8.0,4.0,1.0,9.0,63.5,68.7,40.6,25.3,54.5,0.465,7.16,20.5,0.35,10.9,15.5,0.701,7.76,33.9,13.8,5.12,3.68,12.3,16.7
34,Cal Poly,24,4,20,0.167,-13.69,-1.56,1.0,15.0,3.0,8.0,0.0,11.0,61.5,70.8,40.2,24.9,56.6,0.44,6.71,19.0,0.353,14.4,20.3,0.708,9.96,37.5,12.9,7.25,3.17,12.8,17.2
35,Cal State Bakersfield,26,15,11,0.577,-0.13,-2.38,11.0,7.0,9.0,2.0,6.0,8.0,69.7,64.0,40.2,21.4,50.1,0.427,7.04,20.5,0.343,14.2,20.2,0.706,8.04,28.7,12.0,5.81,2.88,14.2,16.1
36,Cal State Fullerton,16,6,10,0.375,-6.32,-3.05,5.0,9.0,5.0,4.0,1.0,5.0,77.0,78.6,40.3,29.2,61.4,0.476,8.31,21.2,0.392,11.9,16.8,0.709,9.88,36.2,16.8,6.81,3.31,13.9,19.1
37,Cal State Northridge,22,9,13,0.409,-8.69,-1.97,5.0,9.0,4.0,7.0,4.0,4.0,72.1,77.7,40.2,27.3,58.4,0.468,8.36,23.4,0.358,14.7,19.3,0.76,9.59,37.5,15.0,5.95,2.36,13.2,18.0
38,California,29,9,20,0.31,4.89,9.75,3.0,17.0,6.0,8.0,1.0,11.0,65.4,69.2,40.0,24.9,53.7,0.464,6.55,17.5,0.374,12.8,18.0,0.714,7.59,32.4,12.8,6.14,2.83,11.6,17.0
39,California Baptist,23,13,10,0.565,-5.25,-5.04,6.0,6.0,11.0,4.0,2.0,5.0,79.1,72.8,40.2,26.1,59.1,0.442,6.83,19.6,0.348,13.8,21.0,0.658,9.26,32.8,13.7,6.39,2.3,12.0,19.0
40,Campbell,27,17,10,0.63,-6.82,-7.34,11.0,6.0,9.0,3.0,6.0,7.0,71.0,68.1,40.6,24.9,54.3,0.459,6.33,20.6,0.308,12.0,16.6,0.723,9.67,33.1,10.9,5.67,2.22,14.4,17.9
41,Canisius,13,7,6,0.538,-8.61,-7.84,7.0,5.0,3.0,1.0,4.0,4.0,70.4,71.2,40.0,26.0,57.5,0.452,6.08,17.8,0.341,13.1,18.2,0.72,9.0,36.5,11.5,5.38,3.46,14.5,18.2
42,Central Arkansas,24,5,19,0.208,-14.86,-1.99,4.0,12.0,4.0,5.0,1.0,14.0,70.9,80.5,40.0,28.9,63.6,0.454,9.08,24.5,0.371,13.6,18.6,0.733,10.2,35.4,16.5,9.33,3.38,11.9,17.3
43,Central Connecticut State,21,5,16,0.238,-15.12,-6.27,5.0,13.0,3.0,6.0,2.0,9.0,68.5,77.4,40.0,28.2,60.0,0.47,8.29,23.6,0.352,12.7,18.2,0.697,11.2,39.1,16.1,7.71,2.95,14.4,16.1
44,Central Michigan,23,7,16,0.304,-12.34,-4.19,3.0,13.0,5.0,7.0,2.0,9.0,76.8,79.8,40.0,29.0,63.7,0.456,8.74,25.3,0.345,13.0,17.2,0.754,11.3,38.7,15.3,6.26,3.83,13.9,19.3
45,Charleston Southern,21,3,18,0.143,-16.72,-6.22,2.0,15.0,1.0,9.0,2.0,8.0,65.5,73.8,40.2,26.4,59.6,0.443,7.62,22.2,0.343,13.3,20.2,0.659,11.8,37.8,13.1,8.86,3.76,13.1,17.5
46,Charlotte,25,9,16,0.36,-5.68,-2.43,5.0,11.0,6.0,7.0,3.0,8.0,63.5,66.7,41.0,24.9,55.5,0.448,7.0,21.4,0.326,9.96,13.0,0.764,7.84,31.9,13.4,6.92,3.52,12.4,15.9
47,Chattanooga,26,18,8,0.692,-1.54,-2.92,9.0,7.0,9.0,3.0,9.0,4.0,72.6,69.3,40.4,26.5,58.1,0.456,6.85,20.7,0.331,9.5,13.5,0.704,8.27,34.9,13.0,5.19,3.77,13.2,16.0
48,Chicago State,9,0,9,0.0,-31.82,1.41,,,,,0.0,7.0,55.4,88.7,40.0,32.8,62.0,0.529,9.0,22.8,0.395,14.1,20.3,0.694,12.2,42.4,19.3,6.44,2.89,11.6,14.7
49,Cincinnati,23,12,11,0.522,3.99,7.21,8.0,6.0,5.0,5.0,5.0,5.0,68.9,72.1,40.0,24.7,56.5,0.437,6.65,19.8,0.336,16.1,21.4,0.752,8.65,34.6,13.9,6.87,3.65,13.3,17.4
50,Clemson NCAA,24,16,8,0.667,12.49,9.49,10.0,6.0,11.0,1.0,2.0,5.0,64.9,61.9,40.2,22.0,52.7,0.418,7.21,21.6,0.334,10.6,15.3,0.697,8.83,32.8,11.2,6.54,3.08,14.1,15.3
51,Cleveland State NCAA,27,19,8,0.704,-5.12,-4.82,16.0,4.0,9.0,2.0,8.0,5.0,70.9,71.2,40.9,24.1,56.7,0.425,7.37,24.0,0.307,15.6,21.3,0.731,11.4,35.4,12.7,6.41,2.89,13.8,16.6
52,Coastal Carolina,26,18,8,0.692,-2.74,-7.6,9.0,5.0,12.0,1.0,3.0,5.0,79.5,68.2,40.4,23.8,61.1,0.39,8.58,27.7,0.31,12.0,17.6,0.683,10.4,33.6,12.7,7.85,2.42,14.0,18.2
53,Colgate NCAA,16,14,2,0.875,13.66,-1.9,11.0,1.0,8.0,1.0,6.0,0.0,85.2,69.6,40.3,26.1,63.5,0.41,6.06,23.0,0.264,11.4,16.7,0.685,10.2,35.1,11.1,5.5,2.94,11.9,17.6
54,College of Charleston,19,9,10,0.474,-4.96,-3.13,6.0,4.0,8.0,6.0,1.0,3.0,70.6,69.9,41.1,24.5,55.0,0.445,7.89,21.9,0.361,13.1,18.1,0.724,8.53,33.6,12.7,4.79,3.0,11.7,16.2
55,Colorado NCAA,32,23,9,0.719,18.88,9.57,14.0,6.0,11.0,1.0,6.0,6.0,73.1,63.8,40.0,22.9,54.5,0.421,6.38,19.1,0.333,11.6,15.8,0.73,8.44,30.6,11.2,4.75,2.91,13.1,16.5
56,Colorado State,28,20,8,0.714,8.06,1.06,14.0,4.0,10.0,1.0,6.0,4.0,74.0,66.8,40.0,24.6,58.3,0.422,7.89,25.4,0.311,9.79,15.3,0.639,9.82,33.6,13.3,6.36,3.25,13.8,18.3
57,Connecticut NCAA,23,15,8,0.652,15.77,8.59,11.0,6.0,7.0,3.0,6.0,3.0,71.7,64.6,40.2,22.3,54.0,0.414,5.83,18.0,0.324,14.0,19.9,0.707,10.1,33.1,10.5,5.43,2.74,13.0,17.0
58,Coppin State,22,9,13,0.409,-12.37,-6.06,8.0,4.0,5.0,3.0,4.0,9.0,72.8,79.1,40.0,28.5,68.5,0.416,8.59,27.9,0.308,13.5,18.5,0.732,13.8,46.7,13.9,7.23,2.82,16.2,20.5
59,Creighton NCAA,31,22,9,0.71,16.28,8.54,14.0,6.0,11.0,3.0,7.0,4.0,76.0,68.2,40.3,24.9,60.9,0.408,7.58,23.9,0.317,10.9,15.5,0.701,10.6,36.7,13.1,5.55,2.81,12.5,16.0
60,Davidson,22,13,9,0.591,9.02,3.4,7.0,4.0,7.0,4.0,4.0,2.0,71.8,64.1,40.2,22.8,53.5,0.427,7.36,21.9,0.337,11.1,15.3,0.727,7.14,30.0,10.8,4.73,2.23,10.5,16.0
61,Dayton,24,14,10,0.583,6.31,4.35,9.0,7.0,8.0,3.0,4.0,6.0,69.8,67.8,41.0,25.3,59.7,0.424,7.25,22.6,0.321,9.96,15.7,0.634,10.8,33.2,12.8,5.63,2.92,11.9,16.9
62,Delaware,15,7,8,0.467,-5.19,-5.04,5.0,4.0,6.0,3.0,1.0,4.0,67.5,67.5,40.0,24.1,57.1,0.422,6.73,19.6,0.344,12.6,17.5,0.719,9.2,32.9,10.7,6.47,2.6,11.5,17.9
63,Delaware State,19,3,16,0.158,-24.09,-6.33,1.0,11.0,3.0,6.0,0.0,10.0,70.8,85.7,40.3,29.2,62.3,0.468,8.47,23.8,0.356,18.9,26.8,0.707,11.7,41.1,15.8,8.47,4.05,14.7,18.4
64,Denver,21,2,19,0.095,-16.4,-5.8,1.0,13.0,2.0,10.0,0.0,9.0,69.8,79.1,40.5,26.7,55.9,0.477,8.24,21.6,0.382,17.6,22.8,0.77,8.14,34.4,11.3,6.48,3.33,13.6,19.9
65,DePaul,19,5,14,0.263,2.67,8.83,2.0,13.0,2.0,8.0,2.0,5.0,65.8,71.9,40.5,24.7,59.3,0.417,7.42,24.1,0.309,15.1,20.9,0.719,11.8,37.6,13.8,7.32,3.95,14.4,16.1
66,Detroit Mercy,22,12,10,0.545,-3.66,-6.21,10.0,6.0,7.0,5.0,5.0,5.0,76.5,74.0,40.2,27.6,59.6,0.463,9.32,25.3,0.368,9.45,13.4,0.707,9.64,33.9,17.1,5.45,2.68,12.7,16.0
67,Drake NCAA,31,26,5,0.839,9.42,-0.48,15.0,3.0,14.0,1.0,9.0,2.0,75.9,64.5,40.3,23.4,55.4,0.422,6.23,19.9,0.312,11.5,16.0,0.719,8.58,31.2,10.8,5.48,3.13,12.6,14.1
68,Drexel NCAA,20,12,8,0.6,-0.97,-3.92,4.0,5.0,3.0,2.0,4.0,5.0,70.3,67.4,40.0,25.2,56.2,0.448,5.95,18.6,0.321,11.1,14.8,0.744,7.9,29.8,10.7,6.15,3.15,10.5,15.3
69,Duke,24,13,11,0.542,13.04,8.33,9.0,9.0,8.0,5.0,3.0,6.0,76.0,71.3,40.4,26.0,57.0,0.456,6.54,18.4,0.356,12.8,18.2,0.706,9.83,33.7,12.7,6.38,3.88,13.8,15.1
70,Duquesne,18,9,9,0.5,2.32,2.49,7.0,7.0,5.0,2.0,2.0,5.0,66.9,67.1,40.0,23.4,56.2,0.417,6.22,21.9,0.284,14.0,19.9,0.702,10.7,36.1,13.3,6.78,3.11,13.4,16.6
71,East Carolina,19,8,11,0.421,1.0,3.83,2.0,10.0,7.0,6.0,1.0,4.0,66.8,67.9,40.3,23.0,54.3,0.423,7.42,23.1,0.321,14.5,20.4,0.711,9.16,35.8,12.9,6.63,3.21,14.6,17.4
72,East Tennessee State,25,13,12,0.52,1.65,0.3,8.0,7.0,8.0,4.0,3.0,5.0,69.4,66.2,40.2,22.9,54.8,0.418,8.44,24.7,0.342,11.9,17.2,0.692,8.92,32.9,12.8,6.44,3.08,13.8,16.8
73,Eastern Illinois,27,9,18,0.333,-12.71,-7.19,6.0,14.0,5.0,7.0,4.0,11.0,69.4,74.9,40.6,26.7,59.3,0.451,8.04,22.1,0.363,13.4,18.4,0.728,10.2,36.5,14.8,7.41,2.96,13.4,15.1
74,Eastern Kentucky,29,22,7,0.759,-2.68,-8.24,15.0,5.0,10.0,2.0,9.0,4.0,81.8,73.7,40.7,26.6,59.8,0.444,6.93,21.3,0.325,13.7,18.8,0.725,10.5,39.4,15.2,6.17,2.79,19.1,16.5
75,Eastern Michigan,18,6,12,0.333,-14.23,-1.23,3.0,11.0,5.0,4.0,1.0,8.0,70.4,75.7,40.0,28.1,58.7,0.479,9.39,25.3,0.371,10.1,14.9,0.675,9.78,37.7,17.8,6.0,2.28,15.4,16.5
76,Eastern Washington NCAA,24,16,8,0.667,4.03,-3.15,12.0,3.0,7.0,2.0,6.0,5.0,78.3,70.4,40.0,25.7,61.6,0.417,6.92,22.0,0.314,12.1,16.7,0.723,9.54,34.4,11.6,5.75,2.21,11.6,18.3
77,Elon,19,10,9,0.526,-5.32,-4.43,4.0,7.0,4.0,2.0,3.0,6.0,65.7,65.0,40.0,22.2,51.8,0.427,6.79,21.3,0.319,13.9,21.2,0.657,7.16,33.4,9.74,6.26,3.26,12.4,15.8
78,Evansville,25,9,16,0.36,-4.85,-0.01,7.0,11.0,8.0,4.0,1.0,10.0,64.8,69.6,40.6,25.8,50.2,0.514,6.0,14.6,0.41,12.0,17.2,0.696,6.6,32.0,11.2,5.16,2.24,11.6,16.0
79,Fairfield,27,10,17,0.37,-11.46,-6.57,7.0,11.0,4.0,8.0,3.0,8.0,61.8,66.7,40.4,24.6,56.2,0.437,6.11,18.7,0.326,11.4,17.3,0.663,9.19,34.3,12.2,6.11,3.48,10.7,18.8
80,FDU,24,9,15,0.375,-10.17,-6.46,8.0,10.0,4.0,6.0,5.0,9.0,75.0,78.8,40.4,28.3,60.8,0.466,7.83,23.4,0.335,14.3,20.6,0.691,11.8,37.0,16.5,7.0,3.33,14.0,17.2
81,Florida NCAA,25,15,10,0.6,13.7,9.82,9.0,7.0,6.0,3.0,5.0,5.0,74.2,70.3,40.2,24.6,58.3,0.422,6.48,21.1,0.307,14.5,20.5,0.709,11.0,33.2,12.6,7.56,3.32,14.3,17.8
82,Florida A&M,20,8,12,0.4,-12.35,-9.55,7.0,5.0,4.0,1.0,4.0,10.0,65.7,68.5,40.0,24.8,58.0,0.427,6.0,21.1,0.285,12.9,19.6,0.656,11.7,35.4,11.9,7.35,2.65,15.2,17.4
83,Florida Atlantic,23,13,10,0.565,-2.05,-4.94,7.0,5.0,7.0,1.0,4.0,7.0,78.1,66.8,40.2,23.2,56.0,0.414,6.96,20.4,0.34,13.5,19.4,0.696,8.39,32.6,10.4,5.43,2.61,14.2,17.0
84,Florida Gulf Coast,18,10,8,0.556,-9.63,-7.13,4.0,5.0,7.0,4.0,2.0,2.0,71.8,69.0,40.0,25.6,60.8,0.421,7.11,22.7,0.313,10.7,15.5,0.688,10.6,37.5,11.8,7.11,3.5,14.4,15.8
85,Florida International,26,9,17,0.346,-11.2,-3.24,2.0,15.0,7.0,8.0,2.0,9.0,73.6,76.3,40.6,27.9,59.0,0.472,6.73,18.7,0.36,13.8,19.4,0.713,11.0,38.3,12.9,7.04,2.77,16.6,15.1
86,Florida State NCAA,25,18,7,0.72,17.12,9.16,11.0,4.0,12.0,1.0,3.0,4.0,77.2,69.2,40.4,23.3,58.6,0.397,7.52,23.2,0.325,15.1,20.6,0.734,11.6,33.0,12.0,6.96,2.76,13.8,16.6
87,Fordham,14,2,12,0.143,-11.69,3.09,2.0,11.0,2.0,5.0,0.0,6.0,51.8,66.6,40.0,23.7,54.5,0.435,8.71,26.1,0.334,10.4,15.1,0.689,10.0,38.5,15.5,6.79,2.64,12.4,14.9
88,Fresno State,24,12,12,0.5,-3.57,0.07,9.0,11.0,7.0,5.0,4.0,6.0,66.3,67.4,40.2,23.6,54.5,0.433,7.29,20.9,0.349,12.9,17.6,0.732,8.42,32.3,11.0,6.67,3.17,13.1,18.6
89,Furman,25,16,9,0.64,5.99,-1.69,10.0,5.0,11.0,1.0,5.0,7.0,79.6,68.9,40.2,25.4,57.6,0.441,7.24,22.4,0.324,10.9,16.9,0.643,9.12,33.0,13.0,7.16,2.76,14.8,14.6
90,Gardner-Webb,26,11,15,0.423,-3.87,-6.14,10.0,10.0,7.0,4.0,4.0,11.0,70.7,68.4,40.0,23.0,55.2,0.417,7.65,22.4,0.341,14.7,20.1,0.732,9.85,35.1,12.8,5.46,3.15,12.2,16.5
91,George Mason,22,13,9,0.591,1.91,0.48,8.0,6.0,7.0,3.0,3.0,4.0,71.3,69.9,41.1,25.4,58.0,0.438,7.36,20.7,0.355,11.8,16.3,0.724,8.45,35.2,11.2,6.55,2.59,14.1,16.8
92,George Washington,17,5,12,0.294,-5.75,-1.57,3.0,5.0,3.0,6.0,1.0,5.0,68.1,72.3,40.3,27.2,60.8,0.448,7.59,22.2,0.342,10.2,15.2,0.674,10.5,35.2,14.8,7.18,3.65,11.6,16.1
93,Georgetown NCAA,26,13,13,0.5,10.13,10.36,7.0,9.0,7.0,6.0,2.0,6.0,71.4,71.7,40.2,26.1,61.9,0.422,8.35,24.7,0.339,11.1,16.0,0.692,10.3,34.8,15.0,7.58,2.81,11.5,17.2
94,Georgia,26,14,12,0.538,6.62,8.02,7.0,11.0,12.0,5.0,2.0,6.0,77.5,78.0,40.2,28.3,61.9,0.457,7.85,23.1,0.339,13.5,19.2,0.703,11.5,36.3,13.7,8.62,4.42,16.6,19.2
95,Georgia Southern,26,13,13,0.5,-10.22,-6.26,7.0,9.0,9.0,4.0,4.0,8.0,71.5,67.8,41.2,23.9,56.5,0.423,7.73,22.1,0.35,12.2,17.2,0.708,9.92,34.4,10.6,7.15,2.77,15.8,16.7
96,Georgia State,22,16,6,0.727,-1.7,-4.6,8.0,4.0,9.0,1.0,5.0,4.0,80.3,72.7,40.9,25.2,61.0,0.413,8.41,24.9,0.338,13.9,20.0,0.697,12.0,37.0,12.2,6.27,2.86,14.7,17.5
97,Georgia Tech NCAA,26,17,9,0.654,12.79,7.91,11.0,6.0,11.0,3.0,4.0,5.0,74.9,70.0,41.0,25.7,56.0,0.459,7.27,19.7,0.368,11.4,16.2,0.705,9.65,34.2,14.2,5.42,2.81,15.7,15.2
98,Gonzaga NCAA,32,31,1,0.969,27.2,5.92,15.0,0.0,12.0,0.0,7.0,0.0,91.0,69.7,40.2,25.9,61.4,0.422,6.78,20.7,0.327,11.1,15.8,0.703,8.47,30.3,11.8,6.09,2.78,14.4,19.3
99,Grambling,24,12,12,0.5,-14.27,-12.49,9.0,6.0,6.0,4.0,5.0,7.0,67.4,68.7,40.2,23.3,58.3,0.399,7.54,22.2,0.34,14.7,22.0,0.665,11.3,36.6,14.5,7.67,4.54,15.0,18.3
100,Grand Canyon NCAA,24,17,7,0.708,5.11,-3.46,9.0,3.0,10.0,3.0,5.0,1.0,75.5,62.1,40.0,21.7,56.7,0.383,7.0,23.8,0.295,11.7,16.5,0.708,8.25,30.3,10.0,5.67,2.13,11.6,17.9
101,Green Bay,25,8,17,0.32,-10.15,-5.23,8.0,12.0,6.0,6.0,2.0,11.0,71.6,76.5,41.2,27.8,58.7,0.473,7.28,20.1,0.362,13.6,18.7,0.729,9.64,36.0,12.5,5.68,2.68,11.8,16.2
102,Hampton,25,11,14,0.44,-13.67,-9.27,9.0,9.0,5.0,7.0,6.0,7.0,68.8,73.2,40.0,25.5,59.5,0.428,7.6,22.5,0.338,14.7,21.1,0.696,12.0,39.7,12.7,6.44,2.72,12.6,15.2
103,Hartford NCAA,24,15,9,0.625,-3.45,-4.95,8.0,6.0,10.0,1.0,5.0,6.0,65.4,63.9,40.0,23.9,57.3,0.417,6.79,23.4,0.29,9.29,14.0,0.666,10.2,35.0,11.6,5.75,3.46,13.4,16.2
104,Hawaii,21,11,10,0.524,-2.98,-2.72,9.0,9.0,7.0,5.0,4.0,4.0,71.6,69.1,40.7,25.8,58.1,0.443,5.76,17.6,0.327,11.9,16.3,0.728,8.29,32.1,10.5,7.05,2.76,12.1,18.2
105,High Point,24,9,15,0.375,-10.78,-7.58,6.0,11.0,5.0,5.0,4.0,10.0,66.7,69.9,40.2,24.3,54.7,0.444,8.71,24.5,0.355,12.7,18.6,0.68,9.38,34.0,14.1,6.25,4.25,13.6,19.3
106,Hofstra,23,13,10,0.565,-2.77,-2.94,8.0,6.0,7.0,3.0,5.0,6.0,73.2,73.0,40.2,26.9,60.1,0.447,7.74,22.9,0.338,11.5,15.5,0.742,10.2,35.5,16.2,5.91,3.13,12.0,18.3
