Rk,School,G,W,L,W-L%,SRS,SOS,,Conf_W,Conf_L,,Home_W,Home_L,,Away_W,Away_L,,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
14,Arkansas State,32,16,16,0.5,-2.92,-0.72,,8,12,,10,7,,6,9,,70.7,71.9,,40.3,23.4,53.7,0.437,5.75,17.0,0.338,18.1,25.4,0.71,9.88,32.9,13.8,6.88,2.66,13.0,20.5
15,Arkansas-Pine Bluff,30,4,26,0.133,-21.65,-6.41,,3,15,,2,8,,2,18,,53.8,68.3,,40.2,19.6,49.4,0.396,3.77,14.3,0.263,10.9,18.5,0.588,8.9,31.3,9.6,7.2,3.23,17.7,20.6
16,Army,30,15,15,0.5,-9.1,-6.68,,10,8,,9,6,,6,9,,70.9,72.0,,40.3,27.4,58.1,0.471,7.17,21.5,0.333,9.03,14.7,0.615,6.7,33.9,16.2,5.57,1.63,11.8,14.8
17,Auburn,31,25,6,0.806,15.04,7.39,,12,6,,16,1,,5,5,,78.0,70.4,,41.0,26.1,60.3,0.433,8.13,26.6,0.306,17.8,26.4,0.674,13.6,40.8,12.8,6.42,4.87,12.9,19.2
18,Austin Peay,33,21,12,0.636,-0.98,-4.14,,14,4,,14,0,,5,10,,76.3,71.5,,40.2,27.0,58.9,0.459,6.76,19.5,0.346,15.5,21.7,0.716,11.8,36.0,13.2,6.61,3.03,12.8,18.3
19,Ball State,31,18,13,0.581,4.12,-1.65,,11,7,,11,4,,5,7,,69.5,62.5,,40.0,24.2,56.6,0.427,9.13,27.2,0.336,12.1,17.4,0.693,8.77,36.1,13.5,6.65,3.39,13.3,16.0
20,Baylor,30,26,4,0.867,20.13,9.13,,15,3,,14,1,,8,2,,71.1,60.1,,40.2,25.4,59.3,0.429,7.67,21.9,0.351,12.6,18.3,0.69,12.9,36.9,13.8,8.13,4.4,11.9,17.0
21,Belmont,33,26,7,0.788,4.3,-6.23,,15,3,,13,1,,11,5,,79.6,67.9,,40.0,29.9,62.8,0.475,9.7,27.5,0.352,10.2,14.2,0.713,8.79,37.3,18.3,7.55,3.21,11.9,15.1
22,Bethune-Cookman,30,16,14,0.533,-10.16,-8.98,,10,6,,10,1,,4,13,,74.6,72.2,,40.5,26.1,61.4,0.425,6.13,19.2,0.319,16.4,23.4,0.7,11.8,39.2,12.1,7.23,2.97,15.5,19.7
23,Binghamton,29,10,19,0.345,-15.03,-4.62,,4,12,,7,7,,3,12,,69.4,76.6,,40.2,24.7,60.3,0.41,9.59,28.9,0.331,10.4,14.4,0.724,9.59,34.9,11.7,5.21,3.03,12.3,16.5
24,Boise State,32,20,12,0.625,8.59,4.39,,11,7,,13,2,,4,8,,75.9,69.5,,40.8,25.9,57.9,0.447,8.41,24.4,0.344,15.7,20.9,0.751,8.91,34.8,13.0,5.69,1.44,12.5,17.2
25,Boston College,32,13,19,0.406,1.82,7.86,,7,13,,8,10,,4,8,,64.6,70.6,,40.2,23.2,57.6,0.402,7.19,23.3,0.308,11.0,16.8,0.659,9.41,33.1,12.6,7.66,2.56,13.7,15.8
26,Boston University,34,21,13,0.618,-1.87,-5.3,,12,6,,12,3,,9,8,,70.9,66.7,,40.4,27.0,58.8,0.46,6.59,20.2,0.326,10.2,15.9,0.644,10.1,36.1,12.6,5.5,2.26,11.3,15.1
27,Bowling Green State,31,21,10,0.677,0.47,0.2,,12,6,,13,2,,5,5,,74.5,72.9,,40.3,26.5,63.5,0.418,7.81,23.1,0.338,13.7,18.2,0.752,11.3,39.9,12.3,5.45,2.29,11.1,17.6
28,Bradley,34,23,11,0.676,5.33,0.33,,11,7,,15,2,,4,8,,71.7,65.9,,40.3,25.6,58.1,0.441,6.76,18.2,0.372,13.6,18.6,0.735,11.1,38.5,13.4,4.79,4.06,11.8,16.5
29,Brigham Young,32,24,8,0.75,16.93,6.45,,13,3,,14,1,,6,5,,79.6,68.4,,40.5,29.7,59.3,0.5,10.4,24.5,0.423,9.94,14.2,0.7,6.53,33.2,17.3,5.81,2.09,11.0,16.0
30,Brown,27,15,12,0.556,-4.45,-1.72,,8,6,,10,4,,5,8,,67.0,68.7,,40.0,23.2,58.4,0.397,6.78,22.2,0.305,13.9,19.0,0.73,12.3,38.3,11.3,6.63,4.37,15.0,16.7
31,Bryant,32,15,17,0.469,-6.7,-6.67,,7,11,,9,5,,6,12,,71.0,69.5,,40.2,25.1,60.4,0.415,8.41,26.2,0.321,12.4,18.4,0.677,12.2,40.3,13.8,6.47,4.38,14.4,18.4
32,Bucknell,34,14,20,0.412,-7.73,-4.32,,8,10,,9,4,,4,14,,67.6,71.0,,40.0,24.1,57.2,0.422,8.21,23.9,0.343,11.2,16.3,0.687,8.41,32.4,12.1,7.15,3.44,13.3,18.6
33,Buffalo,32,20,12,0.625,1.8,0.06,,11,7,,10,7,,7,4,,78.6,75.8,,40.3,29.0,66.8,0.433,8.16,25.3,0.323,12.5,18.7,0.671,14.5,42.0,14.8,7.78,4.59,13.7,18.8
34,Butler,31,22,9,0.71,15.56,9.14,,10,8,,14,3,,5,6,,68.5,62.1,,40.2,25.0,54.4,0.46,6.84,20.0,0.341,11.6,16.0,0.728,9.03,34.8,12.7,5.32,2.65,11.3,16.7
35,Cal Poly,30,7,23,0.233,-10.0,-0.42,,4,12,,7,6,,0,15,,67.6,74.9,,41.2,23.7,56.2,0.421,6.67,19.1,0.349,13.6,19.6,0.693,8.13,32.6,10.4,6.4,2.47,13.6,21.0
36,Cal State Bakersfield,31,12,19,0.387,-7.11,-3.26,,6,10,,9,7,,3,12,,68.0,67.6,,40.8,25.3,58.2,0.435,4.97,15.8,0.314,12.4,18.2,0.684,12.8,37.3,11.7,6.26,3.03,13.6,21.4
37,Cal State Fullerton,31,11,20,0.355,-6.79,-1.38,,6,10,,6,8,,4,11,,68.6,71.4,,40.8,24.2,56.0,0.432,6.26,18.9,0.331,14.0,20.8,0.672,8.06,33.5,11.5,5.1,3.0,13.1,18.5
38,Cal State Northridge,32,15,17,0.469,-6.37,-0.97,,10,6,,10,4,,5,12,,76.1,79.0,,40.0,27.4,60.2,0.456,7.59,20.4,0.373,13.7,18.8,0.726,9.06,33.4,14.0,5.66,3.16,11.3,17.3
39,California,32,14,18,0.438,3.2,9.05,,7,11,,12,5,,1,10,,63.2,69.1,,40.5,22.1,52.5,0.421,5.0,14.9,0.335,14.0,18.9,0.738,8.06,32.6,9.19,4.03,2.5,12.8,18.8
40,California Baptist,31,21,10,0.677,-1.99,-6.66,,10,6,,15,5,,6,5,,79.5,70.0,,40.5,26.6,60.3,0.442,9.87,26.0,0.38,16.4,20.8,0.786,11.6,41.0,14.4,4.16,3.48,12.8,18.4
41,Campbell,31,15,16,0.484,-8.51,-8.1,,6,12,,8,5,,6,10,,68.7,66.6,,40.2,25.2,54.8,0.459,7.97,22.8,0.35,10.4,14.2,0.731,7.0,30.6,14.9,7.19,2.94,12.8,17.6
42,Canisius,32,12,20,0.375,-7.6,-5.44,,7,13,,7,6,,4,12,,68.6,70.8,,40.0,25.2,58.2,0.433,6.03,20.0,0.302,12.2,17.6,0.696,10.3,33.5,14.1,7.09,2.5,14.3,18.8
43,Central Arkansas,31,10,21,0.323,-11.26,-2.7,,9,11,,8,4,,2,16,,74.7,82.4,,41.0,25.1,59.4,0.422,7.45,24.0,0.31,17.1,23.9,0.717,10.6,38.3,14.5,5.29,5.13,17.7,20.5
44,Central Connecticut State,31,4,27,0.129,-20.33,-4.63,,3,15,,4,9,,0,16,,63.2,77.3,,40.0,22.7,57.2,0.398,6.45,18.1,0.357,11.3,16.6,0.676,8.48,31.9,10.1,6.42,3.39,14.2,18.7
45,Central Michigan,32,14,18,0.438,-3.4,-0.26,,7,11,,12,4,,2,14,,78.3,76.7,,40.2,27.4,63.7,0.43,7.72,23.8,0.324,15.8,21.3,0.746,10.9,36.0,11.6,9.13,2.5,12.7,16.3
46,Charleston Southern,32,14,18,0.438,-13.14,-6.98,,7,11,,9,6,,5,11,,68.8,72.0,,40.5,24.8,58.0,0.427,8.06,24.8,0.325,11.3,15.2,0.741,8.13,32.2,13.3,5.94,2.56,12.6,15.4
47,Charlotte,29,16,13,0.552,0.46,-1.09,,10,8,,13,2,,3,11,,66.3,64.7,,40.5,23.1,51.0,0.453,6.38,18.8,0.34,13.6,19.4,0.703,6.48,31.2,12.1,7.62,3.41,13.9,15.3
48,Chattanooga,33,20,13,0.606,0.39,-1.9,,10,8,,10,4,,7,8,,73.0,68.5,,40.2,26.3,57.8,0.455,8.52,23.8,0.357,11.9,16.7,0.712,9.12,35.2,13.8,4.79,1.48,12.0,15.3
49,Chicago State,29,4,25,0.138,-28.2,-2.85,,0,14,,3,11,,1,12,,61.4,81.8,,40.0,20.6,49.9,0.412,5.59,17.5,0.32,14.7,20.4,0.721,7.14,29.2,10.3,4.97,2.52,17.7,20.4
50,Cincinnati,30,20,10,0.667,12.33,6.73,,13,5,,13,2,,5,6,,72.7,67.1,,41.3,25.4,57.1,0.445,6.57,20.6,0.319,15.3,22.6,0.677,11.0,37.7,14.6,6.53,4.87,14.4,18.0
51,Clemson,31,16,15,0.516,10.26,7.88,,9,11,,11,6,,3,8,,66.5,64.1,,40.5,23.7,55.4,0.428,8.1,25.7,0.315,11.0,16.0,0.686,8.0,33.7,12.9,6.81,2.39,12.5,15.2
52,Cleveland State,32,11,21,0.344,-11.16,-2.45,,7,11,,6,8,,3,13,,64.2,71.8,,40.3,23.1,55.4,0.416,3.75,12.8,0.294,14.3,21.5,0.664,11.6,35.0,11.8,7.69,2.63,15.2,20.3
53,Coastal Carolina,33,16,17,0.485,-0.83,-0.31,,8,12,,9,9,,7,7,,78.0,76.3,,40.0,27.7,61.5,0.451,7.33,21.8,0.337,15.2,21.2,0.716,13.3,40.3,13.5,7.52,2.79,16.1,22.0
54,Colgate,34,25,9,0.735,1.47,-5.63,,14,4,,15,2,,9,7,,76.1,68.1,,40.1,27.4,61.1,0.448,10.1,28.1,0.357,11.2,15.0,0.748,10.0,36.6,14.4,6.06,2.88,10.9,15.1
55,College of Charleston,31,17,14,0.548,0.53,-0.84,,11,7,,10,5,,6,6,,70.2,68.0,,40.0,24.4,55.4,0.44,7.65,22.0,0.347,13.8,18.2,0.761,7.68,32.5,10.9,6.68,2.52,10.8,16.9
56,Colorado,32,21,11,0.656,14.91,8.31,,10,8,,13,3,,4,7,,70.9,64.3,,40.3,24.3,55.6,0.437,7.53,21.5,0.351,14.8,20.1,0.736,10.1,36.8,13.2,5.72,3.06,13.2,14.7
57,Colorado State,32,20,12,0.625,6.7,3.96,,11,7,,12,4,,5,6,,75.5,72.1,,40.6,26.3,56.0,0.469,8.06,22.0,0.366,14.8,21.9,0.679,8.88,35.7,15.5,6.53,2.0,13.1,15.3
58,Columbia,30,6,24,0.2,-10.19,-2.5,,1,13,,5,7,,0,16,,66.3,72.7,,40.5,24.8,60.6,0.409,6.73,22.4,0.301,9.93,13.6,0.73,7.6,34.4,10.9,5.47,3.1,11.2,15.5
59,Connecticut,31,19,12,0.613,11.15,5.34,,10,8,,14,3,,3,7,,72.8,67.0,,41.3,25.2,60.1,0.42,6.97,21.5,0.324,15.4,20.8,0.742,12.7,37.9,12.9,7.1,5.97,14.2,18.6
60,Coppin State,31,11,20,0.355,-14.36,-8.27,,7,9,,5,5,,6,15,,68.0,74.1,,40.3,23.7,60.4,0.393,7.97,28.4,0.281,12.6,19.8,0.636,9.39,38.1,10.2,6.74,3.03,14.4,17.6
61,Cornell,27,7,20,0.259,-8.37,-1.85,,4,10,,6,6,,1,14,,67.3,70.8,,40.6,24.8,56.3,0.44,7.19,22.1,0.325,10.6,15.1,0.699,8.37,32.1,14.1,6.74,2.89,11.6,17.0
62,Creighton,31,24,7,0.774,17.24,9.61,,13,5,,17,1,,6,5,,78.3,69.7,,40.2,27.9,59.3,0.471,9.74,25.3,0.386,12.7,17.2,0.739,7.94,34.8,15.8,6.55,2.55,10.9,15.2
63,Dartmouth,29,12,17,0.414,-4.17,-3.2,,5,9,,6,6,,5,10,,65.3,64.6,,40.3,24.1,54.6,0.442,6.93,21.7,0.32,10.1,14.9,0.677,6.72,35.0,12.6,4.62,2.55,12.2,16.7
64,Davidson,30,16,14,0.533,8.85,3.62,,10,8,,11,1,,4,9,,72.7,67.5,,41.0,25.2,55.6,0.453,9.07,24.7,0.367,13.3,17.5,0.762,7.97,33.1,14.1,5.47,2.67,11.0,16.1
65,Dayton,31,29,2,0.935,19.17,3.69,,18,0,,17,0,,9,0,,80.0,64.5,,40.5,29.2,55.6,0.525,8.03,21.7,0.371,13.6,18.9,0.72,7.81,35.0,17.6,5.68,3.52,12.2,17.1
66,Delaware,33,22,11,0.667,-1.53,-3.84,,11,7,,10,3,,7,6,,74.3,70.7,,40.2,26.7,55.5,0.481,7.61,21.4,0.356,13.3,17.5,0.758,7.64,33.5,13.1,5.45,3.3,12.8,16.5
67,Delaware State,32,6,26,0.188,-20.87,-9.54,,4,12,,3,11,,2,13,,73.4,83.0,,40.3,25.8,62.6,0.411,7.78,24.7,0.315,14.2,20.7,0.685,10.5,35.7,10.4,6.88,2.22,15.3,20.7
68,Denver,31,7,24,0.226,-10.06,-1.99,,3,13,,6,8,,0,14,,68.9,76.1,,40.3,24.8,55.9,0.444,5.23,16.3,0.321,14.0,20.3,0.689,7.13,33.5,11.2,5.87,2.29,13.8,20.2
69,DePaul,32,16,16,0.5,7.63,8.95,,3,15,,11,7,,4,9,,70.7,71.1,,40.3,26.0,59.6,0.437,5.66,18.1,0.313,13.0,19.8,0.658,11.6,37.2,13.6,8.03,4.97,14.7,19.1
70,Detroit Mercy,31,8,23,0.258,-9.87,-1.9,,6,12,,5,8,,2,14,,70.2,78.1,,40.2,23.4,59.7,0.391,8.48,26.3,0.323,15.0,19.1,0.782,11.6,36.1,10.4,5.77,3.03,13.6,16.8
71,Drake,34,20,14,0.588,0.43,0.61,,8,10,,14,2,,2,10,,69.4,67.7,,40.1,25.1,54.8,0.458,7.21,20.9,0.345,11.9,16.7,0.714,7.5,33.8,14.9,5.5,3.88,12.9,16.6
72,Drexel,33,14,19,0.424,-5.38,-2.2,,6,12,,10,5,,1,13,,68.3,70.4,,40.2,24.9,56.4,0.441,7.3,20.9,0.349,11.2,16.1,0.7,10.4,35.2,14.4,5.64,2.82,14.6,16.3
73,Duke,31,25,6,0.806,22.55,8.0,,15,5,,15,2,,7,4,,82.5,68.0,,40.6,29.7,63.1,0.47,7.0,19.9,0.352,16.2,22.5,0.72,12.7,40.1,15.5,8.32,6.06,13.2,18.0
74,Duquesne,30,21,9,0.7,6.77,1.67,,11,7,,10,4,,6,3,,71.5,66.4,,40.5,25.3,57.0,0.443,7.83,24.6,0.318,13.2,18.7,0.703,10.0,34.6,14.3,6.9,5.37,12.6,15.4
75,East Carolina,31,11,20,0.355,-2.27,1.82,,5,13,,9,7,,1,11,,68.1,72.2,,40.3,23.9,56.7,0.421,5.23,18.6,0.281,15.1,20.9,0.722,9.58,35.3,13.7,6.52,3.0,13.7,20.7
76,East Tennessee State,34,30,4,0.882,7.63,-1.82,,16,2,,16,1,,11,3,,76.3,63.1,,40.0,27.0,56.9,0.475,7.65,22.1,0.346,14.6,21.0,0.694,10.9,35.5,13.9,8.18,3.56,12.1,17.6
77,Eastern Illinois,32,17,15,0.531,-5.08,-7.41,,9,9,,10,2,,5,11,,74.3,69.2,,40.3,27.8,60.8,0.458,6.72,19.7,0.342,11.9,18.1,0.66,10.7,36.5,14.0,7.66,4.41,12.6,16.4
78,Eastern Kentucky,33,16,17,0.485,-9.17,-4.46,,12,6,,10,4,,5,10,,74.7,75.4,,40.0,26.0,63.2,0.411,8.12,25.3,0.321,14.6,20.1,0.726,10.1,33.7,12.0,9.3,2.12,14.0,18.2
79,Eastern Michigan,32,16,16,0.5,-3.12,0.95,,6,12,,11,4,,3,12,,64.9,64.1,,40.0,22.7,53.2,0.426,5.63,20.1,0.28,14.0,22.3,0.627,9.78,33.9,9.72,9.81,3.28,14.3,17.0
80,Eastern Washington,31,23,8,0.742,2.01,-1.81,,16,4,,13,2,,10,6,,80.9,72.9,,40.3,29.5,64.1,0.46,9.29,26.6,0.349,12.7,18.4,0.694,10.6,38.3,17.5,7.13,3.61,12.8,18.6
81,Elon,34,13,21,0.382,-7.81,-2.03,,7,11,,8,8,,3,12,,68.7,71.7,,40.1,23.7,56.8,0.417,10.2,28.0,0.363,11.2,15.2,0.736,8.29,32.6,13.3,4.71,1.88,11.5,19.4
82,Evansville,32,9,23,0.281,-7.04,0.61,,0,18,,5,10,,3,10,,67.2,74.0,,40.9,23.3,55.3,0.422,7.53,23.4,0.321,13.0,17.8,0.73,7.0,31.4,12.3,4.75,2.31,12.7,16.7
83,Fairfield,32,12,20,0.375,-9.65,-4.81,,8,12,,5,8,,6,9,,58.0,62.9,,40.6,20.3,52.2,0.39,4.31,15.2,0.284,13.0,18.8,0.695,10.2,34.3,8.63,5.13,2.75,13.8,16.4
84,FDU,30,11,19,0.367,-9.94,-5.87,,9,9,,7,5,,4,14,,72.2,74.5,,40.3,26.2,58.0,0.452,7.4,20.7,0.357,12.4,17.1,0.723,9.1,33.6,11.9,6.37,3.3,13.0,16.3
85,Florida,31,19,12,0.613,14.94,9.1,,11,7,,11,4,,4,7,,71.9,66.0,,40.3,25.5,55.8,0.457,7.13,20.5,0.347,13.7,19.0,0.723,10.1,34.8,11.9,5.74,3.9,11.9,17.0
86,Florida A&M,27,12,15,0.444,-12.17,-6.24,,10,6,,8,0,,4,13,,67.6,73.5,,40.9,24.6,58.6,0.42,3.96,14.0,0.284,14.4,22.7,0.635,12.0,35.0,10.1,7.48,1.89,15.4,19.2
87,Florida Atlantic,32,17,15,0.531,-1.66,-1.25,,8,10,,14,3,,2,12,,71.1,69.4,,40.5,25.7,60.3,0.426,8.31,25.4,0.327,11.4,16.2,0.703,10.7,36.5,12.2,7.31,2.06,13.3,16.9
88,Florida Gulf Coast,32,10,22,0.313,-10.26,-4.3,,7,9,,6,10,,4,12,,61.8,66.3,,40.5,22.8,55.7,0.41,7.28,23.2,0.314,8.88,12.9,0.689,9.81,34.2,12.8,6.09,4.38,15.5,15.9
89,Florida International,32,19,13,0.594,0.9,-1.0,,9,9,,11,3,,6,9,,76.7,72.5,,40.2,28.1,61.5,0.456,8.94,25.6,0.349,11.7,17.9,0.65,10.8,35.7,14.7,8.75,6.44,15.1,17.3
90,Florida State,31,26,5,0.839,17.28,7.64,,16,4,,16,0,,7,5,,75.4,65.7,,40.3,27.2,59.6,0.457,7.42,21.1,0.351,13.5,18.0,0.75,11.3,35.5,13.2,8.81,5.23,13.2,17.5
91,Fordham,31,9,22,0.29,-3.58,-0.45,,2,16,,6,12,,1,8,,58.6,61.7,,40.5,20.8,54.3,0.384,7.19,22.6,0.318,9.71,14.7,0.662,7.61,32.9,11.3,7.06,2.58,12.4,17.3
92,Fresno State,30,11,19,0.367,2.08,3.39,,7,11,,7,7,,4,10,,69.2,68.9,,40.8,23.8,56.8,0.418,9.47,27.8,0.34,12.2,17.3,0.703,11.0,37.1,12.4,4.9,3.77,12.8,16.5
93,Furman,32,25,7,0.781,6.79,-1.55,,15,3,,14,1,,10,5,,76.8,66.3,,40.3,27.5,58.0,0.474,9.44,26.8,0.352,12.3,17.5,0.701,7.78,31.6,14.8,8.25,2.81,11.4,15.5
94,Gardner-Webb,32,16,16,0.5,-5.56,-5.83,,11,7,,7,5,,6,10,,72.4,71.0,,41.1,25.3,56.5,0.448,7.94,22.1,0.36,13.9,20.0,0.694,9.34,34.9,13.7,6.28,4.69,12.5,16.3
95,George Mason,32,17,15,0.531,0.86,1.48,,5,13,,10,7,,3,8,,67.1,67.8,,40.2,23.9,56.4,0.424,5.91,19.4,0.304,13.4,19.4,0.691,11.9,37.3,10.9,6.06,4.66,13.6,16.8
96,George Washington,32,12,20,0.375,-3.99,0.92,,6,12,,7,9,,3,9,,65.2,70.1,,40.6,22.8,53.9,0.422,7.34,22.9,0.321,12.3,17.7,0.698,7.78,33.0,11.9,5.38,4.06,13.1,16.6
97,Georgetown,32,15,17,0.469,10.38,9.6,,5,13,,10,8,,4,7,,74.7,73.9,,40.0,26.3,60.0,0.437,6.44,18.6,0.346,15.7,20.4,0.771,11.7,38.2,15.0,6.25,4.06,13.5,16.0
98,Georgia,32,16,16,0.5,8.28,8.06,,5,13,,12,5,,3,9,,75.9,75.6,,40.6,27.3,60.7,0.451,6.97,23.2,0.3,14.2,20.3,0.702,11.8,37.8,13.5,7.13,3.25,14.7,18.9
99,Georgia Southern,33,20,13,0.606,1.69,-0.83,,12,8,,11,4,,8,8,,75.6,70.7,,40.0,26.5,60.0,0.442,7.88,24.0,0.328,14.7,21.8,0.674,9.85,35.6,12.3,7.88,3.85,13.0,16.4
100,Georgia State,32,19,13,0.594,3.09,0.13,,12,8,,12,3,,6,10,,78.1,72.2,,40.3,27.5,62.7,0.438,8.69,24.0,0.362,14.5,19.6,0.74,11.6,36.8,14.6,7.84,4.22,14.1,21.4
101,Georgia Tech,31,17,14,0.548,10.49,9.19,,11,9,,10,6,,6,7,,68.6,66.4,,40.3,25.2,55.7,0.452,5.19,16.6,0.312,13.0,19.2,0.677,9.65,36.2,13.7,7.1,4.58,16.2,19.1
102,Gonzaga,33,31,2,0.939,22.7,3.13,,15,1,,17,0,,10,1,,87.4,67.8,,40.2,31.8,61.7,0.515,7.45,19.3,0.386,16.5,23.9,0.688,11.4,40.1,16.7,7.36,3.85,11.2,14.7
103,Grambling,32,17,15,0.531,-12.39,-9.79,,11,7,,11,2,,6,12,,71.3,68.4,,40.0,26.0,57.4,0.453,4.84,15.8,0.306,14.4,21.1,0.682,10.3,35.8,12.9,7.47,4.0,14.3,18.4
104,Grand Canyon,30,13,17,0.433,-6.32,-4.05,,8,8,,8,8,,4,6,,70.5,73.0,,40.3,24.7,54.7,0.451,6.0,18.0,0.333,15.2,20.4,0.746,7.47,32.5,11.8,4.8,1.3,11.5,16.2
105,Green Bay,33,17,16,0.515,-4.8,-2.8,,11,7,,10,5,,7,10,,81.6,80.1,,40.5,29.3,63.9,0.459,7.64,20.7,0.369,15.3,20.3,0.756,9.85,36.4,16.2,6.91,3.09,12.5,19.2
106,Hampton,34,15,19,0.441,-12.02,-5.8,,8,10,,11,5,,3,13,,77.5,79.2,,40.3,27.2,59.6,0.456,6.26,18.9,0.332,16.9,24.1,0.699,10.2,36.7,14.6,5.03,3.76,11.7,19.1
107,Hartford,33,18,15,0.545,-6.79,-6.02,,9,7,,9,8,,9,7,,66.7,66.8,,40.2,23.4,56.1,0.418,7.67,22.5,0.341,12.2,17.3,0.703,8.0,34.0,13.0,7.3,2.36,13.5,17.4
108,Harvard,29,21,8,0.724,3.06,-1.55,,10,4,,11,1,,9,4,,72.9,66.5,,40.7,26.3,57.9,0.454,7.21,21.9,0.329,13.1,18.7,0.701,10.5,38.3,11.8,6.45,5.28,13.9,17.4
109,Hawaii,30,17,13,0.567,-1.27,-2.1,,8,8,,14,6,,3,7,,68.6,67.2,,40.2,24.4,57.2,0.426,7.17,21.7,0.33,12.7,18.0,0.704,9.57,33.6,13.4,5.47,2.1,13.1,17.6
110,High Point,32,9,23,0.281,-16.31,-5.34,,6,12,,6,9,,3,14,,65.9,74.9,,40.3,22.2,54.7,0.406,6.19,19.3,0.32,15.3,21.9,0.699,11.3,34.6,12.2,5.13,3.56,14.3,18.4
111,Hofstra,34,26,8,0.765,3.06,-3.85,,14,4,,10,4,,11,4,,76.4,68.4,,40.0,26.3,58.6,0.45,8.29,22.1,0.375,15.4,19.7,0.783,10.4,34.8,12.3,6.91,2.15,11.3,14.2
112,Holy Cross,32,3,29,0.094,-18.07,-4.26,,2,16,,2,12,,0,16,,65.8,79.3,,40.5,24.7,57.2,0.431,6.84,21.5,0.318,9.66,14.4,0.67,8.75,32.3,11.6,4.88,2.75,14.3,17.8
113,Houston,31,23,8,0.742,16.46,6.3,,13,5,,14,2,,6,6,,72.3,62.1,,40.2,25.4,60.3,0.422,6.97,20.7,0.337,14.5,19.8,0.73,14.4,41.5,12.9,5.19,4.87,11.9,19.6
114,Houston Christian,29,4,25,0.138,-17.41,-3.62,,4,16,,2,9,,2,15,,80.1,93.9,,40.2,27.5,62.1,0.443,7.45,20.5,0.364,17.6,23.6,0.747,12.2,36.1,12.8,5.66,2.21,16.8,20.2
