Rk,School,G,W,L,W-L%,SRS,SOS,Conf_W,Conf_L,Home_W,Home_L,Away_W,Away_L,Tm.,Opp.,MP,Opp_FG,Opp_FGA,Opp_FG%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
22,Bethune-Cookman,30,16,14,0.533,-10.16,-8.98,10,6,10,1,4,13,74.6,72.2,40.5,25.6,60.4,0.424,5.77,20.9,0.276,15.3,23.4,0.656,11.6,38.4,12.8,7.17,3.03,15.7,19.4
23,Binghamton,29,10,19,0.345,-15.03,-4.62,4,12,7,7,3,12,69.4,76.6,40.2,28.4,62.4,0.455,8.0,23.9,0.335,11.8,18.1,0.653,11.4,39.2,14.5,6.31,2.86,9.9,14.8
24,Boise State,32,20,12,0.625,8.59,4.39,11,7,13,2,4,8,75.9,69.5,40.8,25.4,56.8,0.447,6.63,22.2,0.299,12.0,16.7,0.717,7.34,32.8,11.4,6.0,2.31,13.8,20.0
25,Boston College,32,13,19,0.406,1.82,7.86,7,13,8,10,4,8,64.6,70.6,40.2,25.6,57.7,0.443,7.16,21.4,0.334,12.3,17.3,0.716,10.5,38.1,13.4,6.81,3.19,14.5,16.8
26,Boston University,34,21,13,0.618,-1.87,-5.3,12,6,12,3,9,8,70.9,66.7,40.4,25.0,57.2,0.437,6.62,20.3,0.326,10.1,15.1,0.672,8.47,33.2,11.4,6.44,2.71,11.6,16.0
27,Bowling Green State,31,21,10,0.677,0.47,0.2,12,6,13,2,5,5,74.5,72.9,40.3,25.7,61.2,0.42,7.71,23.4,0.329,13.7,20.0,0.686,10.1,38.2,10.3,5.71,3.1,11.8,17.1
28,Bradley,34,23,11,0.676,5.33,0.33,11,7,15,2,4,8,71.7,65.9,40.3,22.5,57.0,0.395,7.79,24.7,0.316,13.1,17.4,0.752,9.35,33.5,11.8,5.76,2.91,12.1,17.4
29,Brigham Young,32,24,8,0.75,16.93,6.45,13,3,14,1,6,5,79.6,68.4,40.5,25.6,58.4,0.438,6.03,19.6,0.308,11.2,16.1,0.693,8.31,33.6,11.9,6.25,2.41,12.9,15.8
30,Brown,27,15,12,0.556,-4.45,-1.72,8,6,10,4,5,8,67.0,68.7,40.0,24.9,57.8,0.43,6.93,21.0,0.329,12.0,16.7,0.721,9.33,35.1,12.0,7.81,4.07,14.0,19.4
31,Bryant,32,15,17,0.469,-6.7,-6.67,7,11,9,5,6,12,71.0,69.5,40.2,25.1,60.7,0.413,6.84,22.1,0.31,12.4,18.3,0.679,10.9,37.2,12.6,6.56,3.44,12.1,16.8
32,Bucknell,34,14,20,0.412,-7.73,-4.32,8,10,9,4,4,14,67.6,71.0,40.0,25.3,54.9,0.461,5.91,18.2,0.324,14.5,21.0,0.692,8.62,35.2,12.5,6.88,3.15,13.9,16.1
33,Buffalo,32,20,12,0.625,1.8,0.06,11,7,10,7,7,4,78.6,75.8,40.3,27.5,63.2,0.435,6.84,21.7,0.316,13.9,19.0,0.734,11.1,38.0,12.9,6.69,3.78,14.5,17.8
34,Butler,31,22,9,0.71,15.56,9.14,10,8,14,3,5,6,68.5,62.1,40.2,21.6,54.6,0.395,6.84,20.7,0.33,12.1,16.9,0.719,8.77,30.5,11.3,5.61,3.1,11.6,16.5
35,Cal Poly,30,7,23,0.233,-10.0,-0.42,4,12,7,6,0,15,67.6,74.9,41.2,25.2,55.6,0.453,7.4,19.9,0.371,17.1,23.7,0.724,9.63,36.8,13.8,6.5,3.17,13.4,18.3
36,Cal State Bakersfield,31,12,19,0.387,-7.11,-3.26,6,10,9,7,3,12,68.0,67.6,40.8,21.5,50.5,0.426,7.45,20.6,0.361,17.2,23.9,0.721,8.13,30.9,11.3,5.13,2.84,13.4,17.1
37,Cal State Fullerton,31,11,20,0.355,-6.79,-1.38,6,10,6,8,4,11,68.6,71.4,40.8,25.3,57.4,0.44,6.19,18.5,0.334,14.7,20.2,0.727,9.0,36.4,12.3,6.1,3.29,13.0,19.0
38,Cal State Northridge,32,15,17,0.469,-6.37,-0.97,10,6,10,4,5,12,76.1,79.0,40.0,28.4,61.3,0.463,9.53,24.9,0.383,12.7,17.8,0.715,11.0,37.2,15.3,5.06,3.16,12.7,18.2
39,California,32,14,18,0.438,3.2,9.05,7,11,12,5,1,10,63.2,69.1,40.5,23.4,54.4,0.43,7.5,20.7,0.363,14.8,20.1,0.736,8.72,33.2,12.1,4.91,3.59,11.5,17.8
40,California Baptist,31,21,10,0.677,-1.99,-6.66,10,6,15,5,6,5,79.5,70.0,40.5,25.6,61.3,0.418,6.1,20.2,0.302,12.7,18.6,0.682,9.55,33.8,12.4,6.1,3.39,10.8,19.5
41,Campbell,31,15,16,0.484,-8.51,-8.1,6,12,8,5,6,10,68.7,66.6,40.2,23.3,52.9,0.44,5.48,17.8,0.309,14.5,20.7,0.702,9.16,33.7,10.1,6.45,2.1,13.8,14.9
42,Canisius,32,12,20,0.375,-7.6,-5.44,7,13,7,6,4,12,68.6,70.8,40.0,25.0,55.1,0.455,6.88,19.8,0.348,13.8,19.6,0.705,9.66,34.9,11.8,6.75,2.81,15.3,17.7
43,Central Arkansas,31,10,21,0.323,-11.26,-2.7,9,11,8,4,2,16,74.7,82.4,41.0,28.8,64.2,0.448,8.87,23.9,0.372,15.9,22.3,0.716,11.0,37.8,15.5,9.39,3.19,13.9,21.2
44,Central Connecticut State,31,4,27,0.129,-20.33,-4.63,3,15,4,9,0,16,63.2,77.3,40.0,27.5,59.8,0.46,8.71,23.7,0.368,13.6,19.6,0.695,11.5,39.4,15.3,7.29,4.23,13.0,16.2
45,Central Michigan,32,14,18,0.438,-3.4,-0.26,7,11,12,4,2,14,78.3,76.7,40.2,27.9,60.3,0.462,9.0,23.8,0.378,11.9,16.7,0.712,9.63,37.8,14.1,6.38,3.41,16.5,19.3
46,Charleston Southern,32,14,18,0.438,-13.14,-6.98,7,11,9,6,5,11,68.8,72.0,40.5,26.5,57.7,0.46,7.13,21.3,0.335,11.8,16.8,0.701,9.75,37.3,14.1,6.88,2.69,13.1,15.8
47,Charlotte,29,16,13,0.552,0.46,-1.09,10,8,13,2,3,11,66.3,64.7,40.5,23.9,54.1,0.441,6.9,21.6,0.319,10.1,14.9,0.677,7.55,31.3,12.0,6.93,3.45,13.7,16.7
48,Chattanooga,33,20,13,0.606,0.39,-1.9,10,8,10,4,7,8,73.0,68.5,40.2,25.6,57.4,0.446,6.61,21.0,0.315,10.7,15.4,0.696,8.06,32.9,11.7,5.61,3.12,11.8,16.8
49,Chicago State,29,4,25,0.138,-28.2,-2.85,0,14,3,11,1,12,61.4,81.8,40.0,27.8,57.7,0.481,9.1,22.9,0.397,17.2,23.2,0.74,10.1,34.5,16.8,8.38,1.97,11.8,18.8
50,Cincinnati,30,20,10,0.667,12.33,6.73,13,5,13,2,5,6,72.7,67.1,41.3,23.7,59.6,0.398,6.97,20.7,0.337,12.7,17.4,0.73,10.8,34.1,12.0,6.7,3.9,14.0,19.1
51,Clemson,31,16,15,0.516,10.26,7.88,9,11,11,6,3,8,66.5,64.1,40.5,22.5,54.7,0.411,7.87,24.2,0.326,11.2,15.7,0.715,8.35,34.7,11.6,6.58,2.45,13.5,16.1
52,Cleveland State,32,11,21,0.344,-11.16,-2.45,7,11,6,8,3,13,64.2,71.8,40.3,24.2,56.3,0.43,7.22,21.4,0.337,16.2,22.5,0.721,11.6,36.1,13.3,7.03,4.72,14.3,19.4
53,Coastal Carolina,33,16,17,0.485,-0.83,-0.31,8,12,9,9,7,7,78.0,76.3,40.0,24.5,57.9,0.423,8.76,25.7,0.34,18.6,25.8,0.724,10.4,34.2,13.8,7.39,3.06,13.8,18.8
54,Colgate,34,25,9,0.735,1.47,-5.63,14,4,15,2,9,7,76.1,68.1,40.1,25.8,59.4,0.434,7.12,22.9,0.31,9.44,14.4,0.655,9.41,35.3,12.9,5.32,2.85,12.1,16.0
55,College of Charleston,31,17,14,0.548,0.53,-0.84,11,7,10,5,6,6,70.2,68.0,40.0,23.9,56.3,0.425,6.97,21.3,0.327,13.3,17.9,0.742,10.2,36.0,12.2,5.0,3.19,12.0,17.1
56,Colorado,32,21,11,0.656,14.91,8.31,10,8,13,3,4,7,70.9,64.3,40.3,23.7,57.2,0.414,6.28,18.4,0.342,10.6,14.9,0.711,8.31,31.6,11.0,7.31,2.94,13.2,18.7
57,Colorado State,32,20,12,0.625,6.7,3.96,11,7,12,4,5,6,75.5,72.1,40.6,26.5,59.8,0.443,8.72,25.5,0.342,10.4,14.3,0.725,8.38,33.0,13.5,6.28,2.53,12.6,19.2
58,Columbia,30,6,24,0.2,-10.19,-2.5,1,13,5,7,0,16,66.3,72.7,40.5,27.3,60.6,0.451,7.87,23.7,0.332,10.2,15.1,0.675,8.93,38.6,13.4,5.63,3.97,11.4,14.8
59,Connecticut,31,19,12,0.613,11.15,5.34,10,8,14,3,3,7,72.8,67.0,41.3,23.5,56.6,0.415,5.58,16.9,0.33,14.5,19.6,0.738,10.5,35.0,11.7,6.94,3.9,15.6,19.2
60,Coppin State,31,11,20,0.355,-14.36,-8.27,7,9,5,5,6,15,68.0,74.1,40.3,26.3,63.0,0.418,8.55,25.6,0.334,13.0,19.0,0.683,11.6,42.2,15.3,6.77,2.74,14.8,16.9
61,Cornell,27,7,20,0.259,-8.37,-1.85,4,10,6,6,1,14,67.3,70.8,40.6,25.3,56.3,0.448,7.78,22.2,0.351,12.5,17.5,0.715,9.7,35.1,13.8,5.67,3.52,12.6,15.2
62,Creighton,31,24,7,0.774,17.24,9.61,13,5,17,1,6,5,78.3,69.7,40.2,26.1,62.2,0.42,7.48,23.8,0.314,10.0,14.3,0.698,11.3,37.0,13.3,4.84,3.23,12.4,16.5
63,Dartmouth,29,12,17,0.414,-4.17,-3.2,5,9,6,6,5,10,65.3,64.6,40.3,23.3,55.9,0.416,7.79,24.1,0.323,10.2,16.0,0.637,7.45,33.3,11.7,5.97,2.48,11.1,15.5
64,Davidson,30,16,14,0.533,8.85,3.62,10,8,11,1,4,9,72.7,67.5,41.0,23.9,55.3,0.433,6.8,20.5,0.332,12.8,18.1,0.71,8.27,32.5,12.0,5.13,2.83,11.5,17.0
65,Dayton,31,29,2,0.935,19.17,3.69,18,0,17,0,9,0,80.0,64.5,40.5,23.5,57.1,0.411,6.26,19.0,0.33,11.4,17.6,0.644,9.84,31.6,11.1,5.39,2.68,12.9,17.9
66,Delaware,33,22,11,0.667,-1.53,-3.84,11,7,10,3,7,6,74.3,70.7,40.2,24.9,58.3,0.427,7.94,22.6,0.351,12.9,17.1,0.755,9.42,33.0,12.5,6.67,2.45,11.7,16.4
67,Delaware State,32,6,26,0.188,-20.87,-9.54,4,12,3,11,2,13,73.4,83.0,40.3,28.1,60.2,0.466,8.5,24.4,0.348,18.3,25.8,0.712,10.7,39.8,15.7,7.94,3.34,14.8,18.4
68,Denver,31,7,24,0.226,-10.06,-1.99,3,13,6,8,0,14,68.9,76.1,40.3,25.8,57.6,0.447,8.06,25.0,0.322,16.5,21.8,0.756,8.68,35.9,12.5,6.23,2.58,12.7,19.0
69,DePaul,32,16,16,0.5,7.63,8.95,3,15,11,7,4,9,70.7,71.1,40.3,23.9,57.8,0.415,8.13,24.2,0.336,15.1,20.3,0.74,10.9,36.8,13.9,8.0,3.63,16.0,18.0
70,Detroit Mercy,31,8,23,0.258,-9.87,-1.9,6,12,5,8,2,14,70.2,78.1,40.2,27.8,60.5,0.459,8.61,23.7,0.363,13.9,19.2,0.723,10.7,36.8,17.3,6.35,3.48,12.1,18.0
71,Drake,34,20,14,0.588,0.43,0.61,8,10,14,2,2,10,69.4,67.7,40.1,23.6,55.9,0.422,8.26,22.5,0.367,12.2,16.5,0.74,7.56,32.0,11.4,6.59,2.65,12.2,16.2
72,Drexel,33,14,19,0.424,-5.38,-2.2,6,12,10,5,1,13,68.3,70.4,40.2,26.1,57.9,0.45,5.48,17.5,0.313,12.8,16.9,0.758,8.97,32.8,11.8,7.67,3.27,11.2,17.2
73,Duke,31,25,6,0.806,22.55,8.0,15,5,15,2,7,4,82.5,68.0,40.6,25.3,60.6,0.417,4.84,16.2,0.299,12.5,18.7,0.671,10.6,34.4,11.8,7.26,3.9,15.0,19.0
74,Duquesne,30,21,9,0.7,6.77,1.67,11,7,10,4,6,3,71.5,66.4,40.5,24.5,57.6,0.425,6.4,21.2,0.301,11.1,16.8,0.659,10.6,34.9,13.0,6.3,3.0,13.8,17.7
75,East Carolina,31,11,20,0.355,-2.27,1.82,5,13,9,7,1,11,68.1,72.2,40.3,24.4,56.8,0.428,8.19,24.3,0.337,15.3,22.8,0.669,9.32,34.8,13.8,6.97,3.16,13.3,18.9
76,East Tennessee State,34,30,4,0.882,7.63,-1.82,16,2,16,1,11,3,76.3,63.1,40.0,22.5,53.0,0.425,6.12,20.4,0.301,12.0,17.1,0.701,8.56,31.0,10.4,5.97,2.94,15.7,19.4
77,Eastern Illinois,32,17,15,0.531,-5.08,-7.41,9,9,10,2,5,11,74.3,69.2,40.3,24.3,57.3,0.423,6.66,19.0,0.351,14.0,19.1,0.733,10.0,35.9,12.3,6.0,2.91,15.3,17.2
78,Eastern Kentucky,33,16,17,0.485,-9.17,-4.46,12,6,10,4,5,10,74.7,75.4,40.0,26.7,59.1,0.452,6.61,20.8,0.317,15.4,21.0,0.732,11.6,40.9,14.6,6.97,3.3,18.3,17.5
79,Eastern Michigan,32,16,16,0.5,-3.12,0.95,6,12,11,4,3,12,64.9,64.1,40.0,22.2,54.0,0.411,8.78,25.6,0.343,10.9,15.9,0.686,10.5,35.9,14.2,6.38,2.56,16.8,18.8
80,Eastern Washington,31,23,8,0.742,2.01,-1.81,16,4,13,2,10,6,80.9,72.9,40.3,26.2,61.2,0.427,6.74,19.8,0.34,13.8,19.5,0.707,10.0,36.9,14.4,7.19,3.19,14.4,18.8
81,Elon,34,13,21,0.382,-7.81,-2.03,7,11,8,8,3,12,68.7,71.7,40.1,23.6,53.5,0.442,8.0,22.1,0.361,16.4,22.0,0.747,8.03,35.0,12.5,5.91,2.94,11.9,17.3
82,Evansville,32,9,23,0.281,-7.04,0.61,0,18,5,10,3,10,67.2,74.0,40.9,27.0,57.3,0.472,6.0,16.9,0.355,13.9,18.7,0.747,8.44,36.0,11.2,5.53,2.5,11.8,18.5
83,Fairfield,32,12,20,0.375,-9.65,-4.81,8,12,5,8,6,9,58.0,62.9,40.6,22.2,52.9,0.419,6.81,19.4,0.35,11.8,16.4,0.715,8.53,32.2,11.4,6.09,3.06,12.5,18.2
84,FDU,30,11,19,0.367,-9.94,-5.87,9,9,7,5,4,14,72.2,74.5,40.3,26.7,59.4,0.449,8.27,24.1,0.343,12.9,18.4,0.701,11.2,36.0,15.0,6.67,3.1,12.8,15.9
85,Florida,31,19,12,0.613,14.94,9.1,11,7,11,4,4,7,71.9,66.0,40.3,23.1,54.8,0.421,6.35,19.5,0.326,13.5,18.5,0.729,9.35,31.7,11.2,5.48,2.45,12.9,18.0
86,Florida A&M,27,12,15,0.444,-12.17,-6.24,10,6,8,0,4,13,67.6,73.5,40.9,25.9,56.1,0.461,6.04,19.7,0.306,15.7,23.1,0.678,10.7,37.0,12.7,7.63,3.7,15.6,20.2
87,Florida Atlantic,32,17,15,0.531,-1.66,-1.25,8,10,14,3,2,12,71.1,69.4,40.5,25.2,57.3,0.44,7.38,21.8,0.339,11.7,16.7,0.702,8.84,35.1,11.8,6.53,2.28,15.2,16.4
88,Florida Gulf Coast,32,10,22,0.313,-10.26,-4.3,7,9,6,10,4,12,61.8,66.3,40.5,23.8,56.2,0.423,7.06,20.9,0.338,11.7,16.9,0.69,10.1,35.3,11.7,7.53,3.06,13.6,14.3
89,Florida International,32,19,13,0.594,0.9,-1.0,9,9,11,3,6,9,76.7,72.5,40.2,26.2,61.9,0.423,6.38,22.2,0.288,13.8,18.8,0.735,13.0,38.9,12.8,7.75,2.94,16.3,16.3
90,Florida State,31,26,5,0.839,17.28,7.64,16,4,16,0,7,5,75.4,65.7,40.3,22.4,55.1,0.406,7.03,22.2,0.317,13.9,19.0,0.733,10.4,32.9,9.97,5.32,2.87,16.6,17.1
91,Fordham,31,9,22,0.29,-3.58,-0.45,2,16,6,12,1,8,58.6,61.7,40.5,21.1,52.7,0.401,7.52,24.8,0.303,11.9,17.5,0.683,9.0,37.1,13.0,6.81,2.65,13.9,16.1
92,Fresno State,30,11,19,0.367,2.08,3.39,7,11,7,7,4,10,69.2,68.9,40.8,24.0,57.4,0.418,8.43,23.6,0.358,12.5,16.6,0.752,9.23,34.2,12.4,5.77,2.33,10.5,16.8
93,Furman,32,25,7,0.781,6.79,-1.55,15,3,14,1,10,5,76.8,66.3,40.3,24.5,56.1,0.437,7.16,23.2,0.309,10.2,14.2,0.716,9.41,34.5,13.4,6.28,2.69,16.2,15.9
94,Gardner-Webb,32,16,16,0.5,-5.56,-5.83,11,7,7,5,6,10,72.4,71.0,41.1,24.9,59.1,0.422,8.31,25.0,0.333,12.9,18.1,0.712,10.2,35.3,13.9,5.97,2.75,12.5,16.8
95,George Mason,32,17,15,0.531,0.86,1.48,5,13,10,7,3,8,67.1,67.8,40.2,24.7,56.8,0.436,6.81,21.6,0.315,11.5,17.3,0.663,9.78,33.8,12.3,6.53,3.66,12.8,18.4
96,George Washington,32,12,20,0.375,-3.99,0.92,6,12,7,9,3,9,65.2,70.1,40.6,26.0,57.7,0.451,5.78,17.5,0.33,12.3,17.9,0.686,9.22,35.3,11.8,7.0,3.66,10.6,17.0
97,Georgetown,32,15,17,0.469,10.38,9.6,5,13,10,8,4,7,74.7,73.9,40.0,26.3,61.0,0.432,9.28,25.5,0.364,11.9,16.2,0.734,10.6,35.1,15.3,7.63,3.09,13.5,18.9
98,Georgia,32,16,16,0.5,8.28,8.06,5,13,12,5,3,9,75.9,75.6,40.6,28.0,61.9,0.453,6.94,21.5,0.323,12.6,19.0,0.661,11.1,35.7,13.0,6.47,3.34,13.2,17.9
99,Georgia Southern,33,20,13,0.606,1.69,-0.83,12,8,11,4,8,8,75.6,70.7,40.0,26.1,60.1,0.434,6.73,22.2,0.303,11.8,16.5,0.711,10.6,37.8,13.1,5.88,2.33,15.8,19.1
100,Georgia State,32,19,13,0.594,3.09,0.13,12,8,12,3,6,10,78.1,72.2,40.3,23.6,58.4,0.403,5.88,20.7,0.284,19.2,26.5,0.724,12.1,37.3,11.9,6.31,3.69,15.9,17.8
101,Georgia Tech,31,17,14,0.548,10.49,9.19,11,9,10,6,6,7,68.6,66.4,40.3,23.2,58.1,0.399,5.42,19.0,0.285,14.6,20.5,0.711,10.5,33.7,12.0,7.74,3.61,13.8,18.1
102,Gonzaga,33,31,2,0.939,22.7,3.13,15,1,17,0,10,1,87.4,67.8,40.2,25.9,61.5,0.422,6.7,20.9,0.32,9.33,13.4,0.697,8.45,30.8,11.2,6.06,2.94,13.4,19.3
103,Grambling,32,17,15,0.531,-12.39,-9.79,11,7,11,2,6,12,71.3,68.4,40.0,23.6,57.3,0.411,7.28,22.1,0.329,14.0,20.5,0.681,9.72,33.2,13.8,6.66,2.94,14.9,18.8
104,Grand Canyon,30,13,17,0.433,-6.32,-4.05,8,8,8,8,4,6,70.5,73.0,40.3,26.0,58.8,0.441,8.47,23.8,0.356,12.6,17.4,0.727,9.87,34.9,14.3,5.43,2.47,11.1,18.2
105,Green Bay,33,17,16,0.515,-4.8,-2.8,11,7,10,5,7,10,81.6,80.1,40.5,28.0,63.7,0.44,8.76,25.4,0.344,15.3,20.4,0.75,11.8,38.7,14.5,5.73,2.58,14.5,18.4
106,Hampton,34,15,19,0.441,-12.02,-5.8,8,10,11,5,3,13,77.5,79.2,40.3,27.5,61.5,0.447,8.26,23.7,0.349,16.0,23.1,0.694,11.4,37.4,14.8,5.53,2.97,11.4,20.2
107,Hartford,33,18,15,0.545,-6.79,-6.02,9,7,9,8,9,7,66.7,66.8,40.2,24.2,59.0,0.41,6.24,22.7,0.275,12.2,17.5,0.697,11.4,38.3,12.8,6.67,3.06,13.3,17.0
108,Harvard,29,21,8,0.724,3.06,-1.55,10,4,11,1,9,4,72.9,66.5,40.7,23.6,57.8,0.409,6.72,20.3,0.331,12.5,18.1,0.693,9.28,33.3,10.4,7.0,2.48,12.9,18.7
109,Hawaii,30,17,13,0.567,-1.27,-2.1,8,8,14,6,3,7,68.6,67.2,40.2,24.6,56.0,0.44,5.07,15.0,0.339,12.9,17.8,0.723,8.63,33.5,9.37,6.13,3.17,13.3,18.5
110,High Point,32,9,23,0.281,-16.31,-5.34,6,12,6,9,3,14,65.9,74.9,40.3,25.7,55.6,0.462,10.0,25.7,0.389,13.5,19.8,0.68,9.19,32.8,15.6,6.94,3.56,12.3,19.0
111,Hofstra,34,26,8,0.765,3.06,-3.85,14,4,10,4,11,4,76.4,68.4,40.0,26.4,59.4,0.445,6.59,21.6,0.305,9.0,12.5,0.722,10.0,33.8,14.5,5.85,2.5,13.6,18.3
112,Holy Cross,32,3,29,0.094,-18.07,-4.26,2,16,2,12,0,16,65.8,79.3,40.5,29.3,59.5,0.493,7.44,20.0,0.372,13.2,18.8,0.7,9.38,35.5,14.0,7.34,3.13,10.7,14.5
113,Houston,31,23,8,0.742,16.46,6.3,13,5,14,2,6,6,72.3,62.1,40.2,20.4,53.3,0.383,6.03,21.1,0.286,15.3,22.2,0.69,9.16,32.0,11.0,5.16,2.26,12.2,19.1
114,Houston Christian,29,4,25,0.138,-17.41,-3.62,4,16,2,9,2,15,80.1,93.9,40.2,33.8,65.4,0.517,8.45,22.0,0.384,17.8,24.0,0.74,11.3,36.9,19.1,8.59,4.59,13.1,19.8
115,Howard,33,4,29,0.121,-21.88,-7.98,1,15,2,13,1,14,69.9,81.3,40.5,29.2,62.3,0.468,8.03,23.0,0.349,14.9,21.8,0.683,13.4,40.4,18.0,6.24,2.55,13.8,17.7
116,Idaho,32,8,24,0.25,-12.07,-2.1,4,16,5,10,2,12,65.2,72.8,40.2,26.8,59.5,0.451,7.59,23.1,0.329,11.5,16.7,0.688,9.03,34.3,14.2,6.97,2.94,11.2,16.7
117,Idaho State,30,8,22,0.267,-8.62,-1.62,4,16,4,9,3,13,69.8,73.3,40.5,28.3,58.7,0.483,5.17,16.0,0.322,11.4,15.1,0.756,8.63,32.0,11.7,6.0,3.2,11.3,18.7
118,Illinois,31,21,10,0.677,15.27,9.84,13,7,15,3,6,6,72.2,65.3,40.2,24.5,58.9,0.415,6.45,19.4,0.332,9.94,13.7,0.723,9.19,32.0,11.3,5.77,3.23,11.6,18.6
