Rk,School,G,W,L,W-L%,SRS,SOS,,Conf_W,Conf_L,,Home_W,Home_L,,Away_W,Away_L,,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
11,Arizona State,27,10,17,0.37,2.82,5.34,,4.0,14.0,,7,8,,2,9,,74.1,76.6,,40.4,23.9,55.5,0.431,5.96,17.7,0.337,20.3,27.6,0.735,12.1,35.6,15.8,5.56,3.19,15.1,21.0
12,Arkansas,28,12,16,0.429,6.53,6.28,,4.0,12.0,,10,6,,1,8,,68.9,68.6,,40.4,24.2,58.2,0.416,6.43,20.5,0.314,14.0,20.6,0.679,13.0,34.5,13.0,7.86,3.86,13.8,19.8
13,Arkansas State,28,17,11,0.607,-1.57,-4.42,,7.0,7.0,,10,4,,6,5,,74.2,69.9,,40.5,25.3,56.5,0.447,7.0,19.6,0.356,16.7,22.9,0.729,12.8,36.3,11.3,6.79,2.86,15.5,20.6
14,Arkansas-Pine Bluff,27,1,26,0.037,-30.69,-8.54,,1.0,17.0,,0,10,,1,16,,52.2,74.4,,40.0,18.9,55.0,0.344,5.04,18.0,0.279,9.33,14.6,0.638,10.8,34.7,9.96,5.52,2.44,19.2,21.0
15,Army,27,6,21,0.222,-22.76,-7.72,,3.0,11.0,,4,11,,2,8,,50.5,63.3,,40.0,16.9,46.6,0.362,5.7,17.4,0.328,11.1,16.9,0.656,6.89,29.0,10.0,6.3,1.93,17.1,18.3
16,Auburn,28,14,14,0.5,10.32,5.89,,5.0,11.0,,12,5,,1,8,,70.0,65.6,,40.2,25.0,57.1,0.438,6.61,19.4,0.341,13.4,20.2,0.663,14.8,37.3,15.3,8.71,4.79,16.0,16.9
17,Austin Peay,32,22,10,0.688,1.42,-1.38,,16.0,0.0,,13,0,,8,8,,65.6,60.5,,40.0,23.1,52.3,0.442,5.69,17.4,0.327,13.7,19.8,0.693,9.94,34.1,12.7,6.81,4.06,13.8,17.4
18,Ball State,29,14,15,0.483,1.03,1.78,,10.0,8.0,,10,5,,4,9,,70.6,70.1,,40.5,24.2,57.1,0.424,5.14,15.3,0.336,16.9,23.2,0.731,11.9,35.3,12.6,6.0,2.17,13.1,20.3
19,Baylor,29,8,21,0.276,-2.73,5.2,,3.0,13.0,,6,11,,1,9,,63.7,70.4,,40.5,22.6,53.1,0.426,5.79,18.4,0.315,12.7,18.3,0.691,12.2,31.9,12.1,7.38,2.55,15.4,16.0
20,Belmont,30,21,9,0.7,1.7,-4.68,,15.0,5.0,,12,4,,9,5,,72.4,64.9,,40.8,24.8,54.5,0.456,9.77,27.3,0.358,12.9,18.9,0.686,9.73,33.2,16.5,8.97,2.4,14.6,18.0
21,Bethune-Cookman,29,8,21,0.276,-18.49,-10.63,,7.0,11.0,,5,6,,3,14,,59.0,66.9,,40.5,20.9,53.4,0.391,6.07,19.2,0.315,11.1,15.9,0.699,10.7,32.0,10.6,8.31,2.1,15.9,18.3
22,Binghamton,30,14,16,0.467,-9.09,-6.33,,10.0,8.0,,6,5,,6,7,,60.1,62.8,,40.2,21.0,51.6,0.407,5.37,16.9,0.317,12.7,19.9,0.639,11.9,35.2,10.5,6.73,5.23,17.0,18.8
23,Birmingham-Southern,27,20,7,0.741,-3.27,-9.79,,12.0,4.0,,12,1,,7,5,,74.0,65.2,,,25.2,52.3,0.482,9.0,20.9,0.43,14.6,21.0,0.695,,35.7,15.8,7.59,3.22,15.9,19.3
24,Boise State,33,23,10,0.697,8.85,4.14,,12.0,6.0,,13,4,,10,5,,73.7,67.5,,40.2,25.8,57.7,0.447,6.7,19.4,0.346,15.3,20.8,0.738,11.5,34.4,14.0,6.42,3.18,13.0,17.2
25,Boston College NCAA,34,24,10,0.706,11.99,7.17,,10.0,6.0,,13,3,,5,5,,68.0,63.2,,40.6,24.1,52.9,0.455,3.76,11.6,0.326,16.1,23.6,0.679,12.5,36.0,16.0,7.09,3.0,13.4,15.8
26,Boston University,29,23,6,0.793,1.12,-5.91,,17.0,1.0,,11,3,,12,3,,66.6,59.5,,40.3,23.9,55.8,0.429,6.1,18.7,0.326,12.7,18.3,0.692,11.6,34.7,14.5,7.86,3.62,12.1,18.5
27,Bowling Green State,31,14,17,0.452,-1.27,0.49,,8.0,10.0,,11,4,,2,10,,70.8,71.2,,40.3,23.3,51.9,0.448,6.48,17.6,0.369,17.8,22.9,0.775,10.4,34.2,15.2,5.39,3.87,16.4,23.8
28,Bradley,31,15,16,0.484,-0.06,1.94,,7.0,11.0,,11,4,,3,10,,66.4,68.6,,40.3,21.5,53.2,0.404,6.19,18.9,0.328,17.2,23.7,0.725,10.7,33.8,12.2,7.19,1.84,15.7,22.1
29,Brigham Young NCAA,30,21,9,0.7,12.7,6.31,,10.0,4.0,,13,0,,5,7,,73.3,65.5,,40.2,25.5,52.4,0.486,5.7,16.2,0.351,16.7,23.1,0.724,10.5,33.9,14.8,6.93,3.27,13.6,18.9
30,Brown,27,14,13,0.519,-5.4,-4.17,,10.0,4.0,,7,4,,6,9,,72.4,72.8,,40.4,26.0,57.8,0.45,7.7,21.1,0.365,12.7,18.0,0.702,9.33,33.0,15.8,8.89,3.15,15.3,18.5
31,Bucknell,29,14,15,0.483,-4.21,-6.65,,9.0,5.0,,10,2,,2,11,,64.9,60.7,,40.2,23.1,50.1,0.461,4.83,16.7,0.29,13.9,20.8,0.669,10.2,34.6,12.9,8.41,2.45,16.7,19.3
32,Buffalo,29,17,12,0.586,2.36,-1.19,,11.0,7.0,,9,5,,8,6,,75.0,71.4,,40.0,26.6,57.6,0.462,6.45,17.0,0.379,15.4,22.9,0.673,12.7,35.8,13.2,8.0,2.86,15.0,21.8
33,Butler,30,16,14,0.533,1.8,-0.03,,8.0,8.0,,11,4,,4,9,,62.4,60.2,,41.0,21.5,51.8,0.416,8.17,23.8,0.343,11.2,14.6,0.763,9.57,29.6,11.3,5.33,1.97,10.3,18.9
34,Cal Poly,27,11,16,0.407,-3.39,-0.2,,6.0,12.0,,8,5,,3,10,,70.4,73.2,,40.2,25.2,56.8,0.444,6.15,18.5,0.332,13.8,19.7,0.7,10.4,33.7,13.5,7.67,3.26,15.2,19.2
35,Cal State Fullerton,28,11,17,0.393,-4.03,-0.81,,7.0,11.0,,8,6,,3,10,,70.8,73.2,,,24.8,58.5,0.423,7.0,19.1,0.366,14.3,21.0,0.682,14.7,38.1,14.4,6.57,1.86,15.5,20.7
36,Cal State Northridge,30,14,16,0.467,-1.91,-0.46,,7.0,11.0,,7,6,,4,9,,68.2,68.8,,40.2,23.6,53.5,0.44,5.83,17.1,0.341,15.2,21.0,0.723,11.0,30.1,12.5,9.93,2.33,16.4,21.1
37,California,28,13,15,0.464,6.29,6.65,,9.0,9.0,,11,4,,2,9,,66.9,67.3,,40.2,24.1,55.1,0.437,4.54,14.6,0.31,14.1,22.5,0.628,12.4,35.1,13.8,6.18,3.0,14.1,19.3
38,Campbell,27,3,24,0.111,-21.16,-4.49,,3.0,17.0,,3,9,,0,15,,68.8,85.5,,40.0,25.1,63.8,0.394,5.78,19.3,0.299,12.7,19.3,0.66,13.6,37.1,13.6,7.74,1.41,17.0,21.9
39,Canisius,30,10,20,0.333,-6.2,-2.75,,5.0,13.0,,3,9,,6,9,,68.8,72.3,,40.3,25.4,58.3,0.436,6.9,18.1,0.381,11.0,17.5,0.63,12.1,37.1,15.3,5.9,3.0,14.9,19.1
40,Centenary (LA),28,16,12,0.571,-2.43,-2.39,,10.0,6.0,,13,0,,3,10,,70.2,68.0,,40.2,24.4,51.6,0.474,5.32,14.5,0.366,16.0,22.3,0.718,,30.4,12.6,8.82,3.04,15.0,22.0
41,Central Connecticut State,28,14,14,0.5,-6.69,-7.97,,9.0,9.0,,5,7,,6,7,,70.7,69.4,,40.7,26.1,56.5,0.463,5.86,15.6,0.374,12.5,19.6,0.641,13.1,34.9,14.5,7.32,1.96,15.1,16.0
42,Central Michigan,30,6,24,0.2,-9.05,1.13,,2.0,16.0,,6,8,,1,12,,70.5,80.4,,,24.5,56.2,0.436,7.27,20.4,0.357,14.3,21.0,0.678,10.1,32.1,14.6,6.2,1.97,17.7,22.4
43,Charleston Southern,28,6,22,0.214,-15.23,-6.97,,3.0,13.0,,5,6,,1,13,,59.3,65.8,,40.5,22.4,53.0,0.423,5.07,16.3,0.312,9.43,14.9,0.635,10.4,32.1,13.3,7.32,3.68,15.5,20.1
44,Charlotte NCAA,30,21,9,0.7,12.24,4.7,,12.0,4.0,,10,3,,10,4,,79.1,71.6,,40.8,27.1,60.2,0.45,7.73,22.7,0.34,17.3,26.6,0.649,14.7,40.7,16.1,8.8,3.0,15.3,19.0
45,Chattanooga,30,19,11,0.633,-1.39,-2.98,,10.0,6.0,,10,4,,7,6,,82.1,75.3,,40.2,28.7,58.4,0.492,7.7,20.5,0.376,17.0,23.1,0.735,12.3,35.6,17.8,8.33,2.4,16.0,17.2
46,Chicago State,32,12,20,0.375,-6.08,0.14,,9.0,7.0,,8,3,,3,14,,65.8,70.9,,,23.3,53.8,0.433,4.53,12.4,0.364,14.7,21.0,0.7,11.6,31.2,11.4,7.09,2.97,13.8,21.9
47,Cincinnati NCAA,32,25,7,0.781,18.75,6.28,,12.0,4.0,,18,1,,6,5,,76.7,64.3,,40.2,27.1,59.2,0.458,7.41,19.1,0.387,15.1,22.6,0.669,13.1,37.4,16.2,7.53,5.25,12.3,19.4
48,Clemson,28,10,18,0.357,5.87,11.12,,3.0,13.0,,10,6,,0,11,,65.7,70.9,,40.4,23.2,53.7,0.432,4.79,14.9,0.321,14.5,23.0,0.631,14.2,37.5,12.8,6.82,4.46,19.2,18.7
49,Cleveland State,29,4,25,0.138,-10.32,0.46,,0.0,16.0,,2,11,,2,12,,64.5,73.5,,40.0,22.4,55.0,0.408,5.45,17.7,0.309,14.2,21.9,0.646,12.9,35.9,11.5,6.86,4.03,18.4,20.9
50,Coastal Carolina,29,14,15,0.483,-7.13,-6.8,,8.0,8.0,,9,5,,5,9,,71.1,68.9,,40.3,25.6,58.1,0.44,6.69,17.8,0.376,13.2,18.7,0.708,12.6,37.6,14.6,7.69,2.0,16.2,19.4
51,Colgate,29,15,14,0.517,-10.81,-7.58,,6.0,8.0,,9,4,,5,9,,67.9,68.5,,40.3,24.0,56.0,0.429,6.59,18.5,0.356,13.3,19.0,0.697,11.1,34.0,13.3,6.9,1.76,13.6,17.9
52,College of Charleston,29,20,9,0.69,1.13,-3.98,,11.0,5.0,,11,1,,7,7,,73.6,67.8,,40.2,25.5,57.7,0.442,8.31,22.3,0.373,14.3,20.1,0.711,10.5,36.0,14.3,7.86,4.55,15.0,18.8
53,Colorado,29,18,11,0.621,9.68,7.18,,10.0,6.0,,12,3,,6,7,,74.2,70.7,,40.3,26.1,56.4,0.464,6.48,17.4,0.372,15.4,24.8,0.621,12.5,38.7,13.9,5.93,6.0,14.6,17.9
54,Colorado State,29,13,16,0.448,1.98,4.87,,4.0,10.0,,8,4,,3,10,,70.2,71.9,,40.7,23.8,51.8,0.459,4.66,13.8,0.338,18.0,25.2,0.712,10.3,35.0,13.6,5.93,4.83,17.0,23.8
55,Columbia,27,10,17,0.37,-9.53,-5.3,,6.0,8.0,,5,6,,4,10,,67.6,70.4,,40.9,23.4,53.8,0.436,7.81,20.5,0.382,12.9,18.1,0.71,10.3,33.1,15.7,7.44,1.37,18.7,23.3
56,Connecticut NCAA,39,33,6,0.846,22.64,7.77,,12.0,4.0,,17,1,,6,4,,78.8,63.9,,40.1,29.6,61.6,0.48,6.38,15.9,0.402,13.2,21.2,0.623,15.0,44.7,17.5,5.97,8.08,13.6,16.0
57,Coppin State,32,18,14,0.563,-8.03,-8.68,,14.0,4.0,,9,1,,6,10,,61.5,60.9,,,21.0,51.4,0.409,6.5,17.9,0.362,13.0,19.5,0.669,10.9,34.5,11.1,6.34,3.28,14.9,17.8
58,Cornell,27,11,16,0.407,-6.19,-5.69,,6.0,8.0,,5,7,,5,9,,70.5,69.8,,40.4,24.4,57.5,0.424,6.52,19.8,0.329,15.2,22.1,0.686,12.9,37.6,12.7,8.74,3.26,14.9,18.5
59,Creighton,29,20,9,0.69,8.52,1.9,,12.0,6.0,,14,2,,6,6,,68.4,61.8,,40.5,23.9,52.7,0.453,6.03,15.7,0.385,14.7,21.0,0.698,10.4,34.2,13.6,6.72,3.9,13.5,17.5
60,Dartmouth,28,3,25,0.107,-18.28,-6.17,,1.0,13.0,,2,10,,1,13,,56.9,67.0,,40.2,20.0,49.2,0.407,6.46,19.0,0.34,10.4,14.5,0.715,6.07,28.8,10.8,5.39,3.68,14.2,17.3
61,Davidson,29,17,12,0.586,-1.76,-0.99,,11.0,5.0,,13,1,,3,10,,73.1,70.8,,40.0,25.2,57.2,0.441,7.79,21.7,0.359,14.8,20.6,0.717,12.4,38.4,14.9,5.83,1.21,17.3,19.9
62,Dayton NCAA,33,24,9,0.727,7.12,3.58,,12.0,4.0,,15,2,,6,5,,68.0,64.5,,40.5,23.6,52.9,0.447,6.27,19.5,0.321,14.5,21.7,0.665,12.4,38.4,14.8,4.55,2.85,14.2,17.5
63,Delaware,28,16,12,0.571,-0.66,-1.95,,10.0,8.0,,10,3,,6,8,,71.0,69.7,,41.1,24.8,57.7,0.43,5.93,16.1,0.367,15.4,22.3,0.691,12.1,37.6,13.0,8.46,3.96,16.9,22.3
64,Delaware State,28,13,15,0.464,-8.44,-7.97,,11.0,7.0,,7,3,,5,11,,61.5,61.9,,40.5,20.5,46.0,0.445,5.36,16.2,0.331,15.1,21.8,0.692,9.46,28.9,10.6,6.75,2.61,15.3,17.6
65,Denver,27,14,13,0.519,-2.37,-1.67,,6.0,9.0,,9,4,,5,9,,69.5,69.6,,40.7,24.3,56.2,0.432,6.85,18.2,0.376,14.1,20.5,0.687,11.4,35.6,14.2,6.85,3.48,13.7,18.8
66,DePaul NCAA,32,22,10,0.688,9.06,6.38,,12.0,4.0,,11,4,,7,5,,70.5,67.8,,40.6,25.4,54.8,0.463,5.09,14.1,0.362,14.6,21.0,0.697,11.9,36.2,13.7,5.5,2.31,13.2,17.6
67,Detroit Mercy,30,19,11,0.633,5.73,0.36,,10.0,6.0,,13,3,,6,7,,64.9,59.6,,40.3,23.8,51.8,0.459,5.73,16.4,0.35,11.6,16.7,0.693,11.0,31.7,14.0,7.1,2.77,13.5,18.8
68,Drake,28,12,16,0.429,-0.07,2.15,,7.0,11.0,,7,6,,4,9,,69.9,71.5,,,23.3,57.2,0.406,6.25,19.9,0.314,17.1,25.1,0.682,12.9,33.3,12.0,11.5,2.04,16.1,18.5
69,Drexel,29,18,11,0.621,3.54,-1.22,,13.0,5.0,,10,2,,7,6,,72.9,68.1,,40.3,25.9,56.3,0.459,7.34,18.9,0.388,13.8,20.5,0.673,9.55,34.2,16.1,7.86,3.79,12.9,19.5
70,Duke NCAA,37,31,6,0.838,25.67,10.86,,13.0,3.0,,14,1,,8,2,,79.8,65.0,,40.3,27.5,58.4,0.471,7.11,19.5,0.364,17.7,24.1,0.736,12.8,36.5,14.5,9.19,6.49,13.8,18.9
71,Duquesne,29,12,17,0.414,1.16,2.23,,6.0,10.0,,8,8,,3,9,,70.3,71.4,,40.5,25.1,55.3,0.454,6.03,17.8,0.34,14.1,20.8,0.679,10.7,34.8,15.3,5.97,3.41,14.7,19.5
72,East Carolina,27,13,14,0.481,5.16,2.16,,5.0,11.0,,10,5,,2,8,,70.6,66.1,,40.2,24.7,56.5,0.437,4.93,14.8,0.333,16.2,24.8,0.654,13.7,39.7,12.0,6.78,4.63,15.0,19.8
73,East Tennessee State NCAA,33,27,6,0.818,4.19,-3.15,,15.0,1.0,,12,0,,11,3,,79.3,69.4,,40.2,28.7,62.4,0.459,6.09,17.6,0.347,15.9,23.1,0.689,12.5,38.5,15.3,11.6,5.82,15.6,16.9
74,Eastern Illinois,27,6,21,0.222,-11.05,-2.63,,4.0,12.0,,5,8,,1,13,,68.5,74.8,,40.2,25.7,57.9,0.444,5.15,15.9,0.325,12.0,17.4,0.691,11.7,34.8,14.7,7.11,2.37,16.1,21.8
75,Eastern Kentucky,29,14,15,0.483,-5.85,-5.07,,8.0,8.0,,11,3,,3,11,,73.3,71.4,,40.5,26.0,55.7,0.467,6.52,17.7,0.369,14.7,22.8,0.645,11.4,34.3,16.3,7.34,2.38,15.9,20.3
76,Eastern Michigan,28,13,15,0.464,-3.98,-1.14,,7.0,11.0,,8,5,,5,9,,70.9,70.3,,40.2,24.9,54.2,0.459,4.68,13.7,0.342,16.5,25.1,0.655,11.8,35.6,13.3,7.61,2.96,17.1,20.7
77,Eastern Washington NCAA,30,17,13,0.567,0.83,-0.34,,11.0,3.0,,11,1,,6,9,,70.1,67.8,,40.5,24.9,52.5,0.475,5.97,16.3,0.367,14.3,20.3,0.706,9.3,30.6,16.0,6.4,1.63,15.1,20.2
78,Elon,30,12,18,0.4,-9.45,-2.95,,7.0,9.0,,10,3,,1,12,,68.9,73.3,,40.7,25.0,59.4,0.421,7.07,20.2,0.35,11.8,16.7,0.709,13.8,36.2,14.7,8.9,2.27,17.1,19.3
79,Evansville,29,7,22,0.241,-3.66,3.27,,5.0,13.0,,4,8,,2,13,,67.7,74.6,,40.3,23.8,52.6,0.453,7.17,19.3,0.371,12.8,19.4,0.662,8.66,33.8,15.0,3.9,2.86,15.6,20.9
80,Fairfield,30,19,11,0.633,1.02,-2.38,,12.0,6.0,,8,3,,9,7,,67.6,64.2,,,23.5,55.6,0.423,5.3,15.3,0.346,15.2,20.7,0.737,12.5,35.7,12.8,7.13,4.27,14.2,18.1
81,FDU,29,17,12,0.586,-7.11,-7.64,,11.0,7.0,,10,3,,7,8,,69.4,68.1,,40.5,25.5,59.4,0.429,7.0,20.3,0.345,11.4,16.5,0.691,11.4,32.9,13.7,7.28,4.31,12.1,19.8
82,Florida NCAA,31,20,11,0.645,16.28,9.19,,9.0,7.0,,11,4,,4,5,,76.4,69.3,,40.3,26.7,55.5,0.482,8.03,21.3,0.377,14.9,19.9,0.75,9.87,34.9,15.9,6.45,3.16,14.6,18.9
83,Florida A&M NCAA,32,15,17,0.469,-9.85,-7.94,,10.0,8.0,,8,4,,3,12,,72.2,74.1,,,23.3,56.3,0.415,8.47,24.4,0.347,17.1,24.1,0.708,,34.0,12.7,8.47,1.59,16.8,21.7
84,Florida Atlantic,28,9,19,0.321,-7.22,-5.68,,6.0,14.0,,6,8,,3,10,,77.0,76.9,,40.9,28.6,65.5,0.436,7.5,21.6,0.348,12.4,18.8,0.66,14.5,38.0,15.1,9.29,3.61,15.7,21.3
85,Florida International,27,5,22,0.185,-15.27,-1.55,,1.0,13.0,,5,9,,0,13,,56.1,68.2,,40.2,19.8,49.1,0.404,4.22,14.6,0.289,12.3,19.2,0.639,10.9,32.5,9.0,5.93,2.81,19.0,18.9
86,Florida State,33,19,14,0.576,14.46,8.31,,6.0,10.0,,15,3,,3,11,,71.5,65.1,,,24.7,56.3,0.438,8.97,23.9,0.376,13.1,19.1,0.686,11.7,36.1,14.9,8.82,3.79,15.7,19.0
87,Fordham,28,6,22,0.214,-8.23,3.88,,3.0,13.0,,5,7,,1,14,,62.0,74.1,,40.2,22.3,55.3,0.402,7.46,23.4,0.319,10.0,17.3,0.577,10.9,31.4,12.6,7.86,2.57,16.5,18.7
88,Fresno State,29,14,15,0.483,5.75,5.11,,10.0,8.0,,8,9,,6,6,,62.8,61.8,,,22.2,51.2,0.433,6.41,17.5,0.367,12.1,17.1,0.704,11.3,35.4,13.8,5.14,2.9,13.7,15.8
89,Furman,29,17,12,0.586,-2.12,-5.81,,8.0,8.0,,10,4,,6,7,,73.2,66.9,,40.2,25.8,57.2,0.451,7.31,20.6,0.355,14.4,20.6,0.7,11.4,37.3,15.7,8.28,3.41,15.7,17.8
90,Gardner-Webb,29,9,20,0.31,-11.42,-4.05,,6.0,14.0,,5,7,,3,13,,67.7,73.2,,40.2,24.7,59.2,0.417,8.0,23.7,0.337,10.4,14.6,0.712,12.2,36.6,15.0,6.55,2.59,16.7,17.7
91,George Mason,33,23,10,0.697,4.01,0.37,,12.0,6.0,,14,1,,7,9,,71.6,68.0,,40.6,25.0,56.9,0.439,6.39,19.5,0.327,15.2,22.6,0.675,11.7,35.4,13.8,8.52,2.97,15.5,18.0
92,George Washington,30,18,12,0.6,9.06,4.13,,11.0,5.0,,11,2,,5,9,,75.0,70.1,,40.2,26.6,57.7,0.461,5.93,17.1,0.348,15.9,22.3,0.712,13.3,36.3,15.1,8.57,3.4,15.6,19.1
93,Georgetown,28,13,15,0.464,4.55,3.3,,4.0,12.0,,10,6,,3,8,,67.3,66.0,,40.2,23.6,57.6,0.41,5.43,15.7,0.345,14.6,20.5,0.714,12.7,33.8,13.2,10.1,3.54,15.1,18.8
94,Georgia,30,16,14,0.533,8.93,8.16,,7.0,9.0,,14,3,,1,10,,66.5,65.7,,40.5,22.1,52.1,0.425,5.97,17.5,0.342,16.3,23.0,0.706,13.0,34.4,13.2,8.07,3.2,15.2,19.5
95,Georgia Southern,29,21,8,0.724,-1.21,-6.94,,11.0,5.0,,11,2,,8,5,,80.6,71.2,,40.5,28.3,65.0,0.435,7.52,21.6,0.348,16.4,23.9,0.689,14.6,39.3,17.5,11.3,4.41,16.2,22.1
96,Georgia State,29,20,9,0.69,0.03,-5.0,,14.0,6.0,,10,3,,8,5,,74.8,68.4,,40.3,26.8,57.1,0.469,7.31,20.4,0.358,14.0,19.2,0.727,12.1,36.1,16.0,7.34,3.59,15.1,18.3
97,Georgia Tech NCAA,38,28,10,0.737,20.66,11.21,,9.0,7.0,,13,3,,8,5,,76.6,67.2,,40.4,27.1,58.2,0.465,7.03,19.2,0.366,15.4,22.3,0.692,11.3,37.4,15.2,8.89,4.53,15.2,20.9
98,Gonzaga NCAA,31,28,3,0.903,18.94,3.32,,14.0,0.0,,14,0,,11,0,,81.8,66.2,,,29.0,56.9,0.509,6.29,15.8,0.397,17.5,23.4,0.75,11.2,39.7,17.9,6.19,3.74,13.5,16.1
99,Grambling,29,11,18,0.379,-16.09,-9.94,,9.0,9.0,,6,5,,5,11,,70.0,74.6,,40.7,25.3,58.2,0.434,6.55,18.1,0.362,12.9,20.9,0.618,11.8,35.8,16.1,6.79,2.52,16.8,21.8
100,Green Bay,28,17,11,0.607,-1.15,-0.96,,11.0,5.0,,11,3,,6,7,,65.5,65.3,,40.4,22.2,52.1,0.426,6.32,17.4,0.363,14.9,20.7,0.718,9.79,32.9,12.8,5.89,2.46,13.7,18.8
101,Hampton,30,13,17,0.433,-10.42,-8.72,,11.0,7.0,,7,4,,5,9,,68.6,70.3,,,23.8,54.8,0.435,5.87,17.2,0.341,15.0,22.3,0.673,12.2,36.1,11.4,6.43,3.0,17.7,22.6
102,Hartford,29,12,17,0.414,-12.15,-6.15,,6.0,12.0,,7,5,,3,10,,62.6,67.7,,40.0,22.8,54.7,0.416,5.72,18.7,0.307,11.3,17.2,0.661,12.0,34.8,11.0,7.55,1.9,15.9,20.3
103,Harvard,27,4,23,0.148,-16.19,-4.37,,3.0,11.0,,2,10,,2,13,,64.7,76.6,,40.6,22.3,56.5,0.394,5.93,19.4,0.306,14.3,20.2,0.708,12.1,34.7,11.0,7.85,3.3,19.1,21.1
104,Hawaii,33,21,12,0.636,7.7,4.23,,11.0,7.0,,15,3,,5,7,,70.8,67.1,,40.6,26.4,56.8,0.464,5.91,16.9,0.349,12.2,17.0,0.717,11.5,33.8,16.7,6.36,3.18,13.5,16.9
105,High Point,30,19,11,0.633,-8.74,-8.71,,10.0,6.0,,11,3,,8,8,,72.0,70.1,,40.2,26.7,58.5,0.457,4.63,14.3,0.324,13.9,22.4,0.621,13.3,37.7,13.8,8.93,2.5,17.3,20.5
106,Hofstra,29,14,15,0.483,0.07,0.52,,10.0,8.0,,8,3,,6,11,,70.7,71.1,,40.0,25.8,59.6,0.433,5.9,17.8,0.331,13.3,20.6,0.645,15.0,39.0,13.1,7.59,3.79,16.0,20.1
107,Holy Cross,28,13,15,0.464,-1.76,-6.69,,7.0,7.0,,9,3,,4,10,,63.1,58.6,,40.2,22.5,54.7,0.412,5.32,15.7,0.339,12.7,21.5,0.592,13.7,34.6,14.3,10.7,4.5,14.0,19.4
108,Houston,27,9,18,0.333,-1.86,3.8,,3.0,13.0,,8,9,,1,9,,59.0,64.6,,,21.1,53.8,0.392,5.44,18.0,0.302,11.3,17.9,0.633,11.1,34.9,9.96,6.04,5.59,14.0,20.0
109,Howard,28,6,22,0.214,-15.54,-9.87,,4.0,14.0,,2,11,,4,9,,60.1,65.8,,40.0,21.8,54.8,0.399,5.21,16.6,0.315,11.3,17.1,0.658,11.3,33.9,10.2,6.54,2.36,16.1,21.4
110,Idaho,30,14,16,0.467,-0.82,0.43,,9.0,9.0,,9,4,,3,11,,63.5,63.6,,40.2,21.9,54.1,0.405,5.27,16.3,0.323,14.5,20.0,0.725,11.8,32.9,10.2,6.5,3.13,12.8,19.6
