Rk,School,G,W,L,W-L%,SRS,SOS,,Conf_W,Conf_L,,Home_W,Home_L,,Away_W,Away_L,,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
44,Coastal Carolina,26,6,20,0.231,-14.87,-4.58,,3.0,13.0,,6,6,,0,12,,71.4,79.8,,40.0,26.0,63.3,0.41,5.81,19.7,0.295,13.7,20.3,0.674,,36.7,13.7,7.23,2.27,16.0,21.1
45,Colgate NCAA,30,17,13,0.567,-5.5,-4.94,,11.0,3.0,,11,1,,4,6,,76.5,77.1,,,27.6,60.8,0.454,6.4,17.9,0.358,14.9,23.3,0.64,,40.7,13.0,6.43,6.27,16.6,19.7
46,College of Charleston,29,23,6,0.793,2.99,-5.01,,15.0,1.0,,11,1,,9,3,,71.6,62.7,,,26.3,59.1,0.445,5.0,14.8,0.338,13.9,21.2,0.656,,39.5,14.8,8.21,4.31,12.6,17.9
47,Colorado,28,15,13,0.536,8.4,7.37,,5.0,9.0,,9,6,,6,6,,79.5,78.5,,,28.9,63.1,0.457,5.93,17.3,0.344,15.9,24.3,0.655,,36.6,16.9,10.2,4.96,16.5,22.9
48,Colorado State,31,17,14,0.548,3.34,3.8,,7.0,11.0,,12,4,,3,9,,74.9,74.4,,40.3,25.1,56.2,0.446,5.81,17.4,0.333,18.9,26.0,0.728,,38.2,14.3,6.39,4.0,15.0,19.3
49,Columbia,26,4,22,0.154,-22.39,-8.07,,1.0,13.0,,3,8,,0,13,,61.2,73.9,,40.0,21.6,53.0,0.407,4.81,14.0,0.344,13.2,20.5,0.645,,35.5,12.3,5.65,3.35,21.5,18.1
50,Connecticut NCAA,33,28,5,0.848,19.23,7.65,,16.0,2.0,,14,1,,8,1,,86.0,74.4,,40.0,31.1,65.9,0.472,6.88,17.8,0.386,16.8,22.6,0.745,,41.5,19.2,8.61,3.52,15.6,17.6
51,Coppin State,31,21,10,0.677,-2.12,-8.36,,15.0,1.0,,9,0,,9,8,,73.5,66.4,,40.3,25.1,59.7,0.421,7.87,22.3,0.353,15.4,20.4,0.752,,37.5,12.5,8.0,3.97,13.1,18.1
52,Cornell,26,9,17,0.346,-20.09,-8.73,,4.0,10.0,,7,5,,1,11,,70.1,80.4,,40.4,25.3,62.0,0.408,6.35,18.1,0.351,13.2,20.8,0.635,,38.6,12.8,7.31,3.27,17.0,24.6
53,Creighton,26,7,19,0.269,-6.82,3.06,,4.0,14.0,,4,9,,3,10,,61.1,71.0,,40.0,21.8,57.5,0.379,6.73,19.7,0.342,10.7,19.2,0.559,,38.8,13.2,5.23,2.81,17.9,21.5
54,Dartmouth,26,13,13,0.5,-10.95,-8.99,,10.0,4.0,,7,4,,6,8,,69.0,69.2,,40.6,24.9,56.3,0.442,5.81,15.1,0.384,13.3,19.2,0.692,,37.2,16.0,6.88,5.69,16.1,18.0
55,Davidson,27,14,13,0.519,-5.04,-4.09,,7.0,7.0,,9,4,,3,8,,74.2,71.7,,,26.3,57.7,0.455,4.63,14.5,0.32,17.0,23.5,0.723,,36.7,15.3,8.22,2.81,16.6,20.6
56,Dayton,27,7,20,0.259,-6.6,4.29,,0.0,12.0,,7,9,,0,10,,66.7,77.5,,,23.9,58.9,0.405,5.19,16.2,0.32,13.7,22.7,0.605,,36.7,12.5,4.89,1.89,18.6,21.7
57,Delaware,27,12,15,0.444,-3.52,-3.52,,7.0,9.0,,8,4,,3,11,,75.8,73.9,,40.7,26.1,56.1,0.464,6.07,17.1,0.355,17.6,23.9,0.738,,38.3,15.2,5.81,1.96,16.5,19.2
58,Delaware State,28,7,21,0.25,-20.25,-12.33,,3.0,13.0,,3,8,,3,12,,69.2,76.3,,,25.9,61.0,0.425,3.61,12.9,0.28,13.8,22.3,0.617,,39.4,12.7,7.04,2.39,17.2,20.3
59,DePaul,28,17,11,0.607,13.82,6.18,,6.0,6.0,,12,2,,5,7,,79.2,71.6,,,27.9,58.1,0.48,6.79,17.7,0.383,16.6,23.3,0.715,,36.6,17.3,7.68,1.82,14.0,19.1
60,Detroit Mercy,28,13,15,0.464,-0.6,1.02,,9.0,5.0,,7,5,,5,9,,69.4,70.3,,,24.2,55.1,0.439,7.07,19.6,0.361,14.0,20.6,0.679,,37.4,13.0,4.79,2.46,17.0,20.8
61,Drake,27,12,15,0.444,-1.15,3.07,,9.0,9.0,,8,6,,3,8,,72.9,77.1,,40.0,25.5,62.1,0.411,7.15,22.3,0.32,14.7,21.5,0.682,,34.3,12.5,10.5,3.96,13.7,21.5
62,Drexel NCAA,30,22,8,0.733,5.68,-3.69,,12.0,4.0,,14,0,,7,5,,75.4,66.0,,,25.7,57.9,0.444,6.6,18.3,0.361,17.3,24.8,0.699,,39.9,15.5,5.63,2.8,14.9,20.1
63,Duke,31,13,18,0.419,16.35,11.82,,2.0,14.0,,8,6,,1,9,,77.7,73.7,,40.6,28.6,60.1,0.475,7.26,19.0,0.381,13.3,19.9,0.67,,36.9,15.4,5.71,4.39,14.4,17.9
64,Duquesne,28,10,18,0.357,0.87,5.87,,5.0,11.0,,4,8,,5,8,,68.1,73.2,,40.2,24.3,59.8,0.406,5.71,18.0,0.318,13.9,21.5,0.643,,34.9,11.5,8.18,2.61,16.4,21.6
65,East Carolina,29,18,11,0.621,-1.98,-4.9,,7.0,7.0,,9,3,,6,7,,73.5,69.5,,,26.8,57.3,0.468,5.66,15.6,0.364,14.2,21.1,0.673,,38.2,15.8,6.55,2.48,15.9,19.0
66,East Tennessee State,28,14,14,0.5,-5.95,-3.99,,9.0,5.0,,8,6,,5,7,,79.2,78.8,,40.0,28.9,63.3,0.457,7.5,19.6,0.382,13.8,21.8,0.634,,37.1,14.8,9.04,3.57,17.6,21.2
67,Eastern Illinois,29,16,13,0.552,-8.65,-9.58,,10.0,8.0,,9,3,,5,8,,73.9,70.4,,40.2,25.8,56.9,0.454,6.72,17.9,0.375,15.6,23.8,0.654,,37.0,14.7,7.31,3.24,15.5,19.0
68,Eastern Kentucky,28,9,19,0.321,-10.79,-6.07,,6.0,10.0,,5,7,,3,9,,71.8,76.5,,40.4,26.0,59.9,0.433,5.79,16.1,0.358,14.0,21.0,0.668,,35.3,10.9,6.04,1.46,13.7,20.2
69,Eastern Michigan,30,20,10,0.667,5.48,1.94,,12.0,6.0,,13,2,,5,7,,74.6,70.8,,,26.0,59.5,0.437,5.6,16.9,0.331,17.0,25.5,0.669,,41.3,12.2,6.67,3.73,13.7,18.6
70,Eastern Washington,26,6,20,0.231,-7.87,0.57,,2.0,12.0,,4,9,,2,10,,67.8,74.7,,,24.5,56.5,0.433,3.12,9.27,0.336,15.8,22.1,0.714,,35.3,12.9,7.58,2.08,18.5,20.8
71,Evansville,27,18,9,0.667,13.08,-0.22,,11.0,7.0,,12,2,,6,5,,77.0,63.7,,,26.8,54.0,0.496,6.7,15.7,0.427,16.7,23.7,0.704,,36.3,17.6,5.37,2.67,13.9,17.7
72,Fairfield,28,13,15,0.464,-4.85,-3.43,,6.0,8.0,,7,4,,4,8,,68.6,70.0,,,24.8,52.3,0.473,6.07,16.5,0.368,13.0,19.3,0.676,,31.9,14.9,5.64,2.89,14.8,20.8
73,FDU,28,16,12,0.571,-9.2,-8.34,,11.0,7.0,,10,3,,6,9,,73.5,74.4,,,24.8,57.5,0.431,4.79,14.9,0.322,19.1,28.6,0.67,,40.1,10.8,6.46,2.82,17.6,21.3
74,Florida NCAA,30,17,13,0.567,15.4,11.37,,8.0,8.0,,7,6,,5,5,,72.6,68.6,,40.3,25.4,56.1,0.452,4.43,12.3,0.359,17.4,24.4,0.715,,38.9,13.8,6.87,3.17,15.7,18.9
75,Florida A&M,27,5,22,0.185,-24.53,-8.27,,2.0,14.0,,4,8,,1,12,,72.0,85.7,,,25.9,63.9,0.405,4.74,16.6,0.286,15.4,23.6,0.654,,38.7,11.5,5.78,3.93,17.5,20.1
76,Florida Atlantic,27,9,18,0.333,-14.99,-2.63,,,,,7,6,,2,12,,63.0,73.6,,40.0,23.3,57.2,0.407,4.0,11.5,0.347,12.5,19.7,0.635,,36.8,10.9,6.74,3.85,17.4,21.1
77,Florida International NCAA,30,11,19,0.367,-10.49,-5.35,,4.0,12.0,,6,7,,2,11,,67.3,72.4,,40.5,24.5,57.2,0.428,4.23,12.7,0.334,14.1,21.7,0.649,,34.2,13.3,7.97,2.0,16.5,19.1
78,Florida State,27,12,15,0.444,13.05,12.54,,5.0,11.0,,10,5,,2,8,,75.1,74.6,,40.6,27.6,62.2,0.444,7.81,21.8,0.359,12.1,18.0,0.671,,38.4,14.3,6.89,6.19,16.3,19.1
79,Fordham,28,11,17,0.393,-10.66,-7.35,,6.0,8.0,,5,9,,4,7,,65.8,68.0,,40.5,23.4,53.3,0.439,3.0,8.71,0.344,16.0,23.8,0.673,,34.8,13.0,7.29,2.64,14.8,18.3
80,Fresno State,28,13,15,0.464,2.29,3.55,,7.0,11.0,,10,6,,3,8,,71.4,71.7,,,25.4,55.5,0.458,7.64,20.3,0.376,13.0,19.2,0.678,,32.8,15.2,8.0,3.43,14.7,16.1
81,Furman,27,10,17,0.37,-8.52,-4.98,,6.0,8.0,,8,5,,2,11,,67.4,69.0,,40.4,25.0,57.8,0.433,6.41,19.6,0.328,11.0,16.7,0.66,,36.3,13.6,6.44,2.93,14.8,16.7
82,George Mason,27,7,20,0.259,-12.85,-1.7,,2.0,12.0,,6,7,,1,12,,92.6,101.8,,40.4,35.4,81.1,0.437,6.41,21.0,0.306,15.3,22.9,0.667,,45.0,16.4,9.85,3.07,18.5,18.8
83,George Washington,32,18,14,0.563,6.84,6.87,,10.0,6.0,,11,3,,5,8,,75.2,75.3,,40.5,26.5,58.8,0.451,4.88,15.6,0.313,17.3,25.8,0.671,,38.4,15.0,6.13,4.75,14.8,21.2
84,Georgetown NCAA,31,21,10,0.677,12.76,6.53,,11.0,7.0,,9,2,,6,5,,75.5,69.3,,40.2,26.7,61.3,0.436,4.58,16.0,0.287,17.5,26.9,0.65,,39.9,12.1,10.5,5.42,17.9,19.6
85,Georgia,28,18,10,0.643,14.29,6.04,,9.0,7.0,,10,3,,7,5,,77.7,69.4,,,28.4,61.4,0.463,5.32,15.8,0.336,15.5,24.0,0.646,,40.9,16.3,8.43,5.75,15.2,17.8
86,Georgia Southern,28,8,20,0.286,-15.27,-3.93,,3.0,11.0,,5,6,,1,8,,67.6,74.8,,40.0,25.4,60.4,0.42,6.07,17.7,0.343,10.7,16.0,0.67,,35.0,12.9,7.86,1.75,17.1,17.3
87,Georgia State,28,11,17,0.393,-13.02,-7.28,,6.0,10.0,,6,6,,3,10,,72.8,77.8,,40.2,26.9,62.6,0.429,2.96,10.3,0.287,16.0,24.4,0.657,,39.3,12.4,7.43,3.07,16.7,21.2
88,Georgia Tech,30,18,12,0.6,15.01,9.15,,8.0,8.0,,14,3,,2,6,,80.0,74.1,,,29.4,62.6,0.47,6.5,17.2,0.377,14.6,20.3,0.72,,35.4,17.7,8.4,3.83,13.3,15.6
89,Gonzaga NCAA,30,21,9,0.7,8.57,-0.21,,7.0,7.0,,12,2,,5,6,,76.5,66.1,,,25.4,52.5,0.484,7.73,19.1,0.405,17.9,25.5,0.703,,36.0,13.1,5.1,3.17,13.0,18.6
90,Grambling,28,11,17,0.393,-19.69,-10.85,,5.0,9.0,,7,4,,2,11,,80.4,85.4,,40.2,29.5,66.9,0.441,6.5,19.1,0.341,14.8,24.4,0.605,,41.7,16.6,7.89,2.54,17.6,21.4
91,Green Bay NCAA,30,22,8,0.733,4.78,-1.35,,11.0,4.0,,10,2,,9,5,,65.0,58.9,,,22.6,47.3,0.478,6.27,15.0,0.417,13.5,18.4,0.735,,29.3,16.7,6.57,1.93,12.0,16.9
92,Hartford,27,11,16,0.407,-5.72,-2.72,,7.0,9.0,,7,7,,4,9,,70.1,73.1,,,26.1,62.1,0.421,3.67,11.3,0.326,14.1,21.5,0.659,,37.9,14.6,9.52,3.3,16.1,20.0
93,Harvard,26,6,20,0.231,-14.29,-9.13,,4.0,10.0,,4,8,,2,11,,66.8,71.0,,,25.2,60.8,0.413,5.15,16.6,0.31,11.4,17.7,0.645,,34.9,13.1,10.0,1.46,17.7,22.5
94,Hawaii,29,16,13,0.552,7.76,6.91,,8.0,10.0,,13,4,,1,8,,70.1,68.9,,,25.3,56.3,0.449,5.52,15.1,0.364,14.0,21.1,0.662,,34.3,15.0,6.76,3.66,14.4,19.6
95,Hofstra,28,10,18,0.357,-8.81,-4.55,,5.0,11.0,,5,7,,4,11,,70.6,74.0,,40.0,24.3,57.4,0.423,6.0,18.4,0.327,16.0,23.6,0.678,,33.0,13.2,7.36,1.86,16.2,23.5
96,Holy Cross,27,15,12,0.556,-8.05,-9.79,,9.0,5.0,,9,3,,6,8,,77.4,75.7,,40.2,26.8,61.8,0.433,7.04,20.6,0.342,16.9,25.4,0.663,,36.2,13.9,10.0,5.33,15.6,22.8
97,Houston,28,9,19,0.321,-5.85,2.45,,5.0,9.0,,6,7,,2,11,,76.6,83.6,,,27.0,62.6,0.432,5.86,18.5,0.317,16.7,24.7,0.676,,39.6,14.4,7.68,4.32,17.9,19.9
98,Howard,27,9,18,0.333,-18.66,-10.95,,8.0,8.0,,5,5,,4,10,,70.6,78.3,,,25.4,63.8,0.399,5.0,16.3,0.307,14.7,22.0,0.671,,37.4,11.3,6.52,3.07,15.3,22.0
99,Idaho,27,12,15,0.444,-1.33,4.09,,6.0,8.0,,10,3,,2,10,,68.6,71.9,,,24.8,55.0,0.451,5.59,16.3,0.344,13.4,20.7,0.648,,33.8,13.3,5.96,1.37,14.7,18.3
100,Idaho State,28,18,10,0.643,4.31,0.02,,7.0,7.0,,13,2,,2,8,,80.3,72.0,,,27.3,58.4,0.467,4.75,13.9,0.343,21.0,29.9,0.7,,36.6,15.5,8.57,3.04,15.5,18.9
101,Illinois NCAA,31,19,12,0.613,11.97,7.71,,10.0,8.0,,11,3,,6,6,,73.1,68.5,,,26.5,59.4,0.447,5.39,14.8,0.365,14.6,22.4,0.651,,37.8,12.8,5.61,1.71,13.7,19.0
102,Illinois State,33,20,13,0.606,4.04,3.36,,13.0,5.0,,12,3,,6,8,,76.1,75.2,,,26.5,56.6,0.468,5.76,15.8,0.364,17.4,24.2,0.719,,35.6,17.4,5.52,2.15,14.8,20.1
103,Illinois-Chicago,27,18,9,0.667,1.69,-3.16,,11.0,4.0,,11,2,,7,6,,83.3,77.8,,,29.6,68.4,0.432,8.48,23.7,0.358,15.7,21.6,0.724,,38.9,17.0,9.33,3.56,13.4,19.5
104,Indiana NCAA,31,19,12,0.613,14.83,9.03,,11.0,7.0,,11,2,,4,6,,75.6,69.6,,40.2,28.1,57.9,0.484,3.45,9.58,0.36,16.1,24.1,0.666,,37.8,15.7,5.94,4.71,15.4,18.4
105,Indiana State,26,7,19,0.269,-4.85,0.83,,3.0,15.0,,5,9,,1,10,,72.3,76.7,,40.0,25.4,58.2,0.436,5.04,16.3,0.31,16.5,24.6,0.671,,37.0,15.1,7.54,3.15,17.4,21.0
106,Iona,27,10,17,0.37,-6.85,-5.18,,6.0,8.0,,7,5,,3,9,,75.4,77.0,,40.2,27.9,60.6,0.461,4.85,14.0,0.346,14.7,21.7,0.677,,38.1,15.7,6.67,3.59,,18.4
107,Iowa,33,21,12,0.636,15.91,6.54,,9.0,9.0,,13,5,,6,6,,83.5,74.5,,,28.3,61.6,0.46,8.3,22.5,0.369,18.6,26.2,0.709,,36.8,16.8,11.1,2.88,14.9,17.8
108,Iowa State NCAA,34,23,11,0.676,16.57,9.7,,6.0,8.0,,13,3,,5,5,,76.7,67.6,,40.4,26.8,55.9,0.479,5.15,13.3,0.386,17.9,23.7,0.757,,35.4,18.0,6.38,3.24,13.8,17.6
109,Jackson State,31,12,19,0.387,-9.17,-5.85,,7.0,7.0,,7,4,,4,11,,77.1,79.9,,,29.6,66.0,0.449,5.1,16.0,0.319,12.8,21.4,0.597,,43.2,15.9,8.94,4.29,19.1,21.3
110,Jacksonville,27,18,9,0.667,-0.46,-2.92,,12.0,6.0,,11,2,,7,7,,76.4,73.5,,40.7,27.7,61.8,0.449,5.3,14.8,0.358,15.6,25.1,0.621,,41.3,14.1,8.78,4.0,16.6,18.7
111,James Madison,29,16,13,0.552,0.18,-3.58,,9.0,5.0,,10,5,,4,7,,78.5,74.9,,,27.7,57.6,0.482,6.66,17.2,0.386,16.4,22.8,0.719,,37.1,12.1,4.55,5.41,14.8,18.7
112,Kansas NCAA,31,25,6,0.806,22.15,10.02,,11.0,3.0,,14,0,,6,4,,83.0,70.0,,40.2,29.5,62.1,0.475,6.65,19.0,0.35,17.3,26.1,0.664,,43.5,17.1,5.97,5.84,15.6,18.5
113,Kansas City,26,7,19,0.269,-11.09,-6.09,,7.0,11.0,,4,8,,3,11,,70.1,75.0,,40.0,23.5,55.2,0.425,4.62,15.2,0.303,18.5,26.0,0.713,,34.2,10.7,8.35,2.31,15.8,17.9
114,Kansas State,27,12,15,0.444,4.13,9.65,,3.0,11.0,,9,5,,1,9,,68.8,72.0,,40.2,25.1,62.6,0.401,5.11,16.6,0.308,13.4,21.2,0.634,,38.7,11.9,8.44,2.41,15.1,19.9
115,Kent State,27,8,19,0.296,-7.15,1.03,,5.0,13.0,,6,6,,1,13,,65.1,73.3,,,23.1,57.6,0.402,4.89,14.1,0.346,13.9,19.7,0.704,,33.4,13.5,6.3,2.67,16.9,22.1
116,Kentucky NCAA,33,28,5,0.848,28.07,9.71,,14.0,2.0,,12,1,,7,2,,87.4,69.0,,,30.8,67.0,0.46,8.36,22.3,0.375,17.5,24.3,0.719,,40.5,19.6,10.5,5.33,14.8,22.2
117,La Salle,27,13,14,0.481,-0.2,0.09,,7.0,7.0,,5,3,,6,9,,73.9,74.1,,,25.9,62.7,0.413,8.74,27.9,0.314,13.3,20.0,0.668,,34.3,12.2,8.04,1.52,11.7,19.4
118,Lafayette,27,2,25,0.074,-27.84,-7.03,,0.0,14.0,,1,10,,1,12,,67.9,87.0,,40.4,24.8,64.0,0.387,4.67,16.3,0.287,13.7,20.8,0.657,,37.3,10.1,6.96,1.85,18.9,22.3
119,Lamar,27,11,16,0.407,-11.44,-4.04,,6.0,12.0,,8,6,,3,9,,65.7,71.1,,40.7,23.6,59.1,0.399,3.96,14.0,0.282,14.6,23.6,0.619,,39.0,11.7,7.37,1.41,16.4,18.8
120,Lehigh,27,11,16,0.407,-12.87,-8.87,,5.0,9.0,,6,6,,5,8,,75.2,78.9,,,26.3,60.0,0.437,3.81,11.4,0.334,18.9,28.3,0.667,,37.9,12.7,6.48,3.11,15.3,20.1
121,Liberty,28,12,16,0.429,-7.69,-4.19,,7.0,9.0,,9,6,,3,9,,66.9,68.8,,40.2,23.6,55.9,0.423,5.89,17.9,0.329,13.7,20.3,0.675,,37.7,14.9,7.18,5.29,18.3,18.3
122,Little Rock,29,17,12,0.586,-1.6,-5.31,,9.0,9.0,,11,4,,5,7,,75.8,71.2,,,27.1,63.9,0.424,5.0,14.5,0.344,16.7,26.6,0.626,,42.0,12.8,7.34,3.55,14.1,21.4
123,Long Beach State NCAA,30,20,10,0.667,5.29,3.67,,13.0,5.0,,11,2,,5,7,,72.4,69.9,,,26.6,56.3,0.473,4.87,16.1,0.303,14.3,22.8,0.627,,35.0,16.9,8.2,3.03,17.5,20.6
124,Long Island University,28,11,17,0.393,-17.45,-8.57,,8.0,10.0,,8,3,,3,14,,80.3,87.9,,,29.2,71.2,0.41,5.46,17.3,0.315,16.4,25.9,0.632,,38.9,11.7,10.5,3.46,15.0,22.5
125,Louisiana,29,7,22,0.241,-8.25,-1.62,,4.0,14.0,,5,9,,1,12,,68.5,72.6,,,25.3,63.0,0.402,4.93,17.4,0.283,12.9,21.0,0.613,,39.3,14.1,9.86,4.83,17.6,18.9
126,Louisiana State,27,12,15,0.444,6.0,7.48,,6.0,10.0,,9,7,,3,6,,79.7,81.1,,40.0,29.3,65.6,0.447,6.85,20.0,0.342,14.2,21.2,0.671,,40.9,17.7,8.93,4.44,19.3,23.6
127,Louisiana Tech,27,14,13,0.519,-5.62,-5.42,,9.0,9.0,,9,3,,4,9,,64.3,63.6,,40.4,22.5,50.1,0.449,3.26,10.7,0.304,16.0,24.7,0.646,,32.7,10.7,8.67,1.15,16.9,22.2
128,Louisiana-Monroe,32,14,18,0.438,-5.69,-3.53,,11.0,7.0,,9,3,,4,11,,75.2,77.3,,40.0,27.8,63.1,0.441,6.84,20.0,0.343,12.7,18.3,0.691,,36.1,12.4,8.41,3.0,16.4,21.3
129,Louisville NCAA,33,19,14,0.576,11.6,7.81,,7.0,5.0,,14,3,,4,7,,76.4,72.6,,40.2,28.1,59.9,0.47,6.94,19.0,0.365,13.2,19.7,0.67,,34.1,15.7,10.2,5.73,15.6,18.8
130,Loyola (IL),27,5,22,0.185,-11.99,-1.65,,2.0,13.0,,2,11,,3,10,,66.8,76.0,,,23.7,57.1,0.416,4.41,14.0,0.314,14.9,22.1,0.673,,33.7,13.7,8.0,3.44,16.3,21.2
131,Loyola (MD),27,9,18,0.333,-9.77,-2.25,,5.0,9.0,,6,6,,3,11,,68.6,76.1,,40.2,23.3,57.8,0.403,5.04,15.4,0.327,17.0,24.3,0.697,,35.9,12.4,7.78,2.07,16.4,22.6
132,Loyola Marymount,28,13,15,0.464,-1.18,0.42,,4.0,10.0,,9,6,,4,8,,73.4,73.5,,41.1,26.4,57.5,0.459,4.43,14.5,0.306,16.2,25.2,0.644,,39.2,14.4,6.96,3.79,18.2,19.6
133,Maine,27,11,16,0.407,-9.16,-4.42,,6.0,10.0,,3,7,,6,9,,68.9,73.6,,40.0,24.7,60.8,0.406,4.37,14.9,0.294,15.1,24.7,0.612,,39.7,11.7,8.07,3.33,15.9,19.9
134,Manhattan NCAA,31,26,5,0.839,9.12,-3.91,,12.0,2.0,,12,1,,10,1,,75.3,62.2,,,27.1,56.0,0.484,4.9,13.3,0.369,16.2,24.4,0.663,,38.4,15.7,8.52,3.94,14.1,19.1
135,Marist,28,17,11,0.607,-5.09,-8.95,,12.0,6.0,,11,2,,5,9,,76.3,72.4,,,26.8,55.8,0.479,6.36,17.4,0.366,16.4,22.8,0.721,,36.0,14.8,6.04,4.82,14.9,16.8
136,Marquette,33,21,12,0.636,11.98,5.79,,7.0,5.0,,13,6,,7,4,,70.9,64.7,,,24.1,58.9,0.41,7.45,21.3,0.35,15.2,24.0,0.633,,40.3,15.1,6.64,5.12,13.6,19.3
137,Marshall,27,18,9,0.667,-0.65,-5.99,,10.0,4.0,,9,3,,7,4,,84.4,77.6,,40.0,28.6,64.0,0.447,9.37,25.7,0.365,17.9,24.1,0.742,,35.9,15.6,11.2,4.07,17.9,21.8
138,Maryland NCAA,34,26,8,0.765,22.69,10.44,,12.0,4.0,,16,0,,4,4,,86.6,73.9,,40.1,30.4,61.2,0.498,5.26,14.9,0.352,20.5,29.0,0.706,,40.2,18.9,8.88,4.94,15.5,18.6
139,Maryland-Baltimore County,27,13,14,0.481,-9.22,-6.26,,10.0,6.0,,8,5,,5,9,,66.2,68.1,,40.6,23.4,57.0,0.412,5.85,18.1,0.322,13.5,20.7,0.651,,37.2,14.7,7.67,5.56,16.2,19.4
140,Maryland-Eastern Shore,27,13,14,0.481,-15.97,-12.23,,9.0,7.0,,9,4,,4,9,,70.2,70.3,,,26.0,58.4,0.446,4.3,12.0,0.358,13.8,20.1,0.687,,35.1,11.5,7.0,3.52,13.3,18.4
141,Massachusetts NCAA,34,29,5,0.853,23.19,8.07,,13.0,3.0,,12,1,,9,2,,80.9,65.7,,40.3,29.4,63.6,0.462,5.29,15.5,0.342,16.7,25.4,0.659,,44.3,17.1,7.79,8.03,14.7,19.5
142,McNeese State,27,11,16,0.407,-10.58,-7.32,,7.0,11.0,,6,5,,4,11,,77.6,80.9,,40.2,27.4,60.6,0.451,7.22,20.1,0.359,15.6,24.4,0.64,,34.3,18.3,10.7,2.11,15.9,20.5
143,Memphis NCAA,34,24,10,0.706,14.4,5.81,,9.0,3.0,,17,0,,5,5,,79.4,70.9,,,29.5,63.5,0.465,5.62,15.7,0.357,14.8,23.2,0.64,,41.9,18.1,8.85,6.41,16.7,18.5
144,Mercer,29,15,14,0.517,-6.85,-5.7,,8.0,8.0,,5,7,,8,6,,78.0,78.2,,,28.0,62.0,0.451,5.48,16.8,0.326,16.5,25.2,0.656,,40.5,10.9,6.62,5.52,15.6,20.4
145,Miami (FL),28,15,13,0.536,2.41,4.45,,9.0,9.0,,11,4,,4,8,,65.4,67.4,,,23.3,58.1,0.401,5.54,17.4,0.319,13.2,20.3,0.651,,38.9,13.5,7.79,4.39,17.3,19.4
146,Miami (OH) NCAA,30,23,7,0.767,10.1,0.86,,16.0,2.0,,12,0,,9,5,,70.6,60.9,,,25.0,55.1,0.453,5.87,16.8,0.349,14.8,22.0,0.674,,35.1,13.2,8.37,2.93,12.8,18.0
147,Michigan NCAA,31,17,14,0.548,9.81,8.94,,11.0,7.0,,10,4,,4,8,,70.6,69.7,,,26.7,60.2,0.444,3.68,13.4,0.275,13.5,20.9,0.646,,37.9,12.3,7.58,4.19,16.8,22.3
148,Michigan State NCAA,28,22,6,0.786,17.49,7.92,,14.0,4.0,,14,1,,8,4,,78.4,68.8,,40.2,29.6,59.4,0.498,5.64,13.8,0.408,13.5,20.1,0.673,,38.4,16.5,6.43,1.64,14.0,17.7
149,Middle Tennessee,27,12,15,0.444,-13.59,-6.68,,5.0,11.0,,9,7,,3,7,,71.6,75.3,,40.9,26.6,62.4,0.427,3.44,10.3,0.333,14.9,22.7,0.658,,38.1,13.9,8.74,2.59,21.2,21.2
150,Milwaukee,27,3,24,0.111,-17.01,-3.71,,2.0,13.0,,2,10,,1,13,,67.6,80.4,,,22.7,60.0,0.378,5.7,18.2,0.313,16.4,23.1,0.712,,34.4,9.96,7.85,1.41,15.1,22.9
151,Minnesota NCAA,31,19,12,0.613,13.96,6.31,,10.0,8.0,,12,4,,4,7,,76.1,68.5,,,27.1,62.8,0.432,6.52,19.4,0.336,15.4,22.3,0.689,,40.9,16.6,7.81,2.71,15.5,22.2
152,Mississippi,27,8,19,0.296,2.17,5.66,,3.0,13.0,,8,6,,0,10,,69.6,73.0,,,25.3,60.3,0.419,4.33,15.4,0.281,14.6,23.3,0.629,,38.1,15.3,6.78,2.81,16.2,23.4
153,Mississippi State NCAA,30,22,8,0.733,17.28,8.48,,12.0,4.0,,11,1,,6,4,,73.4,64.6,,40.5,25.5,57.4,0.445,8.0,21.4,0.373,14.3,20.6,0.694,,39.5,15.6,6.73,4.7,16.4,18.1
154,Mississippi Valley State,28,17,11,0.607,-11.03,-11.62,,10.0,4.0,,10,1,,5,9,,80.4,78.5,,,30.1,71.2,0.422,5.29,17.1,0.309,15.0,24.1,0.622,,47.0,12.9,7.93,3.79,17.4,19.6
155,Missouri NCAA,29,20,9,0.69,11.94,8.32,,8.0,6.0,,11,3,,6,4,,77.0,73.4,,40.2,26.1,57.9,0.45,6.21,16.0,0.388,18.7,26.8,0.695,,40.1,12.7,4.86,3.66,15.5,19.9
156,Missouri State,27,16,11,0.593,4.58,0.14,,9.0,9.0,,11,4,,5,6,,67.7,63.2,,40.0,23.7,56.0,0.424,5.63,16.3,0.345,14.6,21.6,0.674,,35.4,14.1,7.04,2.81,11.6,17.7
157,Monmouth,27,13,14,0.481,-5.74,-8.19,,11.0,7.0,,8,4,,4,9,,70.7,68.3,,,24.7,54.1,0.457,5.3,13.5,0.393,16.0,22.0,0.73,,32.5,14.3,8.74,3.0,14.2,17.1
158,Montana,30,21,9,0.7,7.41,2.95,,11.0,3.0,,13,4,,7,5,,77.9,71.2,,,25.4,55.5,0.458,5.97,15.8,0.378,21.1,28.9,0.728,,37.6,15.4,9.53,3.07,17.4,19.2
