Rk,School,G,W,L,W-L%,SRS,SOS,,Conf_W,Conf_L,,Home_W,Home_L,,Away_W,Away_L,,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
13,Arkansas State,32,17,15,0.531,-3.38,-3.31,,11.0,5.0,,13,0,,4.0,10.0,,68.4,64.6,,40.2,23.3,53.9,0.432,5.22,15.8,0.33,16.6,23.4,0.708,12.3,36.8,11.3,6.31,3.09,13.1,18.3
14,Arkansas-Pine Bluff,31,7,24,0.226,-20.0,-8.03,,7.0,11.0,,5,4,,2.0,19.0,,59.7,71.6,,40.5,20.2,51.9,0.389,6.16,17.9,0.344,13.1,20.8,0.627,9.65,31.8,11.5,7.55,2.16,16.7,20.9
15,Army,30,11,19,0.367,-10.71,-6.58,,3.0,11.0,,4,8,,7.0,10.0,,67.9,71.4,,40.0,23.6,56.7,0.416,8.8,24.2,0.364,12.0,16.9,0.71,10.8,34.0,13.4,5.63,1.77,14.1,20.2
16,Auburn,31,11,20,0.355,-2.47,2.4,,4.0,12.0,,9,11,,2.0,7.0,,62.4,66.2,,40.5,21.8,54.7,0.398,4.77,15.0,0.318,14.0,21.4,0.656,12.4,34.4,11.3,7.81,3.23,14.2,20.7
17,Austin Peay,34,20,14,0.588,-0.15,-3.77,,13.0,5.0,,10,3,,8.0,9.0,,73.8,67.0,,40.9,26.4,57.6,0.459,5.47,15.2,0.36,15.5,22.7,0.68,12.6,36.1,14.2,8.59,4.18,14.3,18.4
18,Ball State,32,19,13,0.594,-0.7,-3.4,,10.0,6.0,,11,3,,6.0,9.0,,67.6,64.0,,40.5,22.6,50.7,0.446,4.66,13.8,0.336,17.7,25.6,0.693,10.4,33.7,13.6,6.03,2.0,12.9,17.9
19,Baylor,31,18,13,0.581,10.0,4.8,,7.0,9.0,,15,3,,2.0,6.0,,69.5,64.0,,40.2,24.3,52.2,0.465,5.29,15.3,0.346,15.7,22.5,0.695,11.6,35.1,11.8,7.0,4.19,15.7,16.9
20,Belmont NCAA,35,30,5,0.857,13.07,-4.42,,19.0,1.0,,12,0,,12.0,4.0,,79.7,62.2,,40.3,27.0,58.4,0.462,9.34,24.7,0.378,16.4,22.3,0.736,12.9,35.9,16.4,9.66,3.37,13.7,20.8
21,Bethune-Cookman,34,21,13,0.618,-11.11,-8.04,,13.0,3.0,,11,3,,9.0,7.0,,65.9,65.9,,40.9,23.4,53.4,0.439,4.12,13.0,0.316,15.0,21.1,0.708,10.7,32.2,11.6,7.12,2.65,12.2,19.2
22,Binghamton,31,8,23,0.258,-13.81,-5.35,,4.0,12.0,,3,10,,4.0,12.0,,60.0,68.5,,40.3,21.0,52.9,0.397,7.52,21.3,0.354,10.5,15.0,0.701,10.2,30.9,10.9,5.06,3.29,12.4,16.2
23,Boise State,35,22,13,0.629,5.48,0.01,,10.0,6.0,,12,4,,9.0,7.0,,74.1,68.1,,40.9,25.0,57.2,0.438,6.77,19.7,0.344,17.3,23.9,0.722,11.1,33.1,12.8,8.63,2.69,12.1,18.9
24,Boston College,34,21,13,0.618,9.78,7.31,,9.0,7.0,,12,5,,5.0,6.0,,71.8,69.3,,40.0,25.2,54.5,0.462,9.0,23.6,0.382,12.4,17.1,0.724,9.41,32.1,15.2,4.91,2.53,11.1,14.8
25,Boston University NCAA,35,21,14,0.6,-2.48,-3.85,,12.0,4.0,,12,2,,4.0,10.0,,64.9,63.5,,40.1,21.4,53.3,0.402,7.57,21.3,0.355,14.5,19.9,0.729,11.8,35.7,9.86,5.4,3.69,11.9,18.1
26,Bowling Green State,33,14,19,0.424,-5.94,-2.03,,8.0,8.0,,10,5,,4.0,11.0,,64.1,67.1,,40.5,24.3,56.3,0.432,4.42,14.9,0.297,11.0,17.2,0.642,10.9,33.3,13.6,8.58,3.18,13.5,18.4
27,Bradley,32,12,20,0.375,-1.52,1.67,,4.0,14.0,,8,8,,2.0,10.0,,64.9,67.6,,40.2,23.4,54.7,0.427,4.97,14.9,0.334,13.2,18.2,0.722,9.19,32.8,11.7,6.31,2.47,12.2,18.3
28,Brigham Young NCAA,37,32,5,0.865,18.65,5.76,,14.0,2.0,,13,1,,10.0,1.0,,81.4,67.9,,40.4,27.5,61.3,0.449,8.43,23.4,0.361,17.9,23.4,0.765,11.4,38.5,14.5,8.05,4.05,10.9,17.5
29,Brown,28,11,17,0.393,-7.27,-4.12,,4.0,10.0,,8,5,,3.0,12.0,,71.5,73.4,,40.2,24.6,56.0,0.439,7.46,21.8,0.343,14.9,19.9,0.747,7.89,34.3,14.3,5.25,2.71,12.3,16.6
30,Bryant,30,9,21,0.3,-12.98,-3.12,,7.0,11.0,,5,8,,3.0,12.0,,66.7,75.3,,40.5,23.5,56.1,0.418,8.1,22.4,0.361,11.7,17.9,0.652,10.5,33.0,13.3,5.57,2.73,13.6,18.8
31,Bucknell NCAA,34,25,9,0.735,2.39,-3.87,,13.0,1.0,,14,1,,10.0,6.0,,70.2,63.9,,40.1,24.3,54.6,0.446,6.88,17.2,0.4,14.7,18.6,0.788,7.94,33.8,14.4,4.71,3.12,11.2,18.0
32,Buffalo,34,20,14,0.588,2.93,-2.22,,8.0,8.0,,13,3,,7.0,10.0,,70.6,64.6,,40.3,25.9,54.8,0.472,6.06,16.1,0.376,12.8,19.6,0.651,12.0,35.4,14.1,7.88,5.38,15.4,19.0
33,Butler NCAA,38,28,10,0.737,11.53,5.02,,13.0,5.0,,12,2,,7.0,6.0,,71.2,64.1,,40.5,24.2,55.8,0.433,7.61,21.6,0.352,15.3,21.0,0.726,11.3,35.2,11.9,5.95,1.61,10.9,18.9
34,Cal Poly,30,15,15,0.5,-1.84,-2.39,,10.0,6.0,,7,5,,8.0,9.0,,59.3,58.9,,40.2,20.1,51.7,0.389,6.33,20.3,0.311,12.8,19.2,0.664,11.4,34.0,11.2,6.03,2.07,11.9,18.6
35,Cal State Bakersfield,28,9,19,0.321,-11.44,-2.16,,,,,7,8,,2.0,11.0,,68.1,77.4,,40.4,23.5,59.3,0.396,6.46,19.5,0.332,14.7,21.4,0.689,12.7,33.8,11.8,7.29,3.18,13.6,19.1
36,Cal State Fullerton,31,11,20,0.355,-7.68,-2.81,,7.0,9.0,,7,5,,4.0,12.0,,71.2,75.0,,40.2,24.3,54.0,0.449,6.39,17.4,0.367,16.3,22.7,0.719,10.5,33.4,12.7,5.23,1.42,14.2,20.5
37,Cal State Northridge,32,14,18,0.438,-5.35,-1.55,,9.0,7.0,,7,5,,5.0,10.0,,69.8,71.3,,40.0,23.5,53.9,0.436,5.5,16.9,0.325,17.3,25.6,0.673,11.4,34.7,12.7,6.5,3.47,15.8,23.1
38,California,33,18,15,0.545,9.45,9.17,,10.0,8.0,,12,6,,5.0,6.0,,72.5,72.2,,40.8,24.8,53.9,0.461,5.12,14.6,0.351,17.6,25.4,0.695,9.85,34.9,14.9,5.7,2.55,13.6,17.8
39,Campbell,31,12,19,0.387,-6.67,-4.27,,6.0,14.0,,7,7,,4.0,10.0,,65.5,67.5,,40.2,23.9,52.9,0.452,3.97,11.3,0.35,13.7,21.4,0.641,11.4,33.0,13.7,7.06,5.0,14.4,21.9
40,Canisius,30,15,15,0.5,-2.92,-3.55,,9.0,9.0,,10,4,,5.0,10.0,,68.1,67.5,,40.0,24.6,58.1,0.424,7.7,22.1,0.349,11.1,15.9,0.699,12.1,35.4,15.0,6.9,4.83,13.8,19.3
41,Centenary (LA),30,1,29,0.033,-25.21,-2.85,,1.0,17.0,,1,10,,0.0,19.0,,59.2,80.7,,40.0,19.9,50.2,0.397,4.37,14.5,0.3,14.9,23.8,0.627,9.37,29.7,9.8,7.07,2.43,18.1,21.9
42,Central Arkansas,29,5,24,0.172,-19.16,-5.39,,1.0,15.0,,4,9,,0.0,14.0,,68.4,76.4,,40.2,23.8,57.1,0.416,5.69,18.2,0.313,15.1,23.6,0.642,11.9,33.3,11.9,7.62,2.62,16.1,19.7
43,Central Connecticut State,31,19,12,0.613,-1.94,-5.97,,11.0,7.0,,12,2,,6.0,10.0,,70.0,66.0,,40.5,24.7,56.7,0.436,4.9,15.0,0.328,15.7,20.5,0.767,12.7,36.2,14.6,7.52,3.9,14.4,17.7
44,Central Michigan,31,10,21,0.323,-8.01,-2.41,,7.0,9.0,,6,7,,3.0,13.0,,59.4,64.7,,40.5,21.3,55.5,0.384,5.03,15.5,0.326,11.7,18.6,0.629,12.1,33.1,8.77,7.19,3.61,13.5,21.5
45,Charleston Southern,32,16,16,0.5,-4.86,-4.57,,9.0,9.0,,12,2,,3.0,12.0,,73.8,68.7,,40.2,26.5,59.3,0.447,6.5,17.9,0.363,14.3,18.9,0.755,13.2,36.8,12.5,8.63,3.06,14.2,18.3
46,Charlotte,30,10,20,0.333,-2.54,1.89,,2.0,14.0,,6,7,,2.0,11.0,,66.6,71.0,,41.7,22.5,54.3,0.414,6.73,20.2,0.333,14.9,20.4,0.729,10.9,35.2,11.8,6.43,3.2,14.9,17.6
47,Chattanooga,32,16,16,0.5,-9.44,-2.67,,12.0,6.0,,10,6,,6.0,10.0,,71.1,74.4,,40.5,23.8,57.1,0.417,8.5,26.4,0.322,15.0,23.1,0.649,11.7,38.5,14.0,5.09,1.47,15.1,18.5
48,Chicago State,32,6,26,0.188,-27.71,-4.88,,3.0,9.0,,4,6,,1.0,17.0,,66.5,86.6,,40.5,23.7,59.2,0.401,4.53,15.3,0.295,14.5,22.4,0.648,11.3,35.5,12.3,6.44,2.53,17.2,23.9
49,Cincinnati NCAA,35,26,9,0.743,15.41,6.1,,11.0,7.0,,15,3,,7.0,4.0,,68.9,59.6,,40.1,24.2,55.4,0.437,6.29,18.6,0.338,14.2,21.2,0.668,13.0,35.3,14.2,7.37,3.69,11.5,17.3
50,Clemson NCAA,34,22,12,0.647,13.76,6.58,,9.0,7.0,,15,2,,3.0,7.0,,68.5,61.4,,40.3,23.8,53.7,0.443,6.38,18.5,0.344,14.5,20.7,0.701,11.3,34.6,13.1,8.0,4.74,13.2,18.4
51,Cleveland State,36,27,9,0.75,7.59,1.74,,13.0,5.0,,17,3,,9.0,5.0,,71.0,63.6,,40.0,23.9,55.0,0.434,6.58,19.3,0.341,16.7,22.8,0.731,10.6,33.7,11.9,7.47,2.69,11.4,19.9
52,Coastal Carolina,34,28,6,0.824,2.35,-5.15,,16.0,2.0,,15,3,,10.0,2.0,,76.4,64.1,,40.4,27.4,56.3,0.486,4.74,14.2,0.333,16.9,24.5,0.692,12.1,39.4,15.3,6.68,4.5,13.0,15.2
53,Colgate,30,7,23,0.233,-15.8,-5.03,,4.0,10.0,,3,9,,4.0,14.0,,64.9,75.7,,40.5,22.8,54.4,0.419,5.47,16.3,0.335,13.9,20.4,0.682,10.9,34.1,12.6,5.77,2.97,15.8,20.6
54,College of Charleston,37,26,11,0.703,6.17,-1.05,,14.0,4.0,,13,1,,10.0,8.0,,76.2,69.0,,40.0,28.0,58.7,0.477,8.27,22.6,0.366,11.9,16.1,0.741,10.9,34.5,13.4,5.78,4.05,12.1,15.2
55,Colorado,38,24,14,0.632,11.45,5.61,,8.0,8.0,,18,2,,3.0,9.0,,79.6,73.3,,40.4,27.8,58.9,0.473,6.05,16.3,0.372,17.9,23.0,0.778,11.8,36.0,13.8,6.82,2.92,11.7,18.3
56,Colorado State,32,19,13,0.594,7.49,5.26,,9.0,7.0,,9,5,,6.0,5.0,,71.2,67.7,,40.2,24.9,53.3,0.467,5.84,17.5,0.333,15.5,22.4,0.692,10.4,34.2,13.3,7.25,2.56,14.1,19.0
57,Columbia,28,15,13,0.536,-5.22,-4.81,,6.0,8.0,,10,4,,5.0,9.0,,70.8,71.0,,40.4,25.1,58.6,0.428,5.64,16.7,0.338,15.0,21.0,0.714,12.6,36.6,11.6,6.43,3.0,12.4,19.1
58,Connecticut NCAA,41,32,9,0.78,17.95,10.44,,9.0,9.0,,13,4,,5.0,5.0,,72.4,64.9,,40.7,25.7,59.2,0.434,5.71,17.3,0.329,15.3,20.0,0.763,13.9,39.7,13.0,6.32,5.56,11.4,15.8
59,Coppin State,30,16,14,0.533,-8.7,-7.66,,11.0,5.0,,11,3,,5.0,10.0,,72.5,72.3,,40.7,25.3,59.0,0.429,7.73,21.3,0.363,14.1,20.1,0.701,11.4,36.1,11.5,7.3,2.27,13.7,18.0
60,Cornell,28,10,18,0.357,-3.6,-1.6,,6.0,8.0,,6,6,,3.0,11.0,,68.1,70.1,,40.2,23.5,56.4,0.416,8.96,24.0,0.374,12.1,17.6,0.689,10.8,32.4,14.5,6.64,2.5,12.1,20.6
61,Creighton,39,23,16,0.59,4.87,1.41,,10.0,8.0,,19,3,,3.0,11.0,,68.8,65.4,,40.1,24.0,52.2,0.46,7.18,19.5,0.369,13.7,18.8,0.73,9.54,34.6,14.6,4.28,3.13,12.1,15.2
62,Dartmouth,28,5,23,0.179,-14.86,-3.39,,1.0,13.0,,3,8,,2.0,15.0,,59.5,71.0,,40.2,21.6,54.6,0.395,5.07,15.5,0.326,11.3,16.1,0.697,9.5,30.7,9.18,6.43,2.57,13.7,18.9
63,Davidson,33,18,15,0.545,-0.39,-2.17,,10.0,8.0,,10,3,,5.0,10.0,,72.5,68.7,,40.0,24.8,57.2,0.434,7.82,22.7,0.344,15.0,20.5,0.733,12.7,36.8,12.9,4.91,2.97,14.0,22.1
64,Dayton,36,22,14,0.611,4.87,3.2,,7.0,9.0,,14,5,,6.0,6.0,,67.0,65.4,,40.4,23.6,57.8,0.409,6.75,19.0,0.355,13.0,19.2,0.677,13.3,38.7,14.6,4.75,2.92,13.3,19.4
65,Delaware,31,14,17,0.452,-3.79,-0.11,,8.0,10.0,,6,6,,7.0,9.0,,62.9,66.6,,40.3,21.4,51.4,0.416,5.87,16.9,0.348,14.3,20.7,0.691,9.35,33.0,10.4,3.71,4.03,11.8,19.8
66,Delaware State,30,9,21,0.3,-12.18,-6.39,,5.0,11.0,,6,4,,3.0,16.0,,62.5,65.6,,40.3,22.5,52.5,0.428,6.87,19.8,0.347,10.7,14.9,0.714,8.97,25.3,11.6,8.43,3.63,11.2,15.5
67,Denver,30,13,17,0.433,-4.04,-3.48,,9.0,7.0,,11,4,,2.0,10.0,,60.0,60.6,,40.7,20.0,44.1,0.454,7.73,19.3,0.401,12.2,16.8,0.725,5.27,23.9,13.2,5.53,3.53,12.4,21.8
68,DePaul,31,7,24,0.226,-1.31,7.53,,1.0,17.0,,6,11,,1.0,9.0,,67.9,76.7,,40.5,24.7,58.1,0.426,5.26,16.7,0.314,13.2,19.3,0.683,11.0,30.5,14.4,7.45,3.32,13.5,19.9
69,Detroit Mercy,33,17,16,0.515,1.88,0.91,,10.0,8.0,,11,4,,6.0,11.0,,74.5,72.6,,40.6,25.7,55.5,0.463,5.09,14.5,0.352,18.0,26.2,0.687,12.1,37.5,12.3,7.61,5.0,15.7,19.4
70,Drake,31,13,18,0.419,-2.56,0.76,,7.0,11.0,,10,5,,2.0,10.0,,64.4,67.7,,40.2,22.2,51.9,0.427,6.55,18.5,0.354,13.5,19.8,0.685,7.97,30.0,11.6,5.65,2.81,12.2,18.3
71,Drexel,31,21,10,0.677,4.02,-0.01,,11.0,7.0,,12,2,,7.0,7.0,,63.7,59.7,,40.2,23.2,54.7,0.424,3.77,12.2,0.31,13.5,22.0,0.615,13.6,40.3,11.2,4.1,2.74,11.9,18.8
72,Duke NCAA,37,32,5,0.865,24.51,8.32,,13.0,3.0,,17,0,,6.0,4.0,,80.9,64.7,,40.0,28.1,59.6,0.471,7.86,21.0,0.374,16.8,22.3,0.753,12.1,37.8,14.3,7.27,4.38,12.1,17.8
73,Duquesne,32,19,13,0.594,10.33,1.49,,10.0,6.0,,10,2,,8.0,7.0,,77.9,68.0,,40.5,27.3,59.5,0.458,8.0,22.3,0.36,15.4,24.8,0.622,12.7,35.3,17.8,9.91,5.31,13.4,19.3
74,East Carolina,34,18,16,0.529,1.67,2.99,,8.0,8.0,,11,5,,4.0,7.0,,68.2,67.3,,40.3,21.6,50.8,0.425,7.59,21.2,0.358,17.4,25.1,0.692,10.5,33.5,12.9,6.5,2.79,14.1,19.6
75,East Tennessee State,36,24,12,0.667,2.08,-2.12,,16.0,4.0,,13,2,,9.0,7.0,,69.9,64.4,,40.3,24.3,53.4,0.454,5.25,15.0,0.35,16.1,23.8,0.678,11.3,35.8,10.8,6.75,3.81,13.3,18.4
76,Eastern Illinois,29,9,20,0.31,-11.41,-4.89,,4.0,14.0,,5,9,,4.0,11.0,,60.3,64.7,,40.2,22.1,52.4,0.421,4.03,12.5,0.322,12.1,16.8,0.724,10.7,34.0,12.6,5.97,2.48,14.0,19.0
77,Eastern Kentucky,31,15,16,0.484,-7.34,-6.48,,9.0,9.0,,8,5,,6.0,9.0,,66.0,63.1,,40.3,22.8,51.1,0.446,7.97,21.6,0.368,12.4,16.7,0.742,8.16,28.7,14.1,6.03,2.74,12.1,18.1
78,Eastern Michigan,31,9,22,0.29,-9.11,-3.11,,5.0,11.0,,7,6,,1.0,13.0,,61.5,65.5,,40.2,21.3,54.7,0.389,6.9,21.4,0.322,12.1,19.3,0.624,10.7,35.0,13.0,6.55,3.71,14.5,19.6
79,Eastern Washington,30,10,20,0.333,-8.5,-2.22,,7.0,9.0,,8,6,,2.0,14.0,,67.4,70.6,,40.3,22.9,56.2,0.408,8.07,21.9,0.369,13.5,20.4,0.663,12.3,34.4,11.9,5.8,4.0,13.7,20.4
80,Elon,31,14,17,0.452,-6.54,-3.32,,7.0,11.0,,8,5,,5.0,9.0,,74.2,74.2,,40.0,24.7,57.6,0.429,9.19,25.3,0.364,15.7,22.0,0.714,10.4,34.3,14.0,5.52,2.61,12.6,19.3
81,Evansville,32,16,16,0.5,-0.3,1.8,,9.0,9.0,,13,3,,3.0,12.0,,66.3,67.1,,40.2,22.6,50.2,0.45,4.59,12.9,0.357,16.5,23.3,0.709,7.97,30.0,14.1,5.53,1.84,13.0,20.9
82,Fairfield,33,25,8,0.758,2.94,-3.91,,15.0,3.0,,13,3,,10.0,4.0,,65.2,58.3,,40.2,23.5,54.4,0.433,4.21,14.0,0.3,13.8,21.2,0.654,12.1,36.2,13.7,8.21,3.58,13.8,17.5
83,FDU,29,5,24,0.172,-13.34,-5.0,,3.0,15.0,,3,11,,2.0,13.0,,64.3,72.7,,40.7,22.2,55.8,0.397,5.17,16.1,0.321,14.8,22.0,0.675,12.6,37.3,11.7,5.72,3.52,15.1,19.1
84,Florida NCAA,37,29,8,0.784,16.27,7.57,,13.0,3.0,,14,3,,8.0,2.0,,72.1,63.4,,40.9,26.2,56.3,0.465,6.3,17.9,0.352,13.5,20.1,0.669,12.6,37.4,14.1,5.97,3.54,12.2,14.7
85,Florida A&M,32,12,20,0.375,-16.82,-8.71,,7.0,9.0,,11,3,,1.0,16.0,,64.2,68.6,,40.6,22.3,55.8,0.399,6.06,19.5,0.311,13.6,22.4,0.606,13.5,38.1,9.31,7.72,4.03,16.5,19.4
86,Florida Atlantic,32,21,11,0.656,-2.41,-2.61,,13.0,3.0,,10,3,,9.0,7.0,,68.5,66.8,,40.3,24.5,55.2,0.444,5.22,16.1,0.324,14.3,21.6,0.659,11.3,33.4,12.4,5.97,4.94,11.3,18.3
87,Florida Gulf Coast,30,10,20,0.333,-10.27,-3.11,,7.0,13.0,,6,8,,4.0,12.0,,65.7,72.8,,40.5,22.2,55.4,0.401,5.83,17.7,0.33,15.4,23.6,0.651,13.2,36.6,12.1,6.3,2.17,16.7,18.6
88,Florida International,30,11,19,0.367,-9.33,-4.23,,5.0,11.0,,8,7,,2.0,11.0,,71.7,75.4,,40.7,23.9,54.6,0.438,5.47,16.7,0.328,18.3,26.7,0.686,11.5,33.9,10.7,8.27,3.73,14.7,20.8
89,Florida State NCAA,34,23,11,0.676,13.48,6.45,,11.0,5.0,,12,3,,8.0,5.0,,69.1,62.0,,40.1,24.3,56.0,0.435,6.24,18.6,0.334,14.2,21.3,0.665,12.4,39.2,12.4,8.47,5.97,15.9,19.1
90,Fordham,28,7,21,0.25,-8.77,1.01,,1.0,15.0,,6,6,,1.0,10.0,,64.1,73.9,,40.0,23.1,58.4,0.396,6.5,19.3,0.336,11.3,18.0,0.63,13.2,37.9,12.5,4.18,4.39,14.0,18.4
91,Fresno State,31,14,17,0.452,-0.25,0.58,,6.0,10.0,,11,5,,3.0,11.0,,67.6,67.4,,40.2,24.0,56.1,0.427,5.9,20.0,0.295,13.8,21.9,0.629,12.1,36.0,14.2,8.52,3.71,13.9,18.3
92,Furman,33,22,11,0.667,-0.36,-3.65,,12.0,6.0,,11,2,,9.0,8.0,,68.8,64.4,,40.3,23.2,51.9,0.447,7.21,19.3,0.374,15.2,21.0,0.725,11.2,34.4,12.2,5.15,3.45,13.2,18.8
93,Gardner-Webb,32,11,21,0.344,-9.22,-2.72,,6.0,12.0,,6,5,,3.0,16.0,,62.0,66.5,,40.2,22.4,54.4,0.411,6.34,19.6,0.324,10.9,17.0,0.642,11.3,34.2,10.4,7.0,2.41,14.8,18.8
94,George Mason NCAA,34,27,7,0.794,11.66,1.37,,16.0,2.0,,14,0,,10.0,3.0,,72.8,62.5,,40.4,25.8,54.7,0.471,6.68,16.9,0.395,14.6,21.1,0.689,10.7,34.9,14.2,6.59,3.24,11.1,17.1
95,George Washington,31,17,14,0.548,-0.1,0.36,,10.0,6.0,,9,7,,7.0,5.0,,64.9,65.3,,40.2,23.0,55.4,0.415,5.87,17.5,0.336,13.1,20.8,0.627,13.3,35.5,12.0,6.42,3.97,12.8,18.4
96,Georgetown NCAA,32,21,11,0.656,14.61,10.39,,10.0,8.0,,10,4,,7.0,5.0,,70.6,66.3,,40.2,25.3,53.2,0.475,6.97,19.7,0.353,13.0,17.8,0.734,10.1,33.8,15.0,6.03,4.34,13.5,18.8
97,Georgia NCAA,33,21,12,0.636,10.43,6.13,,9.0,7.0,,12,4,,7.0,4.0,,68.7,64.4,,40.9,24.9,55.2,0.452,4.73,13.8,0.342,14.1,20.2,0.697,12.3,37.7,15.0,6.39,4.91,13.5,16.4
98,Georgia Southern,32,5,27,0.156,-15.88,-3.13,,1.0,17.0,,5,10,,0.0,14.0,,65.3,75.7,,40.3,23.3,51.9,0.449,4.44,13.6,0.326,14.3,20.8,0.688,9.88,30.3,11.9,8.63,2.75,17.9,22.0
99,Georgia State,31,12,19,0.387,-4.15,-1.92,,6.0,12.0,,8,6,,2.0,12.0,,61.9,64.1,,40.8,22.8,54.1,0.422,5.77,16.5,0.35,10.5,17.7,0.594,12.5,35.6,13.0,6.48,4.77,14.9,21.2
100,Georgia Tech,31,13,18,0.419,6.42,5.68,,5.0,11.0,,10,6,,1.0,10.0,,67.8,67.1,,40.3,24.3,59.8,0.405,6.19,20.7,0.299,13.1,19.0,0.689,12.7,35.5,13.2,9.58,4.06,13.7,20.6
101,Gonzaga NCAA,35,25,10,0.714,13.86,4.01,,11.0,3.0,,14,2,,6.0,4.0,,76.7,65.9,,40.3,26.6,55.6,0.479,5.8,15.7,0.37,17.6,23.1,0.762,11.4,37.5,15.5,7.26,3.77,13.5,18.5
102,Grambling,33,12,21,0.364,-18.45,-10.45,,8.0,10.0,,4,6,,5.0,13.0,,60.5,68.5,,40.6,21.2,55.7,0.38,5.03,16.8,0.299,13.2,21.4,0.614,11.4,36.3,10.2,6.48,2.76,15.3,20.9
103,Green Bay,32,14,18,0.438,-0.21,2.18,,8.0,10.0,,10,4,,4.0,12.0,,67.3,68.4,,40.3,24.6,56.3,0.437,4.75,14.9,0.319,13.4,19.4,0.689,12.7,34.4,11.8,6.19,3.72,13.2,20.3
104,Hampton NCAA,33,24,9,0.727,-5.2,-8.77,,11.0,5.0,,8,3,,8.0,5.0,,66.6,62.7,,40.6,22.6,55.8,0.405,6.45,19.9,0.324,14.9,23.0,0.648,11.1,35.5,11.7,7.3,5.61,12.5,18.3
105,Hartford,31,11,20,0.355,-10.04,-5.55,,7.0,9.0,,7,5,,3.0,13.0,,59.9,64.4,,40.8,21.7,56.6,0.383,8.55,28.0,0.305,8.0,13.3,0.6,10.5,31.0,11.8,7.87,2.48,12.5,18.5
106,Harvard,30,23,7,0.767,4.88,-1.19,,12.0,3.0,,14,0,,9.0,6.0,,71.5,64.4,,40.3,23.6,49.7,0.475,6.83,18.1,0.378,17.4,21.5,0.81,9.0,32.2,14.3,5.93,4.47,13.3,15.5
