Rk,School,G,W,L,W-L%,SRS,SOS,,Conf_W,Conf_L,,Home_W,Home_L,,Away_W,Away_L,,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
14,Arkansas-Pine Bluff,28,2,26,0.071,-27.48,-8.69,,2.0,16.0,,2,7,,0,19,,66.1,84.9,,,23.1,63.9,0.362,5.11,18.9,0.27,14.8,22.4,0.661,13.2,34.4,10.6,11.1,2.36,19.0,19.0
15,Army,28,12,16,0.429,-13.02,-7.44,,6.0,8.0,,8,6,,4,9,,66.8,70.1,,40.2,23.2,54.2,0.428,5.18,15.2,0.341,15.2,21.3,0.715,10.2,32.6,11.6,5.79,2.64,14.7,19.4
16,Auburn,28,12,16,0.429,6.89,7.97,,4.0,12.0,,12,5,,0,9,,65.5,66.6,,40.0,23.5,56.3,0.418,5.82,18.5,0.315,12.6,21.3,0.593,12.9,36.1,13.3,8.18,5.39,18.0,20.4
17,Austin Peay,32,14,18,0.438,-4.01,-1.01,,8.0,8.0,,9,4,,3,11,,70.5,70.4,,40.5,25.1,55.8,0.45,6.25,18.9,0.331,14.0,21.9,0.64,10.5,34.3,12.0,7.28,4.19,14.7,17.5
18,Ball State,35,23,12,0.657,8.88,3.3,,12.0,6.0,,12,2,,8,7,,78.0,71.9,,40.3,26.5,58.9,0.45,8.86,23.3,0.38,16.2,21.5,0.754,11.2,35.8,12.1,6.23,3.94,12.7,19.0
19,Baylor,30,14,16,0.467,6.23,5.08,,4.0,12.0,,12,4,,1,10,,76.5,72.2,,40.2,26.7,60.7,0.439,9.1,24.9,0.366,14.1,19.6,0.718,12.4,36.1,17.1,9.27,3.87,14.3,17.2
20,Belmont,28,11,17,0.393,-7.1,-3.39,,8.0,12.0,,7,5,,3,11,,72.1,75.9,,40.4,24.9,53.0,0.47,9.43,25.4,0.371,12.9,17.0,0.755,9.82,31.0,18.1,6.18,1.32,16.3,18.1
21,Bethune-Cookman,29,12,17,0.414,-14.33,-8.26,,8.0,10.0,,6,7,,5,9,,68.4,73.8,,40.5,23.2,54.0,0.429,5.14,14.9,0.346,16.9,24.5,0.689,11.4,35.5,8.93,7.24,2.41,17.4,21.3
22,Binghamton,28,9,19,0.321,-13.87,-9.4,,6.0,10.0,,3,8,,4,8,,64.7,69.1,,40.0,22.2,54.8,0.405,6.93,20.3,0.341,13.4,18.9,0.709,11.1,33.7,11.4,6.32,4.46,15.8,19.8
23,Boise State,30,13,17,0.433,-1.63,2.09,,6.0,12.0,,9,6,,3,11,,62.6,65.8,,40.2,22.5,54.4,0.414,5.47,17.7,0.309,12.1,17.4,0.694,10.6,30.2,12.2,6.13,2.77,14.2,21.2
24,Boston College NCAA,32,20,12,0.625,8.96,5.92,,8.0,8.0,,11,5,,5,4,,73.6,70.5,,40.3,25.0,59.8,0.419,6.63,19.7,0.337,16.9,24.3,0.696,14.1,37.3,13.5,8.09,3.31,14.0,20.5
25,Boston University NCAA,32,22,10,0.688,-4.68,-7.8,,13.0,3.0,,11,2,,9,6,,67.1,64.0,,40.5,23.4,55.2,0.423,6.34,17.7,0.358,14.0,20.3,0.688,12.3,37.5,12.5,6.0,2.63,13.0,14.6
26,Bowling Green State,33,24,9,0.727,7.69,1.47,,12.0,6.0,,13,1,,7,6,,74.7,67.8,,40.6,25.3,51.8,0.488,6.15,15.8,0.39,18.0,24.0,0.75,9.3,32.2,14.3,6.33,2.82,14.0,22.9
27,Bradley,29,9,20,0.31,-3.55,0.73,,5.0,13.0,,6,7,,2,10,,60.7,64.9,,40.3,20.2,52.0,0.389,4.62,14.9,0.311,15.6,21.7,0.716,11.6,35.1,10.7,6.07,3.45,14.3,20.0
28,Brigham Young,30,18,12,0.6,9.35,5.35,,7.0,7.0,,17,0,,1,11,,70.5,65.0,,40.5,23.7,50.5,0.47,5.67,14.3,0.397,17.4,22.9,0.76,8.83,33.3,14.0,5.27,3.07,13.7,18.7
29,Brown,27,17,10,0.63,-3.54,-5.89,,8.0,6.0,,9,4,,7,6,,77.4,74.0,,40.2,26.5,58.1,0.457,6.07,16.3,0.372,18.3,24.3,0.753,11.3,35.1,16.6,9.07,2.96,14.3,19.1
30,Bucknell,29,13,16,0.448,-10.24,-7.07,,8.0,6.0,,7,3,,4,11,,61.8,64.9,,40.2,21.6,50.4,0.428,5.41,15.8,0.344,13.2,21.2,0.622,10.5,33.1,12.4,7.07,2.9,16.6,18.3
31,Buffalo,30,12,18,0.4,-2.77,-0.47,,7.0,11.0,,7,5,,4,11,,67.3,69.6,,,23.2,55.7,0.417,6.6,19.3,0.341,14.2,21.7,0.653,13.0,35.8,13.0,6.37,2.23,15.5,20.4
32,Butler,32,26,6,0.813,11.15,-0.38,,12.0,4.0,,11,2,,10,3,,70.3,57.8,,40.5,24.6,54.5,0.452,8.75,22.8,0.383,12.3,18.1,0.683,9.63,30.7,14.6,7.81,2.31,10.1,17.1
33,Cal Poly,27,15,12,0.556,-1.28,-1.48,,9.0,9.0,,11,2,,4,9,,69.3,67.9,,40.4,24.7,57.9,0.426,7.04,20.8,0.338,12.9,19.0,0.68,12.2,34.7,13.6,7.15,2.63,13.9,18.5
34,Cal State Fullerton,27,5,22,0.185,-11.41,-1.06,,2.0,16.0,,4,9,,1,13,,62.6,71.2,,40.4,21.4,53.6,0.4,6.04,19.0,0.318,13.6,20.7,0.657,11.3,32.3,12.2,5.93,3.33,15.1,18.2
35,Cal State Northridge,28,12,16,0.429,-2.88,0.41,,11.0,7.0,,7,6,,5,9,,68.3,69.5,,40.2,23.6,56.8,0.416,5.64,17.0,0.332,15.4,23.1,0.666,13.3,35.9,13.9,10.3,2.07,16.3,23.1
36,California NCAA,32,23,9,0.719,13.08,7.45,,12.0,6.0,,18,1,,4,7,,72.2,66.6,,40.5,26.1,57.8,0.452,5.84,18.6,0.314,14.2,20.9,0.677,11.4,34.0,15.2,7.94,4.13,13.2,19.3
37,Campbell,27,8,19,0.296,-15.38,-5.19,,6.0,14.0,,7,6,,1,13,,70.7,79.9,,,25.2,57.1,0.441,6.26,17.1,0.365,14.1,20.0,0.702,11.7,33.2,13.9,5.48,2.7,15.0,17.9
38,Canisius,30,10,20,0.333,-8.16,-4.82,,5.0,13.0,,6,7,,2,12,,65.5,68.8,,40.2,23.0,60.2,0.383,6.8,21.2,0.321,12.6,18.4,0.687,13.1,36.0,13.2,7.53,3.1,12.9,20.1
39,Centenary (LA),27,14,13,0.519,-5.98,-1.48,,,,,11,2,,2,11,,72.1,69.3,,40.0,25.3,56.5,0.448,6.26,16.2,0.386,15.2,22.2,0.683,,33.2,12.9,7.93,2.59,14.5,
40,Central Connecticut State NCAA,32,27,5,0.844,-1.1,-9.29,,19.0,1.0,,13,2,,11,2,,71.3,63.1,,40.5,25.4,55.5,0.458,4.34,12.4,0.35,16.0,21.8,0.736,13.1,39.0,13.3,6.72,3.34,15.0,16.1
41,Central Michigan,28,9,19,0.321,-3.58,1.35,,5.0,13.0,,7,6,,2,12,,70.0,74.0,,40.5,24.2,52.7,0.459,4.36,14.6,0.299,17.3,25.0,0.692,11.0,33.6,11.9,7.04,2.32,15.8,20.7
42,Charleston Southern,29,12,17,0.414,-14.18,-6.22,,8.0,6.0,,9,4,,3,12,,62.9,68.3,,40.3,22.4,52.2,0.43,4.69,15.2,0.308,13.3,19.8,0.671,10.7,34.6,11.6,8.34,2.9,18.4,21.6
43,Charlotte NCAA,30,18,12,0.6,13.62,8.69,,11.0,5.0,,11,3,,6,7,,73.5,68.6,,40.2,25.4,57.7,0.44,8.23,22.5,0.365,14.5,20.5,0.708,12.6,37.9,13.9,6.77,2.4,13.6,18.0
44,Chattanooga,30,16,14,0.533,1.21,0.57,,9.0,7.0,,12,2,,3,9,,73.2,70.5,,40.0,26.4,59.9,0.44,5.83,16.9,0.345,14.5,20.2,0.719,14.0,39.5,12.7,7.03,5.83,15.5,16.7
45,Chicago State,28,2,26,0.071,-20.25,0.51,,0.0,14.0,,2,10,,0,15,,63.1,81.3,,40.2,23.1,57.9,0.4,4.21,15.2,0.277,12.6,20.4,0.616,14.2,35.8,14.6,6.57,2.04,18.6,19.8
46,Cincinnati NCAA,35,31,4,0.886,24.59,6.76,,14.0,2.0,,17,0,,7,3,,78.2,60.4,,,27.6,59.2,0.467,5.97,16.5,0.362,17.0,24.0,0.709,13.2,39.9,13.7,4.77,4.4,11.9,17.9
47,Clemson,30,13,17,0.433,3.56,5.16,,4.0,12.0,,8,8,,3,7,,75.2,76.8,,40.5,27.4,62.5,0.439,6.07,19.1,0.318,14.3,22.8,0.626,15.4,41.5,14.7,7.33,3.5,15.5,19.3
48,Cleveland State,28,12,16,0.429,-2.28,-1.46,,6.0,10.0,,9,6,,3,9,,67.2,68.0,,40.0,24.0,54.0,0.445,5.36,16.3,0.328,13.8,21.5,0.64,11.5,35.5,11.6,7.93,4.46,16.4,19.5
49,Coastal Carolina,28,8,20,0.286,-16.41,-6.91,,5.0,9.0,,6,6,,2,13,,69.5,78.4,,,22.6,56.8,0.398,6.71,20.1,0.333,17.6,25.4,0.692,12.7,33.6,12.4,8.5,1.5,17.5,21.8
50,Colgate,28,17,11,0.607,-5.84,-7.15,,8.0,6.0,,9,4,,8,6,,72.8,69.1,,40.5,25.6,56.5,0.454,5.11,15.5,0.329,16.4,23.4,0.699,10.9,34.0,14.0,7.5,2.21,13.2,20.2
51,College of Charleston,30,21,9,0.7,4.92,-3.12,,9.0,7.0,,10,4,,7,4,,69.4,60.8,,40.7,24.3,56.0,0.435,5.63,15.2,0.371,15.1,21.1,0.716,13.0,39.4,12.6,7.1,4.87,13.3,16.2
52,Colorado,29,15,14,0.517,6.17,4.99,,5.0,11.0,,12,4,,2,9,,79.7,77.9,,40.0,28.8,63.5,0.453,6.62,18.6,0.357,15.6,23.0,0.677,15.0,43.1,17.5,6.14,4.72,14.7,17.7
53,Colorado State,30,12,18,0.4,3.09,4.28,,3.0,11.0,,7,7,,3,9,,68.8,68.2,,40.7,24.4,51.1,0.477,4.67,12.4,0.376,15.4,22.8,0.675,10.9,35.3,15.2,6.17,3.3,17.5,23.7
54,Columbia,28,11,17,0.393,-6.14,-3.72,,4.0,10.0,,5,6,,4,10,,55.1,57.0,,,18.1,43.5,0.417,6.46,19.2,0.336,12.4,17.8,0.693,7.39,31.2,11.8,4.64,4.43,16.6,15.7
55,Connecticut NCAA,34,27,7,0.794,15.38,7.59,,13.0,3.0,,12,1,,7,3,,77.8,69.2,,,28.6,59.2,0.483,4.53,11.5,0.394,16.1,23.1,0.696,13.6,40.6,14.5,7.53,6.94,16.0,18.0
56,Coppin State,31,6,25,0.194,-18.75,-7.82,,3.0,15.0,,3,7,,2,12,,58.2,68.7,,40.6,20.6,54.7,0.378,4.03,14.9,0.271,12.8,18.0,0.712,12.9,35.5,8.84,6.52,3.1,16.3,16.2
57,Cornell,27,5,22,0.185,-13.0,-2.58,,2.0,12.0,,4,8,,1,13,,57.7,66.6,,40.2,20.3,53.6,0.38,7.41,23.7,0.312,9.63,13.9,0.693,9.52,32.7,12.7,7.04,2.48,14.6,16.0
58,Creighton NCAA,32,23,9,0.719,8.39,1.39,,14.0,4.0,,12,3,,7,5,,75.7,68.7,,40.9,26.5,57.2,0.464,7.19,19.3,0.372,15.4,21.1,0.73,12.0,35.7,15.3,8.16,3.91,14.3,18.7
59,Dartmouth,27,9,18,0.333,-14.02,-5.71,,2.0,12.0,,4,9,,4,8,,62.9,69.9,,40.2,21.6,50.3,0.428,9.74,24.9,0.392,10.0,14.5,0.693,7.19,27.3,13.4,5.7,2.37,12.7,18.1
60,Davidson NCAA,31,21,10,0.677,0.61,0.72,,11.0,5.0,,11,2,,7,6,,70.7,66.0,,40.3,25.0,57.4,0.436,8.03,22.7,0.353,12.6,18.5,0.681,11.9,38.5,15.6,6.77,3.74,15.7,18.2
61,Dayton,32,21,11,0.656,12.74,3.39,,10.0,6.0,,13,4,,6,6,,73.1,63.8,,40.2,25.4,56.8,0.448,7.0,19.7,0.356,15.2,22.3,0.681,14.0,39.9,17.1,5.78,3.31,13.5,18.8
62,Delaware,30,14,16,0.467,-1.56,-1.39,,9.0,9.0,,8,4,,4,9,,66.7,66.9,,,23.5,57.2,0.411,7.13,21.2,0.337,12.6,17.4,0.726,11.9,36.5,13.4,7.13,2.67,13.4,19.6
63,Delaware State,29,16,13,0.552,-9.37,-10.54,,12.0,6.0,,7,3,,8,9,,64.8,63.7,,40.0,22.2,54.4,0.408,7.62,23.0,0.331,12.8,17.3,0.738,10.7,31.3,13.6,6.24,2.21,12.8,16.7
64,Denver,28,8,20,0.286,-8.16,-1.6,,3.0,12.0,,6,7,,2,12,,65.0,69.9,,40.0,24.3,55.8,0.436,5.79,15.3,0.379,10.6,15.1,0.7,8.54,30.9,13.4,6.32,1.64,12.5,18.6
65,DePaul,28,9,19,0.321,0.36,5.55,,2.0,14.0,,5,8,,2,8,,70.8,76.4,,,25.3,61.3,0.413,5.89,18.9,0.313,14.3,21.8,0.656,14.5,40.0,16.5,7.07,2.54,16.9,18.6
66,Detroit Mercy,31,18,13,0.581,2.4,1.05,,11.0,5.0,,11,1,,7,9,,65.7,64.4,,40.2,24.4,56.9,0.428,5.39,16.5,0.326,11.5,18.3,0.63,12.4,37.3,12.4,5.23,3.42,11.7,19.7
67,Drake,29,14,15,0.483,-2.16,-0.54,,9.0,9.0,,9,4,,4,10,,69.2,70.8,,,23.1,51.7,0.446,8.0,20.5,0.39,15.1,20.9,0.721,9.0,31.8,13.8,4.97,1.28,13.4,15.9
68,Drexel,28,14,14,0.5,-2.83,-2.4,,11.0,7.0,,10,2,,3,10,,72.9,73.3,,40.0,25.2,61.5,0.41,6.71,20.8,0.322,15.7,23.1,0.679,14.4,39.4,15.7,6.5,4.82,13.0,18.3
69,Duke NCAA,35,31,4,0.886,28.91,9.16,,13.0,3.0,,13,0,,7,3,,88.9,69.2,,40.1,31.2,63.1,0.495,8.6,23.7,0.363,17.9,25.9,0.69,12.2,37.2,17.9,10.0,3.23,14.3,18.7
70,Duquesne,28,9,19,0.321,-4.71,3.43,,4.0,12.0,,7,6,,2,12,,64.0,72.1,,40.4,22.3,52.9,0.421,5.43,15.6,0.349,14.0,19.3,0.725,10.6,33.6,11.6,5.79,2.46,16.0,20.1
71,East Carolina,30,12,18,0.4,-0.78,6.66,,5.0,11.0,,10,5,,0,12,,64.4,68.9,,40.3,21.5,55.4,0.388,6.97,22.5,0.31,14.4,20.8,0.69,12.7,35.3,11.5,5.87,4.6,14.7,17.5
72,East Tennessee State,28,18,10,0.643,3.25,-1.55,,11.0,5.0,,12,1,,6,8,,81.5,72.8,,40.2,29.4,63.9,0.459,4.96,15.7,0.316,17.8,25.3,0.704,14.5,40.3,14.0,9.0,4.25,17.1,20.2
73,Eastern Illinois,31,15,16,0.484,-8.06,-1.7,,7.0,9.0,,10,3,,4,11,,74.4,77.3,,40.2,25.9,60.2,0.43,6.61,19.3,0.343,16.0,23.0,0.697,12.5,36.1,14.3,6.55,2.94,15.3,18.9
74,Eastern Kentucky,27,7,20,0.259,-14.12,-2.33,,3.0,13.0,,7,6,,0,14,,73.0,79.9,,41.1,26.2,64.4,0.407,6.56,21.9,0.299,14.0,19.4,0.723,14.3,39.1,15.1,8.26,2.81,16.3,21.6
75,Eastern Michigan,30,6,24,0.2,-14.72,-0.68,,2.0,16.0,,4,11,,1,11,,66.5,79.0,,40.5,22.2,52.7,0.422,4.87,14.4,0.337,17.1,24.8,0.69,11.7,33.9,11.6,4.3,2.83,16.5,17.3
76,Eastern Washington,30,17,13,0.567,-2.11,-1.32,,10.0,4.0,,8,3,,6,8,,69.8,68.9,,40.2,23.5,49.9,0.472,5.9,15.3,0.385,16.8,23.8,0.708,8.03,30.0,14.8,7.1,2.73,17.4,20.8
77,Elon,29,13,16,0.448,-13.42,-7.06,,7.0,7.0,,10,2,,1,13,,69.5,73.0,,40.2,25.4,61.5,0.413,4.21,13.4,0.314,14.5,21.5,0.673,14.2,36.2,12.2,8.97,3.38,17.3,21.5
78,Evansville,28,7,21,0.25,-8.36,0.68,,4.0,14.0,,6,8,,1,12,,67.6,76.6,,40.5,23.6,52.6,0.45,5.86,16.9,0.347,14.5,20.1,0.721,9.11,32.0,14.8,5.5,2.68,16.8,20.4
79,Fairfield,29,12,17,0.414,-5.63,-4.29,,9.0,9.0,,7,5,,4,11,,71.7,73.0,,,24.1,55.7,0.432,5.41,16.0,0.339,18.1,24.8,0.73,12.2,37.1,13.6,8.24,6.86,18.0,20.7
80,FDU,29,4,25,0.138,-19.56,-10.28,,4.0,16.0,,2,10,,2,12,,71.5,80.8,,41.0,24.6,56.9,0.432,6.72,21.0,0.32,15.6,22.8,0.684,11.1,33.0,13.4,6.72,2.72,18.1,19.3
81,Florida NCAA,31,22,9,0.71,22.27,8.37,,10.0,6.0,,13,2,,6,4,,80.5,66.6,,40.6,28.8,61.3,0.47,7.48,21.2,0.353,15.5,22.2,0.697,13.9,38.8,16.7,9.9,4.55,14.9,18.7
82,Florida A&M,28,9,19,0.321,-14.55,-7.48,,9.0,9.0,,6,3,,3,15,,66.5,73.6,,,22.8,56.6,0.403,6.18,19.2,0.322,14.8,22.5,0.656,,35.4,10.6,7.96,3.21,17.9,22.5
83,Florida Atlantic NCAA,31,19,12,0.613,-3.94,-5.32,,13.0,7.0,,10,3,,6,8,,74.3,72.1,,40.8,27.7,64.9,0.427,5.74,17.0,0.338,13.1,19.7,0.666,16.3,39.1,15.6,9.48,3.48,15.3,17.8
84,Florida International,30,10,20,0.333,-5.42,-0.49,,4.0,10.0,,8,6,,1,11,,63.6,67.6,,40.3,24.6,56.3,0.437,3.7,12.0,0.307,10.7,17.6,0.609,13.0,33.8,10.2,9.53,2.73,15.8,19.6
85,Florida State,29,12,17,0.414,4.31,9.16,,4.0,12.0,,10,6,,1,10,,71.8,74.0,,40.2,26.2,60.9,0.43,5.83,17.3,0.336,13.6,20.8,0.656,15.5,38.7,13.2,7.66,3.48,16.4,18.6
86,Fordham,28,8,20,0.286,-4.36,3.46,,4.0,12.0,,5,5,,2,12,,70.7,78.5,,40.0,27.2,60.3,0.451,4.18,14.5,0.287,12.2,21.3,0.572,15.3,39.4,14.7,8.86,3.25,19.5,20.8
87,Fresno State,34,19,15,0.559,6.78,5.21,,9.0,9.0,,12,5,,5,8,,73.0,70.3,,40.0,25.9,58.8,0.441,6.74,20.6,0.327,14.4,21.5,0.667,11.5,39.1,16.1,6.65,5.5,15.3,17.1
88,Furman,31,17,14,0.548,-1.61,-1.23,,7.0,9.0,,11,4,,3,9,,69.1,66.0,,40.2,25.3,58.1,0.435,6.68,18.2,0.367,11.9,18.2,0.655,11.7,35.9,15.4,8.74,2.13,14.0,19.5
89,George Mason,29,19,10,0.655,0.82,-2.29,,13.0,5.0,,11,3,,7,6,,69.8,66.7,,40.0,24.5,56.8,0.431,5.72,16.4,0.348,15.1,21.4,0.704,12.4,36.1,14.2,7.38,3.17,13.9,16.2
90,George Washington,28,12,16,0.429,-2.24,3.48,,5.0,11.0,,6,5,,3,8,,69.5,75.2,,,22.8,56.1,0.406,6.5,19.3,0.337,17.5,24.4,0.716,12.4,34.8,13.0,6.32,3.82,16.0,20.8
91,Georgetown,30,19,11,0.633,13.16,4.2,,9.0,7.0,,12,5,,6,4,,81.1,70.4,,41.2,27.8,62.1,0.447,5.5,15.9,0.347,20.0,27.6,0.725,15.1,41.7,16.1,10.1,6.37,16.0,18.7
92,Georgia NCAA,32,22,10,0.688,14.68,9.24,,10.0,6.0,,12,2,,6,6,,76.4,71.0,,40.3,27.2,60.8,0.447,5.91,18.4,0.321,16.0,21.8,0.737,14.6,38.3,15.5,8.78,3.56,14.2,16.9
93,Georgia Southern,28,16,12,0.571,0.76,-0.79,,9.0,7.0,,12,2,,4,9,,79.6,74.6,,40.0,29.1,64.2,0.453,6.25,18.4,0.34,15.3,24.2,0.631,15.6,41.7,15.1,9.07,3.5,16.1,17.3
94,Georgia State,31,20,11,0.645,-0.79,-4.42,,14.0,6.0,,11,3,,7,6,,77.0,73.2,,40.3,27.4,59.1,0.463,7.06,19.5,0.363,15.3,21.3,0.718,12.5,36.7,14.0,6.61,4.13,14.5,17.7
95,Georgia Tech,31,15,16,0.484,8.47,8.66,,7.0,9.0,,10,7,,4,6,,76.5,76.6,,,26.9,62.5,0.431,8.42,22.4,0.376,14.2,20.5,0.692,14.2,38.2,15.5,8.68,3.26,15.4,21.5
96,Gonzaga NCAA,33,29,4,0.879,13.9,0.75,,13.0,1.0,,13,0,,11,2,,81.1,66.6,,,27.5,58.5,0.47,7.18,18.4,0.391,19.0,25.9,0.732,12.9,41.5,15.8,5.73,3.42,13.9,16.7
97,Grambling,28,9,19,0.321,-19.76,-9.91,,7.0,11.0,,8,4,,1,15,,78.1,86.7,,,29.1,65.9,0.442,5.68,16.4,0.347,14.3,21.2,0.673,13.8,41.0,15.2,6.43,4.86,17.2,22.5
98,Green Bay,30,9,21,0.3,-4.41,-0.72,,4.0,12.0,,5,8,,2,12,,65.7,68.1,,40.3,22.8,47.8,0.477,6.3,15.9,0.396,13.8,19.4,0.71,8.33,28.5,13.5,5.63,2.0,14.3,19.0
99,Hampton NCAA,33,26,7,0.788,-0.42,-8.92,,17.0,1.0,,10,0,,11,4,,79.5,71.0,,,28.3,58.8,0.481,6.61,18.6,0.354,16.3,24.4,0.67,13.8,37.6,14.2,8.03,3.48,14.8,18.3
100,Hartford,32,14,18,0.438,-12.82,-8.2,,10.0,6.0,,8,5,,5,10,,60.9,65.5,,40.3,21.8,54.3,0.402,4.75,16.0,0.297,12.5,19.9,0.625,14.0,38.5,10.0,5.22,3.19,16.3,20.6
101,Harvard,26,14,12,0.538,-6.63,-6.09,,7.0,7.0,,9,3,,4,9,,64.1,64.6,,40.4,24.2,57.7,0.42,5.85,18.2,0.322,9.85,15.6,0.632,12.7,35.6,13.8,9.08,2.23,16.1,19.2
102,Hawaii NCAA,33,27,6,0.818,9.82,1.15,,15.0,3.0,,16,1,,7,3,,71.7,63.1,,,24.8,55.1,0.45,7.3,19.2,0.38,14.8,21.7,0.684,10.2,33.4,16.5,6.97,3.52,12.3,17.9
103,High Point,30,11,19,0.367,-14.07,-6.26,,5.0,9.0,,8,8,,1,10,,69.2,73.9,,40.7,24.7,59.6,0.414,5.67,18.2,0.311,14.2,20.0,0.708,13.7,36.8,12.6,8.6,2.6,15.8,18.3
104,Hofstra,32,12,20,0.375,-5.88,-1.38,,5.0,13.0,,6,5,,1,12,,65.8,70.3,,40.2,22.7,58.0,0.391,4.84,16.5,0.294,15.6,23.2,0.673,14.7,41.3,12.8,6.44,4.81,17.8,19.6
105,Holy Cross NCAA,33,18,15,0.545,-1.61,-5.1,,9.0,5.0,,9,3,,6,8,,63.1,59.6,,40.2,21.0,51.8,0.406,4.48,13.3,0.337,16.6,24.0,0.692,12.7,35.6,13.3,7.82,3.12,14.2,18.3
106,Houston,33,18,15,0.545,4.43,5.46,,9.0,7.0,,9,5,,6,7,,71.8,72.8,,40.3,25.1,53.0,0.473,4.52,11.8,0.383,17.2,25.2,0.681,11.6,36.3,13.4,6.06,4.42,15.9,18.9
107,Howard,31,18,13,0.581,-7.43,-9.23,,11.0,7.0,,10,2,,5,10,,74.9,73.1,,40.3,26.2,62.1,0.422,7.29,20.6,0.353,15.2,21.7,0.699,12.3,35.3,12.3,7.48,2.52,13.1,19.9
108,Idaho,28,9,19,0.321,-9.91,-1.24,,6.0,12.0,,5,9,,4,9,,55.1,63.0,,40.2,19.5,51.6,0.378,4.89,16.8,0.291,11.3,16.7,0.673,11.8,31.9,9.93,6.43,1.68,12.9,15.5
109,Idaho State,27,10,17,0.37,-9.98,-4.06,,3.0,11.0,,8,4,,1,12,,70.1,74.1,,,24.7,58.7,0.42,6.85,21.4,0.32,13.9,20.6,0.673,11.1,33.4,13.6,8.67,3.3,14.8,20.0
110,Illinois NCAA,35,26,9,0.743,19.2,9.94,,11.0,5.0,,13,1,,5,6,,77.4,67.7,,40.0,25.9,55.2,0.47,7.26,19.8,0.367,18.2,24.6,0.74,11.2,36.1,16.9,7.37,4.03,14.6,19.7
