Rk,School,G,W,L,W-L%,SRS,SOS,,Conf_W,Conf_L,,Home_W,Home_L,,Away_W,Away_L,,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
39,Canisius,28,10,18,0.357,-3.23,-2.34,,6.0,12.0,,6,7,,3,10,,70.3,71.1,,40.0,26.4,60.1,0.439,5.93,17.3,0.344,11.5,16.4,0.705,11.5,36.8,15.6,8.14,3.39,14.3,19.4
40,Centenary (LA),28,14,14,0.5,-9.66,-3.88,,,,,9,1,,5,10,,76.6,75.6,,,26.9,56.9,0.472,4.39,13.7,0.321,18.5,24.4,0.76,,30.5,13.6,9.25,3.75,15.5,19.7
41,Central Connecticut State,28,15,13,0.536,-8.15,-8.58,,12.0,6.0,,9,4,,5,7,,67.5,67.1,,40.0,24.4,52.9,0.462,5.36,14.3,0.374,13.3,17.8,0.747,11.5,33.5,11.5,5.82,1.64,15.4,15.5
42,Central Michigan NCAA,32,25,7,0.781,6.72,1.79,,14.0,4.0,,12,1,,9,5,,79.8,73.3,,40.0,27.0,53.6,0.504,7.0,17.9,0.39,18.8,24.7,0.762,10.8,33.7,15.8,7.41,3.75,18.0,20.6
43,Charleston Southern,28,14,14,0.5,-9.87,-8.91,,8.0,6.0,,9,4,,5,9,,65.3,65.7,,,24.5,55.5,0.442,3.71,13.7,0.271,12.5,16.8,0.746,11.1,32.6,12.6,9.89,3.07,14.6,19.3
44,Charlotte,29,13,16,0.448,5.5,6.95,,8.0,8.0,,11,4,,2,11,,68.4,69.9,,40.9,23.8,60.1,0.396,7.97,23.9,0.333,12.8,20.2,0.634,14.7,37.9,14.5,8.48,2.03,13.7,18.4
45,Chattanooga,30,21,9,0.7,0.4,-3.64,,11.0,5.0,,11,3,,8,5,,81.2,74.0,,,28.2,58.3,0.483,7.53,20.5,0.367,17.2,22.8,0.757,17.2,36.7,17.0,7.57,3.27,16.7,18.2
46,Chicago State,30,3,27,0.1,-14.2,-2.43,,0.0,14.0,,2,10,,0,14,,63.2,75.0,,40.2,23.5,53.2,0.442,3.8,11.4,0.332,12.3,20.0,0.618,12.0,32.6,12.1,7.2,1.67,17.4,22.0
47,Cincinnati NCAA,29,17,12,0.586,12.9,7.45,,9.0,7.0,,13,3,,3,7,,67.4,61.9,,,23.0,57.0,0.404,6.79,19.8,0.344,14.6,21.1,0.69,12.6,35.5,12.3,5.24,4.31,10.6,19.2
48,Clemson,28,15,13,0.536,5.67,5.35,,5.0,11.0,,13,4,,1,8,,68.4,68.1,,40.0,24.5,55.4,0.442,4.82,13.9,0.347,14.7,22.4,0.657,13.4,35.9,12.5,7.11,2.64,13.5,19.1
49,Cleveland State,30,8,22,0.267,-6.95,0.62,,3.0,13.0,,5,8,,2,12,,65.6,73.2,,40.5,22.9,51.3,0.446,5.9,15.9,0.371,13.9,21.1,0.659,10.4,31.4,13.5,7.07,4.43,17.2,19.5
50,Coastal Carolina,28,13,15,0.464,-12.45,-8.95,,5.0,9.0,,8,4,,5,11,,67.4,68.8,,,23.8,54.9,0.432,6.0,16.4,0.367,13.9,19.2,0.723,13.5,35.9,12.4,6.36,1.79,16.7,21.0
51,Colgate,28,14,14,0.5,-8.34,-6.46,,9.0,5.0,,9,4,,5,8,,67.8,66.8,,,25.4,57.4,0.442,6.61,18.8,0.352,10.4,15.1,0.689,10.8,33.3,14.4,7.07,1.75,14.3,19.2
52,College of Charleston,33,25,8,0.758,1.21,-3.18,,13.0,3.0,,12,2,,8,5,,74.6,67.7,,40.5,25.9,58.9,0.44,9.33,23.9,0.39,13.5,19.8,0.683,11.5,35.2,14.6,7.67,4.18,14.1,19.0
53,Colorado NCAA,32,20,12,0.625,12.83,8.01,,9.0,7.0,,14,1,,3,9,,75.2,70.3,,40.2,27.2,61.3,0.443,4.97,15.2,0.326,15.9,23.7,0.669,14.4,42.2,13.3,6.13,6.69,14.0,17.8
54,Colorado State NCAA,33,19,14,0.576,5.38,4.41,,5.0,9.0,,14,4,,3,9,,74.2,71.6,,40.2,26.5,52.5,0.505,4.15,11.5,0.361,17.0,24.4,0.697,11.3,35.6,15.6,5.42,4.52,16.8,20.7
55,Columbia,27,2,25,0.074,-17.28,-4.83,,0.0,14.0,,1,9,,1,13,,49.6,62.1,,,16.9,45.4,0.373,5.04,16.6,0.303,10.7,16.0,0.671,9.44,31.1,9.7,5.19,3.44,17.1,18.3
56,Connecticut NCAA,33,23,10,0.697,15.84,7.63,,10.0,6.0,,14,2,,5,6,,79.5,71.2,,40.2,29.2,62.3,0.469,5.94,15.4,0.386,15.1,22.3,0.677,14.7,42.6,15.2,5.82,7.67,15.4,18.3
57,Coppin State,28,11,17,0.393,-11.0,-7.39,,11.0,7.0,,5,4,,6,11,,58.0,61.6,,,21.1,48.2,0.437,4.43,11.3,0.392,11.5,15.7,0.731,9.25,28.7,9.21,7.32,2.07,14.9,15.7
58,Cornell,27,9,18,0.333,-12.23,-4.27,,4.0,10.0,,5,7,,4,11,,60.8,67.8,,,21.5,50.3,0.428,6.37,18.7,0.341,11.4,18.1,0.629,9.22,31.7,13.4,7.44,2.26,15.5,18.4
59,Creighton NCAA,34,29,5,0.853,15.32,1.03,,15.0,3.0,,17,0,,7,4,,79.1,64.8,,40.1,28.6,57.5,0.498,7.94,20.4,0.39,13.8,19.9,0.693,11.0,34.0,16.9,8.32,4.5,13.6,17.4
60,Dartmouth,27,8,19,0.296,-10.63,-5.44,,4.0,10.0,,4,9,,3,10,,60.2,63.9,,40.6,20.9,50.1,0.418,8.19,22.7,0.36,10.1,14.4,0.703,6.89,28.7,13.9,6.04,2.59,12.3,18.4
61,Davidson,27,17,10,0.63,0.21,-2.25,,11.0,5.0,,11,2,,6,7,,80.7,71.1,,,27.7,59.5,0.466,9.96,23.9,0.417,15.3,19.7,0.778,15.9,41.1,17.0,6.3,1.93,18.0,19.7
62,Dayton NCAA,30,24,6,0.8,11.0,5.17,,14.0,2.0,,17,1,,7,4,,72.7,66.9,,40.2,24.6,54.6,0.451,7.57,21.1,0.359,16.0,22.4,0.714,13.4,36.4,15.1,5.3,2.93,13.2,17.6
63,Delaware,29,15,14,0.517,-1.22,-1.54,,9.0,9.0,,8,5,,5,8,,68.6,68.3,,40.3,24.2,59.3,0.408,6.97,20.6,0.338,13.2,18.8,0.706,11.0,35.4,14.0,7.97,3.72,13.4,19.1
64,Delaware State,27,15,12,0.556,-9.94,-9.57,,13.0,5.0,,11,0,,4,11,,62.2,62.6,,40.4,21.9,49.7,0.441,6.59,17.9,0.368,11.8,17.1,0.687,10.6,30.0,12.1,6.67,3.37,13.7,18.4
65,Denver,32,17,15,0.531,1.53,-0.28,,7.0,8.0,,10,3,,2,9,,70.9,69.1,,40.5,24.3,59.7,0.408,7.78,22.5,0.346,14.5,19.9,0.728,12.8,36.9,14.4,7.19,1.66,13.3,19.2
66,DePaul,29,16,13,0.552,8.83,6.49,,8.0,8.0,,13,3,,3,9,,67.2,64.9,,,23.7,53.6,0.442,4.41,13.2,0.335,15.4,21.4,0.719,13.2,37.1,13.0,5.76,2.03,14.8,18.3
67,Detroit Mercy,30,18,12,0.6,5.87,-0.09,,9.0,7.0,,10,3,,6,8,,70.9,64.5,,40.0,26.6,55.4,0.48,4.5,13.0,0.345,13.2,19.0,0.698,11.1,33.6,13.4,6.33,2.6,11.8,18.9
68,Drake,30,10,20,0.333,-4.29,1.46,,5.0,13.0,,6,7,,3,11,,67.2,70.2,,40.7,23.2,50.0,0.464,5.33,15.6,0.342,15.4,20.8,0.741,8.53,31.9,13.5,4.1,1.87,14.6,17.2
69,Drexel,31,19,12,0.613,1.56,-1.45,,12.0,6.0,,7,4,,11,6,,68.6,65.2,,40.3,24.7,57.3,0.431,6.35,18.7,0.34,12.9,19.2,0.673,11.1,35.7,15.0,7.35,4.84,13.5,18.3
70,Duke NCAA,33,26,7,0.788,19.86,8.37,,11.0,5.0,,15,0,,3,6,,81.1,69.6,,40.3,27.2,60.0,0.453,7.39,20.4,0.363,19.4,27.2,0.712,13.1,36.5,13.5,8.67,5.39,14.0,21.2
71,Duquesne,30,9,21,0.3,-4.38,2.29,,3.0,13.0,,5,8,,3,11,,66.7,73.4,,40.5,23.5,52.8,0.445,5.67,15.5,0.366,14.0,20.4,0.689,10.9,33.1,12.6,6.73,3.6,18.9,19.4
72,East Carolina,27,12,15,0.444,1.81,4.73,,3.0,13.0,,8,6,,3,9,,65.2,65.1,,,23.4,56.6,0.414,4.41,15.8,0.279,14.0,20.3,0.688,13.1,38.1,12.2,5.04,3.7,12.9,17.5
73,East Tennessee State NCAA,31,20,11,0.645,-0.9,-2.94,,11.0,5.0,,11,2,,5,8,,82.0,75.2,,,29.0,62.4,0.465,5.39,15.3,0.352,18.6,25.5,0.731,14.1,38.7,14.5,11.4,5.03,18.1,19.0
74,Eastern Illinois,29,14,15,0.483,-3.17,-1.92,,9.0,7.0,,10,2,,4,12,,77.3,78.2,,,27.5,62.3,0.441,6.66,17.8,0.375,15.6,20.3,0.768,12.5,35.8,16.2,6.31,2.28,13.0,19.5
75,Eastern Kentucky,28,11,17,0.393,-10.98,-5.03,,5.0,11.0,,8,6,,3,11,,77.6,78.0,,,28.4,61.8,0.46,5.71,17.8,0.322,15.1,22.1,0.682,12.2,35.2,15.8,8.39,2.82,14.6,22.2
76,Eastern Michigan,28,14,14,0.5,-3.84,-0.91,,8.0,10.0,,11,3,,2,10,,78.9,78.6,,40.4,27.4,58.3,0.47,5.07,16.0,0.318,19.1,29.6,0.645,13.8,37.7,15.1,6.5,3.21,15.3,21.3
77,Eastern Washington,31,18,13,0.581,2.53,-0.8,,9.0,5.0,,9,2,,7,9,,70.6,66.9,,40.3,24.5,51.7,0.473,4.65,13.2,0.351,17.1,23.3,0.734,9.45,32.4,15.1,7.61,2.65,17.1,21.4
78,Elon,27,12,15,0.444,-13.62,-7.97,,8.0,6.0,,6,6,,6,9,,63.2,68.0,,,23.1,54.1,0.428,4.33,13.5,0.321,12.6,19.1,0.658,13.0,33.8,11.5,7.48,2.85,16.3,19.4
79,Evansville,28,12,16,0.429,-0.71,2.97,,8.0,10.0,,9,5,,3,10,,70.0,73.7,,,23.9,49.5,0.483,5.86,15.0,0.391,16.3,22.3,0.73,8.79,31.9,15.8,5.36,3.39,15.9,19.9
80,Fairfield,31,19,12,0.613,-0.25,-1.06,,13.0,5.0,,8,7,,9,4,,70.9,70.1,,40.3,24.1,54.5,0.443,4.39,13.3,0.33,18.2,25.2,0.724,11.8,37.3,12.9,7.58,5.39,16.9,20.1
81,FDU,29,15,14,0.517,-11.53,-9.91,,9.0,9.0,,10,2,,4,11,,72.6,74.2,,,25.4,58.1,0.437,8.48,24.1,0.352,13.3,18.9,0.704,10.1,31.3,14.0,6.0,2.34,14.6,19.2
82,Florida NCAA,33,25,8,0.758,18.55,7.76,,12.0,4.0,,15,1,,8,3,,75.3,64.5,,40.5,26.8,56.2,0.476,8.7,22.3,0.39,13.1,18.6,0.703,10.7,34.8,16.4,7.55,3.97,13.3,16.9
83,Florida A&M,29,17,12,0.586,-10.58,-10.3,,11.0,7.0,,9,4,,7,7,,71.5,71.9,,41.0,23.5,54.5,0.431,8.28,21.3,0.388,16.2,24.0,0.677,,37.8,11.2,7.28,2.0,17.4,19.8
84,Florida Atlantic,28,7,21,0.25,-12.55,-4.18,,3.0,13.0,,4,6,,1,15,,69.7,76.8,,40.5,25.4,63.8,0.398,6.68,19.5,0.342,12.3,18.5,0.665,14.2,36.0,12.3,9.39,3.68,16.8,23.2
85,Florida International,29,8,21,0.276,-5.26,-0.19,,1.0,13.0,,5,10,,2,11,,60.5,64.4,,40.7,21.6,52.4,0.412,3.83,12.3,0.312,13.5,22.1,0.611,13.6,35.0,9.86,7.79,2.17,16.0,19.1
86,Florida State,29,14,15,0.483,9.0,7.75,,4.0,12.0,,12,5,,1,9,,68.1,66.6,,40.0,24.8,57.3,0.432,6.41,19.3,0.333,12.1,18.1,0.672,10.6,34.5,13.9,9.41,4.48,14.9,19.0
87,Fordham,28,2,26,0.071,-9.47,4.03,,1.0,15.0,,1,13,,1,13,,64.6,78.1,,40.0,23.1,56.1,0.412,6.86,20.5,0.334,11.5,18.6,0.618,11.5,33.8,12.1,7.43,3.29,17.5,21.1
88,Fresno State,28,20,8,0.714,5.29,0.44,,13.0,5.0,,14,1,,6,7,,71.6,66.8,,,25.9,57.8,0.448,6.54,18.4,0.355,13.3,18.9,0.706,13.4,37.8,14.8,6.57,4.43,15.8,19.9
89,Furman,31,14,17,0.452,-7.33,-3.15,,8.0,8.0,,10,5,,3,10,,66.0,66.2,,40.2,24.1,56.4,0.428,5.45,16.6,0.329,12.3,17.9,0.69,12.9,36.5,13.2,7.42,3.06,15.0,17.4
90,Gardner-Webb,29,5,24,0.172,-11.04,-3.36,,2.0,14.0,,4,7,,1,15,,67.7,74.9,,40.2,25.4,63.6,0.399,7.97,26.5,0.3,9.0,12.9,0.7,12.6,38.5,15.8,6.76,3.17,16.7,18.4
91,George Mason,28,16,12,0.571,2.27,-1.31,,11.0,7.0,,10,3,,6,8,,64.1,60.5,,40.0,22.8,53.9,0.423,4.46,14.7,0.304,14.0,20.7,0.679,12.9,36.4,11.7,7.61,2.21,15.7,17.0
92,George Washington,29,12,17,0.414,2.82,3.34,,5.0,11.0,,7,4,,5,10,,71.4,71.9,,,23.8,54.3,0.438,5.93,17.4,0.34,17.8,26.3,0.675,13.8,36.6,13.3,6.45,3.17,16.3,20.6
93,Georgetown,34,19,15,0.559,12.86,6.27,,6.0,10.0,,11,6,,6,7,,76.0,69.4,,40.7,26.1,60.6,0.431,4.62,14.1,0.328,19.1,25.7,0.743,13.6,39.0,15.5,9.65,6.15,15.8,21.9
94,Georgia,27,19,8,0.704,17.3,11.3,,11.0,5.0,,13,1,,5,6,,79.2,73.2,,40.6,28.5,61.4,0.464,6.7,17.6,0.38,15.4,21.6,0.714,12.8,37.4,17.9,7.63,4.37,11.6,17.2
95,Georgia Southern,29,16,13,0.552,-7.77,-5.61,,8.0,8.0,,8,5,,6,7,,76.8,76.1,,40.0,28.2,60.9,0.464,6.0,17.0,0.354,14.3,22.3,0.641,14.2,37.3,14.2,7.52,3.52,16.0,19.2
96,Georgia State,29,14,15,0.483,-6.1,-5.85,,8.0,8.0,,9,6,,5,9,,74.0,73.7,,41.4,27.0,59.1,0.457,6.24,18.4,0.338,13.7,19.5,0.703,12.4,34.0,13.6,7.48,4.93,14.6,17.1
97,Georgia Tech,31,16,15,0.516,12.2,7.94,,7.0,9.0,,13,3,,2,12,,74.1,69.8,,40.0,27.0,59.9,0.45,5.74,16.3,0.352,14.4,21.2,0.681,13.8,38.3,15.6,7.84,5.29,15.1,18.8
98,Gonzaga NCAA,33,24,9,0.727,12.26,3.8,,12.0,2.0,,11,2,,9,3,,77.5,69.1,,40.8,26.1,55.8,0.468,7.24,19.2,0.376,18.0,24.9,0.724,11.9,37.4,15.8,6.61,3.52,14.4,18.8
99,Grambling,30,12,18,0.4,-17.04,-7.47,,9.0,9.0,,9,2,,3,14,,72.9,79.9,,,27.1,62.8,0.432,6.27,18.0,0.348,12.5,17.7,0.703,10.9,36.8,13.7,5.47,4.13,16.4,19.7
100,Green Bay,30,10,20,0.333,-3.31,0.69,,4.0,12.0,,9,6,,0,13,,67.6,72.0,,40.3,23.0,53.9,0.426,5.1,13.6,0.376,16.6,22.6,0.736,12.7,37.4,11.4,3.73,2.57,14.9,20.5
101,Hampton,30,19,11,0.633,-7.85,-10.51,,13.0,5.0,,10,4,,7,6,,71.5,68.8,,40.2,25.3,55.8,0.454,5.93,18.5,0.321,14.9,22.5,0.662,12.7,36.1,14.6,8.43,3.7,17.7,22.6
102,Hartford,29,16,13,0.552,-5.47,-5.5,,10.0,6.0,,11,2,,4,9,,65.8,64.0,,,23.9,56.3,0.424,5.1,15.0,0.34,12.9,20.1,0.64,14.0,36.9,12.3,7.31,2.41,13.8,18.7
103,Harvard,27,12,15,0.444,-5.8,-3.65,,4.0,10.0,,6,7,,6,7,,71.4,73.3,,40.6,25.7,59.9,0.429,7.85,21.0,0.373,12.2,17.9,0.68,13.0,38.0,15.7,7.56,2.37,16.9,20.4
104,Hawaii,31,19,12,0.613,4.53,1.56,,9.0,9.0,,15,1,,3,11,,70.3,67.4,,,25.1,54.8,0.458,5.55,15.4,0.361,14.6,21.1,0.69,11.5,33.4,16.4,6.81,3.13,14.6,18.1
105,High Point,27,7,20,0.259,-15.76,-9.08,,3.0,11.0,,4,6,,2,12,,68.5,74.9,,40.2,25.0,56.3,0.444,5.41,16.2,0.333,13.2,20.3,0.648,12.0,33.4,11.9,7.41,2.0,16.2,18.3
106,Hofstra,29,8,21,0.276,-8.57,-2.06,,6.0,12.0,,5,8,,2,11,,64.1,70.6,,40.0,23.4,57.6,0.407,6.83,21.2,0.322,10.4,17.8,0.588,15.0,40.6,13.1,5.24,2.93,18.5,20.2
107,Holy Cross NCAA,31,26,5,0.839,5.26,-5.38,,13.0,1.0,,12,0,,12,3,,70.3,58.7,,,24.5,53.0,0.462,5.48,15.1,0.362,15.9,22.4,0.708,12.2,36.5,15.8,7.94,4.45,13.7,18.6
108,Houston,28,8,20,0.286,-3.03,4.94,,6.0,10.0,,6,7,,2,11,,58.3,66.2,,40.2,21.3,52.8,0.403,5.57,18.4,0.304,10.1,15.3,0.66,11.7,37.6,10.8,5.21,4.43,17.4,16.6
109,Howard,30,13,17,0.433,-10.35,-10.72,,9.0,9.0,,5,6,,5,10,,73.2,72.8,,,26.0,59.9,0.434,6.0,17.2,0.348,15.2,22.1,0.688,14.2,34.6,11.2,8.0,2.77,15.2,19.2
110,Idaho,28,13,15,0.464,-4.16,-2.49,,9.0,9.0,,8,6,,5,8,,62.8,63.4,,41.1,22.5,53.9,0.417,5.54,16.4,0.337,12.3,17.5,0.703,11.8,34.6,12.3,6.29,3.0,13.7,16.6
111,Idaho State,29,15,14,0.517,-3.25,-2.66,,7.0,7.0,,10,2,,3,10,,71.2,70.6,,40.7,26.2,58.6,0.448,5.41,16.1,0.335,13.3,20.7,0.642,11.2,34.0,14.7,8.31,3.41,15.0,19.6
