Rk,School,G,W,L,W-L%,SRS,SOS,,Conf_W,Conf_L,,Home_W,Home_L,,Away_W,Away_L,,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
11,Arkansas State,27,15,12,0.556,-0.26,-2.37,,10.0,8.0,,10,2,,4,8,,68.1,66.0,,,23.4,58.5,0.399,6.52,20.6,0.316,14.9,22.7,0.655,,35.3,14.0,9.04,3.26,15.7,19.8
12,Army,27,7,20,0.259,-17.49,-7.6,,4.0,10.0,,6,5,,1,13,,77.6,85.6,,40.2,26.3,60.8,0.433,5.96,17.9,0.334,19.0,27.8,0.682,,37.8,12.7,6.04,1.56,16.7,22.6
13,Auburn,28,11,17,0.393,8.05,7.27,,3.0,13.0,,7,8,,2,7,,81.7,80.9,,,30.5,60.3,0.506,6.5,17.1,0.38,14.2,21.8,0.652,,38.2,16.3,4.61,2.46,17.5,19.4
14,Austin Peay,27,11,16,0.407,-8.76,-4.41,,10.0,6.0,,9,3,,2,12,,79.9,81.8,,40.6,28.6,62.8,0.455,5.19,13.8,0.376,17.5,27.0,0.647,,41.6,14.0,8.48,3.93,17.4,20.4
15,Ball State,28,16,12,0.571,1.29,-0.52,,11.0,7.0,,10,5,,6,6,,74.3,72.2,,40.5,28.0,57.5,0.487,5.04,12.6,0.399,13.3,19.4,0.684,,35.1,16.1,6.32,2.25,16.4,17.4
16,Baylor,27,16,11,0.593,0.76,-1.02,,7.0,7.0,,11,3,,5,7,,85.5,83.7,,,29.8,70.6,0.422,6.59,20.3,0.325,19.3,28.3,0.682,,50.3,16.6,5.7,4.7,16.9,20.3
17,Bethune-Cookman,27,9,18,0.333,-17.55,-8.51,,8.0,8.0,,4,4,,4,12,,71.0,80.0,,,24.8,63.4,0.391,5.37,17.6,0.305,16.0,25.7,0.624,,39.3,10.8,9.96,2.56,19.0,22.5
18,Boise State NCAA,30,17,13,0.567,2.1,0.21,,7.0,7.0,,15,3,,1,8,,72.5,69.0,,,28.3,59.3,0.477,3.2,10.6,0.302,12.7,21.6,0.59,,36.6,17.3,8.9,4.77,16.2,18.5
19,Boston College NCAA,34,23,11,0.676,16.78,9.81,,11.0,7.0,,13,2,,6,5,,78.2,70.0,,,27.8,58.9,0.471,6.88,17.0,0.404,15.8,23.1,0.682,,37.8,15.8,6.94,2.06,13.6,17.8
20,Boston University,27,11,16,0.407,-9.23,-7.0,,4.0,10.0,,7,5,,4,10,,74.6,76.9,,40.4,27.1,57.4,0.473,5.26,14.7,0.357,15.1,23.9,0.632,,39.7,16.0,7.19,5.85,18.0,20.1
21,Bowling Green State,28,18,10,0.643,4.04,0.04,,12.0,6.0,,12,2,,5,7,,72.6,67.3,,,26.1,52.7,0.496,4.57,12.4,0.37,15.8,22.7,0.693,,33.1,14.2,7.25,2.61,14.3,17.3
22,Bradley,31,23,8,0.742,2.69,-1.11,,14.0,4.0,,17,0,,5,7,,69.0,64.8,,40.5,24.7,53.4,0.464,4.77,14.0,0.342,14.8,23.3,0.635,,35.0,14.1,8.52,2.55,15.6,18.8
23,Brigham Young,32,22,10,0.688,7.59,3.46,,12.0,6.0,,14,2,,5,6,,79.4,74.4,,,27.4,55.6,0.492,4.41,13.9,0.318,20.2,27.5,0.735,,37.0,15.1,6.84,3.38,14.8,21.6
24,Brown,26,12,14,0.462,-12.44,-5.75,,6.0,8.0,,7,4,,5,10,,64.8,71.5,,,22.8,56.4,0.404,5.92,15.9,0.372,13.3,19.5,0.681,,34.6,13.4,6.62,2.77,15.3,21.2
25,Bucknell,27,10,17,0.37,-9.47,-8.9,,6.0,8.0,,7,5,,2,10,,83.1,82.1,,,29.7,66.3,0.447,5.26,17.6,0.3,18.5,25.2,0.734,,40.3,12.8,8.41,4.52,17.1,19.7
26,Buffalo,28,10,18,0.357,-13.9,-7.68,,3.0,2.0,,5,7,,3,10,,70.4,76.1,,40.4,28.1,65.9,0.426,2.04,8.07,0.252,12.3,21.2,0.577,,40.2,13.0,8.86,4.46,16.8,19.3
27,Butler,29,16,13,0.552,1.53,-0.01,,6.0,4.0,,11,3,,5,8,,74.7,72.6,,40.3,25.4,55.5,0.459,4.28,12.0,0.355,19.6,27.7,0.706,,38.3,13.4,5.66,1.45,17.0,20.6
28,Cal State Fullerton,27,8,19,0.296,-5.45,0.15,,6.0,12.0,,4,9,,4,9,,72.0,76.1,,40.2,25.0,57.2,0.437,5.19,15.3,0.338,16.8,25.9,0.648,,36.1,13.0,8.0,2.59,17.0,20.7
29,Cal State Northridge,26,8,18,0.308,-10.71,-1.19,,,,,4,5,,3,10,,73.0,81.7,,40.2,26.0,58.6,0.443,4.73,12.8,0.369,16.3,22.7,0.72,,32.7,14.5,9.35,1.81,17.5,21.6
30,California NCAA,30,22,8,0.733,14.29,7.19,,13.0,5.0,,13,2,,7,5,,78.6,71.5,,40.3,27.9,59.7,0.467,5.83,17.5,0.334,17.0,25.3,0.67,,37.9,17.6,8.6,4.0,14.6,18.7
31,Campbell,29,20,9,0.69,-4.98,-8.69,,13.0,5.0,,12,0,,6,7,,72.4,66.5,,40.5,25.9,58.7,0.442,7.07,18.5,0.382,13.5,20.9,0.647,,37.0,16.8,8.72,2.45,14.9,16.5
32,Canisius,29,22,7,0.759,2.71,-3.67,,12.0,2.0,,13,0,,6,6,,79.5,73.1,,40.3,28.3,59.4,0.477,7.1,19.3,0.367,15.7,22.4,0.701,,36.6,18.6,8.55,3.03,16.5,17.8
33,Centenary (LA),28,16,12,0.571,-5.43,-7.78,,8.0,8.0,,11,2,,3,10,,81.5,77.0,,,29.0,66.2,0.438,8.07,22.7,0.355,15.5,24.1,0.641,,37.6,15.6,10.3,3.71,15.1,20.5
34,Central Connecticut State,26,4,22,0.154,-29.34,-8.26,,0.0,5.0,,4,7,,0,14,,74.2,90.4,,40.0,26.1,66.5,0.393,8.08,24.4,0.331,13.9,21.7,0.64,,39.7,15.0,9.46,3.0,22.9,19.6
35,Central Michigan,26,5,21,0.192,-12.82,-0.46,,4.0,14.0,,3,10,,2,9,,57.5,69.5,,,21.5,52.8,0.406,3.65,11.0,0.331,10.9,18.0,0.605,,32.2,12.1,5.46,3.42,16.7,17.7
36,Charleston Southern,27,9,18,0.333,-11.41,-6.99,,7.0,11.0,,5,10,,4,8,,83.3,85.1,,40.4,31.6,71.2,0.444,5.63,18.7,0.301,14.4,21.3,0.678,,40.3,14.3,10.9,1.85,17.6,23.5
37,Charlotte,29,16,13,0.552,8.18,5.9,,7.0,5.0,,10,2,,4,10,,69.6,67.4,,,24.4,58.9,0.415,5.38,16.4,0.328,15.3,22.4,0.682,,40.3,14.7,6.55,5.48,14.2,20.9
38,Chattanooga NCAA,30,23,7,0.767,2.02,-1.73,,14.0,4.0,,14,0,,6,6,,81.7,77.0,,40.3,27.5,58.2,0.473,7.57,19.9,0.38,19.1,26.7,0.714,,37.3,15.3,6.9,2.67,14.3,16.6
39,Chicago State,27,4,23,0.148,-21.85,-3.27,,2.0,3.0,,3,8,,1,14,,78.4,95.8,,40.0,28.5,66.4,0.43,6.96,20.4,0.341,14.4,21.4,0.672,,32.6,12.0,9.41,2.07,16.3,18.1
40,Cincinnati NCAA,32,22,10,0.688,15.31,6.18,,7.0,5.0,,18,2,,4,6,,77.7,68.5,,40.5,26.9,62.9,0.428,7.91,21.7,0.365,15.9,23.3,0.685,,39.7,13.5,7.88,2.53,14.9,19.2
41,Clemson,34,18,16,0.529,9.21,6.86,,6.0,10.0,,11,4,,4,9,,75.2,72.9,,40.0,26.8,58.4,0.459,7.06,20.6,0.343,14.6,22.6,0.648,,39.0,16.3,7.5,4.24,16.8,17.8
42,Cleveland State,29,14,15,0.483,-4.82,-1.82,,9.0,9.0,,8,6,,5,7,,72.0,74.7,,,26.5,61.8,0.429,3.66,12.1,0.301,15.3,23.9,0.641,,40.8,14.1,7.41,2.69,18.0,20.9
43,Coastal Carolina,26,15,11,0.577,-8.51,-7.34,,10.0,8.0,,7,3,,7,7,,76.3,75.7,,40.2,26.6,60.4,0.44,8.54,21.9,0.39,14.6,20.9,0.699,,35.0,13.2,7.23,2.96,10.4,17.3
44,Colgate,29,17,12,0.586,-6.31,-9.66,,9.0,5.0,,7,2,,7,9,,81.4,78.0,,,28.0,62.9,0.445,7.76,20.5,0.378,17.6,22.9,0.768,,37.6,13.9,6.76,3.83,13.3,22.2
45,College of Charleston NCAA,28,24,4,0.857,4.61,-5.69,,14.0,2.0,,16,0,,8,3,,76.7,65.5,,,27.8,56.2,0.495,5.5,13.8,0.4,15.5,24.0,0.648,,36.8,15.5,9.25,3.29,13.4,19.4
46,Colorado,27,10,17,0.37,0.06,5.32,,2.0,12.0,,10,6,,0,10,,73.7,79.0,,,26.3,61.7,0.427,3.26,11.2,0.29,17.9,27.1,0.659,,40.3,15.3,7.48,5.63,17.1,19.7
47,Colorado State,28,15,13,0.536,4.54,2.04,,8.0,10.0,,12,3,,3,9,,76.9,71.7,,,26.5,60.2,0.44,7.57,20.0,0.378,16.4,22.8,0.721,,35.9,16.3,7.82,3.64,12.8,19.6
48,Columbia,26,6,20,0.231,-19.13,-7.29,,4.0,10.0,,4,5,,1,12,,59.8,70.6,,40.2,21.6,53.0,0.408,2.58,8.19,0.315,14.0,20.9,0.67,,34.8,12.8,6.88,4.73,19.3,19.2
49,Connecticut NCAA,34,29,5,0.853,22.58,6.26,,16.0,2.0,,15,0,,9,2,,84.9,68.6,,,30.7,62.1,0.495,5.65,15.3,0.369,17.8,24.7,0.721,,41.5,18.5,8.71,6.41,15.4,18.8
50,Coppin State,30,22,8,0.733,2.92,-7.04,,16.0,0.0,,11,0,,10,7,,75.8,64.1,,,25.8,59.7,0.432,8.53,21.3,0.4,15.7,21.6,0.725,,36.5,13.8,9.67,4.9,14.2,16.9
51,Cornell,26,8,18,0.308,-15.18,-4.77,,3.0,11.0,,5,6,,2,12,,66.0,72.7,,40.2,24.5,58.6,0.419,5.19,16.5,0.315,11.7,17.8,0.659,,37.3,13.8,7.58,1.92,16.9,18.8
52,Creighton,29,7,22,0.241,-9.79,-0.05,,3.0,15.0,,6,8,,0,13,,65.4,74.2,,40.7,22.9,57.6,0.397,4.83,15.7,0.308,14.9,22.7,0.658,,36.6,15.0,7.1,2.48,18.0,22.8
53,Dartmouth,26,10,16,0.385,-13.31,-7.11,,6.0,8.0,,7,5,,3,10,,66.5,71.3,,40.0,24.5,55.2,0.444,4.31,12.9,0.334,13.2,19.4,0.679,,35.9,15.0,7.42,3.31,16.7,20.2
54,Davidson,30,22,8,0.733,1.48,-2.88,,13.0,5.0,,12,1,,7,6,,76.5,70.4,,,26.6,55.1,0.483,5.63,15.7,0.358,17.6,23.5,0.751,,36.1,13.9,7.03,2.33,16.0,18.6
55,Dayton,27,6,21,0.222,-3.35,4.46,,1.0,11.0,,6,10,,0,10,,72.1,78.9,,40.6,25.6,61.6,0.415,8.7,25.9,0.337,12.1,19.2,0.633,,35.6,14.6,6.81,1.3,16.9,20.9
56,Delaware,27,14,13,0.519,-5.64,-6.2,,7.0,7.0,,10,3,,2,10,,72.9,70.6,,,27.3,60.3,0.453,6.0,15.9,0.378,12.3,18.2,0.673,,39.6,14.4,6.26,2.07,16.2,18.3
57,Delaware State,27,8,19,0.296,-19.99,-8.67,,5.0,11.0,,4,6,,4,9,,71.4,81.1,,40.6,25.3,63.3,0.4,5.37,19.2,0.28,15.4,26.7,0.578,,42.2,12.6,8.63,2.93,20.8,20.3
58,DePaul,28,16,12,0.571,11.11,5.86,,4.0,8.0,,10,5,,6,7,,78.4,73.1,,,27.8,59.8,0.465,4.39,14.5,0.304,18.4,25.9,0.709,,42.9,15.8,7.29,2.96,17.0,20.8
59,Detroit Mercy,29,16,13,0.552,-0.05,1.79,,5.0,5.0,,9,3,,2,8,,71.4,72.7,,40.3,24.8,57.0,0.435,5.69,15.5,0.367,16.2,26.1,0.62,,41.3,12.6,6.34,4.14,17.1,22.9
60,Drake,27,11,16,0.407,-2.17,0.52,,6.0,12.0,,6,6,,3,9,,77.1,78.7,,41.1,27.3,62.5,0.437,6.48,19.1,0.339,16.0,23.7,0.674,,35.3,13.7,12.5,2.7,16.4,22.3
61,Drexel NCAA,30,25,5,0.833,3.27,-6.21,,12.0,2.0,,12,1,,10,3,,76.5,65.6,,,26.6,59.2,0.449,6.8,18.1,0.376,16.5,26.2,0.631,,42.1,16.8,5.2,2.27,12.2,18.7
62,Duke NCAA,34,28,6,0.824,19.29,9.0,,12.0,4.0,,14,2,,8,2,,77.6,67.3,,40.0,27.9,57.4,0.486,5.06,13.9,0.365,16.7,23.4,0.711,,36.1,15.6,7.15,6.0,14.1,15.7
63,Duquesne,30,17,13,0.567,5.7,5.7,,8.0,8.0,,12,3,,4,8,,72.0,72.0,,40.7,25.3,56.4,0.448,4.57,14.3,0.319,16.8,27.1,0.619,,35.8,13.8,7.4,5.0,14.5,18.7
64,East Carolina,27,15,12,0.556,0.08,-3.7,,7.0,7.0,,9,2,,3,10,,73.8,70.0,,40.4,26.9,61.9,0.434,6.33,17.9,0.355,13.7,20.4,0.673,,38.6,15.2,8.26,2.74,13.6,19.7
65,East Tennessee State,30,16,14,0.533,-0.74,-1.49,,13.0,5.0,,10,3,,5,6,,83.7,81.0,,40.3,30.8,70.1,0.44,6.33,20.9,0.304,15.7,26.3,0.599,,41.1,12.2,11.0,2.93,16.6,22.4
66,Eastern Illinois,27,12,15,0.444,-9.69,-4.23,,7.0,11.0,,6,7,,6,7,,68.6,73.0,,40.4,24.8,57.8,0.429,4.0,14.0,0.286,15.0,23.0,0.653,,36.7,13.3,7.41,2.3,16.4,21.0
67,Eastern Kentucky,27,13,14,0.481,-3.79,-3.75,,9.0,7.0,,9,2,,4,9,,82.3,79.7,,40.0,29.6,65.6,0.451,6.93,18.5,0.375,16.2,22.1,0.735,,36.0,14.1,8.48,2.59,14.1,19.5
68,Eastern Michigan,27,15,12,0.556,-1.69,-0.61,,10.0,8.0,,9,2,,5,9,,76.5,74.9,,,28.1,61.9,0.455,5.85,16.0,0.367,14.3,22.5,0.638,,38.9,15.3,8.26,1.67,14.6,19.0
69,Eastern Washington,26,5,21,0.192,-15.6,0.4,,0.0,14.0,,5,8,,0,10,,67.3,77.8,,,24.7,57.9,0.427,4.42,13.2,0.334,13.4,21.5,0.624,,36.2,12.5,7.0,2.65,17.5,21.4
70,Evansville,32,21,11,0.656,5.89,-1.55,,6.0,4.0,,14,4,,6,5,,76.6,67.4,,40.5,26.3,54.9,0.48,7.63,17.8,0.428,16.3,23.5,0.692,,36.1,17.8,4.75,2.22,15.3,19.4
71,Fairfield,27,8,19,0.296,-8.33,-2.29,,4.0,10.0,,6,7,,2,11,,71.4,77.5,,40.2,26.3,57.9,0.455,5.78,15.5,0.372,13.0,20.1,0.645,,33.3,13.4,6.56,3.56,13.5,20.7
72,FDU,27,14,13,0.519,-7.45,-5.87,,10.0,8.0,,8,5,,6,7,,71.8,73.1,,41.5,25.0,58.1,0.431,5.07,16.0,0.318,16.6,27.7,0.6,,39.9,10.7,6.04,2.96,16.7,20.4
73,Florida NCAA,37,29,8,0.784,16.19,9.08,,12.0,4.0,,12,1,,8,3,,75.1,67.9,,40.1,26.6,58.6,0.454,5.3,14.7,0.36,16.5,23.4,0.705,,39.9,14.3,8.24,3.92,16.0,18.5
74,Florida A&M,27,4,23,0.148,-21.83,-8.02,,2.0,14.0,,2,7,,1,14,,63.6,76.4,,,22.5,60.9,0.37,4.37,16.0,0.273,14.2,24.5,0.581,,38.3,8.59,7.96,2.44,20.8,21.6
75,Florida Atlantic,27,3,24,0.111,-18.6,-0.48,,,,,2,8,,1,16,,69.0,86.7,,,25.4,61.7,0.413,4.44,13.7,0.323,13.7,20.3,0.675,,35.6,10.5,7.74,2.67,17.3,26.6
76,Florida International,27,11,16,0.407,-7.32,-5.32,,7.0,9.0,,6,8,,5,7,,68.7,70.7,,40.2,24.4,56.3,0.433,4.67,15.1,0.309,15.3,25.4,0.602,,37.2,14.3,7.93,2.0,17.1,20.9
77,Florida State,27,13,14,0.481,9.44,7.29,,6.0,10.0,,10,4,,2,9,,77.0,74.8,,40.0,28.1,63.4,0.444,6.15,19.3,0.319,14.5,22.1,0.656,,39.9,14.0,8.56,4.07,16.0,19.0
78,Fordham,27,12,15,0.444,-10.61,-7.15,,9.0,5.0,,9,3,,3,9,,71.2,73.7,,40.4,25.7,56.3,0.457,3.0,9.3,0.323,16.7,23.0,0.726,,34.9,13.6,6.63,3.56,15.1,18.4
79,Fresno State,32,21,11,0.656,5.34,2.95,,13.0,5.0,,15,2,,5,8,,75.4,72.1,,,26.6,54.7,0.486,6.78,18.1,0.375,15.5,21.8,0.709,,33.9,18.4,7.84,2.78,13.9,17.0
80,Furman,28,10,18,0.357,-8.66,-2.92,,6.0,12.0,,6,7,,3,10,,71.9,77.6,,40.0,27.0,58.6,0.46,6.04,17.3,0.35,11.9,19.6,0.607,,37.0,15.9,7.96,2.71,19.4,21.2
81,George Mason,27,10,17,0.37,-9.91,-4.21,,5.0,9.0,,5,7,,3,9,,88.3,94.0,,40.2,32.6,77.4,0.421,7.26,22.7,0.319,15.9,25.3,0.629,,47.3,15.0,9.26,3.26,19.1,22.3
82,George Washington NCAA,30,18,12,0.6,9.17,6.27,,8.0,8.0,,11,1,,3,9,,69.3,66.4,,,24.1,59.2,0.407,6.1,18.3,0.333,14.9,23.0,0.647,,40.5,13.1,7.8,4.27,14.7,21.5
83,Georgetown NCAA,31,19,12,0.613,17.39,12.05,,10.0,8.0,,12,2,,4,7,,73.0,65.7,,40.6,24.7,57.5,0.43,4.26,13.6,0.313,19.4,27.4,0.707,,39.2,13.7,8.48,4.26,17.1,21.4
84,Georgia,30,14,16,0.467,10.53,7.53,,7.0,9.0,,8,6,,4,5,,79.9,76.9,,,29.8,62.8,0.474,5.57,15.3,0.363,14.7,24.4,0.602,,41.4,16.1,8.13,4.43,18.4,20.4
85,Georgia Southern,28,14,14,0.5,-4.73,-3.27,,9.0,9.0,,10,3,,3,8,,75.4,75.0,,40.2,28.7,67.5,0.425,6.46,18.7,0.345,11.5,17.9,0.643,,37.0,12.5,9.25,1.89,14.6,22.1
86,Georgia State,27,13,14,0.481,-7.18,-7.72,,9.0,7.0,,8,4,,4,8,,73.7,72.2,,40.0,27.3,60.3,0.452,2.3,8.48,0.271,16.9,27.4,0.616,,39.2,14.8,8.41,4.0,18.0,20.3
87,Georgia Tech,29,16,13,0.552,11.52,9.1,,7.0,9.0,,10,3,,3,8,,75.9,73.4,,,27.8,61.8,0.45,6.45,18.1,0.356,13.8,19.7,0.698,,37.9,17.3,7.48,3.31,14.5,15.9
88,Gonzaga,30,22,8,0.733,7.8,0.05,,12.0,2.0,,14,0,,6,5,,81.6,71.4,,,28.7,58.5,0.491,6.2,15.3,0.404,18.0,24.9,0.723,,37.1,14.2,6.73,1.97,13.0,18.1
89,Grambling,27,9,18,0.333,-20.65,-10.34,,4.0,10.0,,7,5,,1,10,,81.0,86.7,,,31.3,69.3,0.452,3.11,10.5,0.296,15.3,23.7,0.644,,40.5,17.2,9.15,1.93,17.8,20.6
90,Green Bay NCAA,34,27,7,0.794,9.47,-1.89,,15.0,3.0,,11,1,,9,3,,66.4,55.1,,,24.2,49.4,0.49,4.35,11.6,0.374,13.6,17.9,0.761,,32.4,17.1,7.32,2.47,12.9,17.4
91,Hartford,28,16,12,0.571,-2.57,-4.82,,9.0,5.0,,8,2,,7,9,,76.4,74.1,,,26.8,63.1,0.424,4.25,12.4,0.343,18.6,26.6,0.702,,40.8,12.7,10.8,3.29,16.5,19.8
92,Harvard,26,9,17,0.346,-12.48,-8.8,,5.0,9.0,,6,6,,3,10,,68.0,71.4,,40.2,25.1,59.3,0.423,4.81,15.7,0.306,13.1,20.3,0.643,,37.6,14.6,11.0,2.31,18.2,20.2
93,Hawaii NCAA,33,18,15,0.545,1.58,4.1,,11.0,7.0,,11,5,,4,6,,72.0,74.5,,40.9,26.5,60.7,0.437,6.09,16.8,0.362,12.8,19.7,0.653,,35.4,15.9,5.85,3.88,14.7,19.8
94,Hofstra,29,9,20,0.31,-17.66,-8.69,,1.0,4.0,,5,7,,0,7,,67.9,76.8,,40.5,24.1,53.6,0.45,2.03,7.41,0.274,17.6,26.0,0.676,,31.0,13.3,8.59,2.79,17.4,20.3
95,Holy Cross,28,14,14,0.5,-10.46,-6.39,,9.0,5.0,,8,4,,4,10,,83.7,87.8,,40.9,28.1,66.2,0.425,6.0,17.8,0.338,21.4,32.3,0.663,,38.8,14.0,9.93,5.07,15.4,20.8
96,Houston,27,8,19,0.296,-4.18,1.34,,5.0,9.0,,6,7,,1,9,,76.8,82.3,,40.4,26.9,64.2,0.419,5.78,17.0,0.341,17.3,24.6,0.701,,38.5,15.6,9.67,2.48,18.0,22.3
97,Howard,27,10,17,0.37,-13.44,-9.32,,7.0,9.0,,4,7,,4,8,,71.3,74.6,,,24.5,59.3,0.413,4.37,13.6,0.321,17.9,30.4,0.59,,46.3,11.1,6.22,6.63,20.8,22.0
98,Idaho,28,18,10,0.643,1.43,-1.3,,9.0,5.0,,9,3,,7,5,,72.7,67.6,,40.9,26.7,59.1,0.451,4.93,15.0,0.329,14.4,22.8,0.634,,41.5,14.1,5.39,4.14,16.8,18.9
99,Idaho State,27,18,9,0.667,1.15,-1.31,,10.0,4.0,,10,2,,7,5,,82.5,76.7,,40.9,27.8,60.6,0.458,5.44,16.6,0.328,21.5,31.8,0.677,,37.6,14.9,10.1,2.7,16.5,18.7
100,Illinois NCAA,28,17,11,0.607,19.11,9.9,,10.0,8.0,,15,1,,2,8,,84.0,74.8,,40.5,29.8,62.1,0.479,5.79,15.6,0.372,18.8,26.1,0.717,,38.6,17.3,6.11,2.82,13.4,18.8
101,Illinois State,27,16,11,0.593,4.14,0.69,,12.0,6.0,,11,1,,4,9,,73.8,70.4,,,25.9,57.4,0.451,5.37,16.1,0.334,16.7,25.3,0.66,,35.8,17.7,7.0,2.11,15.4,21.7
102,Illinois-Chicago,29,20,9,0.69,3.42,-3.4,,14.0,4.0,,10,2,,7,6,,85.0,77.1,,40.0,30.8,66.7,0.461,7.59,20.7,0.367,15.9,22.0,0.723,,36.3,14.3,10.4,3.72,14.4,20.0
103,Indiana NCAA,30,21,9,0.7,16.04,12.18,,12.0,6.0,,13,0,,3,8,,80.9,77.1,,40.5,27.7,57.3,0.484,6.07,13.4,0.454,19.4,25.9,0.75,,38.2,17.4,6.1,4.17,15.9,18.4
104,Indiana State,26,4,22,0.154,-11.0,0.35,,3.0,15.0,,4,7,,0,13,,63.0,74.4,,40.4,21.9,53.9,0.407,3.27,10.4,0.315,15.9,24.0,0.663,,32.8,12.8,6.38,3.31,16.4,19.0
105,Iona,27,7,20,0.259,-12.2,-4.5,,3.0,11.0,,5,9,,2,10,,75.0,82.7,,40.0,27.4,59.3,0.462,2.7,9.52,0.284,17.5,24.3,0.721,,36.7,15.5,6.67,3.93,16.8,16.5
106,Iowa,27,11,16,0.407,11.53,9.79,,5.0,13.0,,9,6,,2,10,,83.5,81.7,,,28.9,65.0,0.445,6.07,18.9,0.322,19.6,29.9,0.654,,41.4,17.7,11.2,2.81,18.3,17.7
107,Iowa State,27,14,13,0.519,13.99,6.15,,4.0,10.0,,10,5,,3,6,,85.1,76.1,,,30.1,60.9,0.494,5.67,15.6,0.363,19.3,25.4,0.758,,37.3,18.4,8.44,3.59,15.4,18.0
108,Jackson State,29,19,10,0.655,-3.05,-8.87,,11.0,3.0,,9,1,,5,8,,81.1,73.4,,40.0,30.6,65.9,0.464,4.28,13.7,0.313,15.7,23.8,0.658,,42.8,17.0,7.48,4.79,16.1,19.1
109,Jacksonville,28,17,11,0.607,0.23,-2.52,,11.0,7.0,,10,6,,6,5,,77.6,74.9,,,27.3,62.0,0.441,5.93,15.5,0.382,17.1,26.2,0.652,,39.6,13.8,8.25,3.86,15.2,21.1
110,James Madison NCAA,30,20,10,0.667,2.19,-1.41,,10.0,4.0,,12,1,,4,8,,83.3,79.7,,40.2,29.7,59.4,0.499,6.67,16.8,0.396,17.3,24.1,0.717,,34.7,14.9,5.77,3.77,15.3,18.7
111,Kansas NCAA,35,27,8,0.771,20.7,8.61,,9.0,5.0,,13,3,,6,3,,80.5,68.3,,40.4,29.3,62.3,0.47,5.74,15.1,0.379,16.1,25.5,0.632,,42.8,17.9,7.91,5.49,16.1,18.8
112,Kansas City,29,12,17,0.414,-5.51,-1.23,,,,,9,5,,2,11,,71.6,75.5,,40.2,24.7,56.4,0.438,4.62,13.5,0.342,17.5,24.7,0.707,,35.8,12.5,7.0,3.41,15.2,19.2
113,Kansas State,34,20,14,0.588,8.57,6.51,,4.0,10.0,,13,5,,6,6,,70.8,68.7,,,24.8,61.2,0.405,7.24,20.9,0.346,14.0,21.1,0.664,,36.1,12.9,8.29,1.24,17.7,20.1
