round,team1,seed1,team2,seed2,year,w_diff,l_diff,w-l%_diff,srs_diff,sos_diff,conf_w_diff,conf_l_diff,home_w_diff,home_l_diff,away_w_diff,away_l_diff,tm._diff,opp._diff,mp_diff,fg_diff,fga_diff,fg%_diff,3p_diff,3pa_diff,3p%_diff,ft_diff,fta_diff,ft%_diff,orb_diff,trb_diff,ast_diff,stl_diff,blk_diff,tov_diff,pf_diff,opp_fg_diff,opp_fga_diff,opp_fg%_diff,opp_3p_diff,opp_3pa_diff,opp_3p%_diff,opp_ft_diff,opp_fta_diff,opp_ft%_diff,opp_orb_diff,opp_trb_diff,opp_ast_diff,opp_stl_diff,opp_blk_diff,opp_tov_diff,opp_pf_diff,pace_diff,ortg_diff,ftr_diff,3par_diff,ts%_diff,trb%_diff,ast%_diff,stl%_diff,blk%_diff,efg%_diff,tov%_diff,orb%_diff,ft/fga_diff,opp_pace_diff,opp_ortg_diff,opp_ftr_diff,opp_3par_diff,opp_ts%_diff,opp_trb%_diff,opp_ast%_diff,opp_stl%_diff,opp_blk%_diff,opp_efg%_diff,opp_tov%_diff,opp_orb%_diff,opp_ft/fga_diff,W_diff,L_diff,Pts_diff,Opp_diff,MOV_diff,SOS_diff,OSRS_diff,DSRS_diff,SRS_diff,ORtg_diff,DRtg_diff,NRtg_diff,target
0,Marquette,5,Murray State,12,2019,-4.0,5.0,-0.14200000000000002,5.8199999999999985,10.07,-4.0,4.0,1.0,2.0,-4.0,1.0,-5.299999999999997,1.2000000000000028,0.3999999999999986,-3.599999999999998,-2.8999999999999986,-0.03799999999999998,1.5600000000000005,2.0,0.03500000000000003,0.5,0.0,0.02400000000000002,-0.8599999999999994,0.20000000000000284,-4.499999999999998,-2.6099999999999994,-0.2599999999999998,1.5,2.6999999999999993,-1.0,-1.6000000000000014,-0.00599999999999995,0.6699999999999999,-0.40000000000000213,0.038000000000000034,2.5,4.600000000000001,-0.039999999999999925,-1.4000000000000004,-1.0,1.0,0.9100000000000001,-0.5499999999999998,-2.299999999999999,1.1999999999999993,-1.0999999999999943,-6.799999999999997,0.01599999999999996,0.05299999999999999,-0.014000000000000012,0.8999999999999986,-8.699999999999996,-3.5999999999999996,-0.3000000000000007,-0.02200000000000002,2.1999999999999993,-2.1999999999999993,0.020000000000000018,-1.0999999999999943,2.200000000000003,0.08499999999999996,0.0020000000000000018,0.0050000000000000044,-0.8999999999999986,5.799999999999997,1.299999999999999,-0.29999999999999893,0.0020000000000000018,-2.3999999999999986,-3.400000000000002,0.046999999999999986,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,Florida State,4,Vermont,13,2019,2.0,1.0,-0.010000000000000009,13.11,14.44,-1.0,3.0,-1.0,-1.0,-5.0,0.0,1.1000000000000085,4.200000000000003,0.20000000000000284,0.5,3.200000000000003,-0.016000000000000014,-0.6799999999999997,-0.29999999999999716,-0.02699999999999997,0.6999999999999993,1.1000000000000014,-0.0040000000000000036,2.360000000000001,2.5,1.1000000000000014,1.6600000000000001,0.34999999999999964,2.200000000000001,2.400000000000002,0.1999999999999993,2.0,-0.01200000000000001,0.20999999999999996,1.3000000000000007,-0.010999999999999954,3.5999999999999996,5.099999999999998,-0.008000000000000007,2.3200000000000003,2.200000000000003,-0.4299999999999997,-0.009999999999999787,0.29000000000000004,1.4000000000000004,-0.9000000000000021,3.0,-3.9000000000000057,-0.0010000000000000009,-0.026000000000000023,-0.02299999999999991,0.0,3.299999999999997,1.8999999999999986,0.7999999999999989,-0.025000000000000022,1.5999999999999996,4.9999999999999964,-0.0020000000000000018,3.0,1.2000000000000028,0.08299999999999996,0.010000000000000009,-0.0030000000000000027,0.0,-2.200000000000003,-0.39999999999999947,0.09999999999999964,-0.01200000000000001,0.5,5.0,0.056999999999999995,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,Buffalo,6,Arizona State,11,2019,9.0,-7.0,0.21299999999999997,5.280000000000001,-3.42,4.0,-4.0,1.0,-3.0,6.0,-2.0,6.800000000000011,-2.6000000000000085,-0.5,3.700000000000003,5.8999999999999915,0.015000000000000013,2.500000000000001,7.399999999999999,0.0010000000000000009,-3.0000000000000018,-4.599999999999998,0.007000000000000006,0.9000000000000004,1.0999999999999943,3.1000000000000014,1.0499999999999998,0.6800000000000002,-1.6999999999999993,-1.5999999999999979,1.0,1.6000000000000014,0.007000000000000006,-2.0300000000000002,-3.6999999999999993,-0.03600000000000003,-2.700000000000001,-3.6999999999999993,-0.0030000000000000027,0.0,1.2000000000000028,-2.8999999999999986,-1.17,-0.20999999999999996,1.4000000000000004,-2.0,2.0,7.3999999999999915,-0.11099999999999999,0.08100000000000002,0.018000000000000016,-0.20000000000000284,4.199999999999996,1.3000000000000007,0.5,0.029000000000000026,-2.3000000000000007,0.5,-0.07299999999999998,2.0,-4.8999999999999915,-0.07100000000000001,-0.07200000000000001,-0.016000000000000014,0.20000000000000284,-13.600000000000001,-1.700000000000001,-0.1999999999999993,-0.01100000000000001,1.4000000000000021,-0.1999999999999993,-0.05100000000000002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,Texas Tech,3,Northern Kentucky,14,2019,5.0,-2.0,0.07299999999999995,18.119999999999997,11.92,1.0,-1.0,0.0,0.0,-1.0,-4.0,-5.700000000000003,-9.400000000000006,0.0,-1.8999999999999986,-3.0,-0.009000000000000008,-1.4500000000000002,-4.100000000000001,0.0020000000000000018,-0.40000000000000036,-2.3999999999999986,0.06599999999999995,-2.110000000000001,-3.0,-3.299999999999999,1.0899999999999999,0.9199999999999995,-0.5999999999999996,-1.6000000000000014,-4.0,-3.5,-0.04999999999999999,-0.5800000000000001,-0.6999999999999993,-0.016000000000000014,-0.5999999999999996,-0.1999999999999993,-0.026000000000000023,0.7599999999999998,0.3999999999999986,-2.41,0.35000000000000053,-1.3299999999999996,2.0999999999999996,0.6000000000000014,-2.4000000000000057,-4.5,-0.024999999999999967,-0.05199999999999999,-0.007000000000000006,-2.4000000000000057,-8.200000000000003,1.8999999999999986,3.9000000000000004,-0.018000000000000016,0.20000000000000107,-4.300000000000001,0.0050000000000000044,-2.4000000000000057,-10.299999999999997,0.019000000000000017,0.01100000000000001,-0.04500000000000004,2.4000000000000057,-1.7999999999999972,0.7999999999999989,-4.1,-0.05099999999999999,3.0,2.1999999999999993,0.0040000000000000036,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,Nevada,7,Florida,10,2019,9.0,-11.0,0.29699999999999993,0.5800000000000001,-8.540000000000001,6.0,-6.0,6.0,-6.0,4.0,-3.0,12.299999999999997,3.1999999999999957,-0.3999999999999986,3.3999999999999986,2.799999999999997,0.03700000000000003,0.6600000000000001,0.9000000000000021,0.012999999999999956,4.9,7.199999999999999,-0.013000000000000012,-0.8399999999999999,4.100000000000001,2.5,-0.9299999999999997,0.2999999999999998,-1.299999999999999,0.09999999999999787,1.6000000000000014,5.199999999999996,-0.010000000000000009,1.3200000000000003,3.0,0.016000000000000014,-1.4000000000000004,-1.5999999999999979,-0.016999999999999904,-1.620000000000001,0.3999999999999986,1.5999999999999996,-1.4899999999999993,-0.3900000000000001,-1.0,4.0,6.0,9.5,0.10899999999999999,-0.0050000000000000044,0.039999999999999925,2.5999999999999943,2.8999999999999986,-2.0999999999999996,0.1999999999999993,0.039000000000000035,-2.5,-3.5,0.07299999999999998,6.0,-2.8999999999999915,-0.055999999999999994,0.018000000000000016,-0.010000000000000009,-2.5999999999999943,3.4000000000000057,-2.8000000000000007,-1.6999999999999993,-0.0040000000000000036,-2.1999999999999993,-7.400000000000002,-0.04400000000000001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,Michigan,2,Montana,15,2019,4.0,-2.0,0.06800000000000006,20.32,15.600000000000001,-1.0,1.0,5.0,-1.0,-2.0,-1.0,-6.5,-10.200000000000003,-0.10000000000000142,-2.5,0.09999999999999432,-0.043999999999999984,-0.4399999999999995,0.8999999999999986,-0.033999999999999975,-1.1999999999999993,-2.0999999999999996,0.01200000000000001,-0.28999999999999915,1.6999999999999957,-0.7999999999999989,-0.45999999999999996,1.0000000000000004,-2.870000000000001,-4.799999999999999,-1.3000000000000007,1.5,-0.034999999999999976,-1.8500000000000005,-3.099999999999998,-0.04800000000000004,-5.75,-6.100000000000001,-0.08699999999999997,0.4800000000000004,3.099999999999998,-0.5,-1.6,0.5,-1.8000000000000007,-2.4000000000000004,-3.1999999999999886,-4.099999999999994,-0.03799999999999998,0.014000000000000012,-0.04299999999999993,-1.0999999999999943,2.1000000000000014,-0.1999999999999993,1.5,-0.04799999999999993,-3.0999999999999996,-2.700000000000003,-0.022999999999999993,-3.1999999999999886,-10.299999999999997,-0.119,-0.064,-0.07,1.0999999999999943,0.5,-2.0,1.5999999999999996,-0.05299999999999999,-1.6999999999999993,-0.3999999999999986,-0.11000000000000001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,Gonzaga,1,Baylor,9,2019,13.0,-10.0,0.30400000000000005,14.409999999999998,-4.25,6.0,-8.0,4.0,-5.0,4.0,-5.0,15.799999999999997,-2.799999999999997,-0.10000000000000142,6.199999999999999,2.700000000000003,0.08400000000000002,-0.3000000000000007,-2.200000000000003,0.021999999999999964,3.700000000000001,2.6999999999999993,0.08399999999999996,-3.629999999999999,1.2999999999999972,4.200000000000001,1.3599999999999994,0.8300000000000001,-2.5,-2.3999999999999986,0.3000000000000007,6.0,-0.035999999999999976,-0.7800000000000002,0.3000000000000007,-0.04099999999999998,-2.6999999999999993,-4.300000000000001,0.013999999999999901,0.3600000000000012,0.3999999999999986,-3.1899999999999995,-0.5100000000000007,-2.02,1.0999999999999996,0.5,5.200000000000003,14.600000000000009,0.02999999999999997,-0.05499999999999999,0.08199999999999996,0.6000000000000014,2.3999999999999986,1.3000000000000007,0.09999999999999964,0.07799999999999996,-3.299999999999999,-7.200000000000003,0.05000000000000002,5.200000000000003,-11.0,-0.10599999999999998,-0.03300000000000003,-0.051000000000000045,-0.6000000000000014,-14.200000000000003,-1.3000000000000007,-6.8,-0.04899999999999999,0.3999999999999986,-2.8999999999999986,-0.069,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,Murray State,12,Florida State,4,2019,-1.0,-3.0,0.06399999999999995,-9.029999999999998,-13.37,3.0,-3.0,0.0,0.0,4.0,-1.0,7.699999999999989,1.0999999999999943,-0.5,4.0,2.0999999999999943,0.04999999999999999,0.47000000000000064,0.09999999999999787,0.020999999999999963,-0.6999999999999993,-0.6000000000000014,-0.01100000000000001,-0.7000000000000011,0.19999999999999574,5.099999999999998,0.35999999999999943,0.16999999999999993,-1.1000000000000014,-3.1000000000000014,2.3000000000000007,5.100000000000001,0.0040000000000000036,-1.0899999999999999,-0.09999999999999787,-0.049000000000000044,-2.4000000000000004,-3.1999999999999993,-0.0030000000000000027,1.9900000000000002,1.6000000000000014,1.33,0.54,0.5,-0.20000000000000107,-0.6999999999999993,2.299999999999997,8.700000000000003,-0.022999999999999965,-0.013000000000000012,0.040999999999999925,-1.1000000000000014,10.299999999999997,0.3000000000000007,-1.1999999999999993,0.052000000000000046,-1.5,-0.9999999999999964,-0.02100000000000002,2.299999999999997,-0.20000000000000284,-0.08299999999999996,-0.03400000000000003,-0.019000000000000017,1.1000000000000014,1.4000000000000057,0.6000000000000005,0.7999999999999989,-0.010999999999999954,-1.1000000000000014,3.3000000000000007,-0.06,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,Buffalo,6,Texas Tech,3,2019,1.0,-3.0,0.07300000000000006,-7.229999999999999,-6.909999999999999,2.0,-2.0,-3.0,-1.0,6.0,0.0,11.600000000000009,11.299999999999997,-0.19999999999999574,4.0,9.599999999999994,-0.006999999999999951,2.2700000000000005,8.399999999999999,-0.02799999999999997,1.1999999999999993,3.0,-0.04499999999999993,4.3100000000000005,6.699999999999996,3.0000000000000018,-0.010000000000000675,-0.9999999999999996,0.0,0.9000000000000021,5.599999999999998,7.300000000000004,0.04999999999999999,0.16999999999999993,0.5,0.0,-0.1999999999999993,-0.5,0.008000000000000007,0.27999999999999936,4.0,0.5100000000000016,-0.9100000000000001,0.6399999999999997,0.0,1.0,6.900000000000006,5.8999999999999915,-0.0020000000000000018,0.07600000000000001,-0.005999999999999894,1.6000000000000014,3.0,-0.8999999999999986,-5.300000000000001,0.0,-2.0,5.5,-0.015999999999999986,6.900000000000006,7.299999999999997,-0.05199999999999999,-0.040000000000000036,0.03400000000000003,-1.6000000000000014,-8.899999999999999,-2.0999999999999996,1.5,0.043999999999999984,-1.6999999999999993,-1.1999999999999993,-0.034,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,Florida,10,Michigan,2,2019,-10.0,9.0,-0.255,-6.4,0.6699999999999999,-6.0,4.0,-8.0,5.0,-2.0,2.0,-1.7999999999999972,5.300000000000004,0.3999999999999986,-1.5999999999999979,-0.7999999999999972,-0.02300000000000002,0.3200000000000003,1.5,-0.008000000000000007,1.0999999999999996,1.200000000000001,0.020000000000000018,2.3200000000000003,-1.8999999999999986,-1.700000000000001,1.0599999999999996,-0.3900000000000001,2.67,3.200000000000001,0.1999999999999993,-2.799999999999997,0.023999999999999966,1.5300000000000002,3.5,0.025000000000000022,3.450000000000001,4.399999999999999,0.029999999999999916,2.1500000000000004,0.10000000000000142,0.6000000000000014,2.1699999999999995,-0.3799999999999999,2.9000000000000004,2.0000000000000018,-0.7000000000000028,-2.799999999999997,0.023999999999999966,0.033999999999999975,-0.01200000000000001,-1.5,-3.3999999999999986,1.5999999999999996,0.6999999999999993,-0.018000000000000016,3.0999999999999996,6.700000000000003,0.022999999999999993,-0.7000000000000028,8.099999999999994,0.09500000000000003,0.08000000000000002,0.04799999999999999,1.5,2.5,3.3000000000000007,-0.5,0.03999999999999998,3.3999999999999986,8.0,0.07300000000000001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2,Gonzaga,1,Florida State,4,2019,4.0,-4.0,0.10799999999999998,9.8,-5.25,3.0,-5.0,2.0,-1.0,3.0,-3.0,12.699999999999989,-2.299999999999997,-0.5,5.900000000000002,1.7999999999999972,0.08400000000000002,0.41000000000000014,-0.7000000000000028,0.030999999999999972,0.7000000000000011,0.3999999999999986,0.017000000000000015,-1.7300000000000004,1.3999999999999986,5.300000000000001,0.3199999999999994,1.1600000000000001,-2.700000000000001,-2.8000000000000007,0.8999999999999986,5.100000000000001,-0.01799999999999996,-0.8099999999999996,-0.3999999999999986,-0.031000000000000028,-3.4000000000000004,-4.099999999999998,-0.025000000000000022,0.8900000000000006,-0.8000000000000043,-0.16000000000000014,-0.0600000000000005,-0.7799999999999998,-0.8000000000000007,0.10000000000000142,2.200000000000003,15.900000000000006,-0.0050000000000000044,-0.02400000000000002,0.07499999999999996,1.5,7.299999999999997,0.3000000000000007,1.200000000000001,0.08499999999999996,-3.0999999999999996,-1.8999999999999986,0.0020000000000000018,2.200000000000003,-4.8999999999999915,-0.09799999999999998,-0.039000000000000035,-0.040000000000000036,-1.5,-2.3999999999999986,-0.20000000000000018,-2.6000000000000005,-0.02999999999999997,-1.5,-0.3000000000000007,-0.07700000000000001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,Texas Tech,3,Michigan,2,2019,1.0,0.0,0.004999999999999893,0.9699999999999989,-1.0200000000000014,-1.0,-1.0,0.0,0.0,-1.0,-1.0,3.200000000000003,1.2000000000000028,0.29999999999999716,0.7000000000000028,-1.2999999999999972,0.020999999999999963,-0.46999999999999975,-2.6999999999999993,0.022999999999999965,2.4000000000000004,2.700000000000001,0.031000000000000028,0.20999999999999908,-1.1999999999999957,-0.20000000000000107,1.2400000000000002,0.8599999999999994,2.9700000000000006,3.4999999999999982,-2.3999999999999986,-2.700000000000003,-0.027000000000000024,1.5,4.699999999999999,0.007000000000000006,4.65,6.100000000000001,0.030999999999999917,1.17,-1.3999999999999986,-0.41000000000000014,2.27,-0.7999999999999998,3.700000000000001,3.5000000000000018,2.1999999999999886,0.4000000000000057,0.05399999999999999,-0.039000000000000035,0.02499999999999991,0.09999999999999432,-2.1000000000000014,1.3999999999999986,5.1,0.019000000000000017,3.5,2.400000000000002,0.04799999999999999,2.1999999999999886,-1.7999999999999972,0.126,0.10200000000000004,0.007999999999999952,-0.09999999999999432,3.700000000000003,3.0999999999999996,-2.5999999999999996,-0.01100000000000001,4.0,3.3999999999999986,0.095,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3,Gonzaga,1,Texas Tech,3,2019,2.0,-3.0,0.07600000000000007,5.0,-4.52,2.0,-4.0,0.0,-1.0,3.0,-2.0,14.799999999999997,5.400000000000006,-0.29999999999999716,5.699999999999999,5.0,0.05700000000000005,0.46999999999999975,1.3999999999999986,-0.0020000000000000018,2.9000000000000004,3.099999999999998,0.029000000000000026,1.2800000000000011,4.899999999999999,4.500000000000002,0.1899999999999995,0.6200000000000001,-1.4000000000000004,-1.0999999999999979,3.8999999999999986,7.700000000000003,0.019000000000000017,0.07000000000000028,-0.1999999999999993,0.006000000000000005,-2.5999999999999996,-3.8000000000000007,0.0030000000000000027,0.4800000000000004,-0.7000000000000028,0.02000000000000135,-0.8100000000000005,-0.20000000000000018,-1.9000000000000004,-0.10000000000000142,4.1000000000000085,15.299999999999997,0.023999999999999966,-0.007000000000000006,0.05300000000000005,3.9000000000000057,4.5,-0.1999999999999993,-1.5,0.05499999999999994,-2.700000000000001,4.099999999999998,0.028000000000000025,4.1000000000000085,3.0,-0.10799999999999998,-0.05400000000000005,-0.0010000000000000009,-3.9000000000000057,-8.100000000000001,-1.5999999999999996,-1.2000000000000002,0.01200000000000001,-3.3000000000000007,-1.5,-0.07500000000000001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,Virginia,1,Auburn,5,2019,5.0,-7.0,0.17100000000000004,4.620000000000001,-0.7699999999999996,5.0,-5.0,0.0,-1.0,6.0,-5.0,-8.299999999999997,-12.699999999999996,0.0,-1.7999999999999972,-6.899999999999999,0.023999999999999966,-2.8500000000000014,-8.700000000000003,0.018000000000000016,-1.8000000000000007,-3.3000000000000007,0.03300000000000003,-2.4000000000000004,0.6999999999999957,0.0,-3.670000000000001,-0.8300000000000001,-2.6999999999999993,-4.0,-3.3000000000000007,-1.2999999999999972,-0.05199999999999999,-1.62,-1.0999999999999979,-0.055999999999999994,-4.52,-5.599999999999998,-0.040999999999999925,-2.0999999999999996,-5.4999999999999964,-3.5100000000000016,-0.6800000000000006,-0.8900000000000001,-6.400000000000002,-1.700000000000001,-8.400000000000006,2.200000000000003,-0.02100000000000002,-0.09899999999999998,0.01100000000000001,4.699999999999996,3.799999999999997,-4.199999999999999,-2.5999999999999996,0.009000000000000008,-1.5,-1.9000000000000021,-0.0050000000000000044,-8.400000000000006,-7.1000000000000085,-0.09599999999999997,-0.010000000000000009,-0.07000000000000006,-4.699999999999996,-8.800000000000004,0.0,-3.3999999999999986,-0.065,-5.9,-7.0,-0.07900000000000001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4,Texas Tech,3,Michigan State,2,2019,-1.0,0.0,-0.0050000000000000044,-2.1400000000000006,-2.8100000000000005,-2.0,0.0,2.0,0.0,-2.0,-1.0,-4.799999999999997,-5.5,0.0,-1.3999999999999986,-1.7000000000000028,-0.01100000000000001,-0.8899999999999997,-1.6000000000000014,-0.013000000000000012,-1.0999999999999996,-0.8999999999999986,-0.02100000000000002,-2.3100000000000005,-6.399999999999999,-4.700000000000001,2.17,-0.3700000000000001,-0.5999999999999996,0.7999999999999972,-3.3999999999999986,-7.700000000000003,-0.01100000000000001,-0.79,-1.1999999999999993,-0.018000000000000016,2.1999999999999993,2.8000000000000007,0.014999999999999902,-0.5800000000000001,1.3000000000000007,-2.3100000000000005,0.009999999999999787,-0.5299999999999998,5.200000000000001,0.8000000000000007,-0.5,-6.199999999999989,-0.007000000000000006,-0.018000000000000016,-0.018000000000000016,-5.300000000000004,-14.5,3.1999999999999993,1.700000000000001,-0.017000000000000015,-0.1999999999999993,-6.900000000000002,-0.01200000000000001,-0.5,-7.3999999999999915,0.09199999999999997,0.031000000000000028,0.0040000000000000036,5.300000000000004,-2.3999999999999986,0.09999999999999964,-1.4000000000000004,-0.009000000000000008,6.9,1.8000000000000007,0.068,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5,Virginia,1,Texas Tech,3,2019,4.0,-4.0,0.1050000000000001,2.6700000000000017,0.620000000000001,2.0,-2.0,-2.0,0.0,4.0,-2.0,-1.3999999999999915,-3.3999999999999986,0.10000000000000142,-0.5,-1.3999999999999986,0.0050000000000000044,1.1599999999999993,1.3999999999999986,0.030000000000000027,-1.700000000000001,-2.6000000000000014,0.01200000000000001,0.7100000000000009,0.7999999999999972,0.7000000000000011,-1.7700000000000005,-0.9699999999999998,-3.0,-3.099999999999998,0.3999999999999986,-0.7999999999999972,0.015000000000000013,0.0600000000000005,0.8000000000000007,-0.009000000000000008,-4.42,-5.800000000000001,-0.027999999999999914,-1.3200000000000003,-3.1999999999999993,-1.0,-1.2700000000000005,0.23999999999999977,-4.700000000000001,-3.0000000000000018,-6.799999999999997,9.399999999999991,-0.038000000000000034,0.03500000000000003,0.013000000000000012,3.1000000000000014,3.6000000000000014,-1.6999999999999993,-2.4000000000000004,0.017000000000000015,-3.0,3.3999999999999986,-0.024999999999999994,-6.799999999999997,3.8999999999999915,-0.10399999999999998,0.021999999999999964,0.0,-3.1000000000000014,-6.100000000000001,-1.0999999999999996,1.3000000000000007,0.017000000000000015,-4.4,-2.8000000000000007,-0.08000000000000002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,Villanova,1,Radford,16,2018,13.0,-9.0,0.261,29.26,14.33,2.0,-2.0,0.0,-1.0,2.0,-7.0,19.299999999999997,5.299999999999997,-0.30000000000000426,6.899999999999999,5.399999999999999,0.07500000000000001,3.9099999999999993,6.899999999999999,0.052000000000000046,1.5999999999999996,0.7999999999999972,0.05400000000000005,-1.8699999999999992,1.2999999999999972,4.099999999999998,0.1899999999999995,1.13,-1.6000000000000014,-0.5,2.8999999999999986,7.299999999999997,-0.0040000000000000036,-0.4500000000000002,0.6999999999999993,-0.032999999999999974,-0.09999999999999964,-0.1999999999999993,-0.0040000000000000036,0.6399999999999988,1.1000000000000014,1.8000000000000007,-0.6699999999999999,-0.7000000000000002,-0.1999999999999993,0.6999999999999993,6.699999999999996,18.0,-0.013000000000000012,0.07799999999999996,0.09499999999999997,0.10000000000000142,1.7000000000000028,-0.5999999999999996,1.4000000000000004,0.10099999999999998,-2.8000000000000007,-4.400000000000002,0.006000000000000005,6.699999999999996,-1.3999999999999915,-0.03999999999999998,-0.03600000000000003,-0.018000000000000016,-0.10000000000000142,1.3999999999999986,-1.7000000000000002,-1.700000000000001,-0.016000000000000014,-1.799999999999999,-1.1999999999999993,-0.03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,Virginia Tech,8,Alabama,9,2018,1.0,-4.0,0.07999999999999996,2.01,-3.9300000000000006,2.0,-2.0,2.0,0.0,4.0,-3.0,7.5,1.6000000000000085,0.5,2.8999999999999986,1.6000000000000014,0.03799999999999998,2.3999999999999995,3.1000000000000014,0.062,-0.8000000000000007,-2.3999999999999986,0.038999999999999924,-2.55,-3.0999999999999943,3.6999999999999993,-0.54,-3.09,-2.3000000000000007,-3.0,1.2000000000000028,0.8999999999999986,0.014000000000000012,1.5699999999999994,3.3000000000000007,0.01899999999999996,-2.4000000000000004,-3.8999999999999986,0.0119999999999999,-1.0,-1.2999999999999972,2.0,-1.3100000000000005,0.03999999999999959,0.0,-2.599999999999998,-0.29999999999999716,10.0,-0.05399999999999999,0.04400000000000004,0.051999999999999935,-1.5,7.900000000000006,-0.8000000000000007,-8.1,0.05799999999999994,-2.5,-5.5,-0.02200000000000002,-0.29999999999999716,1.6000000000000085,-0.07100000000000001,0.04899999999999999,0.018000000000000016,1.5,5.799999999999997,-1.9000000000000004,0.5999999999999996,0.026000000000000023,0.1999999999999993,-1.4000000000000021,-0.04500000000000001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,West Virginia,5,Murray State,12,2018,0.0,5.0,-0.10999999999999999,13.02,12.91,-5.0,5.0,0.0,1.0,-5.0,2.0,1.5,3.3999999999999915,0.10000000000000142,0.8000000000000007,7.900000000000006,-0.046999999999999986,0.22999999999999865,2.1000000000000014,-0.02400000000000002,-0.40000000000000036,-1.3999999999999986,0.03200000000000003,3.4000000000000004,0.7999999999999972,0.5,1.3900000000000006,1.9400000000000004,-0.5999999999999996,4.100000000000001,-1.1999999999999993,-4.5,0.013000000000000012,1.5600000000000005,0.1999999999999993,0.07300000000000001,4.299999999999999,6.299999999999997,-0.01200000000000001,0.28999999999999915,2.8999999999999986,2.4000000000000004,0.09999999999999964,0.7200000000000002,3.9000000000000004,0.6999999999999993,2.4000000000000057,-2.0999999999999943,-0.068,-0.015000000000000013,-0.04799999999999993,-1.6000000000000014,0.10000000000000142,1.5999999999999996,7.200000000000001,-0.05400000000000005,-2.0,3.799999999999997,-0.040000000000000036,2.4000000000000057,1.2000000000000028,0.14400000000000002,0.03300000000000003,0.038000000000000034,1.6000000000000014,13.0,-0.10000000000000053,0.40000000000000036,0.03199999999999997,4.399999999999999,2.799999999999997,0.099,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,Wichita State,4,Marshall,13,2018,0.0,-3.0,0.06400000000000006,12.369999999999997,5.02,2.0,-2.0,-2.0,1.0,3.0,-6.0,-1.0,-7.5,-0.10000000000000142,0.10000000000000142,-1.1000000000000014,0.008999999999999952,-1.0099999999999998,-4.300000000000001,0.02300000000000002,-0.20000000000000107,0.3999999999999986,-0.025000000000000022,4.16,4.700000000000003,1.3999999999999986,-2.33,-1.9599999999999995,-1.5,0.5,-4.899999999999999,-8.399999999999991,-0.020000000000000018,1.1900000000000004,2.6999999999999993,0.008000000000000007,1.1999999999999993,0.3999999999999986,0.04499999999999993,-4.489999999999998,-10.200000000000003,-4.199999999999999,-0.5800000000000001,0.7199999999999998,-2.8000000000000007,1.0999999999999979,-6.299999999999997,8.599999999999994,0.012999999999999956,-0.061,0.0,10.399999999999999,4.700000000000003,-2.5,-1.5999999999999996,0.0030000000000000027,-1.4000000000000004,13.100000000000001,0.0010000000000000009,-6.299999999999997,-1.1000000000000085,0.04700000000000004,0.09300000000000003,0.008000000000000007,-10.399999999999999,-6.899999999999999,0.0,1.2999999999999998,-0.0030000000000000027,-1.3000000000000007,-9.0,0.046999999999999986,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
