region,round,team1,seed1,score1,team2,seed2,score2,winner
National,Final Four,UNC,1,87,Michigan State,5,71,UNC
National,Final Four,Louisville,4,57,Illinois,1,72,Illinois
National,Championship,UNC,1,75,Illinois,1,70,UNC
