Rk,School,G,W,L,W-L%,SRS,SOS,,Conf_W,Conf_L,,Home_W,Home_L,,Away_W,Away_L,,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
115,La Salle,27,14,13,0.519,-0.02,2.56,,9.0,5.0,,8,4,,4,6,,67.9,70.1,,,23.4,59.7,0.392,7.85,24.1,0.325,13.3,20.5,0.649,,35.7,13.3,7.85,3.74,13.8,18.4
116,Lafayette,27,7,20,0.259,-14.39,-6.24,,4.0,10.0,,5,7,,2,12,,66.8,74.5,,,24.9,57.9,0.43,3.3,10.2,0.324,13.8,19.5,0.709,,35.9,11.5,6.07,1.67,15.7,20.2
117,Lamar,27,15,12,0.556,6.56,-1.82,,9.0,9.0,,10,4,,5,7,,88.3,79.5,,,29.8,67.7,0.44,10.0,25.7,0.39,18.6,26.4,0.705,,42.0,18.0,9.0,2.15,15.3,21.2
118,Lehigh,27,4,23,0.148,-16.26,-6.53,,2.0,12.0,,3,9,,1,12,,73.9,83.4,,,27.0,59.7,0.452,3.26,9.85,0.331,16.7,23.8,0.701,,34.4,15.1,8.15,2.78,19.5,22.0
119,Liberty,30,16,14,0.533,-9.01,-10.29,,9.0,7.0,,10,3,,6,8,,77.2,70.9,,,28.2,57.7,0.488,5.43,14.9,0.364,15.4,22.6,0.68,,38.0,17.2,7.67,2.87,15.4,19.1
120,Little Rock,27,15,12,0.556,-3.32,-0.24,,10.0,8.0,,10,2,,5,7,,68.9,71.7,,,24.0,54.5,0.44,4.7,13.7,0.343,16.2,22.9,0.71,,34.9,12.9,7.48,2.7,17.8,21.3
121,Long Beach State NCAA,32,22,10,0.688,8.25,2.39,,11.0,7.0,,13,2,,6,7,,78.5,71.1,,,27.6,56.9,0.485,6.25,16.3,0.385,17.1,24.6,0.695,,34.8,17.1,8.34,2.13,15.9,19.3
122,Long Island University,28,11,17,0.393,-12.98,-9.35,,7.0,11.0,,4,7,,6,9,,77.2,78.8,,,28.2,63.1,0.447,5.29,17.6,0.301,15.5,23.0,0.672,,34.9,15.4,11.1,3.71,16.7,22.5
123,Louisiana,30,17,13,0.567,4.58,1.68,,11.0,7.0,,10,4,,6,6,,79.7,76.8,,,29.4,61.6,0.476,3.8,11.6,0.329,17.2,24.5,0.701,,35.0,14.2,9.27,3.17,14.7,19.2
124,Louisiana State NCAA,33,22,11,0.667,10.24,5.27,,9.0,7.0,,15,2,,3,6,,78.7,73.7,,,28.6,65.3,0.438,5.85,15.9,0.368,15.6,22.8,0.684,,39.1,14.9,9.58,3.03,14.7,18.2
125,Louisiana Tech,28,7,21,0.25,-10.93,0.82,,3.0,15.0,,3,8,,2,11,,61.1,72.5,,,22.5,54.6,0.411,4.04,11.8,0.342,12.1,19.9,0.61,,34.6,10.2,7.11,4.11,19.1,21.7
126,Louisiana-Monroe NCAA,31,26,5,0.839,7.65,-5.08,,17.0,1.0,,14,0,,10,2,,87.2,74.2,,,32.7,62.8,0.522,5.52,14.3,0.387,16.2,25.1,0.643,,35.0,15.5,10.2,2.81,13.8,19.8
127,Louisville NCAA,31,22,9,0.71,14.65,8.85,,11.0,1.0,,13,3,,6,5,,81.1,74.0,,,29.6,59.4,0.498,6.06,14.6,0.416,15.8,23.7,0.669,,37.6,16.8,7.71,4.32,15.2,17.3
128,Loyola (IL),27,7,20,0.259,-7.23,2.29,,3.0,11.0,,5,8,,2,11,,67.0,73.8,,,25.0,55.6,0.45,3.78,12.1,0.312,13.3,20.6,0.645,,31.4,12.1,9.96,1.85,18.6,18.3
129,Loyola (MD),27,2,25,0.074,-15.26,-3.04,,1.0,13.0,,1,9,,1,13,,58.2,70.4,,,21.6,52.2,0.413,3.59,12.3,0.293,11.4,17.2,0.662,,31.9,11.5,7.04,2.63,18.1,20.0
130,Loyola Marymount,27,7,20,0.259,-9.11,-2.39,,2.0,12.0,,4,9,,2,10,,68.7,74.4,,,24.6,57.8,0.425,4.37,13.4,0.326,15.1,22.2,0.682,,35.3,13.4,8.48,4.07,18.6,20.8
131,Maine,27,10,17,0.37,-10.97,-7.93,,4.0,10.0,,5,6,,4,11,,68.2,71.2,,40.0,26.2,57.9,0.453,3.3,9.44,0.349,12.4,18.8,0.663,,34.9,14.6,7.56,2.81,16.3,20.1
132,Manhattan NCAA,30,23,7,0.767,3.15,-3.05,,12.0,2.0,,11,0,,9,4,,73.1,66.9,,,25.7,55.7,0.462,5.43,14.8,0.368,16.2,24.3,0.669,,37.9,14.4,7.9,2.6,16.6,19.0
133,Marist,30,14,16,0.467,-10.56,-8.25,,10.0,8.0,,8,6,,5,6,,71.0,73.0,,,24.1,53.7,0.449,5.0,13.9,0.36,17.8,26.7,0.666,,35.2,12.9,7.1,3.0,15.2,17.6
134,Marquette NCAA,28,20,8,0.714,15.68,2.29,,6.0,4.0,,13,3,,7,3,,73.8,60.4,,40.0,26.1,54.2,0.481,4.68,11.7,0.399,17.0,22.9,0.743,,36.9,18.1,6.43,4.36,13.7,16.2
135,Marshall,27,16,11,0.593,-4.44,-4.8,,11.0,7.0,,12,1,,4,8,,78.2,76.4,,,28.6,63.2,0.453,4.15,13.2,0.314,16.9,24.3,0.694,,36.7,14.6,11.2,3.63,16.4,23.9
136,Maryland,28,12,16,0.429,9.49,9.17,,2.0,14.0,,8,7,,2,8,,79.8,79.5,,,30.2,68.1,0.443,3.79,12.1,0.313,15.7,23.3,0.672,,39.9,18.6,9.21,3.54,16.3,20.6
137,Maryland-Baltimore County,28,12,16,0.429,-11.82,-8.47,,7.0,9.0,,8,3,,3,12,,81.8,83.5,,,29.5,66.2,0.445,5.75,14.2,0.406,17.1,27.3,0.628,,40.9,16.9,9.14,2.86,17.1,21.8
138,Maryland-Eastern Shore,27,13,14,0.481,-20.56,-11.88,,7.0,9.0,,5,4,,4,10,,66.4,73.9,,,23.4,54.6,0.428,4.11,12.5,0.328,15.5,23.9,0.649,,37.6,9.85,8.22,2.22,18.4,21.4
139,Massachusetts NCAA,31,24,7,0.774,14.25,5.34,,11.0,3.0,,10,0,,8,4,,73.0,64.1,,40.2,24.4,55.5,0.44,5.0,14.5,0.346,19.2,27.5,0.698,,39.7,15.0,6.19,4.81,14.5,19.7
140,McNeese State,28,12,16,0.429,-5.95,-4.91,,9.0,9.0,,5,7,,7,6,,72.6,72.7,,,26.1,56.7,0.46,5.64,15.5,0.364,14.9,20.6,0.72,,34.1,10.6,5.54,5.21,15.3,18.1
141,Memphis NCAA,32,20,12,0.625,12.7,8.73,,7.0,3.0,,14,3,,5,6,,75.1,69.5,,,27.8,61.2,0.453,5.31,16.5,0.322,14.3,21.1,0.676,,37.3,16.3,8.97,4.38,14.6,17.4
142,Mercer,27,13,14,0.481,-7.95,-4.41,,7.0,5.0,,10,2,,3,12,,73.1,73.9,,,26.9,62.0,0.434,4.44,12.2,0.364,14.8,21.7,0.682,,37.0,15.4,8.26,4.37,14.1,20.9
143,Miami (FL),27,10,17,0.37,4.63,9.23,,7.0,11.0,,10,6,,0,10,,71.4,74.2,,,25.6,59.3,0.433,6.89,19.3,0.357,13.3,22.2,0.599,,36.2,16.6,8.56,4.74,15.6,21.3
144,Miami (OH),31,22,9,0.71,4.8,-0.27,,14.0,4.0,,11,3,,10,5,,63.6,46.5,,,22.1,48.8,0.453,7.03,16.8,0.418,12.4,18.1,0.681,,29.9,13.7,7.81,1.68,11.2,17.4
145,Michigan NCAA,36,31,5,0.861,22.01,11.9,,15.0,3.0,,14,1,,8,3,,81.9,71.8,,40.6,31.4,63.0,0.498,4.19,12.0,0.35,14.9,22.8,0.653,,41.5,16.3,6.75,5.36,15.6,18.6
146,Michigan State,28,15,13,0.536,13.67,7.92,,7.0,11.0,,9,5,,5,7,,74.3,68.1,,,28.8,56.8,0.507,4.14,11.1,0.373,12.5,19.5,0.643,,39.1,17.0,4.68,2.71,15.3,17.9
147,Middle Tennessee,26,10,16,0.385,-10.72,-5.02,,5.0,11.0,,8,4,,1,12,,69.4,73.5,,,26.1,58.7,0.444,5.38,14.8,0.365,12.0,18.1,0.662,,35.4,13.5,6.38,2.73,15.3,20.2
148,Milwaukee,27,23,4,0.852,1.48,-7.6,,,,,14,0,,9,4,,79.7,70.0,,,28.7,63.0,0.455,7.63,19.6,0.389,14.7,21.5,0.685,,38.4,14.5,8.33,2.78,12.8,16.4
149,Minnesota,32,22,10,0.688,16.81,9.23,,9.0,9.0,,17,2,,3,8,,76.7,67.9,,,28.7,59.6,0.481,4.19,11.9,0.353,15.2,22.6,0.67,,37.4,16.2,8.38,3.06,14.6,21.8
150,Mississippi,28,10,18,0.357,-2.08,8.04,,4.0,12.0,,7,9,,2,8,,71.1,77.2,,,27.0,59.1,0.456,4.54,13.3,0.342,12.6,21.6,0.584,,36.9,13.9,6.57,4.5,18.0,21.6
151,Mississippi State,29,13,16,0.448,1.31,6.72,,5.0,11.0,,10,3,,0,11,,70.1,74.1,,,26.6,58.8,0.453,4.62,12.3,0.375,12.3,18.3,0.672,,35.6,16.7,8.24,3.59,16.3,19.9
152,Mississippi Valley State,28,13,15,0.464,-5.64,-3.93,,7.0,7.0,,8,3,,3,9,,81.8,83.1,,,30.5,75.4,0.405,7.07,21.2,0.333,13.7,21.1,0.648,,45.1,14.4,9.11,3.36,14.2,20.0
153,Missouri NCAA,33,19,14,0.576,13.38,9.11,,5.0,9.0,,11,5,,2,7,,74.3,67.7,,,27.0,58.8,0.459,4.73,13.1,0.36,15.5,25.6,0.606,,39.3,16.1,7.64,3.06,14.2,19.0
154,Missouri State,31,20,11,0.645,7.05,2.41,,11.0,7.0,,14,2,,5,8,,63.1,58.5,,,21.8,47.8,0.456,4.87,13.4,0.365,14.6,21.4,0.686,,29.7,13.7,5.68,1.68,11.4,17.8
155,Monmouth,28,11,17,0.393,-10.07,-8.25,,7.0,11.0,,5,6,,5,11,,64.5,66.3,,40.0,23.8,52.2,0.456,3.82,10.8,0.353,13.0,17.7,0.734,,31.4,14.7,9.11,3.57,16.5,16.6
156,Montana,28,17,11,0.607,-3.98,-5.34,,8.0,6.0,,11,5,,6,5,,65.5,61.5,,,24.0,54.3,0.441,4.11,11.9,0.345,13.5,21.4,0.628,,37.2,14.9,7.04,3.61,14.5,22.0
157,Montana State,27,9,18,0.333,-9.45,-4.97,,5.0,9.0,,5,7,,4,9,,67.4,68.2,,,25.2,57.0,0.443,3.52,10.0,0.352,13.4,20.1,0.67,,37.0,14.4,6.41,3.48,16.9,17.6
158,Morehead State,27,6,21,0.222,-18.94,-4.71,,6.0,10.0,,6,6,,0,12,,74.9,88.9,,,24.8,61.3,0.404,7.89,23.3,0.339,17.5,24.6,0.71,,36.8,15.3,5.74,1.33,17.9,18.3
159,Morgan State,26,9,17,0.346,-18.17,-10.49,,9.0,7.0,,5,3,,3,12,,74.5,82.2,,,28.0,66.0,0.423,4.73,15.0,0.315,13.8,23.3,0.591,,39.1,15.0,11.2,4.12,20.0,26.1
160,Mount St. Mary's,28,13,15,0.464,-10.53,-8.45,,10.0,8.0,,7,6,,6,9,,71.9,73.9,,,25.9,59.7,0.434,6.18,17.9,0.346,13.9,20.3,0.684,,39.6,12.3,7.39,2.86,16.3,21.1
161,Murray State,30,18,12,0.6,-3.68,-4.4,,11.0,5.0,,9,2,,7,7,,84.5,81.7,,,29.9,64.3,0.464,6.03,16.3,0.371,18.8,27.2,0.689,,36.3,12.6,9.27,3.9,15.7,22.9
162,Navy,27,8,19,0.296,-13.92,-6.92,,5.0,9.0,,5,9,,2,10,,63.6,69.6,,,22.5,54.7,0.411,4.63,13.4,0.344,14.0,21.1,0.662,,36.3,14.1,6.3,2.59,17.0,23.3
163,NC State,27,8,19,0.296,1.73,10.62,,2.0,14.0,,7,8,,1,9,,68.0,76.7,,40.0,25.7,59.6,0.432,6.44,19.4,0.332,10.0,16.0,0.629,,33.9,14.4,5.26,2.81,14.4,16.6
164,Nebraska NCAA,31,20,11,0.645,10.57,5.7,,8.0,6.0,,14,2,,5,5,,80.5,75.7,,,29.3,63.7,0.46,5.1,15.1,0.338,16.9,24.7,0.684,,41.4,17.4,8.45,4.23,17.4,22.4
165,Nevada,26,9,17,0.346,-4.58,2.78,,4.0,14.0,,6,8,,3,9,,74.8,81.0,,,26.5,59.0,0.45,6.27,17.0,0.368,15.4,22.7,0.681,,36.7,14.7,5.81,2.38,15.7,23.0
166,Nevada-Las Vegas,29,21,8,0.724,11.19,3.09,,13.0,5.0,,14,2,,6,6,,89.4,81.3,,,31.3,63.2,0.496,8.0,21.3,0.375,18.7,26.7,0.701,,36.6,18.5,8.14,3.55,13.8,19.0
167,New Hampshire,27,6,21,0.222,-13.98,-4.39,,4.0,10.0,,4,8,,2,12,,62.1,71.8,,,21.4,54.0,0.397,4.67,14.6,0.321,14.6,22.0,0.664,,33.3,12.4,7.26,2.15,15.3,22.7
168,New Mexico NCAA,31,24,7,0.774,8.97,3.3,,13.0,5.0,,15,1,,6,5,,69.8,63.2,,,24.8,54.2,0.457,7.68,19.7,0.39,12.6,19.8,0.636,,34.6,14.5,6.45,4.29,12.0,15.8
169,New Mexico State NCAA,34,26,8,0.765,8.08,4.11,,15.0,3.0,,13,2,,7,5,,76.9,72.4,,,27.3,58.7,0.465,4.53,13.1,0.347,17.8,25.9,0.688,,37.5,16.2,7.82,2.59,15.1,16.1
170,New Orleans NCAA,30,26,4,0.867,12.0,0.55,,18.0,0.0,,15,2,,9,0,,72.5,61.2,,,25.6,53.6,0.478,2.9,8.0,0.363,18.4,27.3,0.675,,37.9,13.9,7.1,5.0,15.3,18.4
171,Niagara,30,23,7,0.767,4.68,-4.03,,11.0,3.0,,12,3,,9,3,,79.6,70.9,,,28.5,57.9,0.492,5.1,13.5,0.379,17.5,23.7,0.739,,32.7,16.6,10.2,2.63,15.9,18.5
172,Nicholls State,26,14,12,0.538,-7.35,-4.48,,11.0,7.0,,9,3,,4,8,,77.7,78.5,,,28.3,64.9,0.436,3.31,11.2,0.297,17.8,26.3,0.676,,38.0,15.1,11.2,2.85,16.6,17.3
173,North Carolina NCAA,38,34,4,0.895,29.04,11.25,,14.0,2.0,,12,0,,10,2,,86.1,68.3,,40.1,32.1,63.3,0.506,4.42,11.9,0.372,17.5,24.8,0.706,,41.1,18.4,9.39,3.82,15.3,15.8
174,North Carolina A&T,27,14,13,0.519,-13.54,-10.89,,9.0,7.0,,5,6,,7,4,,70.0,72.1,,,25.3,58.8,0.43,4.7,13.3,0.353,14.7,22.7,0.649,,36.8,11.7,9.15,3.48,17.0,19.5
175,North Texas,26,5,21,0.192,-11.56,-3.41,,5.0,13.0,,5,7,,0,12,,78.8,87.0,,,28.2,70.2,0.402,7.38,23.1,0.32,15.0,22.5,0.668,,41.0,15.0,6.88,1.58,16.2,21.2
176,Northeastern,28,20,8,0.714,-0.51,-6.62,,12.0,2.0,,11,4,,8,3,,75.9,69.8,,,28.6,64.3,0.446,4.18,12.4,0.337,14.4,21.4,0.673,,41.3,12.7,8.18,3.29,14.0,20.0
177,Northeastern Illinois,27,11,16,0.407,-9.91,-2.73,,,,,9,5,,2,11,,78.1,80.7,,,27.6,65.4,0.422,5.07,14.3,0.355,17.9,27.2,0.657,,40.7,10.6,10.3,3.22,18.6,23.4
178,Northern Arizona,26,10,16,0.385,-10.47,-5.73,,4.0,10.0,,8,6,,2,10,,69.5,73.5,,,23.3,57.9,0.402,5.35,15.8,0.337,17.7,28.9,0.612,,39.2,13.0,7.31,3.08,17.3,22.2
179,Northern Illinois,27,15,12,0.556,-9.4,-5.56,,10.0,6.0,,12,2,,3,9,,69.7,70.8,,,25.4,61.4,0.414,4.0,13.0,0.309,14.9,21.5,0.695,,39.0,12.0,7.78,3.07,14.6,18.4
180,Northern Iowa,27,12,15,0.444,-3.12,2.0,,8.0,10.0,,9,5,,3,9,,61.3,65.9,,,22.9,51.0,0.448,2.3,6.74,0.341,13.3,19.7,0.674,,32.3,9.63,7.37,2.56,16.0,18.1
181,Northwestern,27,8,19,0.296,2.34,9.19,,3.0,15.0,,7,7,,1,10,,70.8,75.5,,,26.2,59.2,0.443,3.04,10.6,0.286,15.3,21.2,0.722,,35.2,14.6,8.22,2.7,16.3,20.0
182,Northwestern State,26,13,13,0.5,-7.2,-5.66,,7.0,11.0,,9,5,,4,8,,90.7,86.5,,,31.8,68.7,0.463,7.81,23.3,0.336,19.2,29.3,0.654,,43.0,21.9,10.4,6.04,18.4,21.1
183,Notre Dame,27,9,18,0.333,2.06,8.91,,,,,4,8,,4,10,,63.4,70.3,,,22.0,53.3,0.413,5.0,15.0,0.334,14.4,21.2,0.677,,35.0,12.9,5.96,2.37,17.8,21.0
184,Ohio,27,14,13,0.519,-3.92,-3.23,,11.0,7.0,,7,4,,6,8,,70.6,70.6,,,24.2,52.8,0.459,4.52,13.3,0.34,17.6,24.4,0.72,,34.4,14.3,4.52,2.07,15.5,20.6
185,Ohio State,28,15,13,0.536,11.89,10.93,,8.0,10.0,,9,6,,4,7,,71.1,70.2,,40.2,26.0,56.8,0.457,4.5,13.3,0.34,14.7,21.3,0.691,,33.2,14.3,6.86,3.43,14.6,19.7
186,Oklahoma,32,20,12,0.625,17.87,10.18,,7.0,7.0,,14,2,,3,7,,89.1,79.0,,40.3,32.4,71.1,0.456,5.97,17.7,0.337,18.3,26.8,0.685,,41.1,16.7,12.7,3.81,14.1,21.0
187,Oklahoma State NCAA,29,20,9,0.69,14.62,9.9,,8.0,6.0,,13,2,,6,5,,77.4,69.1,,,27.8,54.2,0.514,4.52,11.6,0.389,17.3,25.7,0.673,,38.8,17.9,7.34,2.9,17.4,18.6
188,Old Dominion,29,21,8,0.724,4.98,2.05,,11.0,3.0,,12,1,,8,6,,84.3,79.9,,,29.2,61.2,0.478,6.34,15.4,0.412,19.5,25.9,0.751,,38.9,15.4,7.07,4.86,14.4,16.8
189,Oregon,30,10,20,0.333,1.82,8.63,,3.0,15.0,,8,6,,1,11,,75.9,78.9,,,26.9,59.7,0.45,4.77,13.6,0.35,17.3,25.3,0.683,,35.7,15.6,6.0,1.93,17.5,19.6
190,Oregon State,27,13,14,0.481,8.48,9.08,,9.0,9.0,,8,4,,4,9,,69.2,67.3,,,24.3,54.7,0.444,5.3,16.3,0.325,15.3,21.7,0.705,,33.0,15.7,8.11,4.11,15.5,17.7
191,Pacific,27,16,11,0.593,4.78,1.7,,12.0,6.0,,10,3,,6,5,,67.1,63.7,,,24.6,53.4,0.461,4.59,13.5,0.341,13.2,21.3,0.621,,32.7,14.1,6.48,1.78,13.3,18.7
192,Penn State,27,7,20,0.259,0.9,9.23,,2.0,16.0,,5,8,,2,11,,62.2,70.9,,,22.5,53.7,0.419,4.0,12.4,0.322,13.3,19.6,0.675,,32.5,11.7,5.67,3.7,14.1,16.8
193,Pennsylvania NCAA,27,22,5,0.815,6.27,-3.14,,14.0,0.0,,9,2,,11,1,,72.2,62.4,,,26.4,59.3,0.445,7.3,18.2,0.401,12.1,18.1,0.667,,37.1,14.7,7.26,3.44,11.7,17.7
194,Pepperdine,31,23,8,0.742,3.82,-1.32,,11.0,3.0,,10,3,,11,3,,72.2,64.5,,,26.5,53.6,0.494,4.65,11.9,0.389,14.6,22.0,0.665,,36.6,16.1,7.23,3.68,14.2,15.4
195,Pittsburgh NCAA,28,17,11,0.607,9.72,9.04,,9.0,9.0,,11,4,,5,5,,77.3,76.6,,40.0,27.9,61.3,0.454,4.61,14.6,0.315,16.9,25.6,0.661,,40.1,15.1,6.29,4.14,16.3,19.4
196,Portland,27,9,18,0.333,-12.54,-4.58,,3.0,11.0,,8,6,,1,11,,69.2,75.6,,,24.9,58.4,0.427,4.93,15.6,0.315,14.4,20.8,0.693,,36.7,13.3,6.78,2.67,18.3,22.0
197,Prairie View,27,1,26,0.037,-30.79,-3.01,,0.0,14.0,,1,11,,0,13,,78.0,102.3,,,28.6,70.2,0.407,5.74,17.4,0.33,15.1,24.7,0.614,,42.5,15.2,9.44,2.63,21.1,25.1
198,Princeton,26,15,11,0.577,-2.52,-4.72,,7.0,7.0,,7,3,,4,6,,57.6,54.7,,,19.2,39.9,0.481,7.85,18.4,0.426,11.3,16.6,0.681,,23.8,11.0,4.92,2.04,10.4,16.0
199,Providence,33,20,13,0.606,14.24,8.18,,9.0,9.0,,15,4,,4,6,,70.8,64.8,,,24.8,57.3,0.434,4.97,14.6,0.341,16.2,25.3,0.638,,39.9,16.2,7.42,3.58,14.7,21.3
200,Purdue NCAA,28,18,10,0.643,12.95,9.63,,9.0,9.0,,9,5,,7,4,,70.9,67.8,,,26.0,53.9,0.482,3.93,10.2,0.385,15.0,21.2,0.708,,32.1,15.6,6.54,2.32,14.8,18.1
201,Radford,31,15,16,0.484,-12.66,-7.95,,8.0,8.0,,11,2,,3,11,,81.3,82.9,,,29.5,63.7,0.464,6.48,18.5,0.35,15.7,21.9,0.717,,36.0,15.2,7.32,4.0,17.1,22.2
202,Rhode Island NCAA,30,19,11,0.633,9.5,6.4,,8.0,6.0,,9,1,,6,7,,77.2,74.1,,,26.2,59.8,0.439,5.37,16.0,0.335,19.4,27.1,0.716,,37.1,13.3,8.5,2.73,14.3,24.4
203,Rice,28,18,10,0.643,6.17,2.38,,11.0,3.0,,9,2,,8,5,,77.5,73.7,,,26.0,54.9,0.474,4.39,13.3,0.331,21.1,29.6,0.714,,38.9,13.9,4.82,1.79,14.9,19.4
204,Richmond,27,15,12,0.556,2.02,-0.24,,10.0,4.0,,8,4,,7,5,,71.7,69.4,,,25.7,53.0,0.485,5.48,13.8,0.397,14.8,21.0,0.705,,31.6,14.9,6.78,2.52,14.0,18.9
205,Rider NCAA,30,19,11,0.633,-5.61,-8.28,,14.0,4.0,,13,1,,6,7,,73.4,70.7,,,25.8,53.9,0.479,4.4,11.9,0.371,17.3,25.0,0.694,,34.4,13.8,7.17,3.03,15.0,20.1
206,Robert Morris,27,9,18,0.333,-11.9,-6.34,,7.0,11.0,,6,5,,3,13,,66.7,72.2,,40.0,23.5,50.3,0.467,3.74,9.81,0.381,16.0,23.2,0.687,,32.5,12.0,7.11,2.37,18.6,19.7
207,Rutgers,28,13,15,0.464,6.89,6.38,,6.0,8.0,,11,4,,1,9,,81.4,79.2,,,29.0,63.7,0.455,5.61,15.5,0.362,17.8,25.9,0.688,,39.5,13.8,8.79,5.39,16.0,23.0
208,Sacramento State,27,3,24,0.111,-17.02,-1.48,,,,,3,9,,0,15,,61.5,77.0,,,23.1,59.5,0.388,5.19,15.4,0.337,10.2,16.0,0.635,,30.5,12.8,7.33,2.44,16.6,22.5
209,Saint Francis (PA),27,9,18,0.333,-12.89,-8.56,,7.0,11.0,,5,8,,4,10,,66.9,71.3,,,23.4,55.1,0.426,5.37,16.2,0.331,14.7,21.0,0.698,,31.0,14.0,10.5,3.3,18.7,20.4
210,Saint Joseph's,29,18,11,0.621,6.19,3.95,,8.0,6.0,,10,2,,6,6,,71.8,69.6,,40.3,23.7,56.5,0.419,5.14,16.0,0.32,19.3,27.4,0.705,,38.2,12.7,5.79,2.76,13.4,19.0
211,Saint Louis,29,12,17,0.414,6.87,6.65,,1.0,9.0,,10,5,,1,12,,69.6,67.4,,,25.0,52.4,0.477,5.17,13.2,0.392,14.4,19.9,0.727,,30.0,15.0,6.41,2.07,14.4,17.4
212,Saint Mary's (CA),27,11,16,0.407,-8.4,-1.86,,6.0,8.0,,7,5,,3,9,,61.5,67.7,,,21.7,48.4,0.449,5.26,14.9,0.352,12.8,19.8,0.645,,32.7,11.4,5.96,2.63,16.8,19.0
213,Saint Peter's,27,9,18,0.333,-10.16,-5.16,,3.0,11.0,,4,7,,4,10,,65.1,70.1,,40.0,24.9,55.9,0.446,3.0,9.33,0.321,12.3,18.5,0.662,,34.1,14.3,8.85,2.52,16.8,19.6
214,Sam Houston,25,6,19,0.24,-14.23,-3.71,,4.0,14.0,,6,5,,0,13,,76.5,84.7,,,27.4,63.4,0.432,7.32,19.1,0.383,14.4,21.9,0.658,,36.5,18.8,8.72,2.32,18.8,24.8
215,Samford,27,17,10,0.63,-7.33,-9.93,,7.0,5.0,,11,3,,6,5,,72.0,67.1,,,23.3,48.7,0.478,7.93,19.6,0.405,17.5,23.6,0.741,,29.3,12.9,5.56,1.63,13.4,18.8
216,San Diego,27,13,14,0.481,-2.64,-1.48,,7.0,7.0,,8,5,,4,8,,72.4,71.6,,,26.0,56.3,0.463,6.37,16.1,0.395,14.0,21.6,0.647,,35.7,14.2,6.37,2.22,16.0,19.5
217,San Diego State,29,8,21,0.276,-7.32,4.72,,3.0,15.0,,6,9,,1,10,,66.0,75.0,,,23.4,55.7,0.421,3.52,10.9,0.324,15.6,23.2,0.672,,35.5,11.9,6.79,4.62,17.4,19.0
218,San Francisco,31,19,12,0.613,-1.28,-1.21,,8.0,6.0,,12,5,,5,6,,78.0,76.3,,,28.1,59.7,0.471,5.52,16.3,0.339,16.3,22.4,0.727,,32.9,15.2,9.71,2.23,14.9,19.5
219,San Jose State,26,7,19,0.269,-3.38,2.77,,4.0,14.0,,6,7,,1,12,,64.5,70.6,,,23.5,55.0,0.428,3.0,9.69,0.31,14.4,21.1,0.683,,34.7,12.3,5.77,2.12,17.5,20.0
220,Santa Clara NCAA,31,19,12,0.613,1.41,0.24,,9.0,5.0,,9,5,,5,5,,68.9,66.4,,,23.3,54.1,0.43,6.26,18.0,0.348,16.1,23.0,0.702,,34.7,14.5,6.55,1.61,12.8,19.8
221,Seton Hall NCAA,35,28,7,0.8,19.48,9.07,,14.0,4.0,,17,1,,6,4,,77.9,66.9,,,26.3,55.5,0.475,5.66,14.5,0.389,19.5,25.9,0.755,,37.4,15.4,7.37,4.77,14.2,18.3
222,Siena,29,16,13,0.552,0.73,-2.31,,8.0,6.0,,8,7,,8,6,,71.7,67.8,,,25.8,57.4,0.449,5.83,17.0,0.342,14.3,20.1,0.712,,36.9,12.2,5.52,3.48,13.9,18.4
223,South Alabama,28,15,13,0.536,4.84,1.91,,9.0,9.0,,9,4,,5,8,,81.5,78.5,,,29.5,64.5,0.457,3.96,12.6,0.315,18.5,27.6,0.669,,40.8,15.8,8.25,2.5,16.9,19.5
224,South Carolina,27,9,18,0.333,3.43,9.78,,5.0,11.0,,6,7,,2,7,,77.0,82.3,,,29.6,64.7,0.457,4.0,13.9,0.287,13.9,21.2,0.653,,38.4,15.1,8.89,4.67,16.7,19.9
225,South Carolina State,29,16,13,0.552,-13.0,-12.52,,9.0,7.0,,8,3,,7,8,,73.2,72.9,,,26.1,56.3,0.463,4.17,12.0,0.349,16.9,24.8,0.681,,35.9,11.9,6.97,2.52,15.6,18.9
226,South Florida,27,8,19,0.296,-1.67,3.66,,2.0,10.0,,6,8,,2,8,,71.9,77.3,,,26.1,60.4,0.432,5.81,17.0,0.343,14.0,20.1,0.696,,37.7,15.1,5.48,3.48,14.4,16.1
227,Southeast Missouri State,27,16,11,0.593,-7.07,-6.07,,9.0,7.0,,13,1,,2,10,,80.7,80.2,,,28.2,62.3,0.453,5.37,15.5,0.346,18.9,26.0,0.726,,35.3,14.4,9.26,2.37,17.5,23.1
228,Southeastern Louisiana,27,12,15,0.444,-12.58,-6.19,,4.0,8.0,,7,6,,4,8,,76.7,79.6,,,28.0,60.7,0.46,4.59,13.3,0.346,16.2,24.1,0.672,,42.0,14.8,7.52,2.48,20.2,20.7
229,Southern NCAA,31,21,10,0.677,2.0,-7.48,,9.0,5.0,,10,2,,6,6,,97.1,85.5,,,34.7,74.9,0.463,8.32,21.5,0.388,19.5,30.4,0.639,,45.9,17.3,12.5,4.48,17.8,20.2
230,Southern California,30,18,12,0.6,8.5,7.79,,9.0,9.0,,12,2,,6,10,,71.5,69.2,,,24.3,57.5,0.423,8.63,24.0,0.36,14.2,22.6,0.628,,37.9,13.6,6.77,2.07,15.0,18.6
