Rk,School,G,W,L,W-L%,SRS,SOS,,Conf_W,Conf_L,,Home_W,Home_L,,Away_W,Away_L,,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
26,Boston University,29,20,9,0.69,3.25,-3.86,,14.0,4.0,,10,2,,10,6,,62.8,55.7,,40.2,22.7,52.8,0.43,4.48,14.3,0.314,12.9,19.2,0.673,11.1,35.5,12.3,6.97,4.93,12.1,15.6
27,Bowling Green State,29,18,11,0.621,2.01,1.8,,10.0,8.0,,12,3,,6,7,,69.8,68.6,,40.0,24.8,50.7,0.488,6.45,17.0,0.379,13.8,18.4,0.748,8.76,31.1,16.8,6.76,3.79,15.0,21.3
28,Bradley,28,13,15,0.464,3.24,4.56,,6.0,12.0,,12,3,,1,11,,70.0,71.3,,40.2,25.0,57.6,0.433,5.39,16.8,0.321,14.6,20.6,0.711,12.5,37.4,13.5,7.43,4.89,15.9,21.1
29,Brigham Young,30,9,21,0.3,1.01,6.69,,3.0,11.0,,6,8,,2,9,,65.7,69.0,,40.2,23.0,54.9,0.419,7.03,19.4,0.362,12.7,17.7,0.719,11.6,33.9,12.3,6.1,3.47,14.6,18.4
30,Brown,28,12,16,0.429,-7.29,-5.54,,5.0,9.0,,5,6,,6,9,,66.0,67.8,,40.2,22.1,52.9,0.419,7.18,20.1,0.356,14.6,20.9,0.696,9.89,31.6,13.4,9.0,2.39,14.3,16.2
31,Bucknell NCAA,33,23,10,0.697,2.12,-2.19,,10.0,4.0,,12,1,,8,7,,63.5,59.0,,40.2,21.3,48.0,0.444,6.61,17.9,0.369,14.3,20.4,0.701,9.27,31.6,12.6,7.94,2.91,15.4,19.1
32,Buffalo,33,23,10,0.697,5.93,2.36,,11.0,7.0,,13,2,,8,7,,74.6,71.0,,41.2,26.5,59.0,0.45,6.67,18.8,0.355,14.8,21.7,0.683,12.9,37.5,13.9,8.79,2.61,15.5,21.5
33,Butler,28,13,15,0.464,0.63,-0.83,,7.0,9.0,,10,4,,3,9,,64.7,61.0,,40.4,22.3,49.0,0.455,8.43,22.7,0.372,11.6,15.7,0.739,6.46,26.1,11.9,4.75,2.04,10.1,16.5
34,Cal Poly,27,5,22,0.185,-12.77,-0.56,,3.0,15.0,,4,10,,1,12,,67.9,79.5,,40.0,23.4,55.3,0.424,7.04,19.9,0.354,14.0,18.9,0.741,10.1,32.6,10.5,6.22,2.85,16.6,20.0
35,Cal State Fullerton,32,21,11,0.656,0.3,-0.84,,12.0,6.0,,10,2,,9,7,,75.3,71.5,,40.5,28.8,64.2,0.448,7.91,22.4,0.353,9.84,14.3,0.689,13.4,37.8,14.8,6.59,1.66,13.2,18.3
36,Cal State Northridge,31,18,13,0.581,1.73,-0.98,,12.0,6.0,,9,2,,7,9,,71.9,67.3,,40.5,25.2,55.5,0.454,5.52,16.3,0.339,15.9,22.5,0.709,11.8,32.4,14.1,11.0,2.48,16.2,20.9
37,California,29,13,16,0.448,2.58,5.96,,6.0,12.0,,8,9,,4,6,,67.4,70.8,,,25.4,56.7,0.449,3.79,11.9,0.32,12.8,20.3,0.627,12.0,34.9,14.6,4.86,3.38,14.9,17.6
38,Campbell,27,2,25,0.074,-20.8,-6.58,,0.0,20.0,,1,10,,1,15,,62.3,76.5,,40.4,22.9,56.3,0.407,4.81,15.1,0.318,11.6,18.6,0.622,13.7,36.4,10.8,6.48,1.48,18.8,20.6
39,Canisius,29,11,18,0.379,-8.79,-4.52,,8.0,10.0,,8,7,,3,11,,72.0,76.3,,41.4,26.2,60.2,0.436,6.72,18.7,0.359,12.8,18.6,0.689,11.1,36.1,13.1,7.38,4.21,13.5,18.5
40,Centenary (LA),27,3,24,0.111,-16.77,-1.84,,1.0,15.0,,2,9,,1,14,,64.2,77.9,,40.4,22.0,52.5,0.419,6.59,18.1,0.364,13.6,19.1,0.712,,29.4,11.3,6.15,1.74,16.8,22.0
41,Central Connecticut State,28,12,16,0.429,-8.26,-7.23,,8.0,10.0,,7,6,,5,9,,68.5,69.6,,40.2,24.1,54.2,0.445,6.64,18.0,0.37,13.7,18.7,0.732,12.4,33.1,13.7,6.04,1.86,14.5,16.8
42,Central Michigan,28,10,18,0.357,-6.13,2.75,,4.0,14.0,,8,7,,2,11,,66.3,75.1,,40.0,22.8,54.4,0.419,6.54,18.7,0.349,14.2,20.4,0.697,11.7,32.1,12.1,7.57,2.36,17.5,22.0
43,Charleston Southern,30,13,17,0.433,-12.5,-6.53,,7.0,9.0,,7,6,,5,9,,58.7,63.8,,40.2,21.7,50.6,0.429,5.17,14.6,0.353,10.2,15.9,0.639,9.37,32.5,12.1,7.1,3.27,15.8,18.3
44,Charlotte NCAA,29,21,8,0.724,9.62,3.97,,12.0,4.0,,12,2,,7,5,,77.8,72.2,,40.7,26.3,60.9,0.432,8.0,21.7,0.368,17.2,25.2,0.684,14.5,38.6,14.1,8.69,3.17,13.4,17.1
45,Chattanooga NCAA,31,20,11,0.645,-1.37,-3.58,,10.0,6.0,,13,3,,7,7,,72.7,65.6,,40.0,25.6,56.3,0.455,5.42,17.9,0.303,16.0,23.5,0.679,16.4,41.4,14.5,7.45,1.94,17.3,16.9
46,Chicago State,28,9,19,0.321,-7.43,-1.29,,7.0,9.0,,6,4,,2,14,,64.6,70.7,,40.2,23.3,54.3,0.429,5.39,16.6,0.325,12.6,20.3,0.623,11.2,31.2,11.8,8.04,3.57,13.7,18.9
47,Cincinnati NCAA,33,25,8,0.758,17.64,6.74,,12.0,4.0,,15,2,,7,3,,75.9,64.5,,40.3,25.4,58.3,0.436,6.7,19.2,0.349,18.4,26.6,0.69,14.3,41.1,14.9,5.42,6.82,13.2,17.8
48,Clemson,32,16,16,0.5,11.23,8.85,,5.0,11.0,,10,5,,4,8,,71.7,69.3,,40.2,26.0,58.7,0.443,6.19,18.6,0.332,13.5,22.5,0.601,14.1,37.1,14.5,9.97,5.19,17.7,20.4
49,Cleveland State,26,9,17,0.346,-4.64,0.58,,6.0,10.0,,7,5,,2,12,,68.2,72.0,,40.0,23.5,55.3,0.424,6.81,21.2,0.321,14.4,20.8,0.694,12.0,33.5,14.5,7.85,1.92,16.5,20.3
50,Coastal Carolina,29,10,19,0.345,-11.9,-6.63,,7.0,9.0,,8,5,,2,13,,68.1,71.3,,40.0,24.9,58.1,0.428,7.03,19.6,0.36,11.3,17.6,0.642,11.8,34.1,14.3,7.41,1.83,14.0,19.7
51,Colgate,28,12,16,0.429,-8.63,-4.97,,7.0,7.0,,8,4,,4,9,,66.0,68.0,,40.2,24.1,55.3,0.436,6.71,18.1,0.371,11.1,15.8,0.707,10.2,32.9,12.7,5.82,2.82,14.8,18.0
52,College of Charleston,28,18,10,0.643,-0.69,-5.01,,10.0,6.0,,13,3,,4,6,,72.1,67.8,,40.4,25.8,61.1,0.422,6.32,19.7,0.321,14.3,19.9,0.715,12.9,37.2,14.8,8.89,3.21,13.5,19.1
53,Colorado,30,14,16,0.467,4.91,8.49,,4.0,12.0,,9,6,,4,9,,71.6,73.9,,40.2,25.7,59.1,0.435,7.43,21.1,0.353,12.7,20.2,0.629,12.3,36.2,14.0,6.33,5.27,13.9,19.0
54,Colorado State,28,11,17,0.393,2.36,3.88,,3.0,11.0,,11,4,,0,12,,70.2,69.4,,40.5,24.0,51.1,0.469,4.96,14.6,0.341,17.3,23.7,0.73,10.5,35.4,15.1,5.71,5.36,15.9,20.1
55,Columbia,27,12,15,0.444,-8.56,-6.56,,3.0,11.0,,8,5,,4,9,,64.2,65.7,,40.0,21.9,51.9,0.422,7.3,20.4,0.358,13.1,18.8,0.699,11.0,34.2,13.7,6.59,3.3,17.5,21.7
56,Connecticut NCAA,31,23,8,0.742,18.81,7.62,,13.0,3.0,,14,3,,7,3,,78.0,66.8,,40.3,27.8,60.4,0.46,4.97,15.7,0.317,17.5,24.9,0.7,15.4,45.5,17.1,6.1,8.87,15.1,15.9
57,Coppin State,29,14,15,0.483,-8.51,-6.16,,13.0,5.0,,6,3,,7,11,,60.9,63.2,,40.3,20.8,52.6,0.394,3.55,12.4,0.286,15.8,22.9,0.691,11.9,33.5,9.59,8.52,3.28,14.8,19.1
58,Cornell,27,13,14,0.481,-7.65,-5.46,,8.0,6.0,,7,4,,6,9,,64.2,66.2,,40.4,22.7,50.7,0.448,6.81,18.0,0.379,11.9,15.9,0.75,9.41,30.0,13.1,6.63,3.04,14.4,17.1
59,Creighton NCAA,34,23,11,0.676,10.14,3.85,,11.0,7.0,,11,5,,7,5,,71.2,64.9,,40.3,24.2,53.5,0.452,8.62,20.8,0.414,14.2,19.4,0.73,9.88,31.3,14.2,6.88,3.26,12.1,17.6
60,Dartmouth,27,10,17,0.37,-11.2,-4.12,,7.0,7.0,,9,4,,1,13,,58.1,64.4,,40.4,21.0,50.9,0.413,6.11,16.2,0.378,9.96,15.4,0.647,9.37,29.2,12.7,6.81,3.41,14.1,18.7
61,Davidson,32,23,9,0.719,1.65,-1.08,,16.0,0.0,,11,3,,11,4,,72.4,65.7,,40.3,24.4,56.3,0.433,8.94,24.4,0.366,14.6,19.8,0.738,12.7,38.0,14.7,5.44,1.44,14.7,18.3
62,Dayton,29,18,11,0.621,3.52,0.38,,10.0,6.0,,12,4,,5,6,,64.7,61.6,,40.3,22.0,53.6,0.411,7.72,20.4,0.378,12.9,17.9,0.723,11.5,33.7,13.3,5.86,1.93,13.1,20.2
63,Delaware,31,11,20,0.355,-5.66,-2.47,,7.0,11.0,,7,6,,3,11,,65.1,68.3,,40.3,23.3,54.3,0.429,5.87,18.5,0.318,12.5,19.2,0.655,10.9,35.5,12.9,6.16,2.84,16.7,19.5
64,Delaware State NCAA,33,19,14,0.576,-6.68,-6.89,,14.0,4.0,,9,1,,6,11,,61.9,61.7,,40.3,20.2,48.0,0.421,6.45,18.8,0.342,15.0,20.2,0.743,10.1,27.6,10.6,8.0,2.79,14.0,16.3
65,Denver,31,20,11,0.645,4.55,-0.45,,12.0,3.0,,12,1,,6,9,,73.1,67.0,,40.0,26.6,56.0,0.475,6.35,16.9,0.376,13.6,19.4,0.699,9.74,33.2,15.6,7.42,4.9,13.1,15.8
66,DePaul,31,20,11,0.645,8.94,4.62,,10.0,6.0,,14,3,,5,7,,68.4,64.1,,40.2,24.8,56.1,0.441,5.77,16.5,0.349,13.1,19.1,0.683,13.5,36.5,13.9,5.52,3.39,12.1,17.5
67,Detroit Mercy,30,14,16,0.467,1.62,1.0,,9.0,7.0,,9,5,,3,11,,61.3,60.3,,40.0,22.7,51.9,0.436,4.1,13.6,0.301,11.9,18.2,0.654,13.0,35.0,10.9,5.93,2.83,13.0,19.1
68,Drake,29,13,16,0.448,2.26,4.57,,7.0,11.0,,9,6,,3,9,,69.3,71.6,,40.3,22.7,53.9,0.42,5.93,18.0,0.33,18.1,25.0,0.723,13.2,36.0,12.1,8.24,3.03,15.7,16.9
69,Drexel,29,17,12,0.586,1.82,-1.91,,12.0,6.0,,8,3,,8,8,,69.7,66.0,,40.5,23.3,54.3,0.429,7.72,20.0,0.386,15.4,22.8,0.675,10.6,34.2,14.0,6.17,4.97,12.1,19.1
70,Duke NCAA,33,27,6,0.818,23.01,10.05,,11.0,5.0,,14,1,,5,4,,78.2,65.2,,40.2,25.8,58.0,0.445,8.79,23.1,0.38,17.7,24.9,0.713,13.1,38.2,12.8,8.7,6.67,13.8,18.5
71,Duquesne,30,8,22,0.267,-6.6,0.9,,5.0,11.0,,4,9,,3,11,,67.1,74.6,,40.3,24.6,58.8,0.419,5.93,18.3,0.324,12.0,15.7,0.764,12.4,34.7,14.7,6.33,4.1,13.9,20.1
72,East Carolina,28,9,19,0.321,-2.61,5.7,,4.0,12.0,,6,7,,1,11,,64.0,69.1,,40.4,22.9,57.4,0.399,4.29,14.8,0.291,14.0,22.1,0.631,14.4,39.9,12.5,6.36,4.14,16.1,20.4
73,East Tennessee State,29,10,19,0.345,-9.75,-3.25,,4.0,12.0,,8,6,,1,13,,76.8,78.7,,40.2,28.4,62.4,0.454,6.79,18.3,0.372,13.3,19.6,0.679,12.5,37.7,11.8,8.07,2.41,17.0,18.0
74,Eastern Illinois,28,12,16,0.429,-7.74,-3.08,,7.0,9.0,,9,4,,2,12,,68.4,72.0,,40.4,24.1,53.4,0.451,6.0,16.2,0.37,14.2,19.5,0.73,11.1,35.2,13.9,4.82,3.61,15.9,20.0
75,Eastern Kentucky NCAA,31,22,9,0.71,-2.68,-5.18,,11.0,5.0,,12,1,,8,7,,72.8,67.0,,40.3,27.3,57.2,0.477,6.26,17.8,0.351,12.0,17.9,0.67,11.6,35.6,15.5,7.48,3.94,14.5,19.3
76,Eastern Michigan,30,12,18,0.4,-2.33,0.82,,5.0,13.0,,9,5,,1,12,,72.6,73.5,,40.3,23.9,54.2,0.441,5.77,16.9,0.341,19.0,27.4,0.693,11.0,33.6,12.6,7.6,2.63,15.2,19.4
77,Eastern Washington,28,8,20,0.286,-8.61,-2.35,,5.0,9.0,,5,6,,2,13,,62.0,67.6,,40.2,21.8,52.3,0.417,6.39,19.0,0.336,12.0,18.1,0.661,9.64,31.3,13.9,5.21,1.71,16.3,20.6
78,Elon,31,8,23,0.258,-10.92,-2.79,,5.0,11.0,,5,8,,2,13,,60.3,67.4,,40.3,21.5,52.2,0.411,5.52,17.4,0.317,11.8,19.2,0.618,9.94,32.2,10.9,7.74,2.06,15.3,17.9
79,Evansville,28,11,17,0.393,0.86,2.96,,5.0,13.0,,10,5,,1,10,,70.9,73.0,,40.2,24.8,54.8,0.453,8.18,21.5,0.38,13.1,19.6,0.67,9.57,32.5,15.6,4.75,2.11,14.1,19.1
80,Fairfield,30,15,15,0.5,-2.19,-3.23,,11.0,7.0,,7,5,,6,8,,68.0,67.0,,,24.5,57.6,0.426,5.3,17.4,0.304,13.7,18.9,0.723,12.3,35.0,14.6,7.53,6.4,13.1,19.2
81,FDU NCAA,33,20,13,0.606,-4.13,-6.91,,13.0,5.0,,12,3,,7,8,,73.7,70.0,,40.3,27.1,59.8,0.453,6.61,19.0,0.348,12.9,19.4,0.666,12.4,36.4,15.1,7.18,4.39,14.1,18.9
82,Florida NCAA,32,24,8,0.75,20.19,7.13,,12.0,4.0,,13,3,,6,4,,76.2,63.1,,40.3,26.4,54.7,0.482,7.63,19.6,0.39,15.8,22.4,0.707,11.4,37.1,14.8,7.13,4.56,13.9,18.7
83,Florida A&M,29,14,15,0.483,-15.07,-9.24,,10.0,8.0,,7,3,,6,11,,68.0,73.8,,40.3,24.2,56.9,0.425,5.38,16.4,0.328,14.2,21.6,0.657,,36.4,11.3,7.34,1.41,17.3,20.1
84,Florida Atlantic,27,10,17,0.37,-9.02,-7.13,,10.0,10.0,,3,8,,7,8,,76.8,78.7,,40.9,27.7,63.0,0.439,7.15,20.3,0.352,14.3,22.3,0.642,14.3,39.1,13.2,8.7,4.33,17.3,20.3
85,Florida International,30,13,17,0.433,-3.91,0.33,,4.0,10.0,,8,7,,3,9,,67.6,71.2,,41.2,23.5,52.9,0.444,4.53,14.6,0.31,16.1,24.9,0.648,12.9,38.2,13.2,6.83,3.3,18.8,21.3
86,Florida State,31,12,19,0.387,6.82,8.99,,4.0,12.0,,9,7,,3,8,,68.6,70.0,,40.3,24.4,53.9,0.452,6.45,18.0,0.359,13.4,20.2,0.665,9.97,33.2,12.7,6.97,3.23,16.0,19.4
87,Fordham,29,13,16,0.448,-1.79,-0.34,,8.0,8.0,,9,4,,3,10,,63.1,64.5,,,22.3,52.9,0.422,6.52,19.3,0.338,11.9,18.5,0.642,12.1,33.7,13.2,7.52,4.24,16.4,17.1
88,Fresno State,30,16,14,0.533,1.13,0.31,,9.0,9.0,,10,6,,5,7,,71.4,70.3,,40.2,25.3,58.1,0.436,7.2,20.5,0.351,13.6,20.8,0.654,12.4,38.6,14.9,5.67,4.03,15.9,17.3
89,Furman,29,16,13,0.552,-3.96,-3.72,,9.0,7.0,,11,2,,5,8,,73.1,65.6,,40.3,26.0,55.5,0.469,9.21,23.4,0.394,11.9,17.0,0.701,10.4,32.2,16.2,9.17,2.17,14.7,17.2
90,Gardner-Webb,30,18,12,0.6,-5.88,-8.1,,13.0,7.0,,11,2,,5,9,,72.4,68.5,,40.2,26.0,60.2,0.432,7.67,23.6,0.325,12.7,18.0,0.706,13.0,38.0,14.9,8.33,3.13,15.4,17.2
91,George Mason,29,16,13,0.552,0.93,-2.83,,10.0,8.0,,10,2,,5,8,,73.3,69.6,,40.5,25.4,56.7,0.448,6.97,19.2,0.363,15.6,22.5,0.695,11.3,34.3,14.4,7.93,3.17,12.4,17.2
92,George Washington NCAA,30,22,8,0.733,10.62,1.05,,11.0,5.0,,10,3,,8,4,,76.9,67.4,,40.2,27.8,58.3,0.476,5.4,14.9,0.362,16.0,23.1,0.693,13.0,36.6,16.1,9.77,4.27,14.9,17.6
93,Georgetown,32,19,13,0.594,9.86,6.54,,8.0,8.0,,12,5,,4,6,,64.4,61.1,,40.3,22.9,50.6,0.452,7.88,21.6,0.365,10.7,15.2,0.704,10.4,31.2,14.4,6.81,4.63,13.7,17.4
94,Georgia,28,8,20,0.286,-1.21,6.47,,2.0,14.0,,8,9,,0,9,,60.1,67.8,,40.4,20.9,52.9,0.395,5.46,18.3,0.299,12.9,20.3,0.634,11.1,32.0,9.68,7.46,3.29,15.3,19.7
95,Georgia Southern,31,18,13,0.581,-2.32,-5.32,,10.0,6.0,,12,1,,5,9,,80.8,75.2,,40.6,28.3,66.1,0.429,6.52,19.9,0.328,17.7,24.7,0.715,14.1,39.9,14.9,9.97,4.48,15.6,23.5
96,Georgia State,29,14,15,0.483,-8.09,-5.66,,11.0,9.0,,8,4,,5,11,,70.7,72.3,,40.3,24.9,58.4,0.426,8.86,24.1,0.367,12.0,17.1,0.702,11.2,34.1,12.9,6.55,4.79,13.0,17.4
97,Georgia Tech NCAA,32,20,12,0.625,17.21,9.77,,8.0,8.0,,13,3,,4,6,,74.1,66.7,,40.3,26.5,58.7,0.452,5.94,17.8,0.333,15.1,21.8,0.691,12.5,39.0,14.7,8.28,5.06,15.1,20.3
98,Gonzaga NCAA,31,26,5,0.839,13.29,4.36,,12.0,2.0,,14,0,,6,3,,79.2,69.6,,40.0,27.6,54.9,0.503,4.94,13.0,0.38,19.0,25.7,0.739,11.9,38.4,15.7,5.45,3.42,13.4,17.3
99,Grambling,26,14,12,0.538,-17.12,-12.75,,11.0,7.0,,9,3,,5,8,,66.6,69.5,,40.6,24.3,59.4,0.408,6.65,19.2,0.347,11.4,18.5,0.616,11.7,36.9,14.3,6.85,3.62,15.8,20.9
100,Green Bay,28,17,11,0.607,-1.94,-0.09,,10.0,6.0,,10,4,,7,6,,67.3,68.8,,,23.8,52.7,0.451,6.43,17.2,0.373,13.3,18.0,0.736,9.04,31.3,13.7,5.86,2.07,13.2,17.8
101,Hampton,30,17,13,0.567,-9.2,-10.97,,13.0,5.0,,7,2,,8,9,,65.8,64.0,,40.5,23.4,53.5,0.437,4.93,14.7,0.336,14.1,23.0,0.613,12.4,36.1,11.9,8.23,2.67,17.4,19.5
102,Hartford,28,8,20,0.286,-15.12,-4.23,,4.0,14.0,,7,5,,0,13,,59.5,69.8,,40.0,22.6,57.8,0.391,4.61,16.0,0.288,9.64,15.3,0.629,12.8,34.3,8.96,6.71,1.93,14.6,21.1
103,Harvard,27,12,15,0.444,-6.73,-4.47,,7.0,7.0,,8,4,,4,10,,67.1,69.4,,40.6,23.6,55.7,0.423,6.15,18.8,0.327,13.9,19.7,0.705,12.1,35.9,13.1,8.15,3.41,17.5,19.1
104,Hawaii,29,16,13,0.552,4.06,1.86,,7.0,11.0,,13,4,,2,8,,68.6,66.4,,40.2,25.8,58.9,0.438,6.14,18.2,0.336,10.9,16.5,0.661,13.0,34.2,17.0,6.72,4.07,12.8,16.8
105,High Point,31,13,18,0.419,-7.69,-7.39,,7.0,9.0,,10,4,,3,12,,74.5,71.2,,40.6,26.5,60.7,0.436,6.26,18.3,0.342,15.3,23.5,0.65,13.8,39.5,14.4,9.35,3.45,16.7,21.2
106,Hofstra,30,21,9,0.7,2.74,-2.53,,12.0,6.0,,10,2,,10,6,,71.9,66.1,,40.7,25.5,56.6,0.45,7.23,20.5,0.353,13.7,21.0,0.653,12.5,36.5,13.1,7.9,4.53,14.0,19.5
107,Holy Cross,32,25,7,0.781,5.89,-4.21,,13.0,1.0,,13,3,,12,4,,66.9,56.8,,40.5,23.8,54.2,0.44,6.19,17.2,0.359,13.0,19.8,0.657,12.3,34.7,14.0,10.3,4.97,13.5,17.1
108,Houston,32,18,14,0.563,4.63,3.91,,9.0,7.0,,12,2,,4,10,,69.6,68.8,,40.0,24.3,60.8,0.401,8.72,26.0,0.336,12.2,19.2,0.634,13.6,32.8,12.2,10.3,4.19,12.4,22.8
109,Howard,28,5,23,0.179,-20.49,-9.84,,2.0,16.0,,2,9,,3,13,,64.0,73.8,,40.0,22.0,59.2,0.371,7.32,23.3,0.315,12.8,18.9,0.674,13.4,34.6,9.46,6.96,3.18,15.7,21.8
110,Idaho,30,8,22,0.267,-6.94,-1.55,,6.0,12.0,,6,6,,2,13,,61.9,66.0,,40.3,23.3,56.7,0.411,5.3,17.1,0.31,9.97,15.6,0.639,12.3,34.2,11.1,5.63,2.93,12.9,17.4
